Course,URL,instructor,Price (full),Price (discount),Rank
CompTIA Security+ (SY0-501) Practice Exams with Simulations,www.udemy.com/course/comptia-security-practice-exams/,"Jason Dion • 150,000+ Students Worldwide, Dion Training Solutions • ATO for ITIL & PRINCE2, Laura Sullivan",€99.99,€11.99,"Rating: 4.4 out of 54.4 - (1,985)"
The Complete Cyber Security Course : End Point Protection!,www.udemy.com/course/the-complete-cyber-security-course-end-point-protection/,Nathan House,€194.99,€11.99,"Rating: 4.5 out of 54.5 - (2,221)"
AZ-203 Developing Solutions for Microsoft Azure Exam Prep,www.udemy.com/course/70532-azure/,"Scott Duffy  • 200,000+ Students, Software Architect.ca",€39.99,€11.99,"Rating: 4.3 out of 54.3 - (8,027)"
AWS Certified Developer Associate 2020 [4 Practice Tests],www.udemy.com/course/aws-certified-developer-associate-practice-tests-dva-c01/,Stephane Maarek | AWS Certified Solutions Architect & Developer,€99.99,€11.99,"Rating: 4.5 out of 54.5 - (2,059)"
Network Hacking Continued - Intermediate to Advanced,www.udemy.com/course/network-hacking-continued-intermediate-to-advanced/,"Zaid Sabih, z Security",€189.99,€11.99,"Rating: 4.6 out of 54.6 - (1,278)"
Linux Shell Scripting: A Project-Based Approach to Learning,www.udemy.com/course/linux-shell-scripting-projects/,Jason Cannon,€199.99,€11.99,"Rating: 4.5 out of 54.5 - (3,345)"
AZ-900: Microsoft Azure Fundamentals Exam Prep -2020 Edition,www.udemy.com/course/az900-azure/,"Scott Duffy  • 200,000+ Students, Software Architect.ca",€29.99,€11.99,"Rating: 4.4 out of 54.4 - (2,873)"
CCNA 2019 200-125 Video Boot Camp With Chris Bryant,www.udemy.com/course/ccna-on-demand-video-boot-camp/,Chris Bryant,€19.99,€11.99,"Rating: 4.6 out of 54.6 - (23,518)"
AWS Certified Solutions Architect Professional Practice Exam,www.udemy.com/course/aws-solutions-architect-professional-practice-exams-2018/,"Jon Bonso • AWS Certified Solutions Architect & Certified Developer, Tutorials Dojo",$39.99,$13.99,Rating: 4.3 out of 54.3 - (986)
PLC Programming From Scratch (PLC I),www.udemy.com/course/plc-programming-from-scratch/,Paul Lynn,$99.99,$12.99,"Rating: 4.6 out of 54.6 - (11,901)"
The Complete Salesforce Classic Administrator Certification,www.udemy.com/course/salesforce-administrator/,"Mike Wheeler, Aaron Wheeler",$19.99,$11.99,"Rating: 4.5 out of 54.5 - (18,936)"
AWS Certified Cloud Practitioner Ultimate Exam Training 2020,www.udemy.com/course/aws-certified-cloud-practitioner-training-course/,"Neal Davis | AWS Certified Solutions Architect, Digital Cloud Training | AWS Certification Courses",$94.99,$10.99,"Rating: 4.6 out of 54.6 - (1,104)"
TOTAL: CompTIA Security+ Cert. (SY0-501) Practice Tests.,www.udemy.com/course/comptia-security-cert-sy0-501-practice-tests/,"Total Seminars • 200,000+ Students, Mike Meyers",$99.99,$11.99,"Rating: 4.3 out of 54.3 - (2,568)"
Microsoft Azure - Beginner's Guide + AZ-900 preparation,www.udemy.com/course/microsoft-azure-beginners-guide/,Alan Rodrigues,$99.99,$10.99,"Rating: 4.4 out of 54.4 - (4,660)"
CompTIA Network+ (N10-007) Full Course & Practice Exam,www.udemy.com/course/networkplus/,"Jason Dion • 150,000+ Students Worldwide, Dion Training Solutions • ATO for ITIL & PRINCE2",$199.99,$11.99,"Rating: 4.7 out of 54.7 - (5,252)"
Microsoft AZ-301 Certification: Azure Architect Design 2020,www.udemy.com/course/microsoft-az-301-certification-azure-architect-design/,"Nick Colyer, Skylines Academy",$149.99,$11.99,"Rating: 4.4 out of 54.4 - (1,010)"
TOTAL: CompTIA A+ Certification (220-1001) Practice Tests.,www.udemy.com/course/comptia-a-certification-1001-practice-test/,"Total Seminars • 200,000+ Students",$99.99,$11.99,"Rating: 4.4 out of 54.4 - (1,021)"
ITIL 4 Foundation Practice Certification Exams (6 Exams),www.udemy.com/course/itil-4-foundation-practice-certification-exams-6-exams-q/,"Jason Dion • 150,000+ Students Worldwide, Dion Training Solutions • ATO for ITIL & PRINCE2",$99.99,$10.99,"Rating: 4.5 out of 54.5 - (2,545)"
CompTIA CySA+ (CS0-001) Complete Course and Practice Exam,www.udemy.com/course/comptiacsaplus/,"Jason Dion • 150,000+ Students Worldwide, Dion Training Solutions • ATO for ITIL & PRINCE2",$199.99,$13.99,"Rating: 4.6 out of 54.6 - (3,762)"
Cisco CCNA Packet Tracer Ultimate labs: CCNA Exam prep labs,www.udemy.com/course/cisco-ccna-packet-tracer-ultimate-labs-ccna-exam-prep-labs/,"David Bombal, Experts with David Bombal",$19.99,$11.99,"Rating: 4.7 out of 54.7 - (3,515)"
"70-461, 761: Querying Microsoft SQL Server with Transact-SQL",www.udemy.com/course/70-461-session-2-querying-microsoft-sql-server-2012/,Phillip Burton,$199.99,$10.99,"Rating: 4.5 out of 54.5 - (3,233)"
Learn Social Engineering From Scratch,www.udemy.com/course/learn-social-engineering-from-scratch/,"Zaid Sabih, z Security",$189.99,$13.99,"Rating: 4.7 out of 54.7 - (2,306)"
CompTIA Network+ (N10-007) 6 Practice Exams and Simulations,www.udemy.com/course/network_plus_exam/,"Jason Dion • 150,000+ Students Worldwide, Dion Training Solutions • ATO for ITIL & PRINCE2",$99.99,$11.99,"Rating: 4.5 out of 54.5 - (1,897)"
AWS Certified SysOps Administrator Associate Practice Exams,www.udemy.com/course/aws-certified-sysops-administrator-associate-practice-exams-soa-c01/,"Jon Bonso • AWS Certified Solutions Architect & Certified Developer, Tutorials Dojo",$39.99,$12.99,"Rating: 4.5 out of 54.5 - (1,015)"
AWS Certified Developer Associate Practice Exams,www.udemy.com/course/aws-certified-developer-associate-practice-exams-amazon/,"Jon Bonso • AWS Certified Solutions Architect & Certified Developer, Tutorials Dojo",€39.99,€10.99,Rating: 4.7 out of 54.7 - (544)
Microsoft Windows Server 2016 Training for Beginners,www.udemy.com/course/windows-server-2016/,Paul Hill,€194.99,€10.99,"Rating: 4.5 out of 54.5 - (5,536)"
AWS Certified Cloud Practitioner 2020 Training Bootcamp,www.udemy.com/course/intro-to-aws-cloud-computing/,XaaS Technologies | AWS Cloud & Cyber Security,€149.99,€10.99,"Rating: 4.5 out of 54.5 - (1,193)"
TOTAL: CompTIA Network+ Cert. (N10-007) Practice Tests.,www.udemy.com/course/new-comptia-network-cert-n10-007-practice-tests/,"Total Seminars • 200,000+ Students",€99.99,€10.99,"Rating: 4.3 out of 54.3 - (1,088)"
TOTAL: CompTIA A+ Certification (220-1002) Practice Tests.,www.udemy.com/course/comptia-a-certification-1002-practice-tests/,"Total Seminars • 200,000+ Students",€99.99,€10.99,Rating: 4.3 out of 54.3 - (337)
Tech Explorations™ Arduino Step by Step: Getting Started,www.udemy.com/course/arduino-sbs-17gs/,Dr. Peter Dalmaris,€149.99,€10.99,"Rating: 4.6 out of 54.6 - (3,822)"
AWS Certified Solutions Architect Associate Practice Exams,www.udemy.com/course/aws-certified-solutions-architect-associate-practice-tests-k/,"Neal Davis | AWS Certified Solutions Architect, Digital Cloud Training | AWS Certification Courses",€79.99,€10.99,"Rating: 4.5 out of 54.5 - (2,256)"
"CompTIA A+ (220-1001) Test Prep, Exams and Simulations",www.udemy.com/course/comptia-220-1001-exam/,"Jason Dion • 150,000+ Students Worldwide, Dion Training Solutions • ATO for ITIL & PRINCE2",€99.99,€10.99,Rating: 4.6 out of 54.6 - (597)
AWS Certified Cloud Practitioner 2020,www.udemy.com/course/aws-certified-cloud-practitioner/,Zeal Vora,0,€29.99,"Rating: 4.4 out of 54.4 - (7,861)"
Microsoft Azure Fundamentals (AZ-900) - Practice Tests,www.udemy.com/course/microsoft-azure-fundamentals-az-900-practice-tests/,Exam Pass,€89.99,€10.99,Rating: 4.2 out of 54.2 - (860)
AZ-900 Azure Exam Prep: Microsoft Azure Fundamentals,www.udemy.com/course/az-900-azure-exam-prep-understanding-cloud-concepts/,Thomas Mitchell,€19.99,€10.99,"Rating: 4.4 out of 54.4 - (2,601)"
AWS Certified Cloud Practitioner,www.udemy.com/course/aws-certified-cloud-practitioner-q/,"Linux Academy, Thomas Haslett",€29.99,€10.99,"Rating: 4.5 out of 54.5 - (6,576)"
Learn Network Hacking From Scratch (WiFi & Wired),www.udemy.com/course/wifi-hacking-penetration-testing-from-scratch/,"Zaid Sabih, z Security",€99.99,€10.99,"Rating: 4.6 out of 54.6 - (3,041)"
"CompTIA A+ (220-1002) Test Prep, Exams and Simulations",www.udemy.com/course/comptia-220-1002-exam/,"Jason Dion • 150,000+ Students Worldwide, Dion Training Solutions • ATO for ITIL & PRINCE2",€99.99,€10.99,Rating: 4.7 out of 54.7 - (181)
Introduction to Computer Networks for Non-Techies,www.udemy.com/course/introduction-to-computer-networks/,Alton Hardin,€94.99,€10.99,"Rating: 4.5 out of 54.5 - (3,340)"
Active Directory & Group Policy Lab,www.udemy.com/course/active-directory-group-policy-2012/,Paul Hill,€199.99,€10.99,"Rating: 4.4 out of 54.4 - (4,672)"
Mastering Microcontroller with Embedded Driver Development,www.udemy.com/course/mastering-microcontroller-with-peripheral-driver-development/,"FastBit Embedded Brain Academy, Bharati Software","₩38,500","₩13,200","Rating: 4.5 out of 54.5 - (3,459)"
Learning Windows PowerShell,www.udemy.com/course/learning-windows-powershell/,Infinite Skills,"₩55,000","₩13,200","Rating: 4.3 out of 54.3 - (4,359)"
AWS Certified Security Specialty 2020,www.udemy.com/course/aws-certified-security-specialty/,Zeal Vora,0,"₩38,500","Rating: 4.3 out of 54.3 - (1,534)"
CCNP All-in-1 Video Boot Camp With Chris Bryant,www.udemy.com/course/ccnpallinone/,Chris Bryant,"₩55,000","₩13,200","Rating: 4.5 out of 54.5 - (7,165)"
Wireshark: Packet Analysis and Ethical Hacking: Core Skills,www.udemy.com/course/wireshark-packet-analysis-and-ethical-hacking-core-skills/,David Bombal,"₩22,000","₩13,200",Rating: 4.5 out of 54.5 - (457)
Kali Linux Tutorial For Beginners,www.udemy.com/course/kali-linux-tutorial-for-beginners/,Hackers Academy - Online Ethical Hacking Tutorials,"₩220,000","₩13,200","Rating: 4.5 out of 54.5 - (2,357)"
Practical PLC Programming (PLC II),www.udemy.com/course/plc_programming/,Paul Lynn,"₩110,000","₩13,200","Rating: 4.8 out of 54.8 - (1,941)"
Microsoft AZ-500 Certification: Azure Security Technologies,www.udemy.com/course/az-500-course/,"Nick Colyer, Skylines Academy","₩165,000","₩13,200",Rating: 4.4 out of 54.4 - (560)
Microsoft AZ-300: Azure Architect Technologies,www.udemy.com/course/microsoft-az-300-azure-architect-technologies/,"Nick Colyer, Skylines Academy","₩165,000","₩13,200","Rating: 4.4 out of 54.4 - (1,496)"
Complete Ethical Hacking & Cyber Security Masterclass Course,www.udemy.com/course/ethicalhackingcourse/,"Joe Parys, Aleksa Tamburkovski, Joe Parys Support","₩220,000","₩13,200",Rating: 4.3 out of 54.3 - (157)
ISTQB Foundation Level Certification 2018 (CTFL),www.udemy.com/course/istqb-certified-tester-foundation-level-ctfl/,Maged Koshty,"₩165,000","₩13,200","Rating: 4.3 out of 54.3 - (7,824)"
System Center Configuration Manager (SCCM) For Beginners,www.udemy.com/course/system-center-configuration-manager/,"Paul Hill, Robert Hill","₩220,000","₩13,200","Rating: 4.5 out of 54.5 - (4,262)"
CISSP Certification: CISSP Domain 1 & 2 Video Boot Camp 2020,www.udemy.com/course/cissp-domain-1-2/,"Thor Pedersen | CISSP • PMP • CISM, ThorTeaches LLC","₩220,000","₩13,200","Rating: 4.5 out of 54.5 - (3,038)"
AWS Certified Cloud Practitioner 500 Practice Exam Questions,www.udemy.com/course/aws-certified-cloud-practitioner-practice-exams-c/,"Neal Davis | AWS Certified Solutions Architect, Digital Cloud Training | AWS Certification Courses","₩55,000","₩13,200","Rating: 4.4 out of 54.4 - (2,306)"
"Tableau 2019, 2018 & 10: Certified Associate certification",www.udemy.com/course/tableau-2018-tableau-10-qualified-associate-certification/,Phillip Burton,"₩220,000","₩13,200","Rating: 4.5 out of 54.5 - (2,999)"
Microcontroller Embedded C Programming: absolute beginners,www.udemy.com/course/microcontroller-embedded-c-programming/,FastBit Embedded Brain Academy,"₩22,000","₩13,200",Rating: 4.5 out of 54.5 - (455)
CompTIA Pentest+ (Ethical Hacking) Course & Practice Exam,www.udemy.com/course/pentestplus/,"Jason Dion • 150,000+ Students Worldwide, Dion Training Solutions • ATO for ITIL & PRINCE2","¥24,000","¥1,440","Rating: 4.6 out of 54.6 - (1,385)"
AZ-301 Azure Architect Design Exam Prep 2020,www.udemy.com/course/az301-azure/,"Scott Duffy  • 200,000+ Students, Software Architect.ca","¥9,600","¥1,440",Rating: 4.2 out of 54.2 - (328)
Exam AZ-103: Microsoft Azure Administrator,www.udemy.com/course/microsoft-certified-azure-administrator/,Alan Rodrigues,"¥12,000","¥1,440","Rating: 4.5 out of 54.5 - (1,071)"
The Complete Ethical Hacking Course,www.udemy.com/course/the-complete-ethical-hacking-course/,"Codestars by Rob Percival, Atil Samancioglu","¥24,000","¥1,380",Rating: 4.5 out of 54.5 - (889)
OpenShift for the Absolute Beginners - Hands-on,www.udemy.com/course/learn-openshift/,"Mumshad Mannambeth, KodeKloud Training","¥24,000","¥1,380","Rating: 4.3 out of 54.3 - (2,510)"
CISSP Certification: CISSP Domain 3 & 4 Video Boot Camp 2020,www.udemy.com/course/cissp-domain-3-4/,"Thor Pedersen | CISSP • PMP • CISM, ThorTeaches LLC","¥24,000","¥1,440","Rating: 4.5 out of 54.5 - (1,206)"
Windows Server 2016 Administration with Lab,www.udemy.com/course/windows-server-2016-administration-and-deployment/,Kevin Brown,"¥24,000","¥1,380","Rating: 4.5 out of 54.5 - (1,817)"
AWS Certified Machine Learning Specialty: Full Practice Exam,www.udemy.com/course/aws-machine-learning-practice-exam/,Sundog Education by Frank Kane,"¥6,000","¥1,380",Rating: 4.4 out of 54.4 - (218)
Salesforce Lightning 2019 Certified Administrator Part 1,www.udemy.com/course/salesforce-admin/,"Mike Wheeler, Aaron Wheeler","¥2,400","¥1,440","Rating: 4.6 out of 54.6 - (1,971)"
Agile Scrum Course: Scrum Fundamentals | Scrum Certification,www.udemy.com/course/scrum-course-udemy/,Mauricio Rubio - Agile Guru & Founder of AgileKB | Ureducation,"¥24,000","¥1,380","Rating: 4.4 out of 54.4 - (3,074)"
Oracle Database 12c SQL Certified Associate 1Z0-071,www.udemy.com/course/oracle-database-12c-sql-certified-associate-1z0-071/,Khaled Alkhudari,"¥23,400","¥1,380","Rating: 4.5 out of 54.5 - (3,329)"
AWS Certified DevOps Engineer Professional [Practice Exam],www.udemy.com/course/aws-certified-devops-engineer-professional-practice-exam-dop/,Stephane Maarek | AWS Certified Solutions Architect & Developer,"¥4,800","¥1,380",Rating: 4.5 out of 54.5 - (156)
Google's - Professional Cloud Architect Certification 2020 !,www.udemy.com/course/google-cloud-architect-certifications/,Google Cloud Platform Gurus !,"¥21,600","¥1,380","Rating: 3.9 out of 53.9 - (1,882)"
Nginx Fundamentals: High Performance Servers from Scratch,www.udemy.com/course/nginx-fundamentals/,Ray Viljoen,"¥17,400","¥1,440","Rating: 4.7 out of 54.7 - (3,096)"
The Complete VMware vSphere 6.5: Beginner to Advanced-pt 1/2,www.udemy.com/course/vmware-vsphere/,Fettah Ben,"¥18,000","¥1,380","Rating: 4.3 out of 54.3 - (1,940)"
AWS Certified Solutions Architect - Associate Practice Tests,www.udemy.com/course/aws-certified-solutions-architect-associate-practice-tests/,"Ryan Kroonenburg, Faye Ellis","¥12,000","¥1,440","Rating: 3.9 out of 53.9 - (5,189)"
Hacking in Practice: Certified Ethical Hacking MEGA Course,www.udemy.com/course/it-security-beginner-certified-hacking-training/,"IT Security Academy, Hacking School","₩214,500","₩13,200","Rating: 4.3 out of 54.3 - (2,838)"
Office 365 Administration (Exam 70-346),www.udemy.com/course/office-365-administration-exam-70-346/,Intellezy Trainers,"₩71,500","₩13,200","Rating: 4.4 out of 54.4 - (3,658)"
CISSP Certification: CISSP Domain 5 & 6 Video Boot Camp 2020,www.udemy.com/course/cissp-domain-5-6/,"Thor Pedersen | CISSP • PMP • CISM, ThorTeaches LLC","₩220,000","₩13,200",Rating: 4.6 out of 54.6 - (648)
Palo Alto Firewalls Configuration By Example - PCNSE Prep,www.udemy.com/course/palofirewalls/,Infini Tech,"₩220,000","₩13,200","Rating: 4.4 out of 54.4 - (1,897)"
AWS Certified Solutions Architect Associate ALL-IN-ONE Prep,www.udemy.com/course/aws-certified-solutions-architect-associate-hands-on-labs/,"Neal Davis | AWS Certified Solutions Architect, Digital Cloud Training | AWS Certification Courses","₩115,500","₩13,200",Rating: 4.7 out of 54.7 - (623)
CISSP Certification: CISSP Domain 7 & 8 Video Boot Camp 2020,www.udemy.com/course/cissp-domain-7-8/,"Thor Pedersen | CISSP • PMP • CISM, ThorTeaches LLC","₩220,000","₩13,200",Rating: 4.5 out of 54.5 - (570)
The Absolute Beginners Guide to Cyber Security 2020 - Part 1,www.udemy.com/course/the-absolute-beginners-guide-to-information-cyber-security/,Alexander Oni,"₩110,000","₩13,200","Rating: 4.5 out of 54.5 - (5,847)"
Advanced SQL : SQL Expert Certification Preparation Course,www.udemy.com/course/sql-advanced/,"Oracle Master Training • 40,000+ Students Worldwide, Code Star Academy","₩220,000","₩13,200","Rating: 4.2 out of 54.2 - (1,229)"
Salesforce Certified Administrator (aka 201) 2020,www.udemy.com/course/salesforce-certified-administrator-201-2017/,Francis Pindar,"₩110,000","₩13,200","Rating: 4.4 out of 54.4 - (2,893)"
Microsoft AZ-103: Azure Administrator Exam Certification,www.udemy.com/course/az-100-skylines-academy/,"Nick Colyer, Skylines Academy","₩44,000","₩13,200","Rating: 4.4 out of 54.4 - (3,253)"
"Mastering Microcontroller : TIMERS, PWM, CAN, RTC,LOW POWER",www.udemy.com/course/microcontroller-programming-stm32-timers-pwm-can-bus-protocol/,"FastBit Embedded Brain Academy, Bharati Software","₩33,000","₩13,200",Rating: 4.5 out of 54.5 - (733)
Certified Six Sigma Black Belt Training,www.udemy.com/course/six-sigma-black-belt/,Sandeep Kumar ­,"₩220,000","₩55,000",Rating: 4.6 out of 54.6 - (929)
Salesforce Lightning 2019 Certified Administrator Part 2,www.udemy.com/course/salesforce-admin2/,"Mike Wheeler, Aaron Wheeler","₩22,000","₩13,200",Rating: 4.6 out of 54.6 - (843)
Cisco ICND1 100-105 - CCENT Certification Bootcamp,www.udemy.com/course/cisco-icnd1/,Neil Anderson,"₩110,000","₩13,200","Rating: 4.8 out of 54.8 - (2,430)"
Hands-on: Complete Penetration Testing and Ethical Hacking,www.udemy.com/course/hands-on-complete-penetration-testing-and-ethical-hacking/,Muharrem AYDIN,"₩220,000","₩13,200",Rating: 4.5 out of 54.5 - (685)
Java Certification : OCA (1Z0-808) Exam Simulation [2020],www.udemy.com/course/java-oca/,Udayan Khattry,"₩27,500","₩13,200","Rating: 4.5 out of 54.5 - (1,429)"
Cisco CCNA / ICND1 (100-105) Complete Course: Sims and GNS3,www.udemy.com/course/cisco-ccent-icnd1-100-105-complete-course-sims-and-gns3/,"David Bombal, Experts with David Bombal",NT$600,NT$360,"Rating: 4.6 out of 54.6 - (6,257)"
