Course,URL,instructor,Price (full),Price (discount),Rank
Introduction to CBT: Cognitive Behavioral Therapy,www.udemy.com/course/train-to-be-your-own-counsellor-cbt-therapist/,Libby Seery - Founder of Renaissance Life Therapies,€199.99,€11.99,"Rating: 4.2 out of 54.2 - (2,614)"
Trauma Treatment for Children,www.udemy.com/course/trauma-treatment-for-children/,Robert Rhoton,€129.99,€11.99,Rating: 4.6 out of 54.6 - (51)
Professional Accredited Yoga Teacher Training Diploma Course,www.udemy.com/course/professional-accredited-yoga-teacher-training-course/,"Dr Karen E Wells, Lisbeth Skovmand",€94.99,€11.99,Rating: 4.0 out of 54.0 - (606)
Tai Chi Chen Style,www.udemy.com/course/tai-chi-chen-style/,SiFu Wong,€49.99,€12.50,Rating: 4.9 out of 54.9 - (122)
Spirit Releasement Therapy - Psychic Energy & Entity Healing,www.udemy.com/course/spirit-releasement-therapist-training/,Mark Beale,€99.99,€11.99,Rating: 4.8 out of 54.8 - (149)
Yoga Nidra Facilitators Course: Teacher Training Program,www.udemy.com/course/yoga-nidra-facilitators-course-teacher-training-program/,Tripura Yoga,€44.99,€11.99,Rating: 4.5 out of 54.5 - (119)
Coping Skills and Self-Care for Mental Health,www.udemy.com/course/coping-skills-and-self-care-for-mental-health/,Emma McAdam,€49.99,€11.99,Rating: 4.6 out of 54.6 - (42)
Poi Dancing: The Beginner Series,www.udemy.com/course/poi-dancing-beginners-series/,Nick Woolsey,€49.99,€11.99,Rating: 4.8 out of 54.8 - (885)
Learn SALSA in 5 Hours and Dance Your Way to Fun & Excitement!,www.udemy.com/course/learn-salsa-with-5-hours-of-instruction/,OnSean Zion AKA Seaon Stylist-Bristol,€29.99,€11.99,Rating: 4.4 out of 54.4 - (198)
Purify and Activate your Psychic Channels,www.udemy.com/course/purify-and-activate-your-psychic-channels/,Demian Haye Magic Vibrations Healing,€59.99,€11.99,Rating: 4.8 out of 54.8 - (74)
Professional Cupping Therapy Massage Certificate Course,www.udemy.com/course/clinical-cupping-therapy-massage-for-pain-and-no-red-marks/,Mark Perren-Jones,€194.99,€11.99,Rating: 4.6 out of 54.6 - (182)
Complete Pilates Mat Course: Beginner to Advanced Level,www.udemy.com/course/complete-pilates-mat-course-beginner-to-advanced-level/,Elif ATAY,€99.99,€11.99,Rating: 4.3 out of 54.3 - (158)
Learn 24 Yang Style Tai Chi,www.udemy.com/course/learn-24-yang-style-tai-chi/,Susan Thompson,€29.99,€11.99,Rating: 4.7 out of 54.7 - (162)
Internationally Accredited Diploma in Keto Dietary Advisor,www.udemy.com/course/internationally-accredited-diploma-in-keto-dietary-advisor/,"Akash Sehrawat, Fabulous Body, Teaching Assistant","¥24,000","¥1,270",Rating: 4.5 out of 54.5 - (165)
Advanced Close Combat Training: Scientific Self Defense,www.udemy.com/course/scientificselfdefense/,Chris Pizzo,"¥23,400","¥1,430",Rating: 4.2 out of 54.2 - (298)
Feminine Intimate Massage for Better Sex & Intimacy,www.udemy.com/course/feminine-massage/,Liana .,"¥11,400","¥1,270",Rating: 4.5 out of 54.5 - (197)
Vegan Nutrition: Build Your Plant Based Diet & Meal Plan,www.udemy.com/course/vegan-nutrition-build-your-plant-based-diet-meal-plan/,Felix Harder,"¥12,000","¥1,430",Rating: 4.1 out of 54.1 - (172)
The Fundamentals of Cognitive Behavioural Therapy (CBT),www.udemy.com/course/cognitive-behavioural-therapy-cbt-online-course-an-introduction-to/,"Kain Ramsay, Achology Ltd","¥15,000","¥1,320",Rating: 4.4 out of 54.4 - (386)
Hip Hop Dance For Beginners,www.udemy.com/course/hip-hop-dance-for-beginners/,Emeroy Bernardo,"¥12,000","¥1,270",Rating: 4.4 out of 54.4 - (240)
Learn to dance with 'Colourform',www.udemy.com/course/colourform/,Nathan Short,"¥4,200","¥1,270",Rating: 4.6 out of 54.6 - (52)
Lazy Dancer Ballet Burn - 30 Days Fitness Ballet Programme,www.udemy.com/course/lazy-dancer-ballet-burn/,Alessia Lugoboni,"¥3,000","¥1,490",Rating: 4.7 out of 54.7 - (153)
Cupping Massage Mastery (1.5 CEU Credits),www.udemy.com/course/cupping-massage-mastery/,Morgan Sutherland,"¥21,600","¥1,270",Rating: 4.6 out of 54.6 - (302)
"Science-Based Workout: Build Muscle, Lose Fat & Get Fit",www.udemy.com/course/science-based-workout-proven-steps-to-gain-muscle-get-fit/,Felix Harder,"¥12,000","¥1,380",Rating: 4.5 out of 54.5 - (250)
Wing Chun Sil Lim Tao,www.udemy.com/course/wing-chun-sil-lim-tao-module-1-know-yourself/,SiFu Wong,"¥5,400","¥1,350",Rating: 4.9 out of 54.9 - (433)
Kinesio Taping For Massage Therapists Certificate Course,www.udemy.com/course/kinesio-taping-for-massage-therapists-get-maximal-results/,Mark Perren-Jones,"¥23,400","¥1,270",Rating: 4.7 out of 54.7 - (106)
Learn How to Belly Dance: Complete Guide from A to Z,www.udemy.com/course/bellydance/,Iana Komarnytska,0,"¥7,200",Rating: 4.8 out of 54.8 - (88)
Marathon Training with the Pose Method,www.udemy.com/course/posemethod/,Nicholas Romanov,"¥6,000","¥1,490",Rating: 4.3 out of 54.3 - (201)
Sex Trafficking & Sex Industry Exploitation (CCTS-S),www.udemy.com/course/sex-trafficking-sex-industry-exploitation-ccts-s/,Robert Rhoton,"¥24,000","¥1,270",Rating: 4.7 out of 54.7 - (183)
Freeing Ourselves With Mindfulness - with Tara Brach,www.udemy.com/course/freeing-ourselves-with-mindfulness/,"Tara Brach, Ph.D.","¥3,600","¥1,430",Rating: 4.5 out of 54.5 - (654)
REBT – The Modern Effective Therapy System,www.udemy.com/course/discover-rebt-the-modern-effective-therapy-system/,Libby Seery - Founder of Renaissance Life Therapies,$199.99,$10.44,Rating: 4.7 out of 54.7 - (784)
Diploma in Acupressure for Detoxification & Weight Loss,www.udemy.com/course/diploma-in-acupressure-for-detoxification-weight-loss/,Annette Reilly,$199.99,$10.44,Rating: 4.1 out of 54.1 - (140)
Tsuboki Japanese Face Massage,www.udemy.com/course/tsuboki-japanese-face-massage/,Anne Parry,$99.99,$13.19,Rating: 4.7 out of 54.7 - (130)
You’re Not the Boss of Me!,www.udemy.com/course/youre-not-the-boss-of-me-narcissist-workshop/,"Les Carter, Ph. D.",0,$44.99,Rating: 4.8 out of 54.8 - (313)
DBT Distress Tolerance,www.udemy.com/course/dbt-distress-tolerance/,Alicia Paz M.A.,$99.99,$10.44,Rating: 4.3 out of 54.3 - (40)
Certified Trauma Support Specialist,www.udemy.com/course/certified-trauma-support-specialist/,Robert Rhoton,$64.99,$13.19,Rating: 4.6 out of 54.6 - (139)
Boxing Mastery: Learn from a Trainer of Champions,www.udemy.com/course/boxing-learn-how-to-box-like-a-pro/,Kerry Pharr,$49.99,$10.44,Rating: 4.2 out of 54.2 - (251)
