Course,URL,instructor,Price (full),Price (discount),Rank
The Art & Science of Drawing / DYNAMIC MARK MAKING,www.udemy.com/course/the-art-science-of-drawing-week-two-dynamic-mark-making/,Brent Eviston,€34.99,€11.39,"Rating: 4.8 out of 54.8 - (1,155)"
Counter-Strike: Global Offensive — Play Like a Pro,www.udemy.com/course/counter-strike-global-offensive-play-like-a-pro/,Jordan Gilbert,0,€19.99,"Rating: 4.6 out of 54.6 - (5,409)"
The Mechanics of Watercolor Painting,www.udemy.com/course/the-mechanics-of-watercolor-painting/,Jill Poyerd,€19.99,€11.39,Rating: 4.7 out of 54.7 - (191)
The Art & Science of Drawing / SHADING FUNDAMENTALS,www.udemy.com/course/the-art-science-of-drawing-shading-fundamentals/,Brent Eviston,€34.99,€11.39,Rating: 4.8 out of 54.8 - (579)
Drawing Amazing Backgrounds with Perspective - Step by Step,www.udemy.com/course/drawing-amazing-backgrounds-with-perspective-step-by-step/,Robert Marzullo,€199.99,€12.59,Rating: 4.4 out of 54.4 - (147)
The Art & Science of Figure Drawing: SHADING,www.udemy.com/course/asfd-shading/,Brent Eviston,€99.99,€11.39,Rating: 4.7 out of 54.7 - (57)
Procrastination Breakthrough - How to stop procrastinating!,www.udemy.com/course/procrastination-breakthrough-stop-procrastinating-in-7-days/,Graham Nicholls,€149.99,€11.39,Rating: 4.7 out of 54.7 - (71)
Simple Solutions for Common Dog Behavior & Training Problems,www.udemy.com/course/simple-solutions-for-common-dog-behavior-training-problems/,Ian Dunbar,€99.99,€12.59,"Rating: 4.4 out of 54.4 - (2,313)"
The Ultimate Acrylic Painting Course,www.udemy.com/course/acrylic-painting-the-complete-course/,Nancy Reyner,$199.99,$50.00,Rating: 4.7 out of 54.7 - (167)
Drawing Comics - Anatomy and Figure Drawing,www.udemy.com/course/how-to-draw-comics-anatomy/,Ed Foychuk,$29.99,$11.99,Rating: 4.7 out of 54.7 - (279)
Crush Micro Stakes Online Poker: The Complete Mastery Guide,www.udemy.com/course/crush-online-micro-stakes-poker/,"Alton Hardin, MicroGrinder Poker School",$49.99,$11.99,Rating: 4.6 out of 54.6 - (900)
The Art & Science of Drawing / MEASURING & PROPORTION,www.udemy.com/course/the-art-science-of-drawing-week-5-measuring-proportion/,Brent Eviston,$34.99,$11.99,Rating: 4.6 out of 54.6 - (526)
Travel Writing: Explore the World & Publish Your Stories!,www.udemy.com/course/travel-writing-class/,Dave Fox,$89.99,$11.99,Rating: 4.5 out of 54.5 - (901)
#1 Sourdough Bread Baking 101,www.udemy.com/course/sourdough-bread-baking-101/,Teresa L Greenway,$29.99,$11.99,"Rating: 4.6 out of 54.6 - (1,963)"
Herbalism For Everyone - Professional Herbalism Course,www.udemy.com/course/herbalism-for-everyone-accredited-herbalism-diploma/,Tania Magdalene,$199.99,$11.99,Rating: 4.5 out of 54.5 - (116)
Mastering Brushstrokes - Part 1,www.udemy.com/course/mastering-brushstrokes-part1/,Jill Poyerd,$19.99,$11.99,Rating: 4.8 out of 54.8 - (979)
The Art & Science of Drawing / CONTOURS,www.udemy.com/course/the-art-science-of-drawing-contours/,Brent Eviston,$34.99,$11.99,Rating: 4.8 out of 54.8 - (433)
Portrait Drawing Fundamentals Made Simple,www.udemy.com/course/portrait-drawing-fundamentals-made-simple/,Ethan Nguyen,$99.99,$11.99,Rating: 4.6 out of 54.6 - (758)
REBT Practitioner Certification - Beginner-Pro (ACCREDITED),www.udemy.com/course/rebt-practitioner-certification-beginner-to-professional/,Graham Nicholls,$194.99,$11.99,Rating: 4.6 out of 54.6 - (298)
The Complete Beginners Drawing and Shading Course,www.udemy.com/course/beginners-drawing-course/,Cindy Wider,$99.99,$11.99,Rating: 4.5 out of 54.5 - (994)
The Art & Science of Drawing / SHADING: BEYOND THE BASICS,www.udemy.com/course/the-art-science-of-drawing-shading-beyond-the-basics/,Brent Eviston,$34.99,$11.99,Rating: 4.9 out of 54.9 - (307)
Science-Based Dog Training (with Feeling) - All 3 Days,www.udemy.com/course/science-based-dog-training-with-feeling-3days/,Ian Dunbar,$199.99,$11.99,Rating: 4.2 out of 54.2 - (947)
The Secrets to Drawing,www.udemy.com/course/the-secrets-to-drawing/,Matthew Fussell,$29.99,$11.99,"Rating: 4.4 out of 54.4 - (3,002)"
Comprehensive Home Repair and Improvement,www.udemy.com/course/comprehensive-home-repair-and-improvement/,Become Your Own Handyman LLC,0,$199.99,Rating: 4.9 out of 54.9 - (13)
"Dog CPR, First Aid + Safety for pet pros + dedicated owners",www.udemy.com/course/dog-cpr-first-aid-safety-for-pet-pros-dedicated-owners/,Melanie Monteiro,€74.99,€14.39,"Rating: 4.7 out of 54.7 - (2,448)"
Paint Realistic Watercolor and Botanicals - STUDIO BASICS,www.udemy.com/course/paint-realistic-watercolor-and-botanicals-studio-basics/,Heidi Willis,€69.99,€12.59,"Rating: 4.6 out of 54.6 - (1,732)"
How to Draw Heads - Step by Step - From Any Angle,www.udemy.com/course/how-to-draw-heads-step-by-step-from-any-angle/,Robert Marzullo,€199.99,€11.99,Rating: 4.5 out of 54.5 - (853)
"Mastering Airbnb | Learn from SF's top host, 100+ lectures",www.udemy.com/course/mastering-airbnb-learn-from-sfs-top-host/,Evan Kimbrell,€164.99,€13.19,Rating: 4.4 out of 54.4 - (697)
Explicit Tarot -- Learn Tarot Reading Through Storytelling,www.udemy.com/course/explicit-tarot-by-adanawtn/,Adana Washington,€19.99,€11.99,Rating: 4.3 out of 54.3 - (265)
Sewing 101,www.udemy.com/course/sewing-101-1/,Margaret Smith,€29.99,€11.39,Rating: 4.6 out of 54.6 - (367)
How to Improve Your Figure Drawing - Step by Step,www.udemy.com/course/how-to-improve-your-figure-drawing-step-by-step/,Robert Marzullo,€199.99,€12.59,Rating: 4.3 out of 54.3 - (910)
"Natural Beauty: How to Make Lotions,Creams and Body Butters",www.udemy.com/course/natural-beauty-how-to-make-lotionscreams-and-body-butters/,Jennifer Schroeder,€64.99,€13.19,Rating: 4.5 out of 54.5 - (478)
Travel Journaling: How to Write Extraordinary Travel Diaries,www.udemy.com/course/travel-journaling/,Dave Fox,€39.99,€14.99,Rating: 4.4 out of 54.4 - (649)
Essential Cooking Skills,www.udemy.com/course/essential-cooking-skills/,Viorel Copolovici,€44.99,€11.99,Rating: 4.5 out of 54.5 - (834)
#2 Bake Artisan Sourdough Bread Like a Professional,www.udemy.com/course/rediscover-real-artisan-sourdough-baking/,Teresa L Greenway,€99.99,€13.19,Rating: 4.4 out of 54.4 - (933)
"Expressive Drawing, Painting & Mixed Media Techniques Course",www.udemy.com/course/expressive-drawing-painting-mixed-media-techniques-course/,"Chad Neuman, Ph.D., Jonathan Simon, BFA, MFA",€149.99,€11.39,Rating: 4.6 out of 54.6 - (31)
Perfect French Macarons #1 - Simple to Sensational,www.udemy.com/course/perfect-french-macarons/,"Cake Nuvo - Online Baking School, Irit Ishai",€119.99,€30.00,Rating: 4.7 out of 54.7 - (747)
Foundations for Mastering Watercolor Painting,www.udemy.com/course/foundations-for-mastering-watercolor-painting/,Jill Poyerd,€19.99,€11.99,"Rating: 4.7 out of 54.7 - (1,095)"
The Watercolor Workshop,www.udemy.com/course/the-watercolor-workshop/,Matthew Fussell,€34.99,€13.19,Rating: 4.4 out of 54.4 - (597)
The Complete Guide to League of Legends,www.udemy.com/course/the-complete-guide-to-league-of-legends/,"LVLUP Dojo, Nicholas ""NicoThePico"" Korsgård",€199.99,€14.99,"Rating: 4.3 out of 54.3 - (1,483)"
How to Make Candles - Candle Making for Beginners,www.udemy.com/course/how-to-make-candles/,Shona O'Connor,€114.99,€11.39,Rating: 4.4 out of 54.4 - (270)
Mastering Brushstrokes - Part 2,www.udemy.com/course/mastering-brushstrokes-part-2/,Jill Poyerd,€19.99,€11.99,Rating: 4.6 out of 54.6 - (193)
Jewelry Making: Wire Wrapping for Beginners,www.udemy.com/course/jewelry-making-wire-wrapped-jewelry-for-beginners/,Jessica Barst,€39.99,€13.79,Rating: 4.7 out of 54.7 - (675)
3 Little Birds with Colored Pencils,www.udemy.com/course/3-little-birds-with-colored-pencils/,Matthew Fussell,€19.99,€11.39,Rating: 4.6 out of 54.6 - (41)
Indian Culinary World - Master the art of Indian Cooking,www.udemy.com/course/indianculinaryworld/,Jyoti Sawant,€99.99,€14.39,Rating: 4.5 out of 54.5 - (463)
Create Bath and Body Products From Natural Ingredients,www.udemy.com/course/how-to-make-bath-and-body-products/,Shona O'Connor,€124.99,€14.39,Rating: 4.4 out of 54.4 - (335)
10 Gorgeous Cake Decorating Techniques for All Levels,www.udemy.com/course/10-cake-decorating-techniques/,Emily Friend,€49.99,€13.19,Rating: 4.2 out of 54.2 - (103)
OIL PAINTING FROM BEGINNER TO MASTER,www.udemy.com/course/still-life-painting/,Joseph Patric Daniels,€154.99,€11.39,Rating: 4.5 out of 54.5 - (228)
Brother ScanNCut Advanced,www.udemy.com/course/brother-scanncut-advanced/,Kimberly Smith,€29.99,€12.59,Rating: 4.2 out of 54.2 - (108)
Bartending Mastery - Cocktail & Bartending Masterclass,www.udemy.com/course/bar-mastery/,Michael Miller,0,€19.99,Rating: 4.5 out of 54.5 - (287)
The Digital Painting w/ Procreate Guide | Grayscale method,www.udemy.com/course/procreatepainting/,Kurt Michael Russell,€49.99,€11.39,Rating: 4.6 out of 54.6 - (427)
Mastering wine - Jancis Robinson's Shortcuts to Success,www.udemy.com/course/mastering-wine-jancis-robinsons-shortcuts-to-success/,Expert Academy,€199.99,€14.39,Rating: 4.3 out of 54.3 - (790)
Naturally Gluten Free Sourdough Bread,www.udemy.com/course/naturally-gluten-free-sourdough-bread/,Dragan Matijevic,€39.99,€14.39,Rating: 4.6 out of 54.6 - (55)
CBT Coach Practitioner Certification (ACCREDITED),www.udemy.com/course/cbt-coach-practitioner-certification-beginner-to-expert/,Graham Nicholls,€199.99,€12.59,Rating: 4.6 out of 54.6 - (151)
Law of Attraction Coach Practitioner Cert (ACCREDITED),www.udemy.com/course/law-of-attraction-coach-practitioner-certification-course/,Graham Nicholls,€179.99,€11.99,Rating: 4.6 out of 54.6 - (123)
Group Chakra Healing Practitioner Professional Course,www.udemy.com/course/certified-group-chakra-healing-practitioner-diploma-course/,Tania Magdalene,€184.99,€11.39,Rating: 4.8 out of 54.8 - (61)
How to Draw Dynamic Comic Book Superheroes - Start to Finish,www.udemy.com/course/how-to-draw-dynamic-comic-book-superheroes-start-to-finish/,Robert Marzullo,"₩220,000","₩13,200",Rating: 4.6 out of 54.6 - (372)
Beginners Watercolor Techniques with Geoff Hutchins,www.udemy.com/course/beginners-watercolor-techniques-with-geoff-hutchins/,Geoff Hutchins,"₩44,000","₩13,200",Rating: 4.4 out of 54.4 - (357)
The Art of Lockpicking: A Complete Guide,www.udemy.com/course/the-ultimate-guide-to-lock-picking/,"David La, Itay Cas","₩88,000","₩13,200",Rating: 4.2 out of 54.2 - (372)
Professional One to One Chakra Healing Practitioner Course,www.udemy.com/course/certified-personal-chakra-healing-practitioner-diploma/,Tania Magdalene,"₩192,500","₩13,200",Rating: 4.8 out of 54.8 - (60)
Cold Process Soap Making #2 - Natural Colours & Ingredients,www.udemy.com/course/soap-making/,Shona O'Connor,"₩137,500","₩13,200",Rating: 4.2 out of 54.2 - (145)
Learn Tarot In A Day,www.udemy.com/course/learn-tarot-in-a-day/,Marina Margulis,"₩60,500","₩13,200",Rating: 4.8 out of 54.8 - (322)
The Beginner's Guide to Color Theory for Digital Artists,www.udemy.com/course/colortheory/,Kurt Michael Russell,"₩55,000","₩13,200",Rating: 4.7 out of 54.7 - (487)
Brother ScanNCut Basics,www.udemy.com/course/brother-scanncut-basics/,Kimberly Smith,"₩33,000","₩13,200",Rating: 4.4 out of 54.4 - (194)
Professional 10 Hour Acting MASTERCLASS,www.udemy.com/course/theactorsacademy/,The Academy Program,"₩220,000","₩13,200",Rating: 4.3 out of 54.3 - (155)
How to Draw Comic Style Artwork - From Sketch to Rendering,www.udemy.com/course/how-to-draw-comic-style-art-from-sketch-to-rendering/,Robert Marzullo,"₩220,000","₩13,200",Rating: 4.6 out of 54.6 - (88)
Reliability and Games 2-Day Dog Training Workshop,www.udemy.com/course/reliability-and-games-2-day-dog-training-workshop/,Ian Dunbar,"₩220,000","₩13,200",Rating: 4.4 out of 54.4 - (789)
Acrylic Painting - Introduction to Acrylic Painting,www.udemy.com/course/acrylic-painting-introduction-to-acrylic-painting/,Rod Moore,"₩49,500","₩13,200",Rating: 4.4 out of 54.4 - (398)
Punishment-Free Dog Training: 30 Day Perfect Dog Blueprint,www.udemy.com/course/punishment-free-dog-training/,Evan Walton,"₩220,000","₩13,200",Rating: 4.6 out of 54.6 - (87)
DIY Skincare :: Beauty for Aging & Dry Skin [Certificate],www.udemy.com/course/diy-anti-aging-skincare-regimen/,Elizabeth Heck,"₩71,500","₩13,200",Rating: 4.8 out of 54.8 - (299)
Learn How to Apply Classic Eyelash Extensions,www.udemy.com/course/lashscoutsclassic/,Jacquie Reyes,"₩220,000","₩13,200",Rating: 4.6 out of 54.6 - (141)
A Pro's Guide to Digital Comic Book Coloring,www.udemy.com/course/comicbookcoloring/,Kurt Michael Russell,"₩104,500","₩13,200",Rating: 4.6 out of 54.6 - (338)
Digital Nomad Income: 3 Low-Stress and Steady Online Incomes,www.udemy.com/course/become-a-digital-nomad/,Greg Gottfried,$199.99,$11.99,Rating: 4.4 out of 54.4 - (221)
Automate and Animate Your Holiday Lights Using RGB Pixels,www.udemy.com/course/automate-and-animate-your-holiday-lights-using-rgb-pixels/,Jeff Lacey,$199.99,$11.99,Rating: 4.5 out of 54.5 - (380)
Developing an Eye for Landscape Composition,www.udemy.com/course/landscape-composition/,Jill Poyerd,$19.99,$11.99,Rating: 4.7 out of 54.7 - (166)
How to solve ANY Rubik's Cube and 3x3 Blindfolded,www.udemy.com/course/solve-any-regular-rubiks-cube-and-3x3-blindfolded/,Maged Boutros,$39.99,$11.99,Rating: 4.2 out of 54.2 - (89)
Astrological Forecasting for Everyone,www.udemy.com/course/astrological-forecasting-for-everyone/,Alexander Kolesnikov,$179.99,$11.99,Rating: 4.6 out of 54.6 - (269)
Become an Arabic Calligraphy Artist from Scratch,www.udemy.com/course/a-beginners-guide-to-arabic-calligraphy/,Omar Uddin,0,$199.99,Rating: 4.6 out of 54.6 - (422)
Treatment & Prevention of Dog Aggression: Biting & Fighting,www.udemy.com/course/treatment-prevention-of-dog-aggression-biting-fighting/,Ian Dunbar,$99.99,$11.99,Rating: 4.2 out of 54.2 - (838)
The Advanced Guide to Digital Art with Procreate on iPad!,www.udemy.com/course/procreate-guide-advanced/,Kurt Michael Russell,$49.99,$11.99,Rating: 4.6 out of 54.6 - (261)
#3 Bake Classic Sourdough Bread Like a Professional,www.udemy.com/course/learn-to-bake-classic-breads-artisan-sourdough/,Teresa L Greenway,$99.99,$11.99,Rating: 4.7 out of 54.7 - (425)
Wine in 9: The Complete Wine Tasting Course,www.udemy.com/course/wine-tasting/,"Tom Savage, Mike Mazey",$199.99,$11.99,Rating: 4.6 out of 54.6 - (153)
Crucial Concepts in Dog Behavior & Training,www.udemy.com/course/crucial-concepts-in-dog-behavior-training/,Ian Dunbar,$99.99,$11.99,Rating: 4.3 out of 54.3 - (861)
The Ultimate Course for Beginner and Intermediate Crochet,www.udemy.com/course/the-ultimate-course-for-beginner-and-intermediate-crochet/,Rita de Maintenon,$59.99,$11.99,Rating: 4.4 out of 54.4 - (116)
Paint Realistic Watercolour and Botanicals - MAGNOLIAS,www.udemy.com/course/paint-realistic-watercolour-and-botanicals-magnolias/,Heidi Willis,$69.99,$11.99,Rating: 4.6 out of 54.6 - (364)
How to Make Melt & Pour Soap - Beginners Step by Step Guide,www.udemy.com/course/glycerin-soap-making/,Shona O'Connor,$124.99,$11.99,Rating: 4.4 out of 54.4 - (370)
Intro to Abstract Painting #1 and #2,www.udemy.com/course/how-to-paint-abstracts/,Andy Morris,$99.99,$11.99,Rating: 4.3 out of 54.3 - (703)
Paint Realistic Watercolour and Botanicals - CHASING AUTUMN,www.udemy.com/course/chasing-autumn-paint-realistic-watercolour-and-botanicals/,Heidi Willis,$69.99,$11.99,Rating: 4.6 out of 54.6 - (446)
Chess,www.udemy.com/course/chess-zq/,Academy of Film Fashion and Design,€19.99,€11.99,Rating: 4.6 out of 54.6 - (66)
Sculpting Creatures and Critters,www.udemy.com/course/sculpting-creatures-and-critters/,Neal Coleman,€29.99,€11.99,Rating: 4.4 out of 54.4 - (160)
"Herbalism: How to Create Tinctures, Salves, and Poultices",www.udemy.com/course/how-to-create-herbal-extracts-tinctures-salves-and-more/,Jennifer Schroeder,€44.99,€10.99,Rating: 4.1 out of 54.1 - (219)
Mousse Cakes (Entremet) and Mirror Glazing,www.udemy.com/course/mousse-cakes-entremet-and-mirror-glazing/,Candy Gunawan,€144.99,€12.99,Rating: 4.5 out of 54.5 - (58)
More Essential Cooking Skills,www.udemy.com/course/essential-cooking-skills-2/,Viorel Copolovici,€44.99,€10.99,Rating: 4.7 out of 54.7 - (104)
Interactive Thai Cooking Class,www.udemy.com/course/cooktour-thai-cooking-masterclass/,cooktour .com,€99.99,€12.99,Rating: 4.6 out of 54.6 - (120)
Wood Carving for Beginners ,www.udemy.com/course/wood-carving-for-beginners/,Sharon Elliott,€49.99,€13.99,Rating: 4.6 out of 54.6 - (184)
Essential Poker Math for No Limit Holdem,www.udemy.com/course/essential-poker-math/,"Alton Hardin, MicroGrinder Poker School",€39.99,€12.99,Rating: 4.6 out of 54.6 - (257)
Line and Wash - Combine Pen and Ink with Watercolor,www.udemy.com/course/line-and-wash-combine-pen-and-ink-with-watercolor/,Matthew Fussell,€19.99,€10.99,Rating: 4.7 out of 54.7 - (26)
Abstract Techniques Revealed. Create Large Modern Art,www.udemy.com/course/abstract-techniques-revealed/,Gino Savarino,€44.99,€13.99,Rating: 4.4 out of 54.4 - (392)
Photorealistic Drawing with Pencils: Beginner to Advanced,www.udemy.com/course/photorealistic-drawing-with-pencils-beginner-to-advanced/,Nourine Hammad,€49.99,€10.99,Rating: 4.5 out of 54.5 - (69)
The Acrylic Painting Academy,www.udemy.com/course/the-acrylic-painting-academy/,Matthew Fussell,€29.99,€11.99,Rating: 4.4 out of 54.4 - (473)
Fully Accredited Professional Diploma Course in Feng Shui,www.udemy.com/course/fully-accredited-professional-diploma-in-feng-shui/,Dr Karen E Wells,€94.99,€13.99,Rating: 4.2 out of 54.2 - (294)
Ninja's Guide to Streaming: Grow Your Channel (2019),www.udemy.com/course/twitch-marketing-learn-how-to-grow-your-following/,LVLUP Dojo,€99.99,€13.99,Rating: 4.2 out of 54.2 - (405)
Paint Landscapes in Watercolor Part 1,www.udemy.com/course/paint-landscapes-in-watercolor-part-1/,Andy Walker,€24.99,€10.99,Rating: 4.7 out of 54.7 - (252)
Pencil Drawing - The Guide to Graphite,www.udemy.com/course/pencil-drawing-the-guide-to-graphite/,Matthew Fussell,€34.99,€10.99,Rating: 4.7 out of 54.7 - (40)
Aquaponic Gardening: Growing Fish and Vegetables Together,www.udemy.com/course/aquaponic-gardening/,Sylvia Bernstein,0,"¥3,000",Rating: 4.4 out of 54.4 - (763)
Drawing and Sketching for Beginners,www.udemy.com/course/sketching-for-beginners/,Robin Slee | Art | Illustration | iPad | Software Development,"¥3,600","¥1,380",Rating: 4.3 out of 54.3 - (937)
Beekeeping for Beginners: How to Be a Successful Beekeeper!,www.udemy.com/course/beekeeping-for-beginners/,Tonya Wells and Brianna Wells,0,"¥7,200",Rating: 4.6 out of 54.6 - (116)
How to Improve Your Creature Design Drawings - Step by Step,www.udemy.com/course/how-to-improve-your-creature-design-drawings-step-by-step/,Robert Marzullo,"¥24,000","¥1,380",Rating: 4.6 out of 54.6 - (229)
Procreate like a Pro: Create Awesome Digital Art on an iPad,www.udemy.com/course/procreate-like-a-pro-create-awesome-digital-art-on-an-ipad/,Robert Marzullo,"¥24,000","¥1,380",Rating: 4.5 out of 54.5 - (166)
#1 ITA Certified Tea Courses - Foundations of Chinese Tea,www.udemy.com/course/becomeateamaster/,Shana Zhang,"¥4,200","¥1,380",Rating: 4.5 out of 54.5 - (453)
Sourdough Bread Baking Exploration,www.udemy.com/course/sourdough-bread-baking-exploration/,Teresa L Greenway,"¥9,600","¥1,560",Rating: 4.6 out of 54.6 - (141)
Acrylic Painting for Beginners,www.udemy.com/course/acrylic-painting-for-beginners/,Malcolm Dewey,"¥7,800","¥1,380",Rating: 4.4 out of 54.4 - (196)
Art for Beginners & Kids: 8 Drawing & Mixed-Media Projects,www.udemy.com/course/beginner-art-class/,"Lori Lee Ebiner, Video School Online Inc","¥24,000","¥1,620",Rating: 4.5 out of 54.5 - (110)
The Art of Pizza Making - Soft bubbly crust in regular oven,www.udemy.com/course/the-art-of-pizza-making/,Gigio Attanasio,"¥10,800","¥1,380",Rating: 4.3 out of 54.3 - (155)
Growl Class - A Workshop Demo for Reactive Dogs,www.udemy.com/course/dunbar-growl-class/,Ian Dunbar,"¥12,000","¥1,440","Rating: 4.6 out of 54.6 - (2,640)"
Cat Behavior Rectification & Cat Health Care: 2 courses in 1,www.udemy.com/course/cat-care-guide-managing-behavior-health-issues-in-cats/,"Aman Gupta, Roohi Bansal","¥6,000","¥1,620",Rating: 4.6 out of 54.6 - (59)
The Most Comprehensive Sushi Course Online,www.udemy.com/course/the-most-comprehensive-sushi-course-online/,Dan Yang,"¥9,600","¥2,400",Rating: 4.7 out of 54.7 - (311)
"Decluttering - Complete Organizing Home, Office, Life Course",www.udemy.com/course/decluttering-complete-organizing-home-office-life-course/,TJ Walker,"¥24,000","¥1,380",Rating: 4.4 out of 54.4 - (30)
The Pen and Ink Experience,www.udemy.com/course/the-pen-and-ink-experience/,Matthew Fussell,"¥2,400","¥1,440",Rating: 4.2 out of 54.2 - (335)
【English Subtitles】Animation tutorial for digital painting,www.udemy.com/course/using-photoshop-and-clip-studio-paint-to-paint-characters/,JCCD Studio,"¥22,200","¥1,380",Rating: 4.4 out of 54.4 - (126)
Brother ScanNCut SDX125,www.udemy.com/course/brother-scanncut-sdx125/,Kimberly Smith,$34.99,$11.39,Rating: 4.7 out of 54.7 - (95)
Natural Beauty:  Natural Cosmetic Preservation,www.udemy.com/course/natural-beauty-natural-cosmetic-preservation/,Jennifer Schroeder,$149.99,$11.39,Rating: 4.4 out of 54.4 - (50)
How to make sugar craft faces,www.udemy.com/course/how-to-make-sugar-craft-faces/,Zoe Hopkinson,0,$39.99,Rating: 4.8 out of 54.8 - (542)
Digital Painting in Photoshop: Create Amazing Concept Art,www.udemy.com/course/digital-painting-in-photoshop-create-amazing-concept-art/,Robert Marzullo,$199.99,$11.39,Rating: 4.6 out of 54.6 - (273)
Certification1 WEC Women Empowerment Life Coaching,www.udemy.com/course/women-empowerment-1-life-coaching-certification/,"Womanly Wealth Academy |Integrative Coaching Experts, Louise Anne Maurice |Coaching Training Expert",$199.99,$11.39,Rating: 4.2 out of 54.2 - (218)
