Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Learn Guitar: Zero to Guitar Fingerpicking in 30 days,www.udemy.com/course/zero-to-guitar-fingerpicking/,Patrick O'Malley,199.99,12.59,4.5(800 ratings),Music,Instruments,Fingerstyle Guitar,"7,741",English,Learn guitar for beginners: guitar fingerpicking in 30 days,3/2018,01/01/20
Intermediate Guitar Fingerpicking,www.udemy.com/course/intermediate-guitar-fingerpicking/,Patrick O'Malley,199.99,11.39,4.5(117 ratings),Music,Instruments,Fingerstyle Guitar,"1,270",English,Taking acoustic guitar fingerpicking to the next level in 30 days,11/2018,01/01/20
"Acoustic Guitar Redefined. Learn Chords, Rhythm and Melody!",www.udemy.com/course/acoustic-guitar-redefined/,Marco Cirillo,39.99,11.39,4.4(322 ratings),Music,Music Techniques,Acoustic Guitar,"2,641",English,"Learn how to spice up basic chords, add simple melodies to chord progressions and learn easy percussive techniques",12/2018,01/01/20
Fingerstyle Guitar STEP BY STEP: Learn Songs & Arrangements,www.udemy.com/course/fingerstyle-guitar-step-by-step/,Nir Mehlman,199.99,11.39,4.4(230 ratings),Music,Instruments,Fingerstyle Guitar,"1,446",English,Learn To Play Fingerstyle Guitar! A practical learning method with REAL well-known songs and arrangements,11/2019,01/01/20
Advanced Acoustic Guitar Fingerpicking,www.udemy.com/course/advanced-acoustic-guitar-fingerpicking/,Patrick O'Malley,199.99,15.59,4.9(24 ratings),Music,Instruments,Fingerstyle Guitar,577,English,Take your acoustic fingerpicking skills to another level,12/2018,01/01/20
Fingerstyle Focus - Learn to play Fingerstyle Guitar!,www.udemy.com/course/fingerstyle-focus-learn-to-play-fingerstyle-guitar/,Sam Lawson,19.99,11.39,4.2(166 ratings),Music,Instruments,Acoustic Guitar,858,English,"Learn to play fingerstyle guitar like Bob Dylan, James Taylor, John Lennon, Paul McCartney, Paul Simon & John Mayer!",1/2019,01/01/20
Percussive Fingerstyle Guitar,www.udemy.com/course/percussive-fingerstyle-course/,Tobias Rauscher,49.99,11.39,4.4(142 ratings),Music,Instruments,Fingerstyle Guitar,"1,769",English,Learn the basics of the Percussive Fingerstyle. Step by step and right from the start.,10/2016,01/01/20
Acoustic Fingerstyle Guitar Course: Beginner to Advanced,www.udemy.com/course/acoustic-fingerstyle-guitar/,Paul William,199.99,12.59,4.2(186 ratings),Music,Instruments,Fingerstyle Guitar,"10,512",English,You're 100% guarantee to learn fingerstyle guitar. Go from beginner to advanced.,6/2016,01/01/20
Guitar Fingerpicking for Be-WINNERS!,www.udemy.com/course/guitar-fingerpicking-for-be-winners/,Sean Daniel,0.0,29.99,4.8(7 ratings),Music,Instruments,Fingerstyle Guitar,40,English,EVERYTHING you need to play songs quickly with expert guitar instruction from a college professor and his handsome bud!,8/2019,01/01/20
Fingerstyle Guitar - Fingerpicking Techniques For Beginners,www.udemy.com/course/fingerstyle-guitar-fingerpicking-techniques-for-beginners/,Kurt Berg,74.99,11.39,4.4(173 ratings),Music,Instruments,Fingerstyle Guitar,"2,636",English,"A step-by-step beginner course for Fingerstyle Guitar: Learn guitar chords, fingerpicking patterns, and more!",4/2019,01/01/20
True Finger Independence - Become a Guitar Master,www.udemy.com/course/true-finger-independence/,Lucas Cesar de Oliveira Imbiriba,0.0,79.99,5.0(1 rating),Music,Instruments,Fingerstyle Guitar,10,English,Play the Guitar without Effort,6/2019,01/01/20
Playing Scales for Classical and Finger-Style Guitar,www.udemy.com/course/guitar-scales/,Brian Riggs,194.99,11.39,4.3(25 ratings),Music,Music Techniques,Classical Guitar,558,English,Improve your technique and learn how to become a better musician.,11/2017,01/01/20
Fingerstyle and Fingerpicking Lessons for Acoustic Guitar,www.udemy.com/course/fingerstyle-and-fingerpicking-lessons-for-acoustic-guitar/,Guitar Jamz Guitar Lessons,39.99,11.39,3.8(55 ratings),Music,Music Techniques,Acoustic Guitar,462,English,"Learn fingerstyle and fingerpicking techniques as played in the tradition of folk, blues and country guitar",8/2017,01/01/20
Fingerstyle Guitar by Jacques Stotzem - Advanced Level,www.udemy.com/course/fingerstyleguitar-jacques-stotzem-advanced/,DizzyFingers Academy,0.0,29.99,4.0(20 ratings),Music,Instruments,Fingerstyle Guitar,251,English,Discover the ADVANCED fingerstyle guitar with guitarist Jacques Stotzem / including transcription / Watch the trailer,10/2015,01/01/20
Fingerstyle for the Curious Guitarist,www.udemy.com/course/fingerstyle-for-the-curious-guitarist/,Dan Dresnok,199.99,11.39,4.3(8 ratings),Music,Instruments,Fingerstyle Guitar,192,English,"Complete fingerstyle & fingerpicking guitar technique course. PIMA, dyads, triads, rolls, thumb, rasqueado & more!",10/2019,01/01/20
The Blues Guitar Style Of Big Bill Broonzy,www.udemy.com/course/the-blues-guitar-style-of-big-bill-broonzy/,Rick Payne,24.99,11.39,5.0(1 rating),Music,Music Techniques,Acoustic Guitar,6,English,Learn To Play Blues Guitar Big Bill Broonzy Style,11/2019,01/01/20
Complete Beginner's Guide to Fingerpicking Guitar,www.udemy.com/course/fingerpickingguitar/,Chris Murrin,39.99,11.39,4.1(18 ratings),Music,Instruments,Fingerstyle Guitar,140,English,Learn the absolute essentials you need to truly master fingerstyle guitar and play any song. Master fingerpicking today!,12/2017,01/01/20
Learn Fingerstyle Guitar (& Read Music) in Real Time Course,www.udemy.com/course/learn-fingerstyle-guitar-read-music/,John Chamley,74.99,11.39,3.8(24 ratings),Music,Instruments,Fingerstyle Guitar,"2,057",English,"Master Fingerstyle Guitar while you learn to read music - for absolute beginners, or guitarists who want to read music",8/2019,01/01/20
FingerstyleGuitar by Jacques Stotzem - Basic Level,www.udemy.com/course/basic-fingerstyleguitar-jacques-stotzem/,DizzyFingers Academy,0.0,29.99,4.4(38 ratings),Music,Instruments,Fingerstyle Guitar,350,English,Discover the art of playing fingerstyle guitar with guitarist Jacques Stotzem - Watch the finger style trailer,10/2015,01/01/20
Fingerpicking Classics - Stunning songs played fingerstyle!,www.udemy.com/course/fingerpicking-learn-fingerstyle-guitar-songs/,Dan Thorpe (Guitar Domination),64.99,11.39,3.8(14 ratings),Music,Instruments,Fingerstyle Guitar,"1,046",English,"Learn the best, most beautiful and most recognisable fingerpicking acoustic guitar songs ever!",10/2015,01/01/20
Fingerpicking guitar for beginners,www.udemy.com/course/fingerpicking-guitar-for-beginners/,Luca Gambirasio,19.99,11.39,4.5(1 rating),Music,Instruments,Acoustic Guitar,6,English,Fingerpicking/fingerstyle course.,4/2019,01/01/20
Fingerpicking Blues Guitar Lessons,www.udemy.com/course/fingerpicking-acoustic-blues-guitar-lessons/,Jim Bruce,49.99,12.50,0.0(0 ratings),Music,Music Techniques,Blues Guitar,29,English,Fingerpicking Acoustic Blues Guitar Lessons - 5 Acoustic Blues Songs Intermediate To Advanced,12/2018,01/01/20
How To Play Fingerstyle Guitar,www.udemy.com/course/how-to-play-fingerstyle-guitar/,Harry Cho,19.99,11.39,5.0(1 rating),Music,Instruments,Fingerstyle Guitar,10,English,Learn How To Play Fingerstyle Guitar,1/2018,01/01/20
Introduction to Fingerstyle Guitar,www.udemy.com/course/introduction-to-fingerstyle-guitar-i/,Kurt Berg,0.0,Free,4.1(61 ratings),Music,Instruments,Fingerstyle Guitar,"3,133",English,A step-by-step beginner course for Fingerstyle Guitar!,11/2017,01/01/20
Introduction to Fingerstyle Guitar for Beginners,www.udemy.com/course/introduction-to-fingerstyle-guitar/,Ellis Wright,0.0,Free,4.4(57 ratings),Music,Instruments,Fingerstyle Guitar,"3,874",English,A Fingerstyle Guitar course in under an hour.,8/2018,01/01/20
Fingerstyle Guitar Mastery: 3 Techniques You Need To Know,www.udemy.com/course/3-fingerstyle-guitar-techniques-you-need-to-know/,Tobias Rauscher,0.0,Free,4.5(201 ratings),Music,Instruments,Fingerstyle Guitar,"10,936",English,"Learn 3 essential modern fingerstyle techniques from Tobias Rauscher, the guitarist with 20.000.000+ YouTube views",12/2016,01/01/20
GUITAR EXTREME - Curso Completo de Guitarra,www.udemy.com/course/guitarextreme/,Thiago Toscano,199.99,18.99,4.5(270 ratings),MÃºsica,Instrumentos,Guitarra blues,1.266,PortuguÃªs,Do Iniciante ao AvanÃ§ado MÃ©todo Passo a Passo,11/2019,01/01/20
"Engatinhando nas Escalas da Guitarra, com Mauricio Alabama",www.udemy.com/course/engatinhando-nas-escalas-da-guitarra/,Mauricio Alabama,19.99,11.39,4.8(309 ratings),"MÃºsica
 ",Fundamentos da mÃºsica,Guitarra Fingerstyle,1.316,PortuguÃªs,"Aprenda e entenda como criar seus prÃ³prios solos na guitarra ou violÃ£o, e o que os guitarristas mais conhecidos fazem",3/2019,01/01/20
Curso de Fingerstyle (Chord-Melody) em Português,www.udemy.com/course/curso-de-fingerstyle-chord-melody-em-portugues/,Emilio Cantini,49.99,11.39,4.3(70 ratings),MÃºsica,Instrumentos,Guitarra Fingerstyle,634,PortuguÃªs,Curso para aprender a tocar as mÃºsicas que vocÃª mais gosta em Fingerstyle,7/2018,01/01/20
7 Passos para Você Criar Solos Incríveis na Guitarra!,www.udemy.com/course/desvendando-o-segredo-dos-solos/,Anderson Paiva,49.99,11.39,4.5(24 ratings),MÃºsica,Instrumentos,Guitarra Fingerstyle,111,PortuguÃªs,Saiba como os Grandes Guitarristas Desenvolvem Solos Marcantes e Criativos. O Curso de Guitarra conta ainda com +3 BÃ´nus,2/2019,01/01/20
Guitarra FingerStyle Nivel 1,www.udemy.com/course/guitarra-fingerstyle-nivel-1/,Diego Erley Duran,39.99,11.39,4.9(3 ratings),Music,Instruments,Acoustic Guitar,302,Spanish,Descubre los Secretos para interpretar y construir arreglos Fingerstyle,3/2019,01/01/20
Bossa Nova Pour Les Débutants (Guitare/Guitare électrique),www.udemy.com/course/bossanovaguitare/,Gabriel Felix,19.99,11.39,4.3(5 ratings),Musique,Instruments,Guitare fingerstyle,444,FranÃ§ais,Le pas Ã  pas que vous ne trouvez pas sur Youtube,2/2019,01/01/20
