Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
"Microsoft Excel - Excel Power Query, Power Pivot & DAX",www.udemy.com/course/microsoft-excel-power-query-power-pivot-dax/,Maven Analytics,174.99,11.99,"4.7(5,157 ratings)",Office Productivity,Microsoft,Power Pivot,"24,169",English,"Learn Excel business intelligence (Power Query, Power Pivot & DAX) with a best-selling Excel instructor (Excel 2013+)",10/2019,12/28/19
DAX Power Pivot - 10 Easy Steps for Beginners,www.udemy.com/course/dax-power-pivot-data-modelling-in-excel-2016-and-exercises/,Gilly Dow,174.99,11.39,4.5(407 ratings),IT & Software,Other,Power Pivot,"2,007",English,Learn how to build DAX functions in PowerPivot with Excel 2016. Reinforce and embed with practice exercises/solutions,3/2019,12/28/19
DAX Power Pivot 10 Easy Steps for Advanced Users,www.udemy.com/course/dax-power-pivot-10-easy-steps-for-advanced-users/,Gilly Dow,189.99,11.39,4.8(58 ratings),IT & Software,Other,Power Pivot,499,English,"Learn advanced Data Modeling techniques, Variables and Budget Patterns",6/2019,12/28/19
DAX Power Pivot Time Intelligence - 10 Easy Steps,www.udemy.com/course/dax-power-pivot-time-intelligence-10-easy-steps/,Gilly Dow,184.99,11.39,4.6(111 ratings),IT & Software,Other,Power Pivot,"1,052",English,Support the Needs of Business Intelligence Using Custom Calendars and Time Period Functions in DAX.,10/2019,12/28/19
Microsoft Excel - Excel with Power Pivot & DAX Formulas,www.udemy.com/course/excel-microsoft-excel-power-pivot-dax-meaures/,MyExcelOnline John Michaloudis,99.99,11.39,4.3(28 ratings), Office Productivity,Microsoft,Power Pivot,"3,739",English,"Learn Microsoft Excel Power Pivot, DAX Formulas, Measures & Relationships in Excel 2010 - Excel 2019 & Office 365",11/2019,12/28/19
Microsoft Power Pivot (Excel) and SSAS (Tabular DAX model),www.udemy.com/course/microsoft-powerpivot-and-ssas-tabular-dax-model/,Phillip Burton,99.99,11.39,4.4(201 ratings),Office Productivity,Microsoft,Power Pivot,"1,571",English,"Visualise Data in Power Pivot for Excel or SSAS with DAX. 70-779, 70-768 exams. Business Intelligence PowerPivot tool.",6/2019,12/28/19
Excel Master Class-Power Pivot - Data Model and DAX Formulas,www.udemy.com/course/excel-master-class-power-pivot-data-model-and-dax-formulas/,Ian Littlejohn,99.99,11.39,4.8(74 ratings),Office Productivity,Microsoft,Data Analysis,450,English,"Learn to create data models, relationships and work with over a million rows in Microsoft Excel",9/2019,12/28/19
DAX Dashboard Design - 10 Easy Steps,www.udemy.com/course/dax-dashboard-design-10-easy-steps/,Gilly Dow,184.99,11.39,4.9(48 ratings),IT & Software,Other,Power Pivot,473,English,How to Create Interactive Business Intelligence Dashboard Reports with DAX Power Pivot,3/2019,12/28/19
"Excel 2016 PowerPivot, PowerQuery, PowerView & BI",www.udemy.com/course/excel-2016-powerpivot-advanced-business-intelligence-tools/,Optima Train,29.99,12.59,3.7(286 ratings),Office Productivity,Microsoft,Power Pivot,"1,746",English,"Enter the sizzling hot world of BI, Power Pivot, DAX, and big data. Excel 2016 Power Tools are a total game changer!",2/2016,12/28/19
Power Pivot Workshop Complete Bundle,www.udemy.com/course/power-pivot-workshop-complete-bundle/,Marco Russo,0.0,119.99,3.9(174 ratings),Office Productivity,Microsoft,Power Pivot,"1,020",English,"Learn to master Power Pivot for Excel and DAX. This bundle includes three courses: Beginner, Intermediate, and Advanced.",12/2014,12/28/19
Power Pivot Excel 365 -  From Zero to Hero,www.udemy.com/course/power-pivot-excel-365-from-zero-to-hero/,Paula Guilfoyle,149.99,11.39,3.5(32 ratings),Business,Data & Analytics,Power Pivot,"2,224",English,The only course you need to learn PowerPivot with DAX introduction,7/2019,12/28/19
Excel 2010 PowerPivot & Advanced Business Intelligence Tools,www.udemy.com/course/excel-2010-powerpivot-advanced-business-intelligence-tools/,Optima Train,29.99,11.39,4.5(51 ratings),Office Productivity,Microsoft,Power Pivot,542,English,"Enter the very hot world of BI, Power Pivot, DAX, and big data. This investment of your time is a no brainer.",2/2016,12/28/19
Power Pivot Workshop Advanced,www.udemy.com/course/power-pivot-workshop-advanced/,Marco Russo,0.0,69.99,4.6(51 ratings),Office Productivity,Microsoft,Power Pivot,158,English,"Improve your Power Pivot skills to master level, learning advanced DAX functions and data modeling techniques.",12/2014,12/28/19
Data Analysis with Excel's Power Pivot,www.udemy.com/course/power-pivot/,SONIC Performance Support - E-Learning Experts,19.99,11.39,4.4(9 ratings),Office Productivity,Microsoft,Power Pivot,51,English,Learn how to use Power Pivot along with Excel 2016 to analyze data from a variety of sources.,5/2019,12/28/19
Excel 2013 PowerPivot & Advanced Business Intelligence Tools,www.udemy.com/course/excel-2013-powerpivot-advanced-business-intelligence-tools/,Optima Train,29.99,11.39,4.8(151 ratings),Office Productivity,Microsoft,Power Pivot,"1,611",English,"Enter the very hot world of BI, Power Pivot, DAX, and big data. This investment of your time is a no brainer.",2/2016,12/28/19
Excel BI - Learn Power Pivot and DAX functions,www.udemy.com/course/power-pivot-for-the-excel-user/,Paula Guilfoyle,29.99,11.39,3.8(62 ratings),Office Productivity,Microsoft,Power Pivot,564,English,Analyse your data with ease when you unleash the strength of DAX functions and learn how to use Excel's Power Pivot,3/2017,12/28/19
