Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Day Trading and Swing Trading Strategies For Stocks,www.udemy.com/course/day-trading-swing-trading-strategies-stocks/,Mohsen Hassan,199.99,11.99,4.6(460 ratings),Personal Development,Personal Finance,Day Trading,"3,045",English,Learn Financial Trading Strategies from A Professional Trader. Includes Day Trading Strategy & Swing Trading Strategy.,12/2019,12/31/19
Complete Day Trading : Stock Trading With Technical Analysis,www.udemy.com/course/day-trading-strategies-day-trading-with-technical-analysis/,"Jyoti Bansal (NCFM,NISM Certified Technical Analyst & Investment Adviser )",199.99,11.99,4.5(847 ratings),Lifestyle,Other,Day Trading,"5,864",English,"Learn Stock Market Day Trading Strategies Scanning Momentum Stocks, Trading Stocks Nifty & Options by Technical Analysis",12/2019,12/31/19
The Complete Day Trading Course (New 2019),www.udemy.com/course/the-complete-day-trading-course/,Wealthy Education,199.99,11.99,4.3(531 ratings),Personal Development,Personal Finance,Day Trading,"2,521",English,"Day Trading & Technical Analysis System For Intraday Trading Stocks, Forex, Crypto, Options Trading & Financial Trading",12/2019,12/31/19
The Advanced Cryptocurrency Trading Course - With Strategies,www.udemy.com/course/the-advanced-cryptocurrency-trading-course-with-strategies/,Mohsen Hassan,199.99,11.99,4.7(61 ratings),Finance & Accounting,Cryptocurrency & Blockchain,Day Trading,519,English,Learn Advanced Cryptocurrency Day Trading and Swing Trading Strategies That You Can Start Implementing Today.,12/2019,12/31/19
The Complete Forex Trading Course (New 2019),www.udemy.com/course/the-complete-forex-trading-course/,Wealthy Education,199.99,11.99,4.2(148 ratings),Personal Development,Personal Finance,Day Trading,759,English,"Profitable Forex Trading Strategies - Master Fundamental & Technical Analysis, Chart Pattern Trading & Fibonacci Trading
 ",12/2019,12/31/19
Course #3 - Documenting and Review Process With Live Trades,www.udemy.com/course/philakonecourse3/,Philakone Crypto,29.99,11.99,4.5(206 ratings),Business,Finance,Day Trading,"1,159",English,"Aggressively Growing a Small Account, 2.3K to 3K by 30% in 1 Day",5/2019,12/31/19
Day Trading: Candlestick Trading Mastery For Daily Profit,www.udemy.com/course/candlestick-patterns-for-day-trading/,Wealthy Education,199.99,11.99,4.3(123 ratings),Personal Development,Personal Finance,Day Trading,"1,056",English,"Technical Analysis & Candlestick Trading Hacks For Day Trading Stocks, Forex, Crypto, Options Trading, Financial Trading",12/2019,12/31/19
4 Strategies that Will Make you a Professional Day Trader,www.udemy.com/course/4-strategies-that-will-make-you-a-professional-day-trader/,Jerremy Newsome,34.99,11.99,4.2(282 ratings),Lifestyle,Other,Day Trading,"1,596",English,"Learn how to analyze gaps, breakouts, candle patterns while also discovering where to enter, exit and place stops.",9/2019,12/31/19
Get Rich Stock Trading : My Killer Stock Trading Strategy,www.udemy.com/course/get-rich-stock-trading-my-killer-stock-trading-strategy/,Yossof Sharifi,34.99,11.99,4.1(66 ratings),Business,Finance,Day Trading,"2,170",English,Learn the best stock trading setups used in day trading and swing trading that made me a wealthy stock trader,12/2018,12/31/19
Day Trading 101: How To Day Trade Stocks for Passive Income,www.udemy.com/course/day-trading-stock-market-how-to-day-trade-stocks-for-passive-income/,Luca Moschini,199.99,11.99,4.3(243 ratings),Business,Finance,Day Trading,"2,824",English,"Learn the basics of profitable day trading: chart setting, technical patterns, indicators, gappers and breakaway runners",12/2019,12/31/19
Forex Trading: The Ultimate 5 Minute Forex Scalping System,www.udemy.com/course/forex-trading-high-probability-day-trading-scalping-system/,William simpson,199.99,11.99,4.4(120 ratings),Business,Finance,Candlestick Trading,431,English,Discover a Very Simple Yet Powerful Forex Scalping Method Plus FREE Indicator,3/2019,12/31/19
Day Trading: Technical Analysis Mastery For Daily Profit,www.udemy.com/course/technical-analysis-for-day-trading/,Wealthy Education,199.99,11.99,4.3(70 ratings),Personal Development,Personal Finance,Day Trading,647,English,"Technical Analysis & Fibonacci Trading Hacks For Day Trading Stocks, Forex, Crypto, Options Trading & Financial Trading",12/2019,12/31/19
Forex Trading: Technical Analysis Mastery For Daily Profit,www.udemy.com/course/technical-analysis-for-forex-trading/,Wealthy Education,199.99,11.99,4.4(40 ratings),Personal Development,Personal Finance,Day Trading,413,English,Technical Analysis For Forex Trading - Master Technical Analysis Strategies & Win The Financial Trading Game Like a Pro!,12/2019,12/31/19
Technical Analysis Bootcamp For Traders & Investors 2019,www.udemy.com/course/technical-analysis-bootcamp/,Wealthy Education,199.99,11.99,4.3(104 ratings), Personal Development,Personal Finance,Candlestick Trading,805,English,"Technical Analysis & Candlestick Trading Hacks For Forex, Stock Trading, Options Trading, Day Trading & Swing Trading",12/2019,12/31/19
Day Trading options: Momentum strategy part 2!,www.udemy.com/course/day-trading-options-momentum-strategy-part-2/,Carlos Garcia,0.0,199.99,5.0(3 ratings),Finance & Accounting,Investing & Trading,Day Trading,32,English,Deeper dive into day trading with options!,9/2019,12/31/19
Day Trading Strategies for the Stock Market,www.udemy.com/course/day-trading-strategies-for-the-stock-market/,Indian Insight,119.99,11.99,4.5(102 ratings),Business,Finance,Day Trading,925,English,Learn from a day trading champion who was ranked 12th in Day Trading Proadvisory Championship for Stock Market in India,8/2019,12/31/19
Top 10 USDJPY Expert Advisors: Algorithmic day trading,www.udemy.com/course/top-10-usdjpy-expert-advisors-algorithmic-day-trading/,Petko Zhivkov Aleksandrov,199.99,11.39,4.5(47 ratings),Business,Finance,Day Trading,302,English,+1250 pips in 2 weeks day trading. Learn how to trade fully automatically with Expert Advisors for USDJPY.,11/2019,12/31/19
Day Trading Stocks - Gap Trading,www.udemy.com/course/daytradinggaps/,Troy Peterson,199.99,13.19,4.3(16 ratings),Business,Finance,Day Trading,120,English,"Learn the Gap Edge Method of Trading with Eight Gap Trading Setups - Entry, Stops and Targets",5/2019,12/31/19
Price Action: The complete Price Action Masterclass A-Z,www.udemy.com/course/daytrading-masterclass/,Marco Dimmelmeier,199.99,11.39,4.2(28 ratings),Business,Finance,Day Trading,366,English,"Price Action: Forex Trading, Stock Trading, PennyStock Trading, Cryptocurrency Trading & much more about Price Action",10/2019,12/31/19
How To Trade Commodity Futures for a Living,www.udemy.com/course/futures-day-trade-course/,Bruce Levy,199.99,11.39,3.6(67 ratings),Business,Finance,Day Trading,725,English,Learn to Trade with a focus on Commodity Futures,1/2016,12/31/19
Get the Winning Edge in Tennis Trading,www.udemy.com/course/get-the-winning-edge-in-tennis-trading/,Fred Carr,99.99,11.39,4.6(10 ratings),Business,Entrepreneurship,Day Trading,62,English,Supercharge your Tennis Trading Profits and Minimise your Losses with 4 Highly Effective Additional Strategies,7/2019,12/31/19
Forex trading education: Learn from A to Z with Pro trader,www.udemy.com/course/forex-trading-education-from-basics-to-advanced/,Petko Zhivkov Aleksandrov,199.99,11.39,4.4(42 ratings),Business,Finance,Day Trading,250,English,"Learn to trade on the Forex market with the best currency pair at every moment, and take quick profits as a Pro",11/2019,12/31/19
Day Trading 101: A Beginner's Guide to Day Trading Stocks,www.udemy.com/course/day-trading-a-beginners-guide-to-trading-stocks/,Travis Rose,19.99,11.99,4.5(16 ratings),Finance & Accounting,Investing & Trading,Day Trading,57,English,"The Complete Stock Market Day Trading Guide for Beginners with Day Trading Strategies, Technical Analysis, Tips & More!",12/2019,12/31/19
Intraday Scalping Strategy - Based Up On Price Action,www.udemy.com/course/intradayscalpingstrategy/,Manoj Kumar,0.0,24.99,4.3(38 ratings),Business,Finance,Day Trading,152,English,"Intraday Trading Strategy, Intraday Scalping, Crudeoil, Stock Trading Strategy, Intraday Trading India, Nse trading",2/2019,12/31/19
