Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Cognitive Behavioural Therapy (CBT) Practitioner Certificate,www.udemy.com/course/cognitive-behavioural-therapy-online-course-cbt-practitioner-course/,Kain Ramsay,199.99,11.99,"4.5(13,001 ratings)",Health & Fitness,Mental Health,CBT,"76,339",English,"Discover how Cognitive Behavioural Therapy (CBT) can enable you to transform the way that people think, feel and behave.",12/2019,12/31/19
"CBT for Depression, Anxiety, Phobias and Panic Attacks",www.udemy.com/course/cbt-for-depression-anxiety-phobias-and-panic-attacks/,Libby Seery - Founder of Renaissance Life Therapies,199.99,11.99,"4.1(2,283 ratings)",Health & Fitness,Mental Health,CBT,"16,569",English,"Cognitive Behavioural Therapy for Depression, Anxiety, Phobias and Panic Attacks",9/2017,12/31/19
CBT Cognitive Behavior Life Coach Certification: Accredited,www.udemy.com/course/cbt-cognitive-behavioral-life-coach-certification/,Joeel & Natalie Rivera,199.99,11.99,4.6(804 ratings),Personal Development,Personal Transformation,CBT,"5,009",English,"With CBT: Empower coaching clients to stop self-sabotage, reprogram their mind, master emotions & stop negative thinking",12/2019,12/31/19
CBT Cognitive Behavior Therapy Life Coaching Certification,www.udemy.com/course/cbt-cognitive-behavioral-coach-practitioner-certification/,Patrick Howell,199.99,11.99,4.5(823 ratings),Personal Development,Happiness,CBT,"4,223",English,Life Coach Practitioner Certification (Accredited 16 CPD/CE Therapeutic Credit Hours) CBT Cognitive Behavioral,12/2019,12/31/19
CBT for Psychosis,www.udemy.com/course/cbt-for-psychosis/,Ron Unger,159.99,40.0,4.3(400 ratings),Health & Fitness,Mental Health,CBT,"1,813",English,"An Individualized, Recovery Oriented Approach",11/2019,12/31/19
CBT Coach Practitioner Certification (ACCREDITED),www.udemy.com/course/cbt-coach-practitioner-certification-beginner-to-expert/,Graham Nicholls,199.99,11.99,4.5(124 ratings),Lifestyle,Other,CBT,800,English,A fully comprehensive CBT (Cognitive Behavioural Therapy) Coach Practitioner Certification Course - The Priority Academy,12/2019,12/31/19
Professional Cognitive Behavioural Therapy (CBT) Diploma,www.udemy.com/course/cognitive-behavioural-therapy-cbt-live-a-life-of-freedom/,Dr Karen E Wells,94.99,11.99,4.4(301 ratings),Personal Development,Other,CBT,"1,952",English,Fully Accredited CBT Diploma Course. Using easy techniques of CBT for change and freedom!,11/2019,12/31/19
Introduction to CBT: Cognitive Behavioral Therapy,www.udemy.com/course/train-to-be-your-own-counsellor-cbt-therapist/,Libby Seery - Founder of Renaissance Life Therapies,199.99,11.99,"4.2(2,542 ratings)",Health & Fitness,Mental Health,CBT,"10,777",English,Online Counselling & Cognitive Behavioural Therapy (CBT) Training Course,9/2017,12/31/19
CBT: Cognitive Behavioral Therapy For Therapists & Coaches,www.udemy.com/course/introduction-to-cbt-cognitive-behavioural-therapy/,Dan Jones,99.99,11.99,4.4(537 ratings),Personal Development,Personal Transformation,CBT,"3,375",English,"Comprehensive CBT Therapy Training | Cognitive Behavior Therapy Practitioner Level | Treat Anxiety, Depression & More",1/2018,12/31/19
The Fundamentals of Cognitive Behavioural Therapy (CBT),www.udemy.com/course/cognitive-behavioural-therapy-cbt-online-course-an-introduction-to/,Kain Ramsay,124.99,11.99,4.3(362 ratings),Health & Fitness,Mental Health,CBT,"2,190",English,"Explore and understand the Foundational Ideas, Principles and Core Practices of Cognitive Behavioural Therapy (CBT).",11/2019,12/31/19
CBT Cognitive Behavioral Anxiety Life Coach Specialty,www.udemy.com/course/cbt-cognitive-behavioral-anxiety-life-coach-specialty-certification/,Patrick Howell,199.99,11.99,4.6(207 ratings),Personal Development,Happiness,CBT,"1,230",English,Cognitive Behavioral Life Coaching Specialization Certificate focus area Anxiety - Accredited for 12 CPD/CE Credit Hours,11/2019,12/31/19
CBT Cognitive Behavioral Therapy (Human Mind Owner’s Manual),www.udemy.com/course/cbt-cognitive-behavioral-therapy-human-mind-owners-manual/,Joeel & Natalie Rivera,149.99,11.99,4.3(159 ratings),Personal Development,Personal Transformation,CBT,"1,254", English,"CBT: Take back your power, stop self-sabotage, reprogram your mind, master your emotions & stop negative thinking",12/2019,12/31/19
"Working with Trauma, Dissociation, and Psychosis",www.udemy.com/course/working-with-trauma-dissociation-and-psychosis/,Ron Unger,159.99,40.0,4.7(248 ratings),Health & Fitness,Mental Health,CBT,"1,223",English,CBT and Other Approaches to Understanding and Recovery,11/2019,12/31/19
Cognitive Behavioural Therapy (CBT) Associate Life Coach,www.udemy.com/course/cbt-life-coach-certification/,Libby Seery - Founder of Renaissance Life Therapies,169.99,11.99,4.3(856 ratings),Health & Fitness,Mental Health,CBT,"5,227",English,CBT: Cognitive Behavioural Therapy Life Coaching Associate Coach Certificate in Cognitive Behavioural Coaching,2/2019,12/31/19
CBT Cognitive Behavioral Integrative Wellness Life Coach,www.udemy.com/course/integrative-wellness-model-the-modern-approach-to-wellbeing/,Patrick Howell,74.99,11.99,4.5(502 ratings),Health & Fitness,Mental Health,CBT,"2,919",English,"CBT Integrative Wellness Life Coaching Diploma: Therapeutic Art, NLP, REBT, Counseling (ACCREDITED)",12/2019,12/31/19
Cognitive Behavioural Therapy for Eating Disorders,www.udemy.com/course/eating-disorders/,Elmira Strange,174.99,11.99,4.3(130 ratings),Teaching & Academics,Science,CBT,604,English,"Certificated course on Therapy and Counselling for Anorexia, Bulimia, Binge Eating Disorder, create business, work home",9/2017,12/31/19
