Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Beginner to Pro in Excel: Financial Modeling and Valuation,www.udemy.com/course/beginner-to-pro-in-excel-financial-modeling-and-valuation/,365 Careers,194.99,20.99,"4.5(17,358 ratings)",Business,Finance,Financial Modeling,"92,271",English,Financial Modeling in Excel that would allow you to walk into a job and be a rockstar from day one!,10/2019,12/29/19
Investment Analysis & Portfolio Management - Core Finance,www.udemy.com/course/investment-analysis-portfolio-management/,Fervent #LearnWithDistinction,179.99,13.19,4.5(402 ratings),Business,Finance,Financial Analysis,"3,031",English,Financial Analysis Done Right - Rigorously Analyse Investments & Manage Portfolios using ExcelÂ® & Google Sheets,12/2019,12/29/19
Financial Modeling for Startups & Small Businesses,www.udemy.com/course/financial-modeling-for-startups-small-businesses/,Evan Kimbrell,194.99,11.39,"4.4(1,732 ratings)",Business,Finance,Financial Modeling,"52,182",English,Learn the best practices for building practical financial models and forecasts for your startup business.,12/2019,12/29/19
The Real Estate Pro Forma Modeling Master Class,www.udemy.com/course/the-real-estate-pro-forma-modeling-master-class/,Justin Kivel,199.99,12.59,4.8(565 ratings),Business,Real Estate,Financial Modeling,"4,742",English,"The Complete Step-By-Step Guide To Building Dynamic, Institutional-Quality Real Estate Pro Forma Models in Excel",12/2019,12/29/19
Financial Modeling: Build a Complete DCF Valuation Model,www.udemy.com/course/learn-how-to-value-a-company-and-build-a-dcf-model/,365 Careers,94.99,14.99,"4.4(1,640 ratings)",Business,Finance,Company Valuation,"10,680",English,The Ultimate Guide to Company Valuation For Aspiring Investment Bankers and Corporate Finance Practitioners,11/2019,12/29/19
Financial modeling | Project Finance & Infrastructure | 2018,www.udemy.com/course/financial-modeling-project-finance-infrastructure/,DealMaker Financial Training,119.99,30.00,4.3(688 ratings),Business,Finance,Financial Modeling,"2,966",English,Learn how build a project finance model & support infrastructure finance deals around the globe!,12/2019,12/29/19
Financial modeling | Renewable Energy: Solar & Wind | 2018,www.udemy.com/course/financial-modeling-solar-wind-power-plants-2018/,DealMaker Financial Training,119.99,30.00,4.4(347 ratings),Business,Finance,Financial Modeling,"1,286",English,"Learn how build a financial model for solar plants and wind plants, and help seal renewable energy deals worldwide!",12/2019,12/29/19
Introduction to Financial Modeling for Beginners,www.udemy.com/course/intro-to-financial-modeling/,Symon He,104.99,13.19,4.4(903 ratings),Business,Finance,Financial Modeling,"14,948",English,Learn how to build your first financial models in Excel from scratch.,3/2019,12/29/19
Financial Budgeting and Forecasting In Excel Complete Course,www.udemy.com/course/financial-modeling-in-excel-for-startups/,"Chris Benjamin, MBA & CFO",199.99,13.19,3.9(233 ratings),Business,Finance,Financial Modeling,"2,393",English,Template Included! Learn how to build a financial model using Microsoft Excel. Become a financial model expert 2019,10/2019,12/29/19
Financial Modeling for Business Analysts and Consultants,www.udemy.com/course/financial-modeling-for-business-analysts-and-consultants/,Asen Gyczew,94.99,13.19,4.3(341 ratings),Business,Finance,Financial Modeling,"3,719",English,"Learn Financial Modeling in Excel that will allow you to participate in due diligence, strategy or turn around projects",11/2019,12/29/19
