Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Machine Learning A-Z™: Hands-On Python & R In Data Science,www.udemy.com/course/machinelearning/,Kirill Eremenko,199.99,11.39,"4.5(101,318 ratings)",Development,Data Science,Python,"512,658",English,Learn to create Machine Learning Algorithms in Python and R from two Data Science experts. Code templates included.,12/2019,12/30/19
Python for Data Science and Machine Learning Bootcamp,www.udemy.com/course/python-for-data-science-and-machine-learning-bootcamp/,Jose Portilla,194.99,11.39,"4.5(58,638 ratings)",Development,Data Science,Machine Learning,"277,491",English,"Learn how to use NumPy, Pandas, Seaborn , Matplotlib , Plotly , Scikit-Learn , Machine Learning, Tensorflow , and more!",9/2019,12/30/19
"Machine Learning, Data Science and Deep Learning with Python",www.udemy.com/course/data-science-and-machine-learning-with-python-hands-on/,Sundog Education by Frank Kane,189.99,11.39,"4.5(17,782 ratings)",Development,Data Science,Machine Learning,"111,575",English,"Complete hands-on machine learning tutorial with data science, Tensorflow, artificial intelligence, and neural networks",12/2019,12/30/19
Data Science and Machine Learning Bootcamp with R,www.udemy.com/course/data-science-and-machine-learning-bootcamp-with-r/,Jose Portilla,194.99,11.39,"4.6(8,952 ratings)",Development,Data Science,Machine Learning,"48,291",English,Learn how to use the R programming language for data science and machine learning and data visualization!,9/2019,12/30/19
Deployment of Machine Learning Models,www.udemy.com/course/deployment-of-machine-learning-models/,Soledad Galli,199.99,11.39,4.4(916 ratings),Development,Data Science,Machine Learning,"6,398",English,Build Machine Learning Model APIs,12/2019,12/30/19
Machine Learning with Javascript,www.udemy.com/course/machine-learning-with-javascript/,Stephen Grider,144.99,11.99,"4.6(1,551 ratings)",Development,Data Science,Machine Learning,"16,243",English,Master Machine Learning from scratch using Javascript and TensorflowJS with hands-on projects.,12/2019,12/30/19
The Complete Machine Learning Course with Python,www.udemy.com/course/machine-learning-course-with-python/,Codestars by Rob Percival,199.99,11.39,"4.2(1,711 ratings)",Development,Data Science,Machine Learning,"15,375",English,"Build a Portfolio of 12 Machine Learning Projects with Python, SVM, Regression, Unsupervised Machine Learning & More!",11/2019,12/30/19
A-Z Machine Learning using Azure Machine Learning (AzureML),www.udemy.com/course/machine-learning-using-azureml/,Jitesh Khurkhuriya,99.99,11.39,"4.5(1,581 ratings)",Development,Data Science,Machine Learning,"9,779",English,"Azure ML (Machine Learning): Azure Machine Learning Studio, Machine Learning on cloud, Machine Learning without coding",11/2019,12/30/19
TensorFlow 2.0 Practical,www.udemy.com/course/tensorflow-2-practical/,"Dr. Ryan Ahmed, Ph.D., MBA",199.99,11.39,4.3(140 ratings),Development,Data Science,Artificial Intelligence,"1,654",English,"Master Tensorflow 2.0, Googleâs most powerful Machine Learning Library, with 10 practical projects",10/2019,12/30/19
"2019 AWS SageMaker, AI and Machine Learning - With Python",www.udemy.com/course/aws-machine-learning-a-complete-guide-with-python/,Chandra Lingam,199.99,11.39,"4.4(1,176 ratings)",Development,Data Science,Machine Learning,"10,422",English,"Learn about cloud based machine learning algorithms, how to integrate with your applications and Certification Prep",12/2019,12/30/19
