Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Master Math by Coding in Python,www.udemy.com/course/math-with-python/,Codestars by Rob Percival,199.99,12.59,4.6(222 ratings),Teaching & Academics,Math, ,"3,229",English,"Use Python to learn algebra, calculus, graphing, trigonometry and more math topics!",12/2019,12/29/19
Master the Fundamentals of Math,www.udemy.com/course/fundamentals-of-math/,Krista King,199.99,11.39,"4.7(3,520 ratings)",Teaching & Academics,Math, ,"19,138",English,"Learn everything from the basics of math, then test your knowledge with 510+ practice questions",12/2019,12/29/19
Mathematics for Computer Games Development using Unity,www.udemy.com/course/games_mathematics/,Penny de Byl,19.99,11.39,4.7(498 ratings),Development,Game Development,Math,"5,691",English,"A Beginner's Guide to Essential Mathematics, Data Structures and Algorithms used in Game Programming applied in Unity",12/2019,12/29/19
Complete High Speed Vedic Math Course,www.udemy.com/course/vedicmaths/,Gaurav Tekriwal,34.99,11.39,4.3(505 ratings),Teaching & Academics,Math,Vedic Math,"3,043",English,Learn the World's Fastest Mental Math System.,8/2017,12/29/19
QC051: Math Prerequisites for Quantum Computing,www.udemy.com/course/mathematics-prerequisites-for-quantum-computing-and-quantum-physics/,Kumaresan Ramanathan,29.99,11.39,4.6(98 ratings),Development,Software Engineering,Math,587,English,Review of Basic Math prerequisites for Quantum Computing & Quantum Physics,10/2019,12/29/19
Fourier and Laplace Transforms,www.udemy.com/course/fourier-and-laplace-transforms/,Ross McGowan,29.99,11.99,4.7(15 ratings),Teaching & Academics,Math, ,257,English,An intuitive 3D approach backed up by a SOLID mathematical foundation (with MATLAB simulations). Let there be light !,12/2019,12/29/19
Deep Learning & Neural Nets  Mathematical Derivations-Part-1,www.udemy.com/course/deep-learning-neural-nets-with-math-derivations-part-1/,Ahmed Fathy Hagar,199.99,11.39,4.5(6 ratings),Development,Data Science,Math,130,English,Learn Both Concepts & Complex Math Derivations For Neural Networks !,11/2019,12/29/19
Advanced Calculus/Real Analysis with the Math Sorcerer,www.udemy.com/course/advanced-calculusreal-analysis-with-the-math-sorcerer/,The Math Sorcerer,19.99,11.39,4.7(19 ratings),Teaching & Academics,Math,Calculus,179,English,Selected Topics in Advanced Calculus/Real Analysis with tons of Beautiful Proofs:),6/2019,12/29/19
Abacus Math From Scratch,www.udemy.com/course/abacus-math-from-scratch/,Christine Lee,199.99,12.59,4.2(109 ratings),Teaching & Academics,Math, ,861,English,"Improve your calculation ability, brain development, mental arithmetic and number sense-Become an Abacus Master",11/2016,12/29/19
Quickly Master Basic Math,www.udemy.com/course/easily-learn-basic-math/,Kevin Ventura,199.99,11.39,4.6(162 ratings),Teaching & Academics,Math, ,"1,993",English,Learn How to Master the Most Important Fundamentals of Math,7/2018,12/29/19
Faster than Calculator - The Mental Math Tricks & Techniques,www.udemy.com/course/faster-than-calculator-super-speed-your-math/,Rajinder Goswami,99.99,11.39,4.5(130 ratings),Teaching & Academics,Math, ,"3,481",English,"A fusion of Modern Mathematics and Vedic Maths, the math shortcuts that speed up your Math calculations by 10X",4/2019,12/29/19
Prep for GRE® Subject Math Exam-Module7:Additional Topics,www.udemy.com/course/gre-subject-math-additional-topics/,Gilad Pagi,0.0,54.99,4.8(37 ratings),Teaching & Academics,Test Prep,Math,328,English,Solve GREÂ® subject math exam problems accurately and FAST!,,12/29/19
GMAT® Math | Official Guide 2018,www.udemy.com/course/neatprep/,"Néve Chen, NeatPrep",149.99,37.50,4.3(312 ratings),Teaching & Academics,Test Prep,GMAT,"7,625",English,"This UNIQUE, definitive course will show you how to solve hundreds of REAL GMATÂ® questions in the fastest way possible.",7/2018,12/29/19
Algebra 1 Explained,www.udemy.com/course/algebra-1-explained/,"John Greene, M.A.",49.99,11.39,4.5(19 ratings),Teaching & Academics,Math,Algebra,146,English,"Master Algebra 1 and prepare yourself for Geometry, Trigonometry, and Algebra 2. Ace your Algebra Exam!",11/2019,12/29/19
Learn basic high school Maths the easy way!,www.udemy.com/course/learn-basic-high-school-maths-the-easy-way/,Chanda Academy,19.99,11.99,4.6(136 ratings),Teaching & Academics,Math, ,"1,756",English,A comprehensive guide to the most common math topics in high school,1/2017,12/29/19
Prep for GRE® Subject Math Exam-Module6:Abstract Algebra,www.udemy.com/course/gre-subject-math-prep-module6abstract-algebra/,Gilad Pagi,0.0,34.99,4.7(33 ratings),Teaching & Academics,Test Prep,Math,307,English,Solve GREÂ® subject math exam problems accurately and FAST!,7/2016,12/29/19
Prep for GRE® Subject Math Exam-Module8:Advanced Methods,www.udemy.com/course/gre-subject-math-advanced/,Gilad Pagi,0.0,54.99,4.7(16 ratings), Teaching & Academics,Test Prep,Math,282,English,Solve GREÂ® subject math exam problems accurately and FAST!,5/2019,12/29/19
Perfect your  Math Fundamentals,www.udemy.com/course/perfect-your-mathematics-fundamentals/,Ruchi Chhabra,199.99,13.19,4.7(61 ratings),Teaching & Academics,Math,Algebra 2,723,English,"Math/Mental Math covers almost all basic Math topics essential for GMAT,GRE,SAT,CAT, Olympiad/competition/Entrance Math",8/2019,12/29/19
Calculus of Variations,www.udemy.com/course/calculus-of-variations/,Ross McGowan,29.99,11.39,4.7(14 ratings),Teaching & Academics,Math, ,135,English,An introduction to the calculus of variations (mathematics on fire !),8/2019,12/29/19
High School Math (Pure Mathematics 1),www.udemy.com/course/high-school-math-pure-mathematics-1/,Ruchi Chhabra,199.99,12.59,4.2(19 ratings),Teaching & Academics,Math,Algebra 2,664,English,Math(Algebra) course/tutorial on Math Topics Algebra 1/Algebra 2/Precalculus Pure Mathematics 1 Cambridge(IB) AS/A level,12/2019,12/29/19
"High School Math: Understand it, Ace it!",www.udemy.com/course/high-school-math-ace-it/,Gary Thomson,99.99,11.39,4.4(37 ratings),Teaching & Academics,Math, ,221,English,Master key concepts for success in high school Math class.,10/2016,12/29/19
"Coding for kids: Math, Robotics, Scratch, Python Programming",www.udemy.com/course/robotics-programming-stem-course-for-kids/,Robolabz STEM School,19.99,11.39,4.1(57 ratings),Teaching & Academics,Math,Robotics,"1,309",English,Math & Programming for kids. Transition to Python using fundamentals of scratch gaming. Coding for kids & Parents !,8/2019,12/29/19
Learn Quantitative Aptitude Maths in fun way with animation.,www.udemy.com/course/learn-quantitative-aptitude-maths-in-fun-way-with-animation/,Teckze Soft,84.99,11.39,4.0(24 ratings),Teaching & Academics,Test Prep,Math,228,English,Total 27 chapters more than 30 hours video animated digital Classes,12/2018,12/29/19
Hacking the SAT Math: Complete SAT Math Prep Course,www.udemy.com/course/hacking-the-sat-math/,Mason Tang,94.99,11.39,4.2(12 ratings),Teaching & Academics,Test Prep,Math,"1,739",English,Learn math fundamentals and math hacks to master SAT Math reinforced with quizzes,12/2019,12/29/19
Learn Fundamentals Of Mathematics,www.udemy.com/course/learn-fundamentals-of-mathematics/,Anand Mahajan,74.99,11.39,4.6(40 ratings),Teaching & Academics,Math, ,609,English,Remove your fear of mathematics,12/2019,12/29/19
Math Proofs and Logic For Beginners,www.udemy.com/course/settheory/,Kody Amour,199.99,11.39,4.5(48 ratings),Teaching & Academics,Math, ,"1,966",English,Learn How To Deductively Prove Any Mathematical Fact! Realize The True Nature Of Mathematics From A New Perspective!,10/2017,12/29/19
Vector Calculus (Div Grad Curl),www.udemy.com/course/vector-calculus-div-grad-curl/,Ross McGowan,19.99,11.39,3.9(6 ratings),Teaching & Academics,Math, ,78,English,"Divergence , Gradient , Curl , Laplacian vector operators derived and explained",3/2019,12/29/19
"Number conversion : learn number systems, binary arithmetics",www.udemy.com/course/numbers-conversion/,Syphax Ait oubelli,59.99,11.39,4.6(27 ratings),Teaching & Academics,Math, ,"6,506",English,"Learn how to convert numbers in any numbers system (decimal, binary, octal, hexadecimal...) and binary arithmetics",10/2019,12/29/19
Solve Math Problems With A Computer Using Maple,www.udemy.com/course/solve-math-problems-with-a-computer-using-maple/,Chris Levy,19.99,11.39,4.6(55 ratings),Teaching & Academics,Math, ,449,English,Get Better Grades! Complete HW and Projects Faster! Use Modern Technology To Solve Advanced Problems!,6/2016,12/29/19
Learn to Differentiate and Integrate in 45 minutes,www.udemy.com/course/differentiation-and-integration-rules/,Miran Fattah,19.99,11.39,4.6(414 ratings),Teaching & Academics,Math, ,"4,439",English,Master the rules of Differentiation and Integration in just 45 minutes,1/2018,12/29/19
Fundamental Financial Math,www.udemy.com/course/fundamental-financial-math/,Starweaver Group,24.99,11.39,4.3(112 ratings),Business,Finance,Finance Fundamentals,"1,340",English,"A guide to the building blocks of Financial Math, with in-depth analysis and examples.",2/2014,12/29/19
Prep for GRE® Subject Math Exam-Module2:Single Var Calculus,www.udemy.com/course/gre-subject-math-april2015-prep-module2single-var-calculus/,Gilad Pagi,0.0,19.99,4.1(66 ratings),Teaching & Academics,Test Prep,Math,418,English,Solve subject math exam problems accurately and FAST!,12/2017,12/29/19
Mathematics 101: Building a Solid Foundation,www.udemy.com/course/mathematics-101-building-a-solid-foundation/,Gurmeet Grewal,29.99,11.99,4.4(19 ratings),"Teaching & Academics
 ",Math, ,159,English,Overcome your lingering fear of math with this personal tour guide to clearly lead you through the maze of math skills,4/2016,12/29/19
Math for Grade 4,www.udemy.com/course/math-for-grade-4/,Shakir Elahi,99.99,11.99,4.9(53 ratings),Teaching & Academics,Math, ,"1,970",English,Grade 4 Math For Children Aged 8 and Above!,1/2018,12/29/19
How to Write Proofs in Set Theory with the Math Sorcerer,www.udemy.com/course/how-to-write-proofs-in-set-theory-with-the-math-sorcerer/,The Math Sorcerer,19.99,11.99,4.5(3 ratings),Teaching & Academics,Math, ,35,English,Introduction to Proof Writing with Set Theory,7/2019,12/29/19
Beauty of Vedic Speed Mathematics,www.udemy.com/course/speedmaths/,Chaitanya Patil,19.99,11.99,4.4(14 ratings),Teaching & Academics,Math, ,370,English,"Ancient India's Amazingly Compact, Powerful & World's Fastest Mental Calculation System",9/2019,12/29/19
24 Days to Multiplication Mastery,www.udemy.com/course/24-days-to-multiplication-mastery/,Huzefa Kapadia,19.99,11.99,4.5(70 ratings),Teaching & Academics,Math, ,"2,620",English,The ultimate video course and practice routine to bolster mental math in 24 days.,5/2015,12/29/19
"Maths Tricks - Smart Methods, Speed Mathematics & Vedic Math",www.udemy.com/course/speed-mathematics-and-must-known-methods-math-made-easy/,Tobias Grote,19.99,11.99,4.4(57 ratings),Teaching & Academics,Math, ,"2,651",English,"Improve Your Mathematical Skills, Calculate X-Times Faster, Learn Vedic Speed Methods And Master Difficult Math-Tasks",3/2016,12/29/19
Become Master of Math with Mathematics - Course by Letstute,www.udemy.com/course/fundamental-math-or-mathematics-course-tricks-and-techniques/,LetsTute Make it Easy,49.99,11.99,3.9(14 ratings),Teaching & Academics,Math, ,"2,581",English,Learn maths with fun. The best online mathematics course for math preparation.,8/2019,12/29/19
Core Mathematics,www.udemy.com/course/math-grade-3/,Rawaz S. Jamal,29.99,11.99,4.8(14 ratings),Teaching & Academics,Math, ,"1,642",English,Master Numbers and Fundamental Math Operations,7/2017,12/29/19
7th Grade Math Boot Camp,www.udemy.com/course/7th-grade-math-boot-camp/,Scott Grierson,49.99,11.99,5.0(2 ratings),Teaching & Academics,Math, ,29,English,Learn the skills you need to succeed in 7th grade math,10/2019,12/29/19
Master in Geogebra for Mathematics,www.udemy.com/course/geogebra-for-mathematics/,Mónica Coronel - IA.CAP,39.99,11.99,4.0(4 ratings),Teaching & Academics,Math, ,82,English,From Beginner to Expert in Geogebra for dynamic mathematics,8/2019,12/29/19
Nonlinear Systems & Chaos: An Introduction,www.udemy.com/course/nonlinear-systems-introduction/,Systems Academy,34.99,11.99,4.4(41 ratings),Teaching & Academics,Math, ,368,English,"A voyage into the extraordinary world of nonlinear systems, chaos & fractals",3/2015,12/29/19
PMP® Exam: Math Prep PMBOK® 6th ed.,www.udemy.com/course/pmpmathprep/,Paul Boudreau,19.99,11.99,4.4(117 ratings),Business,Project Management,Math,665,English,Get the Correct Answers on all the PMP Exam's 6th ed. Math Questions,6/2019,12/29/19
Combinatorics (An Introduction),www.udemy.com/course/combinatorics/,SWARTWOOD PREP,129.99,11.99,5.0(10 ratings),Teaching & Academics,Math, ,55,English,"Counting for Data Science, GRE, DAT, GMAT, probability, and combinatorics!",9/2019,12/29/19
Mechanics 1 Concepts: Advanced Level Mathematics,www.udemy.com/course/mechanics-1-as-a-level-mathematics-course-unit-m1/,MUNRO KAGWE,149.99,11.99,4.6(7 ratings), Teaching & Academics,Math,Mechanics,59,English,Complete in-depth coverage of mechanics 1 concepts which are examined at Advanced Level Mathematics,8/2019,12/29/19
So you want a Grade C in your Maths GCSE? (Part 2),www.udemy.com/course/so-you-want-a-grade-c-in-your-maths-gcse-part-2/,Engage and Learn,19.99,11.99,4.4(13 ratings),Teaching & Academics,Test Prep,Math,36,English,Level 4/5 (Grade C) exam style questions for GCSE Maths Foundation Level,5/2016,12/29/19
Mathematics of Finance,www.udemy.com/course/mathematics-of-finance/,Chris Levy,19.99,11.99,4.3(23 ratings),Teaching & Academics,Math, ,257,English,"Compound Interest, Annuities, and Amortization of Loans",3/2016,12/29/19
Master 3rd Grade Math,www.udemy.com/course/summer-math-challenge-for-rising-3rd-graders/,Scott Grierson,99.99,11.39,4.3(22 ratings),Teaching & Academics,Math, ,72,English,"Math made easy to help 3rd grade parents, teachers, and students",2/2019,12/29/19
Learn Reasoning Maths in fun way with animation.,www.udemy.com/course/learn-reasoning-maths-in-fun-way-with-animation/,Teckze Soft,84.99,11.39,3.9(6 ratings),Teaching & Academics,Test Prep,Math,98,English,Total 24 chapters more than 25 hours video animated digital Classes,11/2018,12/29/19
Functional Analysis ( A Crash Course in Metric Space),www.udemy.com/course/functional-analysis-a-crash-course-in-metric-space/,"AD Chauhdry 20 Thousands+Students Worldwide, AD Maths Plus Academy",19.99,11.39,4.6(2 ratings),Teaching & Academics,Math, ,14,English,"After Calculus, Trigonometry, Geometry & Algebra, Master Advance Maths Before html, css, machine learning & data science",10/2019,12/29/19
