Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
"SONGWRITING SIMPLIFIED: Music Theory, Melody & Creativity",www.udemy.com/course/songwriting-simplified/,Steve Glazer,149.99,11.39,4.6(373 ratings),Music,Music Fundamentals,Songwriting,"4,782",English,"Songwriting for PIANO and GUITAR. Chord Progressions, Scales, Melodies, and Lyrics... with no Music Reading!",6/2019,12/30/19
The Basics Of Pro Songwriting,www.udemy.com/course/the-basics-of-pro-songwriting/,Tom Worth,49.99,11.99,4.6(782 ratings),Music,Other,Songwriting,"4,390",English,Learn How To Write Songs Like The Pro's,10/2019,12/30/19
Songwriting & Music Production In GarageBand- A Total Guide!,www.udemy.com/course/songwriting-music-production-in-garageband-a-total-guide/,Dean Davis,199.99,11.39,4.4(816 ratings),Music,Production,Songwriting,"3,861",English,Learn how to use the powerful tools that GarageBand offers for creative songwriting and high quality music production!,11/2018,12/30/19
Song Science #2: The Complete Songwriting Chord Guide,www.udemy.com/course/songtheory2/,Musicians Inspired,99.99,11.39,4.7(676 ratings),Music,Music Fundamentals,Songwriting,"4,821",English,Learn how to use advanced chords and understand practical music theory! Become a more advanced songwriter,2/2018,12/30/19
Song Science #1: How Pros Use 6 Chords to Write Hit Songs,www.udemy.com/course/songtheory1/,Musicians Inspired,49.99,11.39,"4.6(1,032 ratings)",Music,Music Fundamentals,Songwriting,"7,556",English,Practical songwriting theory for songwriters. Break out of your songwriting habits and develop new chord progressions.,2/2018,12/30/19
Piano for Singer/Songwriters | Write Songs and Perform Live!,www.udemy.com/course/pianoforsingersongwriters/,Musicians Inspired,99.99,11.39,4.7(672 ratings),Music,Instruments,Piano,"6,654",English,"Perform and sing your favorite songs on the piano! Step by step, easy to follow modern keyboard lessons for beginners",1/2018,12/30/19
"Songwriting 101- Composition, Lyrics + Music Production",www.udemy.com/course/songwriting-and-music-composition-course/,Tomas George,194.99,11.39,4.4(126 ratings),Music,Music Fundamentals,Songwriting,"1,280",English,"Learn the Essentials of Songwriting, Music Composition, Lyrics, Music Production in Different Genres Today",12/2019,12/30/19
Songwriting in Logic Pro X for Electronic Music Production,www.udemy.com/course/songwritinglogicpro/,Tomas George,194.99,11.39,4.7(224 ratings),Music,Production,Songwriting,"3,892",English,"Join Successful students in Songwriting, Composing, Arranging + Music Production for Electronic Producers in Logic Pro X",10/2019,12/30/19
Garageband for Songwriting and Music Production,www.udemy.com/course/garageband-for-songwriting-and-music-production/,Fran Solo,199.99,13.79,4.4(210 ratings),Music,Music Software,GarageBand,"3,128",English,"Become a master at using GarageBand. Learn how to Compose, Edit, Mix and Master your music with real life examples.",8/2019,12/30/19
Song Science #3: How to Build Contemporary Song Forms,www.udemy.com/course/song-science-3-contemporary-song-form-songwriting-structure/,Musicians Inspired,49.99,11.39,4.4(213 ratings),Music,Music Fundamentals,Songwriting,"2,397",English,"Master the Verse, Chorus, Pre-Chorus, Post-Chorus, Bridge to write powerful songs",1/2018,12/30/19
Song Science #4: Mastering Modulation in your Songwriting,www.udemy.com/course/song-science-4-modulation-songwriting-key-change/,Musicians Inspired,74.99,11.39,4.5(165 ratings),Music,Music Fundamentals,Songwriting,"2,098",English,Bring energy and intrigue to your songs with multiple modulation techniques,2/2018,12/30/19
7 Secrets to HIT Songwriting,www.udemy.com/course/motown-secrets-to-songwriting/,Clay Drayton,49.99,11.39,3.9(394 ratings),Music,Other,Songwriting,"2,988",English,"Veteran Motown writer teaches you how to master the art of Hook, Verse, Melody writing & more. Secrets finally revealed!",11/2015,12/30/19
Songwriting: How to Write Pro Standard Lyrics,www.udemy.com/course/songwriting-how-to-write-pro-standard-lyrics/,Eve Williams MMus,54.99,11.39,4.6(80 ratings),Music,Other,Songwriting,492,English,My songwriting students have signed licensing deals & played major festivals/venues . Now includes free mp3 mini course.,8/2019,12/30/19
