Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Powerpoint 2016 2019 - Master powerpoint presentation,www.udemy.com/course/case-study-powerpoint-2013-presentation-slide-by-slide/,Andrzej Pach,194.99,14.99,"4.4(3,953 ratings)",Office Productivity,Microsoft,PowerPoint,"24,936",English,Complete Powerpoint Design Masterclass - 20+ powerpoint presentation slides. Powerpoint from beginner to pro,11/2019,12/30/19
PowerPoint Masterclass - Presentation Design & Animation,www.udemy.com/course/complete-powerpoint-presentation-design/,Andrzej Pach,199.99,13.19,"4.6(1,181 ratings)",Office Productivity,Microsoft,PowerPoint,"6,398",English,"Everything you need to make advanced PowerPoint presentation slides, animations & videos. Get advanced at PowerPoint",11/2019,12/30/19
Beginner to Pro in PowerPoint: Complete PowerPoint Training,www.udemy.com/course/powerpoint-master-class-for-business-and-finance-graduates/,365 Careers,149.99,13.79,"4.3(2,745 ratings)",Business,Other,PowerPoint,"16,268",English,PowerPoint lessons that are easy to apply at work! Become the top PowerPoint user in your office. #1 PowerPoint training,12/2019,12/30/19
How to Create Animated Videos with Powerpoint,www.udemy.com/course/powerpoint-video/,Pavel N. | Business | Innovation | Video,194.99,13.19,"4.6(1,334 ratings)",Marketing,Video & Mobile Marketing,PowerPoint,"6,346",English,"Learn an easy way to create video animation with PowerPoint for business, marketing, online courses, YouTube and more",12/2019,12/30/19
Microsoft PowerPoint From Beginner to Advanced,www.udemy.com/course/microsoft-powerpoint-beginner-to-advanced-x/,Kyle Pew,149.99,13.79,4.7(76 ratings),Office Productivity,Microsoft,PowerPoint,"1,065",English,Go from Zero to Microsoft PowerPoint Presenter Extraordinaire. Downloadable Exercise file to Follow Along.,11/2019,12/30/19
Modern PowerPoint Presentation: Be a Creative Pro,www.udemy.com/course/powerpoint-design-animation/,Arun Nagarathanam,199.99,13.19,"4.4(1,442 ratings)",Design,Design Thinking,PowerPoint,"18,464",English,Design & animate 20+ professional PowerPoint presentation slides step by step. Expertise in modern PowerPoint design,10/2019,12/30/19
Creative PowerPoint Slide Design & Animation – For Beginners,www.udemy.com/course/creative-powerpoint-slide-design-animation/,Ramgopal from Presentation Process,199.99,13.19,4.6(427 ratings),Office Productivity,Microsoft,PowerPoint,"1,794",English,Design 25 beautiful Slides to impress your boss & clients â using PowerPoint Tips & Tricks from a PowerPoint Expert,11/2018,12/30/19
Advanced Microsoft PowerPoint Training,www.udemy.com/course/powerpoint-speed-training/,Taylor Croonquist,0.0,199.99,"4.5(1,192 ratings)",Office Productivity,Microsoft,PowerPoint,"7,165",English,PowerPoint Presentation Training That Actually Works. NEW and UPDATED for PowerPoint 2016 and PowerPoint 2019.,10/2019,12/30/19
PowerPoint Presentation Slide Design and Animation,www.udemy.com/course/powerpoint-presentation-slide-design-and-animation/,PowerPoint School,199.99,17.39,4.5(805 ratings),Office Productivity,Microsoft,PowerPoint,"2,982",English,Learn Microsoft PowerPoint from Beginner to Pro and Design Professional Presentation Slides with Attractive Animations,8/2019,12/30/19
Microsoft PowerPoint - PowerPoint from Beginner to Advanced,www.udemy.com/course/microsoft-powerpoint-from-beginner-to-advanced/,Kirt Kershaw,149.99,13.79,4.4(184 ratings),Office Productivity,Microsoft,PowerPoint,"1,690",English,"PowerPoint A-Z Course - Microsoft PowerPoint 2010, 2013, 2016, 2019 and 365 by Microsoft PowerPoint Certified Specialist",1/2019,12/30/19
Ultimate Guide to Microsoft PowerPoint for All Levels,www.udemy.com/course/shortest-powerpoint/,Jed Guinto,19.99,11.99,"4.5(1,526 ratings)",Office Productivity,Microsoft,PowerPoint,"35,923",English,"If you need to up-skill for your job or looking to land one, then this PowerPoint training will get you there!",8/2019,12/30/19
Complete PowerPoint 2016 Masterclass (Office 365),www.udemy.com/course/complete-powerpoint-2016-masterclass/,Ramgopal from Presentation Process,199.99,13.19,4.7(416 ratings),Office Productivity,Microsoft,PowerPoint,"1,943",English,Master Fundamentals of PowerPoint 2016 from scratch. Build Professional slides with Confidence. From Basics to Advanced.,12/2019,12/30/19
PowerPoint & Excel Fusion (+250 PowerPoint Slides),www.udemy.com/course/powerpoint-excel-fusion-exec-strategies-250-slide-deck/,Dragos Stefanescu,94.99,13.19,4.3(568 ratings),Office Productivity,Microsoft,Excel,"6,879",English,PowerPoint Design & Excel Charts Fundamentals To Create Stunning PowerPoint Presentations That Are Easily Updatable,1/2016,12/30/19
Create Animated Explainer Videos with PowerPoint,www.udemy.com/course/powerpoint-animated-explainer-videos/,Andrzej Pach,149.99,13.19,4.7(216 ratings),Marketing,Video & Mobile Marketing,PowerPoint,"1,300",English,Learn to create and animate professional explainer videos with PowerPoint. Master advanced animation in PowerPoint.,12/2019,12/30/19
PowerPoint Slide Zoom Course 2019,www.udemy.com/course/slide_zoom/,One Skill,0.0,24.99,4.6(240 ratings),Office Productivity,Microsoft,PowerPoint,835,English,Start Creating Stunning PowerPoint Presentations Today!,2/2019,12/30/19
PowerPoint Parallax Course,www.udemy.com/course/powerpoint-parallax/,One Skill,0.0,199.99,4.8(10 ratings),Office Productivity,Microsoft,PowerPoint,21,English,Start Creating Awesome Parallax Transitions and Animations in PowerPoint Today!,8/2019,12/30/19
