Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Internationally Accredited Diploma in Weight Loss,www.udemy.com/course/internationally-accredited-diploma-in-weight-loss/,Akash Sehrawat,199.99,11.39,4.3(400 ratings),Health & Fitness,Dieting,Weight Loss,"9,457",English,"Learn the science, habits, strategies to lose weight in a healthy manner and keep it off permanently",11/2019,12/29/19
Self-Control Psychology and Weight Loss,www.udemy.com/course/self-control-psychology-diet/,"Andrew Luttrell, Ph.D.",94.99,12.59,4.6(304 ratings),Health & Fitness,Dieting,Weight Loss,"3,469",English,Apply the Psychology of Self-Control to Your Weight Loss Plan and Stick to Your Diet More Successfully,9/2019,12/29/19
Weight Loss for Life with Mini Habits,www.udemy.com/course/weight-loss-mini-habits/,Stephen Guise,129.99,11.39,4.4(263 ratings),Health & Fitness,General Health,Weight Loss,"1,155",English,"Stop Dieting, Make Healthy Living Easy, and Form New Habits",2/2019,12/29/19
"EFT Tapping 4 - Weight Loss, Improved Body Image, No Dieting",www.udemy.com/course/eft-3-weight-loss/,Cha~zay Sandhriel Ph.D.,94.99,11.39,4.8(90 ratings),Personal Development,Personal Transformation,EFT,776,English,Fall in love with your beautiful body temple - using EFT techniques that can help you shed the weight without dieting!,10/2019,12/29/19
Weight Loss Coach Certification (Accredited): All Levels,www.udemy.com/course/weight-loss-coach-certification-accredited-all-levels/,Felix Harder,199.99,11.39,4.5(102 ratings),Health & Fitness,Nutrition,Weight Loss,503,English,"Become A Weight Loss Coach Online: Create Fat Loss Meal Plans, Build A Fitness Diet Business & Be A Health Expert",12/2019,12/29/19
Weight-Loss Coach Certificate: Profit & Business in 7 Days,www.udemy.com/course/weight-loss-coach/,Elmira Strange,104.99,11.39,4.2(317 ratings),Business,Home Business,Weight Loss,"1,654",English,"Ideal work from home: Online marketing tips, Find customers easy, Life coaching tips, Build Online Coaching Business",7/2016,12/29/19
Weight Loss And Nutrition: Lose Fat & Get Your Dream Body,www.udemy.com/course/weight-loss-masterclass-lose-fat-get-your-dream-body-now/,Felix Harder,99.99,11.39,4.4(334 ratings),Health & Fitness,Dieting,Weight Loss,"2,953",English,"Learn The Truth About Dieting For Weight Loss, Healthy Eating, Meal Planning, Fat Loss, Weight Loss Motivation",12/2019,12/29/19
The Alkaline Diet Made Easy: Lose Weight & Heal Naturally,www.udemy.com/course/lose-weight-with-the-vegan-alkaline-diet/,Laura Rimmer (née Wilson),199.99,12.59,4.1(127 ratings),Health & Fitness,Nutrition,Weight Loss,"1,006",English,"Your complete plan & recipes for easy weight loss & healing by eating 5 simple, healthy, vegan & delicious daily meals",10/2017,12/29/19
The Mental Game of Getting Lean,www.udemy.com/course/the-mental-game-of-getting-lean/,Neil O'Nova,199.99,11.39,3.9(267 ratings),Health & Fitness,Dieting,Weight Loss,"4,264",English,How to think between your ears to make weight loss easier and more enjoyable,8/2018,12/29/19
The Ultimate Hypnosis Weight Loss Course,www.udemy.com/course/the-ultimate-hypnosis-weight-loss-course/,Jonathan Pickstock,94.99,11.39,4.7(18 ratings),Lifestyle,Other,Weight Loss,223,English,Guaranteed You Will Lose Weight Easily & Completely Enjoy The Process,12/2019,12/29/19
