Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Become a WordPress Developer: Unlocking Power With Code,www.udemy.com/course/become-a-wordpress-developer-php-javascript/,Brad Schiff,199.99,11.99,"4.6(7,762 ratings)",Development,Web Development,WordPress,"31,714",English,"Learn PHP, JavaScript, WordPress theming & the WP REST API to Create Custom & Interactive WordPress Websites",8/2019,12/29/19
SEO 2019: Complete SEO Training + SEO for WordPress Websites,www.udemy.com/course/seo-get-to-number1-in-google-search/,Arun Nagarathanam,199.99,11.99,"4.3(7,343 ratings)",Marketing,Search Engine Optimization,SEO,"47,451",English,"Rank 1 on Google with Technical SEO, 1s Pagespeed, UX SEO, Backlink SEO, Keyword Research SEO + WordPress SEO Training",12/2019,12/29/19
The Complete WordPress Website Business Course,www.udemy.com/course/the-complete-wordpress-website-business-course/,Rob Percival,149.99,11.99,"4.4(10,284 ratings)",Development,Web Development,WordPress,"54,873",English,"Master WordPress with this Complete WordPress Course, without learning how to code and without any programming!",12/2019,12/29/19
Wordpress for Beginners - Master Wordpress Quickly,www.udemy.com/course/wordpress-for-beginners-course/,Andrew Williams,194.99,11.99,"4.5(9,429 ratings)",Design,Web Design,WordPress,"43,673",English,"In 2019, build a beautiful responsive Wordpress site that looks great on all devices. No experience required.",11/2019,12/29/19
WordPress for Beginners: Create a Website Step by Step,www.udemy.com/course/wordpress-for-beginners-create-a-website-blog-step-by-step/,Brad Schiff,84.99,11.99,"4.7(2,237 ratings)",Design,Web Design,WordPress,"6,869",English,Create Websites and Blogs With Zero Experience Using WordPress and This Step By Step Guide,12/2018,12/29/19
WordPress Theme Development with Bootstrap,www.udemy.com/course/bootstrap-to-wordpress/,Brad Hussey,174.99,11.99,"4.4(6,936 ratings)",Design,Web Design,Bootstrap,"43,662",English,Learn how to confidently develop custom & profitable Responsive WordPress Themes and Websites with no prior experience.,7/2016,12/29/19
Complete WordPress Development Themes and Plugins Course,www.udemy.com/course/wordpress-theme-and-plugin-development-course/,Zac Gordon,199.99,11.99,"4.5(1,547 ratings)",Development,Web Development,WordPress,"7,853",English,Everything you need to become a hirable WordPress Developer building custom themes and plugins,6/2018,12/29/19
The Complete WordPress Website & SEO Training,www.udemy.com/course/wordpress-website-seo-training/,Robin & Jesper | Digital Marketing Professionals,199.99,11.99,4.6(434 ratings),Business,Entrepreneurship,WordPress,"2,524",English,"Complete WordPress & SEO Training, Get Free Traffic to Professional WordPress Websites using SEO That Works!",12/2019,12/29/19
"WordPress Development - Themes, Plugins & Gutenberg",www.udemy.com/course/wordpress-development-create-wordpress-themes-and-plugins/,Luis Ramirez Jr,84.99,11.99,4.6(963 ratings),Development,Web Development,WordPress,"5,872",English,"Learn how to develop WordPress themes and plugins. Includes WooCommerce, BuddyPress and Gutenberg development.",8/2019,12/29/19
How to build an ecommerce store with wordpress & woocommerce,www.udemy.com/course/how-to-build-an-ecommerce-store-with-wordpress-woocommerce/,Tim Sharp,199.99,11.99,4.6(761 ratings),Business,Entrepreneurship,WordPress,"12,999",English,"In 2019, learn how to building a professional looking ecommerce store in no time at all.",11/2019,12/29/19
Successful WordPress + Woocommerce Stores: Build and Launch,www.udemy.com/course/create-two-amazing-wordpress-woocommerce-stores-in-one-day/,Theo McArthur,179.99,11.99,4.6(109 ratings),Business,Home Business,WordPress,"1,178",English,"Create and Launch Stunning, Fully Functional WordPress Woocommerce Stores from Scratch with no Prior Experience",11/2019,12/29/19
Wordpress Complete Web Design :Latest Wordpress Design Techs,www.udemy.com/course/wordpress-complete-web-design-latest-wordpress-design-techs/,Khalil Ibrahim,199.99,11.99,"4.5(1,574 ratings)",Development,Web Development,WordPress,"24,205",English,Master Wordpress website design with Elementor : beginner to Advanced - no coding & build Wordpress ecommerce web Design,11/2019,12/29/19
Ultimate WordPress Plugin Course,www.udemy.com/course/wordpress-plugin-course/,Code College,99.99,11.99,4.4(940 ratings),Development,Web Development,WordPress,"7,934",English,"Learn how to Plan, Code and Publish WordPress Plugins in this step-by-step course by an Expert Developer",8/2019,12/29/19
The Complete WordPress Website Course,www.udemy.com/course/complete-wp-course/,Tanzeel Ur Rehman,199.99,11.99,4.4(937 ratings),Design,Web Design,WordPress,"8,184",English,Master The Complete WordPress - Build any Dynamic WordPress Website without Programming with WordPress Custom Post types,12/2018,12/29/19
WordPress Intermediate Skills,www.udemy.com/course/wordpress-intermediate/,Andrew Williams,199.99,11.99,4.6(87 ratings),Development,Web Development,WordPress,"1,104",English,"If you use WordPress, this course takes you beyond the basics and teaches you skills essential to all WordPress users.",12/2019,12/29/19
WordPress for Beginners: Create Your Own WordPress Website,www.udemy.com/course/the-complete-wordpress-for-beginners-course/,Phil Ebiner,99.99,11.99,"4.4(2,049 ratings)",Design,Web Design,WordPress,"66,679",English,Join our complete WordPress course to easily create a professional Wordpress website: no experience or coding necessary!,3/2019,12/29/19
Professional WordPress Theme & Plugin Development,www.udemy.com/course/photoshop-psd-to-wordpress-theme-development-from-scratch/,Juan Pablo De la torre Valdez,199.99,11.39,4.4(703 ratings),Development,Web Development,Photoshop,"4,517",English,"Learn how to create your own WordPress Themes & Plugins with code from Scratch, Create Amazing Dynamic WordPress Sites!",10/2019,12/29/19
The Complete WordPress Theme Development Course,www.udemy.com/course/the-complete-wordpress-development-customization-course/,Alexander Oni,199.99,11.39,4.4(625 ratings),Development,Web Development,WordPress,"4,681",English,"Learn about WordPress Theme development including custom WordPress functions, page templates, tags, sidebars and more",6/2019,12/29/19
Hands-on Linux: Self-Hosted WordPress for Linux Beginners,www.udemy.com/course/hands-on-linux-self-hosted-wordpress-for-linux-beginners/,David Cohen,24.99,11.39,4.7(639 ratings),IT & Software,Operating Systems,Linux,"2,469",English,"A practical, project-based crash course to take you from 'Linux Beginner' to 'Junior Sysadmin'",11/2018,12/29/19
WordPress Academy: Learn WordPress step by step,www.udemy.com/course/wordpress-academy-course/,Chris Dixon,149.99,11.39,4.5(554 ratings),Development,Web Development,WordPress,"2,672",English,"Learn WordPress in a practical, project based approach. Includes PHP theme development & WordPress eCommerce stores.",12/2019,12/29/19
The Ultimate WordPress Boot Camp Course - Build 10 Websites,www.udemy.com/course/the-ultimate-wordpress-boot-camp-course-build-10-websites/,Alexander Oni,199.99,11.39,3.9(125 ratings),Development,Web Development,WordPress,"1,559",English,Master the art of using WordPress to build a full portfolio of different types of websites,12/2019,12/29/19
The WpFASTER WordPress Speed Optimization Master Course,www.udemy.com/course/make-your-wordpress-sites-fastest-in-world/,AJ McKay,174.99,11.39,4.7(461 ratings),Development,Web Development,WordPress,"3,256",English,"Our A - Z Performance Blueprint to Make Your WordPress Site Not Just Fast, But One of the Fastest Sites On Earth!",4/2019,12/29/19
Step By Step - Setting Up WordPress on a VPS for Beginners,www.udemy.com/course/wordpress-the-definitive-course/,Andrew Eaton,99.99,11.39,4.9(290 ratings),Design,Web Design,WordPress,"1,173",English,A step by step beginners course to setting up multiple WordPress sites on a secured and optimized VPS,12/2019,12/29/19
Learn To Create WordPress Themes By Building 10 Projects,www.udemy.com/course/learn-to-create-wordpress-themes-by-building-10-projects/,Eduonix Learning Solutions,59.99,11.39,4.3(922 ratings),Development,Web Development,WordPress,"14,447",English,Master the craft of WordPress theme development by creating project based themes,12/2018,12/29/19
Learn Plugin Development in WordPress By Building  Projects,www.udemy.com/course/learn-plugin-development-in-wordpress-by-building-projects/,Eduonix Learning Solutions,59.99,11.39,4.5(235 ratings),Development,Web Development,WordPress,"2,246",English,Learn the Art and Science of WordPress Plugin Development,12/2018,12/29/19
WordPress Security Masterclass - Defeat Hackers & Malware,www.udemy.com/course/wordpress-security-2018-destroy-malware-defeat-hackers/,Alexander Oni,124.99,11.39,4.6(69 ratings),Development,Web Development,WordPress,760,English,Learn basic to advanced techniques on how to properly secure and harden your WordPress website against hacks and malware,5/2019,12/29/19
Wordpress Security - How To Stop Hackers,www.udemy.com/course/wordpress-security-stop-hackers/,Andrew Williams,94.99,11.39,4.2(340 ratings),Design,Web Design,WordPress,"2,960",English,"Comprehensive, Step-By-Step & Easy Way to Secure your Wordpress Website from Hackers",3/2019,12/29/19
"Advanced WordPress Gutenberg Blocks, Post Types & Taxonomies",www.udemy.com/course/advanced-wordpress-topics-post-types-taxonomies-metaboxes/,Juan Pablo De la torre Valdez,199.99,11.39,4.3(187 ratings),Development,Web Development,WordPress,"1,568",English,"The Most Advanced & Hands on WordPress Course, Create +10 Different Projects w/ Gutenberg, Post Types, Taxonomies & More",6/2019,12/29/19
Complete Wordpress Training For Beginners,www.udemy.com/course/complete-wordpress-course-for-beginners/,Eduonix Learning Solutions,19.99,11.39,"4.1(3,588 ratings)",Design,Web Design,WordPress,"39,333",English,Learn to Build Wordpress Websites and Blogs from Scratch,12/2018,12/29/19
Easy & Fast Website Creation Using WordPress 5.3.2 Dec 2019,www.udemy.com/course/easy-fast-websites-creation-using-wordpress/,KC Tan,199.99,11.39,4.8(9 ratings),Development,Web Development,WordPress,96,English,Learn how to use the latest wordpress version to create your website fast.,12/2019,12/29/19
Create and Sell Online Courses in Website with WordPress LMS,www.udemy.com/course/create-and-sell-your-own-online-courses-with-wordpress-lms/,Shashank WordPress Dev,19.99,11.39,4.9(17 ratings),Design,Web Design,WordPress,769,English,Your skills & experiences are unique and valuable. Easily build a beautiful course website (LMS) to share your knowledge,11/2019,12/29/19
Essential Webmaster Skills,www.udemy.com/course/essential-webmaster-skills/,Andrew Williams,49.99,11.39,4.5(63 ratings),IT & Software,Other,WordPress,635,English,Learn to Essential Skills for Managing your Website Effectively,3/2019,12/29/19
SEO For WordPress [Expert]: #1 Step-by-Step SEO Blueprint,www.udemy.com/course/seo-for-wordpress-step-by-step-seo-system-2016/,Kent Mauresmo,0.0,0,4.3(800 ratings),Marketing,Search Engine Optimization,SEO,"22,030",English,"""SEO For WordPress: Discover How to Easily Get Your Website on Page #1 of Google, Yahoo! & Bing ..Fast!""",11/2017,12/29/19
WordPress REST API Complete Beginners Guide,www.udemy.com/course/wordpress-rest-api-course/,Zac Gordon,99.99,11.99,3.6(131 ratings),Development,Web Development,WordPress,873,English,"Use JavaScript and the WordPress REST API in Themes, Plugins & Decoupled Sites",9/2018,12/29/19
WordPress Plugin Development - Build 14 Plugins,www.udemy.com/course/advanced-wordpress-development-take-control-of-the-back-end/,Bruce Chamoff,0.0,0,4.1(228 ratings),Development,Web Development,WordPress,"4,607",English,"Learn powerful WordPress development with plugins, APIs, hooks, the WP-Admin & more with free starter plugins to improve",12/2016,12/29/19
How To Make a Wordpress WooCommerce Amazon Affiliate Store,www.udemy.com/course/passive-income-amazon-affiliate-store/,John Shea,194.99,11.99,4.0(190 ratings),Marketing,Affiliate Marketing,Amazon Affiliate Marketing,"6,276",English,Learn How To Build a Profitable Amazon Affiliate eCommerce Store with the capability of dropshipping physical products.,2/2019,12/29/19
WordPress for Beginners - The Complete 2019 WordPress Guide,www.udemy.com/course/wordpress-for-beginners-the-complete-2019-wordpress-guide/,Alexander Oni,199.99,11.99,4.5(74 ratings),Development,Web Development,WordPress,518,English,Learn how to build your WordPress website from an Experienced WordPress developer.,11/2019,12/29/19
HTTP to HTTPS - Secure your Website with SSL for Free,www.udemy.com/course/https-secure-website-ssl-certificate/,Andrew Williams,94.99,11.99,4.7(300 ratings),Development,Web Development,HTTP,"2,679",English,"Fix connection ""Not Secure"" warning in Google Chrome. A complete guide to installing a free SSL certificate.",10/2019,12/29/19
WPBakery Page Builder / Visual Composer Master Course,www.udemy.com/course/wpbakery-page-builder-visual-composer-master-course/,Nickie Rowley,19.99,11.99,4.2(115 ratings),Development,Web Development,WordPress,382,English,"Easily Build Wordpress Web Pages / Wordpress Website - For Yourself, For Your Business, or For Someone Else",1/2018,12/29/19
Give Your WordPress Website a Makeover: Divi WordPress Theme,www.udemy.com/course/wordpress-website-makeover-divi-theme-redesign/,Kristen Palana,0.0,0,4.5(115 ratings),Design,Web Design,WordPress,"3,897",English,"Plan, create, and launch your dream WordPress website that will work hard to promote you, your services, and your brand.",10/2018,12/29/19
The WordPress Bootcamp: Build 11 Websites with WordPress,www.udemy.com/course/the-wordpress-bootcamp/,VideoLab by Jad Khalili,194.99,11.99,4.3(187 ratings),Development,Development Tools,WordPress,"1,940",English,"Learn WordPress Development with SEO, WooCommerce, HTML and CSS, WordPress Page Builders, and more - For beginners!",3/2019,12/29/19
How To Make a Wordpress Website -Elementor Page Builder,www.udemy.com/course/how-to-make-a-wordpress-website-2017-elementor-builder/,Darrel Wilson,19.99,11.99,"4.5(3,136 ratings)",Design,Web Design,WordPress,"43,301",English,Learn How To Create an AMAZING Wordpress Website! Master Wordpress and Elementor Page Builder!,12/2019,12/29/19
WordPress 5 Theme Development Academy with Bootstrap v4,www.udemy.com/course/wordpress-5-theme-development-academy-with-bootstrap-v4/,Chris Dixon,99.99,11.99,4.5(13 ratings),Development,Web Development,WordPress,132,English,Unlock the full power of WordPress by building custom responsive themes using Bootstrap 4.,7/2019,12/29/19
Build a Course & Event Bookings Website with WordPress,www.udemy.com/course/course-event-bookings-website-wordpress/,Katie Keith,0.0,0,4.7(89 ratings),Design,Web Design,WordPress,400,English,How to use WooCommerce & The Events Calendar to promote & sell events in less 1 day - no coding needed!,5/2019,12/29/19
Wordpress Backup & Restore,www.udemy.com/course/wordpress-backup-restore/,Andrew Williams,0.0,0,4.7(110 ratings),Development,Web Development,WordPress,"1,138",English,"Learn how to backup your Wordpress website & then use those backups to restore your website, even after server failure.",3/2019,12/29/19
Web Design with WordPress: Everything from Beginning to End,www.udemy.com/course/web-design-with-wordpress/,Derrick Mitchell,24.99,11.99,4.2(519 ratings),None,None,None,None,None,None,None,None
Professional Blog+CMS Development With Laravel 5,www.udemy.com/course/build-blog-cms-with-laravel-5/,Eding Muhamad Saprudin,149.99,11.99,4.5(290 ratings),Development,Web Development,Laravel,"1,509",English,Build Professional Blog+CMS with Laravel 5.x and take your Laravel skills to the next level,11/2019,12/29/19
Blogging for Beginners with WordPress,www.udemy.com/course/blogging-for-beginners-with-wordpress/,Chris Christensen,0.0,0,4.5(40 ratings),Development,Web Development,Blogging,183,English,Create your own blog from scratch even if you are not technical or are afraid of math.,6/2015,12/29/19
The Ultimate Step-By-Step Guide to WordPress Security,www.udemy.com/course/wordpress-security-guide/,Christine Maisel,99.99,11.39,4.9(251 ratings),Design,Web Design,WordPress,"5,367",English,Take WordPress security into your own hands with this comprehensive course and lock down your site from hackers.,9/2017,12/29/19
Headless WordPress REST API Authentication,www.udemy.com/course/headless-wordpress-rest-api-authentication-course/,Zac Gordon,99.99,11.39,4.7(16 ratings),Development,Web Development,WordPress,251,English,Learn how to connect decoupled websites and applications with WordPress using JWT Auth and JavaScript,11/2018,12/29/19
SEO Training 2019: How To Drive 10X FREE Traffic + WordPress,www.udemy.com/course/seo-2017-how-to-drive-10x-more-free-traffic-wordpress/,Ali Abbas,154.99,11.39,4.2(294 ratings),Marketing,Search Engine Optimization,SEO,"2,247",English,"SEO Training For Wordpress. Rank #1 With SEO Audit, On-page / Technical SEO, Keyword Research, Backlink Building & MORE",8/2019,12/29/19
Install Wordpress Locally - No Monthly Web Hosting Costs,www.udemy.com/course/install-wordpress-locally/,Andrew Williams,94.99,11.39,4.8(284 ratings),IT & Software,Other,WordPress,"1,682",English,Avoid the costs of web hosting as you learn to use Wordpress. Learn to install Wordpress on your own computer.,7/2019,12/29/19
Learn How to Move a Wordpress Website,www.udemy.com/course/moving-a-wordpress-site/,Andrew Williams,94.99,11.39,4.5(57 ratings),Design,Web Design,WordPress,832,English,"Move a Wordpress website between web hosts or to a different domain name, in easy to follow, over-the-shoulder steps",3/2019,12/29/19
Wordpress SEO,www.udemy.com/course/wordpress-seo-course/,Andrew Williams,94.99,11.39,4.2(153 ratings),Marketing,Search Engine Optimization,WordPress,"1,321",English,"Wordpress search engine optimization for less duplication, better onsite SEO and higher rankings in Google.",10/2019,12/29/19
Easily Build A WordPress Website - Avada Theme,www.udemy.com/course/easily-build-a-wordpress-website/,Melissa Taylor,19.99,11.99,4.5(71 ratings),Development,Web Development,WordPress,"1,861",English,Use WordPress and the Avada theme to create a beautiful and professional website!,8/2018,12/29/19
WordPress training for 2018 step-by-step WordPress tutorial,www.udemy.com/course/wordpress-training-course-video-tutorials/,David Murray,199.99,11.39,4.2(648 ratings),Marketing,Digital Marketing,WordPress,"31,477",English,WordPress Web Design - Beginners to advanced level WordPress training course,6/2016,12/29/19
Ecommerce - Build a Free eCommerce website with WordPress,www.udemy.com/course/build-an-awesome-pro-ecommerce-store-for-free-with-wordpress/,Jamie Henry,24.99,11.39,4.8(85 ratings),Design,Web Design,WordPress,"3,630",English,A complete WordPress guide to building a real professional WordPress eCommerce store website to sell your products,12/2017,12/29/19
WordPress SEO & The Yoast SEO Plugin,www.udemy.com/course/wordpress-seo-small-business-marketing-tutorials/,Steven O'Sullivan,99.99,25.00,4.6(121 ratings),Marketing,Search Engine Optimization,SEO,"1,633",English,Get Free Organic Traffic by learning SEO for your WordPress Website,12/2017,12/29/19
WordPress – The Complete Business Web Design Course,www.udemy.com/course/wordpress-course-for-small-business/,KC Tan,194.99,11.39,4.7(209 ratings),Design,Web Design,WordPress,"3,012",English,Your all-in-one WordPress solution: Learn to create a business website from scratch including eStore and autoresponder!,10/2019,12/29/19
