Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Technical Analysis MasterClass:Trading By Technical Analysis,www.udemy.com/course/technical_analysis/,"Jyoti Bansal (NCFM,NISM Certified Technical Analyst & Investment Adviser )",199.99,11.39,"4.5(2,498 ratings)",Personal Development,Personal Finance,Technical Analysis,"15,712",English,"Stock Market Technical Analysis Secrets for Forex , Stock Trading , Options , Swing Trading & Day Trading + ASSIGNMENTS",12/2019,12/30/19
Stock Trading Strategies : Technical Analysis MasterClass 2,www.udemy.com/course/advance-trading-strategies/,"Jyoti Bansal (NCFM,NISM Certified Technical Analyst & Investment Adviser )",199.99,11.39,"4.7(1,066 ratings)",Personal Development,Personal Finance,Stock Trading,"10,037",English,31 Analysed Stock Trading Strategies for Day / Swing Trading Options Trading & Forex by Technical Analysis + ASSIGNMENTS,12/2019,12/30/19
Start Trading Stocks Using Technical Analysis!,www.udemy.com/course/professional-stock-trader/,Corey Halliday,149.99,11.99,"4.5(2,759 ratings)",Business,Finance,Stock Trading,"12,975",English,"Learn the secrets of professional trading from a former stock broker, and make profits investing today!",3/2017,12/30/19
The Complete Technical Analysis Trading Course (New 2019),www.udemy.com/course/the-complete-technical-analysis-course/,Wealthy Education,199.99,11.39,4.4(825 ratings),Personal Development,Personal Finance,Technical Analysis,"3,819",English,"Master Technical Analysis, Candlesticks & Chart Patterns For Forex, Stock Trading, Options Trading & Fibonacci Trading",12/2019,12/30/19
Technical Analysis Stock Trading -Practice Assignment Course,www.udemy.com/course/technical-analysis-masterclass-practice-assignments-course/,"Jyoti Bansal (NCFM,NISM Certified Technical Analyst & Investment Adviser )",199.99,11.39,4.7(158 ratings),Personal Development,Personal Finance,Financial Trading,"1,558",English,"25 Solved & Fully Explained Assignments To Practice Technical Analysis For Stock Trading , Day Trading & Options Trading",12/2019,12/30/19
The Complete Options Trading Course (New 2019),www.udemy.com/course/the-complete-options-trading-course/,Wealthy Education,199.99,17.39,4.4(421 ratings),Personal Development,Personal Finance,Binary Options,"2,404",English,"Profitable Options Trading Strategies For Trading Stock Options, Binary Options, Call & Put Using Technical Analysis",12/2019,12/30/19
Start Trading Stocks Using Technical Analysis! Part 2,www.udemy.com/course/start-trading-stocks-using-technical-analysis-part-2/,Corey Halliday,199.99,11.39,4.7(636 ratings),Business,Finance,Stock Trading,"4,356",English,"Learn the secrets of professional trading from a former stock broker, and make profits investing today!",5/2017,12/30/19
The Complete Swing Trading Course (New 2019),www.udemy.com/course/the-complete-swing-trading-course/,Wealthy Education,199.99,11.39,4.4(163 ratings),Personal Development,Personal Finance,Financial Trading,"1,093",English,"Swing Trading & Technical Analysis System For Stock Trading, Forex, Crypto, Options Trading & Financial Trading",12/2019,12/30/19
The Complete Forex Trading Course (New 2019),www.udemy.com/course/the-complete-forex-trading-course/,Wealthy Education,199.99,11.99,4.2(148 ratings),Personal Development,Personal Finance,Day Trading,759,English,"Profitable Forex Trading Strategies - Master Fundamental & Technical Analysis, Chart Pattern Trading & Fibonacci Trading",12/2019,12/30/19
The Advanced Technical Analysis Trading Course (New 2019),www.udemy.com/course/the-advanced-technical-analysis-course/,Wealthy Education,199.99,11.39,4.4(243 ratings),Personal Development,Personal Finance,Technical Analysis,"1,726",English,"Advanced Technical Analysis & Volume Analysis For Forex, Stock Trading, Options Trading, Day Trading & Swing Trading",12/2019,12/30/19
