Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Ultimate Guide to Landscape and Nature Photography,www.udemy.com/course/ultimate-guide-to-landscape-and-nature-photography/,Charlie Borland,59.99,13.79,4.3(410 ratings),Photography,Other,Nature Photography,"3,371",English,"Learn how lighting, composition, and photography techniques help you create stunning landscape and nature photography",3/2019,12/30/19
The Ultimate Beginner's Guide to Outdoor Photography - 2018,www.udemy.com/course/joshkatz/,Josh Katz,199.99,16.79,4.5(460 ratings),Photography,Digital Photography,Landscape Photography,"3,110",English,"Shoot and edit beautiful urban and nature photos. Capture street photos, cityscapes, sunsets, portraits, and more!",4/2018,12/30/19
Pro Long Exposure Photography: Learn from the best,www.udemy.com/course/long-exposure-photography-e/,Rapid Growth Coaching Top 10% on Udemy,199.99,11.39,4.2(260 ratings),Photography,Photography Fundamentals,Landscape Photography,"4,449",English,"Your complete guide to gear, how-to's, composition, and editing. Shoot at night and with filters confidently",3/2017,12/30/19
Landscape Photography: You Can Take Your Own Stunning Photos,www.udemy.com/course/landscape-photography-course/,Phil Ebiner,99.99,11.39,4.0(261 ratings),Photography,Other,Landscape Photography,"20,292",English,"With this complete landscape photography course, you will shoot amazing photos that impress your family and friends!",3/2019,12/30/19
Adobe Lightroom Classic CC - Zero to Pro,www.udemy.com/course/adobe-lightroom-classic-cc/,Marcin Mikus,199.99,13.19,4.1(183 ratings),Photography,Photography Tools,Adobe Lightroom,"27,519",English,Learn Lightroom Classic CC by Doing Real Time Work - Edit Images to Impress,1/2019,12/30/19
Landscape Photography: Creating Visual Eloquence,www.udemy.com/course/landscape-photography-creating-visual-eloquence/,Emanuele Pontoriero,34.99,11.39,4.5(124 ratings),"Photography
 ",Other,Landscape Photography,760,English,"Using parallel thinking, composition, lighting and filters to create amazing landscape photographs.",8/2017,12/30/19
Photoshop Masterclass for Landscape and Nature Photography,www.udemy.com/course/post-processing-masterclass-for-the-landscape-photographer/,Daniel Fleischhacker,69.99,11.39,4.4(9 ratings),Photography,Digital Photography,Photoshop,99,English,Learn a professional and non destructive workflow in Adobe Lightroom and Photoshop for landscape and nature photography,12/2019,12/30/19
LOCATIONZ : landscape lessons on location & post-processing,www.udemy.com/course/locationz/,Ray Salisbury,199.99,11.39,4.6(42 ratings),Photography,Digital Photography,Landscape Photography,284,English,"Kick-start your landscape photography with killer compositional tips, then learn to edit your images in Photoshop",9/2018,12/30/19
The Craft of Photoshop: Developing Landscapes,www.udemy.com/course/the-craft-of-photoshop-developing-landscapes/,Simon Foster,49.99,11.39,4.5(3 ratings),Photography,Digital Photography,Landscape Photography,45,English,Discover an effective workflow for creating beautiful photos within Photoshop!,11/2019,12/30/19
Landscape Photography Master Class,www.udemy.com/course/landscape-photography-master-class/,Mujahid ur Rehman,74.99,11.39,4.3(186 ratings),Photography,Other,Landscape Photography,"1,503",English,A-Z guide for successful Landscape Photography,5/2019,12/30/19
The Artistic Landscape and Cityscape Post-Processing,www.udemy.com/course/artistic-landscape-and-cityscape-post-processing/,Aws Zuhair,29.99,11.39,4.1(30 ratings),Photography,Other,Landscape Photography,196,English,Learn how to edit a breath taking landscape photos,9/2017,12/30/19
Mastering Landscape Editing Using Lightroom,www.udemy.com/course/mastering-landscape-post-processing-using-lightroom/,Aws Zuhair,29.99,11.39,4.2(30 ratings),Photography,Other,Landscape Photography,201,English,Master landscape and cityscape post processing using Lightroom only,10/2017,12/30/19
How to become a Professional Landscape Photographer?,www.udemy.com/course/how-to-earn-as-a-professional-landscape-photographer/,Mujahid ur Rehman,44.99,11.39,4.1(4 ratings),Photography,Digital Photography,Landscape Photography,7,English,A Practical Guide,6/2019,12/30/19
Master Lightroom and Photoshop for Photo Editing,www.udemy.com/course/masterlightroom/,Rafael Banha,64.99,11.39,0.0(0 ratings),Photography,Commercial Photography,Landscape Photography,1,English,Itâs time to make your pictures stand out! Use photoshop and Lightroom to make your pictures stand out from the rest.,11/2019,12/30/19
Landscape Photography From Planning to Print,www.udemy.com/course/photographyworkshopmoab/,Justin Balog,29.99,11.39,3.8(27 ratings),Photography,Photography Fundamentals,Landscape Photography,261,English,A Photography Workshop of Epic Proportion Like Nothing You've Seen Before.,1/2014,12/30/19
Learn Landscape Photography,www.udemy.com/course/learn-landscapes/,Ray Salisbury,0.0,Free,"4.3(1,453 ratings)",Photography,Other,Landscape Photography,"30,792",English, Get inspired | Learn more | Go places,5/2018,12/30/19
