Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
The Servant King,www.udemy.com/course/the-servant-king/,N.T. Wright,0.0,69.99,4.8(147 ratings),Teaching & Academics,Humanities,The Bible,916,English,"Explore one of the Bibleâs greatest poems, and embrace its divine wisdom on transforming tragedy into victory.",12/2019,12/29/19
Book of Daniel,www.udemy.com/course/book-of-daniel/,N.T. Wright,0.0,64.99,4.7(254 ratings),Teaching & Academics,Humanities,The Bible,"1,190",English,Follow the journey of Daniel and his companions in exile with Professor N.T. Wright as your guide.,12/2019,12/29/19
The Storied World of the Bible,www.udemy.com/course/the-storied-world-of-the-bible/,N.T. Wright,0.0,79.99,4.6(308 ratings),Teaching & Academics,Humanities,The Bible,"1,269",English,Understand how the expansive literature found in the Bible fits together into a Grand Narrative of God's actions.,10/2019,12/29/19
15 Essential Biblical Texts,www.udemy.com/course/15-essential-biblical-texts/,N.T. Wright,0.0,44.99,4.6(436 ratings),Teaching & Academics,Humanities,The Bible,"1,506",English,Bring deeper meaning to everyday life with this biblical study guide curated by Prof. N.T. Wright,10/2019,12/29/19
Themes in the Gospel of John,www.udemy.com/course/themes-in-the-gospel-of-john/,N.T. Wright,0.0,109.99,4.6(224 ratings),Teaching & Academics,Humanities,The Bible,"1,089",English,"Prof. N.T. Wright examines the Gospel of John observing seven key, overarching themes pointing to a new way of living.",10/2019,12/29/19
Paul: A Biography,www.udemy.com/course/paul-a-biography/,N.T. Wright,0.0,79.99,4.8(525 ratings),Teaching & Academics,Humanities,The Bible,"1,661",English,Prof. N.T. Wright guides students toward a thorough grasp of the apostle Paul's lasting role in Christian history.,10/2019,12/29/19
Master Logos Bible Software to Supercharge Your Bible Study,www.udemy.com/course/mastering-logos-bible-software/,Danny Zacharias,44.99,11.99,4.3(257 ratings),IT & Software,Other,The Bible,"1,754",English,"Unofficial but awesome tutorial course to master Logos Bible Software versions 5â8, both desktop and mobile versions.",11/2018,12/29/19
Paul and His Letter to the Colossians,www.udemy.com/course/paul-and-his-letter-to-the-colossians/,N.T. Wright,0.0,79.99,4.6(195 ratings),Teaching & Academics,Humanities,The Bible,858,English,Prof. N.T. Wright explains the meaning of this wonderful letter written to the Colossian believers in Christ.,12/2019,12/29/19
Learn New Testament Greek to Engage God's Word More Deeply,www.udemy.com/course/learn-new-testament-greek/,Danny Zacharias,44.99,11.99,4.4(90 ratings),Teaching & Academics,Language,The Bible,"1,335",English,Learn the essentials of New Testament Greek fast! Works in conjunction with the textbook NT Greek Stripped Down,1/2019,12/29/19
"Worldviews, the Bible, and the Believer",www.udemy.com/course/worldviews-the-bible-and-the-believer/,N.T. Wright,0.0,69.99,4.7(362 ratings),Teaching & Academics,Humanities,Christianity,"1,670",English,Critical to understanding the New Testament world and our world is an understanding of worldview-- the lens of living.,10/2019,12/29/19
Systematic Theology: Knowing the Doctrines of the Bible,www.udemy.com/course/knowing-the-doctrines-of-the-bible-systematic-theology/,Dr. Stuart Pattico,39.99,11.99,4.7(82 ratings),Personal Development,Religion & Spirituality,The Bible,593,English,Increase your understanding of God's word by learning the major teachings of the Bible!,4/2017,12/29/19
The Anointing & Gifts of the Holy Spirit - Minister in Power,www.udemy.com/course/the-anointing-ministry-training-institute/,Tom Scarrella,149.99,11.99,4.6(117 ratings),Personal Development,Motivation,Christianity,859,English,Ministry Training Institute. Bible Training on the Anointing and the Gifts of the Holy Spirit.,2/2019,12/29/19
Bible Study: Accepting Your Identity In Christ- Bible Course,www.udemy.com/course/identity-in-christ/,Brett Henderson,199.99,11.99,4.8(16 ratings),Personal Development,Religion & Spirituality,Christianity,"2,696",English,Discover Who The Bible Says You Are - Overcome False Beliefs- Increase Your Self-Worth,8/2019,12/29/19
Effective Preaching and Teaching,www.udemy.com/course/effective-preaching-and-teaching/,Dr. Michael Bogart,29.99,11.99,4.8(45 ratings),Personal Development,Leadership,Teacher Training,254,English,How to craft and deliver engaging and life-changing Bible studies and sermons.,6/2018,12/29/19
Hermeneutics: Principles of Interpreting the Bible,www.udemy.com/course/hermeneutics-theology-interpreting-bible/,Dr. Stuart Pattico,19.99,11.99,4.7(65 ratings),Personal Development,Religion & Spirituality,The Bible,320,English,Learn how to interpret the Bible accurately! Study the branch of theology that deals with principles of interpretation.,9/2018,12/29/19
Foundations of Biblical Interpretation,www.udemy.com/course/foundations-of-biblical-interpretation/,Branson Parler,19.99,11.99,4.3(12 ratings),Teaching & Academics,Humanities,The Bible,220,English,"Learn central concepts to help you understand, interpret, and apply the Bible",1/2013,12/29/19
Understanding Revelation,www.udemy.com/course/understanding-revelation/,Annalise van Rensburg,29.99,11.99,4.6(51 ratings),Personal Development,Religion & Spirituality,The Bible,244,English,In depth study of the book of revelations,10/2018,12/29/19
UNDERSTANDING TIME,www.udemy.com/course/understanding-time/,Annalise van Rensburg,19.99,11.99,4.8(7 ratings),Personal Development,Religion & Spirituality,The Bible,49,English,"To understand time in the Bible, is as important as to discover your purpose for life.",8/2019,12/29/19
Bible #1 - Enjoy Reading the Bible - Sentence Block Diagram,www.udemy.com/course/bible-1-enjoy-reading-the-bible-sentence-block-diagram/,Rosa Suen,94.99,11.99,4.5(46 ratings),Teaching & Academics,Teacher Training,The Bible,"1,117",English,"Learn to use the sentence BLOCK diagram method to read the Bible. It is more fun, sturctured, easy to get the message!",10/2019,12/29/19
Whole Bible Survey: Part 1 (Old Testament),www.udemy.com/course/whole-bible-survey-part-1-old-testament/,Charles Vogan,29.99,11.99,4.4(40 ratings),Teaching & Academics,Humanities,The Bible,253,English,"A complete survey of the Bible. Part 1 (of 3): its history, timeline, and themes in the book of Genesis",8/2014,12/29/19
Bible Art Journaling,www.udemy.com/course/bible-art-journaling/,Christie Daugherty,24.99,19.99,4.6(12 ratings),Design,Other,The Bible,47,English,Learn tips and techniques to create an art Bible,10/2018,12/29/19
Learn the Bible...Right,www.udemy.com/course/learn-the-bible-right/,Chas Stevenson,19.99,11.99,4.9(47 ratings),Teaching & Academics,Humanities,The Bible,265,English,A how-to-learn-the-Bible course that directs you around the confusing traps and launches you with great confidence,10/2013,12/29/19
Read the Bible in Hebrew in 1 HOUR,www.udemy.com/course/read-the-bible-in-hebrew-in-less-than-1-hour/,Yoav Danenberg,0.0,54.99,4.8(17 ratings),Teaching & Academics,Language,Hebrew Language,80,English,The FASTEST way to learn how to READ Hebrew from SCRATCH.,6/2017,12/29/19
Seven Surprises of the Bible's Creation Story,www.udemy.com/course/seven-secrets-of-the-bibles-creation-story/,Dan Ehrenkrantz,19.99,11.99,4.6(16 ratings),Personal Development,Religion & Spirituality,The Bible,47,English,Expand your understanding and grow your spirit.,4/2016,12/29/19
The Bible,www.udemy.com/course/thebible/,Scott Metz,19.99,11.99,4.7(17 ratings),Personal Development,Religion & Spirituality,The Bible,182,English,"What It Is, How We Got It, And Is It The Real Thing?",10/2013,12/29/19
305  -  Scientific Accuracy of the Bible,www.udemy.com/course/the-scientific-accuracy-of-the-bible/,Kevin Conover,24.99,11.99,4.9(25 ratings),Personal Development,Religion & Spirituality,The Bible,155,English,Can the Bible be trusted as an accurate source of scientific information?,2/2017,12/29/19
303  -  Historical Accuracy of the Bible,www.udemy.com/course/the-historical-accuracy-of-the-bible/,Kevin Conover,24.99,11.99,4.2(11 ratings),Personal Development,Religion & Spirituality,The Bible,103,English,Are the events in the Bible historical and is there evidence to support it?,3/2016,12/29/19
The Bible- An Introduction to the New Testament,www.udemy.com/course/ntintro/,Scott Metz,19.99,11.99,4.6(20 ratings),Personal Development,Religion & Spirituality,The Bible,207,English,The People and Writings of the Early Church,3/2014,12/29/19
"Knowing the Holy Spirit, His Power and His Anointing!",www.udemy.com/course/knowing-the-holy-spirit-and-his-power/,Dr. Stuart Pattico,19.99,11.99,4.8(6 ratings),Personal Development,Religion & Spirituality,Religious Studies,34,English,"Learn about the person, power and anointing of the Holy Spirit!",2/2019,12/29/19
Whole Bible Survey: Part 2 (Old Testament cont),www.udemy.com/course/whole-bible-survey-part-2-old-testament-cont/,Charles Vogan,29.99,11.99,4.6(11 ratings),Teaching & Academics,Humanities,The Bible,192,English,"A complete survey of the Bible. Part 2 (of 3): the history and themes of Israel, and the Wisdom and Prophetic books",8/2014,12/29/19
Essential Oils of the Bible,www.udemy.com/course/essential-oils-of-the-bible/,Tracy Robinson,19.99,11.99,4.1(8 ratings),Health & Fitness,General Health,The Bible,27,English,An adventure in the ancient apothecary,4/2018,12/29/19
Teach Children: Bible teaching course,www.udemy.com/course/the-first-step-to-teaching-the-bible-to-children/,Marion Jane Brand,44.99,11.99,4.8(4 ratings),Teaching & Academics,Other Teaching & Academics,The Bible,37,English,Helping you get started as a Children's Church (Sunday School) volunteer,5/2019,12/29/19
The Bible Made Easy,www.udemy.com/course/the-bible-made-easy/,Rev. Calvin Gibson,19.99,11.99,3.9(5 ratings),Personal Development,Religion & Spirituality,The Bible,734,English,How To Read The Bible,8/2018,12/29/19
Whole Bible Survey: Part 3 (New Testament),www.udemy.com/course/whole-bible-survey-part-3-new-testament/,Charles Vogan,29.99,11.99,4.4(10 ratings),Teaching & Academics,Humanities,The Bible,186,"English
 ","A complete survey of the Bible. Part 3 (of 3): the Gospels, the letters of the Apostles, and New Testament themes",8/2014,12/29/19
"Learning the Bible 101:  Benefits, Methods and Hindrances",www.udemy.com/course/learning-the-bible-101-benefits-methods-and-hindrances/,Demetra Muingbeh,19.99,11.99,4.9(4 ratings),Personal Development,Religion & Spirituality,The Bible,23,English,"Learn how to get started reading, learning, studying and even teaching the bible",10/2018,12/29/19
