Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Aromatherapy- Using Essential Oils For Natural Living,www.udemy.com/course/aromatherapy-how-to-use-essential-oils-in-your-everyday-life/,Mark Perren-Jones,194.99,11.99,"4.5(2,456 ratings)",Health & Fitness,General Health,Aromatherapy,"13,881",English,"Use Aromatherapy To Blend Essential Oils By The Notes, Beauty Products, Cleaning Products, Balms, Rubs And Much More!",12/2019,12/31/19
Carrier Oils for Professionals | Beyond Essential Oils,www.udemy.com/course/carrier-oils-for-professionals/,Deanna Russell,149.99,11.99,4.5(32 ratings),Health & Fitness,General Health,Essential Oil,243,English,"Especially for: massage therapists, beauty professionals",5/2019,12/31/19
Introduction to Essential Oils and Natural Solutions,www.udemy.com/course/introduction-to-essential-oils-and-natural-solutions/,Carrie Fernandez,199.99,11.99,4.8(15 ratings),Health & Fitness,General Health,Essential Oil,50,English,A Healthier Happier You,5/2019,12/31/19
Essential Oils and Healthy Menopause,www.udemy.com/course/menopauseandessentialoils/,Dan Purser MD,19.99,11.99,4.5(80 ratings),Health & Fitness,General Health,Essential Oil,"2,684",English,History and Research Secrets. Learn how you can live life to the fullest.,6/2015,12/31/19
Aromatherapy: Healing & Essential Oils Advanced Training,www.udemy.com/course/aromatherapy-healing-essential-oils-advanced-training/,Wahido Marata,99.99,11.99,3.9(10 ratings),Health & Fitness,General Health,Essential Oil,126,English,"Learn how essential oils can help moisturize & cleanse Skin, boost Immune System & Brain Health, & manage Weight Loss",6/2019,12/31/19
Essential Oil Uses and Benefits for Natural & Healthy Living,www.udemy.com/course/essential-oil-uses-and-benefits-for-natural-healthy-living/,Creative Solutions,89.99,11.99,4.2(73 ratings),Health & Fitness,Other,Essential Oil,921,English,"The Ultimate Beginner's Guide To Essential Oils, Learn How These 13 Essential Oils Can Change Your Life.",5/2018,12/31/19
"Aromatherapy, Healing & Essential Oils: Weight Loss",www.udemy.com/course/healing-essential-oils-advanced-training-weight-loss/,Wahido Marata,49.99,11.99,4.1(5 ratings),Health & Fitness,Nutrition,Essential Oil,34,English,Learn a safe and effective way to achieve permanent weight loss (or conscious weight management) by following easy steps,4/2018,12/31/19
Essential Oils Aromatherapy Uses & Benefits: Living Healthy,www.udemy.com/course/essential-oils-healthy-unique-uses-and-benefits/,Life Progression Project,84.99,11.99,4.2(159 ratings),Health & Fitness,Nutrition,Essential Oil,"2,852",English,"How to use Essential Oils to live healthy: Uses & benefits. Aromatherapy. Peppermint, Lavender, Lemon, Tea, Clove & more",10/2019,12/31/19
Essential Oils For Beginners,www.udemy.com/course/essential-oils-for-beginners/,Erik Smith,19.99,11.99,4.0(9 ratings),Health & Fitness,General Health,Essential Oil,466,English,Learn how essential oils can change your life and which are the best ones to have in your home,3/2018,12/31/19
Essential Oils 101 with Bourgeois Hippie Mama,www.udemy.com/course/essential-oils-101-with-bourgeois-hippie-mama/,Tania Minicucci,44.99,11.99,4.0(18 ratings),Health & Fitness,General Health,Essential Oil,42,English,Learn about the Top 10 Most Popular Essential Oils on the market.,1/2018,12/31/19
Essential Oils Around the Home: A Beginner's Guide,www.udemy.com/course/essential-oils-around-the-home-a-beginners-guide/,Jordan Scroble,49.99,11.99,0.0(0 ratings),Health & Fitness,General Health,Essential Oil,7,English,Learn the Basics of Aromatherapy and How to Create Natural Home Care Products with Essential Oils,11/2018,12/31/19
Learn Everything About Essential Oils,www.udemy.com/course/learn-everything-about-essential-oils/,Chrizza Millan,19.99,11.99,0.0(0 ratings),Health & Fitness,General Health,Essential Oil,3,English,Start that healthy lifestyle you've been planning to have.,10/2019,12/31/19
"Aromatherapy, Healing & Essential Oils: Immune System",www.udemy.com/course/healing-essential-oils-advanced-training-immune-system/,Wahido Marata,49.99,11.99,4.6(4 ratings),Health & Fitness,General Health,Essential Oil,23,English,"Learn how essential oils can help the immune system to be strong & vital, and help the body's defence against disease.",4/2018,12/31/19
"Aromatherapy, Healing & Essential Oils: Brain Health",www.udemy.com/course/healing-essential-oils-advanced-training-brain-health/,Wahido Marata,49.99,11.99,4.0(1 rating),Health & Fitness,General Health,Essential Oil,27,English,"Learn how to help depression & brain health through physical exercise, great diet, cognitive activity & essential oils.",4/2018,12/31/19
Fall and Winter Holiday Essential Oil Blending,www.udemy.com/course/fall-and-winter-holiday-essential-oil-blending/,Rome Bodywork and Wellness,49.99,11.99,4.5(1 rating),Lifestyle,Arts & Crafts,Essential Oil,3,English,Creating Scents That Your Guests (and YOU!) Will Love,7/2019,12/31/19
Natural Living with Plant Based Products,www.udemy.com/course/natural-living-with-plant-based-products/,Colleen McKnight,19.99,11.99,3.8(10 ratings),Health & Fitness,General Health,Essential Oil,120,English,5 Ways to Affordably ditch the Chemicals and Switch to Nature,8/2017,12/31/19
