Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Investing In Stocks  The Complete Course! (11 Hour),www.udemy.com/course/investing-in-stocks/,"Steve Ballinger, MBA",199.99,14.99,"4.4(9,943 ratings)",Personal Development,Personal Finance,Stock Trading,"63,698",English,"Master Investing in the Stock Market with Stocks, Mutual Funds, ETF, from a Top Instructor & Millionaire Stock Portfolio",11/2018,01/01/20
The Complete Foundation Stock Trading Course,www.udemy.com/course/foundation-course/,Mohsen Hassan,199.99,11.39,"4.6(6,728 ratings)",Business,Finance,Stock Trading,"27,221",English,"Learn To Trade The Stock Market by A Trading Firm CEO. Inc: Technical Analysis, Candlesticks, Stocks, Day Trading +++",12/2019,01/01/20
Advanced Stock Trading Course + Strategies,www.udemy.com/course/advanced-course-plus-strategies/,Mohsen Hassan,199.99,11.39,"4.5(1,771 ratings)",Business,Finance,Stock Trading,"13,017",English,"Learn To Trade The Stock Market by A Trading Firm CEO. For: Stocks, Day Trading, Swing Trading and Financial Trading",12/2019,01/01/20
Stock Trading Strategies : Technical Analysis MasterClass 2,www.udemy.com/course/advance-trading-strategies/,"Jyoti Bansal (NCFM,NISM Certified Technical Analyst & Investment Adviser )",199.99,11.39,"4.7(1,066 ratings)",Personal Development,Personal Finance,Stock Trading,"10,116",English,31 Analysed Stock Trading Strategies for Day / Swing Trading Options Trading & Forex by Technical Analysis + ASSIGNMENTS,12/2019,01/01/20
Stock Trading & Investing for Beginners 4-in-1 Course Bundle,www.udemy.com/course/complete-stock-market-starter-toolkit-for-beginners/,Indian Insight,199.99,11.99,"4.7(1,384 ratings)","Business
 ",Finance,Stock Trading,"7,711",English,Jumpstart your Stock Trading & Investing journey as Beginners in Stock Market. Learn both financial & technical analysis,9/2019,01/01/20
Start Trading Stocks Using Technical Analysis!,www.udemy.com/course/professional-stock-trader/,Corey Halliday,149.99,11.99,"4.5(2,759 ratings)",Business,Finance,Stock Trading,"13,005",English,"Learn the secrets of professional trading from a former stock broker, and make profits investing today!",3/2017,01/01/20
CFA Level 1 (2020) - Complete Equity Investments,www.udemy.com/course/cfa-level-1-complete-equity-investments/,"PrepNuggets | Keith Tan, CFA",99.99,11.39,4.7(220 ratings),Business,Finance,CFA,"2,627",English,Deep dive into Equity Investments with the Bestselling CFA prep course provider | With visual learning aids and quizzes,10/2019,01/01/20
Start Trading Stocks Using Technical Analysis! Part 2,www.udemy.com/course/start-trading-stocks-using-technical-analysis-part-2/,Corey Halliday,199.99,11.39,4.7(636 ratings),Business,Finance,Stock Trading,"4,365",English,"Learn the secrets of professional trading from a former stock broker, and make profits investing today!",5/2017,01/01/20
Guide to Stock Trading with Candlestick & Technical Analysis,www.udemy.com/course/introduction-to-japanese-candlesticks/,Luca Moschini,199.99,11.39,"4.5(1,578 ratings)",Business,Finance,Stock Trading,"41,327",English,"Learn stock trading in the stock market using candlestick and technical analysis for swing trading, stocks and forex",12/2019,01/01/20
The Complete Swing Trading Course (New 2019),www.udemy.com/course/the-complete-swing-trading-course/,Wealthy Education,199.99,11.39,4.4(163 ratings),Personal Development,Personal Finance,Financial Trading,"1,097",English,"Swing Trading & Technical Analysis System For Stock Trading, Forex, Crypto, Options Trading & Financial Trading",12/2019,01/01/20
Create Your Own Hedge Fund: Trade Stocks Like A Fund Manager,www.udemy.com/course/create-your-own-hedge-fund-double-your-money-every-year/,Frank Bunn,174.99,11.39,4.3(524 ratings),Business,Finance,Stock Trading,"6,851",English,Learn How To Trade Mean-Reversion Setups And Properly Leverage Your Account For Big Returns,6/2019,01/01/20
Trading Inside Bars - Master 1 Easy Pattern To Be Successful,www.udemy.com/course/trading-inside-bars-find-setups-today-make-money-tomorrow/,Frank Bunn,124.99,11.39,3.9(459 ratings),None,None,None,None,None,None,None,None
Create Your Own Automated Stock Trading Robot In EXCEL!,www.udemy.com/course/automated-trading-excel/,Peter Titus,149.99,11.99,4.3(225 ratings),Business,Finance,Stock Trading,"1,646",English,Learn how to use Visual Basic in Excel to automate your trading!,10/2019,01/01/20
