Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Affinity Photo: Solid Foundations,www.udemy.com/course/affinityphoto-solid-foundations/,Simon Foster,99.99,13.19,"4.5(3,009 ratings)",Photography,Photography Fundamentals,Affinity Photo,"10,653",English,The best selling beginners guide to Affinity Photo - complete with a 50 page PDF to aid your study!,8/2019,12/29/19
Affinity Photo: A Beginner's Guide to Photo Compositing,www.udemy.com/course/affinity-photo-a-beginners-guide-to-photo-compositing/,Jeremy Hazel,99.99,13.79,4.6(66 ratings),Design,Graphic Design,Affinity Photo,636,English,Create your own amazing photo composites with this complete Affinity Photo course!,9/2019,12/29/19
Affinity Photo: Beginner to Pro via Reference and Workflow,www.udemy.com/course/affinity-photo-beginner-to-pro-via-reference-and-workflow/,Simon Foster,99.99,14.99,4.6(731 ratings),Photography,Digital Photography,Affinity Photo,"4,500",English,"Master Affinity Photo - the tools, the techniques and the methods!",7/2019,12/29/19
Affinity Photo for the iPad,www.udemy.com/course/affinity-photo-for-the-ipad/,Simon Foster,99.99,14.99,4.6(771 ratings),Photography,Digital Photography,Affinity Photo,"3,875",English,The tools and techniques you need to make your photos shine!,7/2019,12/29/19
Affinity Photo: Complete Guide to Photo Editing in Affinity,www.udemy.com/course/affinity-photo/,Phil Ebiner,199.99,17.39,4.3(298 ratings),Photography,Photography Tools,Affinity Photo,"2,225",English,"Make your photos look amazing with Affinity Photo, an inexpensive and easy-to-use photo editing tool for Mac and PC.",11/2019,12/29/19
Affinity Photo: The Little Box of Tricks,www.udemy.com/course/affinity-photo-the-little-box-of-tricks/,Simon Foster,99.99,13.19,4.4(503 ratings),Photography,Digital Photography,Affinity Photo,"4,120",English,"Learn the techniques the pros use to enhance your photos - restoring, recoloring, beauty retouching, art effects etc.",6/2019,12/29/19
Affinity Photo: Raw Image Development,www.udemy.com/course/affinity-photo-raw-image-development/,Simon Foster,59.99,13.19,4.4(554 ratings),Photography,Digital Photography,Affinity Photo,"2,532",English,Use Affinity Photo's Develop Persona to Enhance Raw Images,10/2018,12/29/19
Affinity Photo: Modern Special Effects,www.udemy.com/course/affinity-photo-modern-special-effects/,Simon Foster,59.99,11.39,4.6(73 ratings),Photography,Digital Photography,Affinity Photo,581,English,Create the most popular photo effects you can see today!,4/2019,12/29/19
Affinity Photo: Developing Landscapes,www.udemy.com/course/affinity-photo-developing-landscapes/,Simon Foster,59.99,11.39,4.3(180 ratings),Photography,Digital Photography,Affinity Photo,935,English,Discover an effective workflow for creating beautiful photos!,11/2018,12/29/19
Affinity Photo: The Fast Guide,www.udemy.com/course/affinity-photo-the-fast-guide/,Simon Foster,99.99,11.39,4.6(98 ratings),Photography,Digital Photography,Affinity Photo,497,English,Everything you need to know about photo editing in Affinity Photo. Nothing you don't.,1/2019,12/29/19
Affinity Photo: Digital Painting a Character,www.udemy.com/course/free-painting-character-in-affinity-photo/,Andrey Bzhitskikh,49.99,11.39,4.2(16 ratings),Design,Graphic Design,Affinity Photo,"1,808",English,"Digital Painting in Affinity Photo. Simply, intelligibly, step-by-step drawing guide.",6/2018,12/29/19
Affinity Photo for Total Beginners: Photo Editing Simplified,www.udemy.com/course/affinity-photo-simplified/,Hector Carrasquilla,19.99,11.39,4.5(22 ratings),Design,Graphic Design,Affinity Photo,659,English,Learn the basics of Affinity Photo Creating Amazing Robots from scratch!,11/2017,12/29/19
Create a Surrealist Landscape on Blender & Affinity Photo,www.udemy.com/course/create-a-surrealist-landscape-on-blender-affinity-photo/,Hector Carrasquilla,19.99,11.39,4.1(2 ratings),Design,Design Tools,Blender,864,English,Learn the Very Basics of Blender and Some Cool Affinity Photo Techniques,11/2017,12/29/19
Quick and Easy Editing with Affinity Photo,www.udemy.com/course/a-guide-to-essential-post-processing-in-affinity-photo/,Life Skills Media,19.99,11.39,0.0(0 ratings),Photography,Digital Photography,Affinity Photo,87,English,Turn Your Bland Snapshots Into Images Worth Keeping; Learn Basic but Effective Photo Editing Techniques,5/2019,12/29/19
Affinity Photo For Beginners,www.udemy.com/course/affinityphoto/,Suspendee Studios,99.99,11.39,3.5(32 ratings),Design,Graphic Design,Affinity Photo,"10,175",English,Make awesome photos using Affinity Photo,11/2017,12/29/19
Affinity Photo: Five Steps to Better Photos,www.udemy.com/course/affinity-photo-five-steps-to-better-photos/,Simon Foster,0.0,Free,4.6(196 ratings),Photography,Digital Photography,Affinity Photo,"3,196",English,"Improve your Digital Photos with Five Tried, Tested and True Steps",11/2018,12/29/19
