Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Become a Linear Algebra Master,www.udemy.com/course/linear-algebra-course/,Krista King,199.99,11.39,4.8(436 ratings),Teaching & Academics,Math,Linear Algebra,"4,731",English,"Learn everything from Linear Algebra, then test your knowledge with 400+ practice questions",12/2019,12/31/19
Complete linear algebra: theory and implementation,www.udemy.com/course/linear-algebra-theory-and-implementation/,Mike X Cohen,49.99,11.39,"4.7(1,651 ratings)",Teaching & Academics,Math,Linear Algebra,"11,424",English,"Learn concepts in linear algebra and matrix analysis, and implement them in MATLAB and Python.",12/2019,12/31/19
Complete Linear Algebra for Data Science & Machine Learning,www.udemy.com/course/linear-algebra-for-beginners-matrices-and-vector-spaces/,Kashif Altaf,149.99,11.39,4.6(211 ratings),Development,Software Engineering,Linear Algebra,"1,565",English,"Linear Algebra for Data Science, Big Data, Machine Learning, Engineering & Computer Science. Master Linear Algebra",11/2019,12/31/19
Learn Algebra The Easy Way!,www.udemy.com/course/algebracourse7245/,Julio Gonzalez,199.99,11.39,4.6(829 ratings),Teaching & Academics,Math,Algebra,"4,374",English,"Algebra Review - Slope, Graphing Linear Equations, Exponents, Factoring, Solving Quadratic Equations, & Radicals",1/2018,12/31/19
College Level Advanced Linear Algebra! Theory & Programming!,www.udemy.com/course/college-level-linear-algebra-theory-and-practice/,Ahmed Fathy Hagar,199.99,11.39,4.5(208 ratings),Teaching & Academics,Math,Linear Algebra,"3,994",English,"Linear Algebra (matlab - python) & Matrix Calculus For Machine Learning, Robotics, Computer Graphics, Control, & more !",10/2019,12/31/19
Dimension reduction and source separation in neuroscience,www.udemy.com/course/dimension-reduction-and-source-separation-in-neuroscience/,Mike X Cohen,19.99,11.39,4.7(116 ratings),Teaching & Academics,Science,Linear Algebra,"1,253",English,"Learn and apply cutting-edge data analysis techniques for the age of ""big data"" in neuroscience (theory and MATLAB code)",12/2019,12/31/19
Linear Algebra for Data Science & Machine learning in Python,www.udemy.com/course/linear-algebra-for-data-science-machine-learning-in-python/,El Farouk Yasser,199.99,11.39,4.5(59 ratings),Development,Data Science,Linear Algebra,476,English,"Learn Concepts of Linear Algebra and Implement using Python 3, Hands on Numpy, Pandas for Data Science & Linear Algebra",8/2019,12/31/19
Linear Algebra: 40+ hours of Tutorials and Exercises!,www.udemy.com/course/linear_algebra/,Kvasir Education,99.99,18.99,4.8(21 ratings),Teaching & Academics,Math,Linear Algebra,256,English,Most clear and informative Linear Algebra course out there! Dozens of Examples and Exercises.,12/2019,12/31/19
Linear Algebra for Beginners: Open Doors to Great Careers,www.udemy.com/course/linear-algebra-an-introduction/,Richard Han,19.99,11.39,4.3(457 ratings),Teaching & Academics,Math,Linear Algebra,"4,416",English,"Learn the core topics of Linear Algebra to open doors to Computer Science, Data Science, Actuarial Science, and more!",1/2018,12/31/19
Prep for GRE® Subject Math Exam-Module3: Linear Algebra,www.udemy.com/course/gre-subject-math-module3-linear-algebra/,Gilad Pagi,0.0,34.99,4.6(46 ratings),Teaching & Academics,Test Prep,Linear Algebra,321,English,Solve GREÂ® subject math exam problems accurately and FAST!,9/2018,12/31/19
Linear Algebra and The Study of Spaces,www.udemy.com/course/linearalgebra/,Kody Amour,199.99,11.39,4.2(330 ratings),Teaching & Academics,Math,Linear Algebra,"5,782",English,Learn How to Define Space And How it is Characterized And Measured. We Make Linear Algebra Math Fun And Easy.,10/2017,12/31/19
