Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Adobe Lightroom Classic CC & CC: Photo Editing Masterclass,www.udemy.com/course/adobe-lightroom/,Phil Ebiner,199.99,17.99,"4.4(4,553 ratings)",Photography,Photography Tools,Adobe Lightroom,"48,223",English,"Your complete guide to editing beautiful photos in Adobe Lightroom Classic CC and Adobe Lightroom CC, both versions!",3/2019,12/29/19
Adobe Lightroom CC Masterclass: Complete Photo Editing Guide,www.udemy.com/course/adobe-lightroom-classic-cc-photo-editing-course/,Phil Ebiner,199.99,14.99,4.4(955 ratings),Photography,Photography Tools,Adobe Lightroom,"13,553",English,Learn how to make your photos look amazing with this Adobe Lightroom Classic CC and Lightroom CC photo editing course.,11/2019,12/29/19
Adobe Lightroom CC + Classic // Learn Photo Editing by Pro,www.udemy.com/course/master-adobe-lightroom-6-in-1-day/,Chris Parker,199.99,14.99,4.3(921 ratings),Photography,Photography Tools,Adobe Lightroom,"9,260",English,Lightroom - Learn all my Lightroom CC Classic secrets & photo editing techniques. Get organized & make your images pop!,12/2019,12/29/19
Lightroom CC MasterClass,www.udemy.com/course/lightroom-cc-masterclass/,Martin Perhiniak,199.99,14.99,4.5(131 ratings),Photography,Digital Photography,Adobe Lightroom,"1,062",English,Master the industry-leading photo editing and cataloging application. Take your DSLR / mobile photos to the next level!,7/2018,12/29/19
Adobe Lightroom CC: Landscape Photography Masterclass 2020,www.udemy.com/course/lightroom-cc-masterclass-landscape-photography-workflow/,Fabian Rosshirt,179.99,15.59,4.5(423 ratings),Photography,Other,Workflow,"7,206",English,Edit landscape photos in Adobe Lightroom Classic CC like a Pro! â all RAW files â new Adobe Lightroom CC presets,11/2019,12/29/19
Lightroom CC: Landscape Photo Editing Course,www.udemy.com/course/lightroom-landscape-photo-editing-course/,Phil Ebiner,99.99,14.99,4.5(4 ratings),Photography,Photography Tools,Adobe Lightroom,178,English,Turn your landscape photos into beautiful works of art with this easy-to-follow Lightroom editing course!,9/2019,12/29/19
Adobe Lightroom Masterclass - Beginner to Expert,www.udemy.com/course/adobe-lightroom-masterclass-beginner-to-expert/,YouAccel Training,199.99,14.99,4.5(167 ratings),Photography,Photography Tools,Adobe Lightroom,"14,433",English,"Learn to Sort, Filter, Organize and Edit photos like a pro in this comprehensive guide to Adobe Lightroom",6/2017,12/29/19
5 Step Lightroom Classic Workflow Taught by Pro Photographer,www.udemy.com/course/a-z-lightroom-workflow-taught-by-a-pro-photographer/,Chris Parker,199.99,14.99,4.3(63 ratings),Photography,Digital Photography,Workflow,971,English,Lightroom - 5 Stepsâ to creating your own Lightroom workflow! Includes worksheets + checklist. Lightroom Classic.,7/2019,12/29/19
Learn Lightroom and Photoshop CC: Improve Food Photography,www.udemy.com/course/food-photography-use-photoshop-lightroom/,Sebastian Jezierski,194.99,14.99,3.8(142 ratings),Photography,Commercial Photography,Adobe Lightroom,"2,650",English,"Use Lightroom and Photoshop to Make Your Food Pictures Vibrant, Tasty and Sharp!",9/2019,12/29/19
Mastering Adobe Lightroom 5 - A Definitive Tutorial,www.udemy.com/course/adobe-lightroom-5-tutorial/,Infinite Skills,49.99,14.99,4.6(315 ratings),Design,Design Tools,Adobe Lightroom,"4,690",English,Take your Digital Photography to the next level with these Adobe Lightroom 5 tutorial videos. A definitive course.,1/2017,12/29/19
