Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Music Composition 1,www.udemy.com/course/music-composition-1/,Jonathan Peters,99.99,13.79,"4.4(1,049 ratings)",Music,Music Fundamentals,Music Composition,"8,624",English,Learn how to compose well-written rhythms and melodies,10/2019,12/29/19
Music Composition Bundle: Composition & Film Scoring 1 & 2,www.udemy.com/course/music-composition-bundle-composition-film-scoring/,Jason Allen,134.99,11.99,4.4(836 ratings),Music,Music Techniques,Music Composition,"7,500",English,"Learn music composition techniques through music composition lessons, music composition software, and techniques.",10/2019,12/29/19
Music Composition 2,www.udemy.com/course/music-composition-2/,Jonathan Peters,99.99,11.39,4.7(308 ratings),Music,Music Fundamentals,Music Composition,"5,752",English,Harmony and Compositional Form,10/2019,12/29/19
Music Composition with the Piano: Ultimate Keyboard Theory,www.udemy.com/course/piano-keyboard-music-composition/,Jack Vaughan,49.99,11.39,4.7(362 ratings),Music, Music Fundamentals,Music Composition,"2,256",English,"Music Composition - The Ultimate Guide to Piano, Chords & Music Theory for Producers, Film Composers & Songwriters.",12/2019,12/29/19
Orchestration 1: Compose Orchestral Music for Strings,www.udemy.com/course/orchestrationcourse/,Karleen Heong,199.99,11.39,4.7(614 ratings),Music,Music Fundamentals,Music Composition,"3,935",English,Learn to write for orchestral instruments properly and unleash the epic power of the orchestra in your work,8/2019,12/29/19
Orchestration,www.udemy.com/course/orchestration/,Jonathan Peters,149.99,11.39,4.6(302 ratings),Music,Music Fundamentals,Music Composition,"2,530",English,The complete course in instrumentation & orchestration,10/2019,12/29/19
Orchestration 2: Compose Orchestral Music for Woodwinds,www.udemy.com/course/orchestrationcourse2/,Karleen Heong,199.99,11.39,5.0(18 ratings),Music,Music Fundamentals,Music Composition,554,English,Part 2 of the Orchestration Series - Take Your Music to the Next Level with 78 New Woodwind Colors and Sounds,8/2019,12/29/19
How to Compose Ambient Music,www.udemy.com/course/ambient-music-composition/,Mikael Baggström,74.99,11.39,4.4(47 ratings),Music,Production,Music Composition,343,English,Learn Ambient Music Composition Today,10/2019,12/29/19
"Film, TV, & Video Game Music Composition + Production BASICS",www.udemy.com/course/film-tv-video-game-music-composition-production/,Steven Melin,199.99,11.39,4.4(524 ratings),Music,Production,Game Music,"4,220",English,"Learn how to Write, Produce, Mix, & Master professional-quality Music for Film, TV, & Video Games! All levels welcome!",5/2019,12/29/19
How to Compose Epic Music,www.udemy.com/course/how-to-compose-epic-music/,Mikael Baggström,74.99,11.39,4.6(16 ratings),Music,"Production
 ",Music Composition,235,English,Epic Cinematic Music Composition,10/2019,12/29/19
Soundtrack Composer Masterclass: Score Films and Video Games,www.udemy.com/course/soundtrack-composer-masterclass/,Chester Sky,199.99,11.39,4.5(172 ratings),Music,Music Techniques,Music Composition,"1,303","English
 ","Compose Epic Music Soundtracks Scores For Film, TV, & Video Games. Master Orchestration With Software. Be A Composer.",7/2019,12/29/19
Music Composition : Write Powerful Melodies,www.udemy.com/course/melodic-music-composition/,Jonathan Armandary,99.99,11.39,4.4(18 ratings),Music,Music Techniques,Music Composition,192,English,Learn The Tried And Tested Process For Composing Exceptional Melodies | Melodic Music Composition,11/2019,12/29/19
Composing Tools with Presonus Studio One ✅,www.udemy.com/course/composing-tools-with-presonus-studio-one/,Gary Hiebner,109.99,11.39,4.7(84 ratings),Music,Music Software,Music Composition,687,English,Learning to use the composing tools within Studio One to improve your music compositions,8/2019,12/29/19
Music Production in Logic Pro X : Film Music Composition,www.udemy.com/course/filmmusic/,Tomas George,119.99,11.39,3.8(133 ratings),Music,Production,Music Composition,"7,105",English,Join Successful students in learning Music Composition and Music Production for Film and TV Music in Logic Pro X,11/2019,12/29/19
Music Composition - Learn Chords & Harmony,www.udemy.com/course/music-composition-master-chords-in-your-music/,Mikael Baggström,199.99,11.39,4.8(48 ratings),Music,Production,Music Composition,381,English,Learn the Secrets of Chords in Music Composition,10/2019,12/29/19
Write Your Symphony Now! | The Elements of Music Composition,www.udemy.com/course/music-composition-and-songwriting-elements-of-composition/,Rajiv Narang,199.99,11.39,4.1(40 ratings),Music,Music Techniques,Music Composition,728,English,"Advance your music composition and songwriting skills and learn melody craft, methods of music composition and scoring.",11/2019,12/29/19
How to Compose Dark Music,www.udemy.com/course/how-to-compose-dark-music/,Mikael Baggström,74.99,11.39,4.4(4 ratings),Music,Production,Music Composition,98,English,Master Darkness and Tension in Music Composition,11/2019,12/29/19
Orchestration Techniques : Writing for Strings,www.udemy.com/course/writing-for-strings/,Jonathan Armandary,199.99,11.39,4.7(27 ratings),Music,Music Techniques,Music Composition,233,English,"Learn to write better string parts for songs, orchestras, or string sections! From an award-winning composer.",11/2019,12/29/19
Film Scoring - Part 1 - Techniques For The Modern Composer,www.udemy.com/course/film-scoring/,Jason Allen,34.99,11.39,4.5(241 ratings),Music,Music Techniques,Music Composition,"1,995",English,Master the Art of Composing For Film and Learn To Find Gigs Doing It,10/2019,12/29/19
Music Composition - Rhythm Fundamentals,www.udemy.com/course/music-composition-rhythm-percussion/,Mikael Baggström,74.99,11.39,4.8(52 ratings),Music,Music Fundamentals,Music Composition,377,English,Learn How to Effectively use Rhythm in Music Composition,10/2019,12/29/19
How to Compose Action Music,www.udemy.com/course/cinematic-action-music-composition/,Mikael Baggström,74.99,11.39,4.5(21 ratings),Music,Production,Music Composition,172,English,Cinematic Action Music Composition,10/2019,12/29/19
"Music Composition 1: Myths, Techniques, and Getting Started",www.udemy.com/course/music-composition-techniques/,Jason Allen,29.99,11.39,4.5(260 ratings),Music,Music Fundamentals,Music Composition,"2,347",English,Demystifying Music Composition Through Practical Exercises and Techniques for the Modern Composer and Songwriter,10/2019,12/29/19
Music Composition 2: Tension & Release,www.udemy.com/course/music-composition-techniques-2/,Jason Allen,34.99,11.39,4.4(121 ratings),Music,Music Techniques,Music Composition,"1,566",English,Demystifying Music Composition Through Practical Exercises and Techniques for the Modern Composer and Songwriter,10/2019,12/29/19
Cinematic Music Composition - Rhythm & Percussion,www.udemy.com/course/cinematic-music-composition-rhythm/,Mikael Baggström,149.99,11.99,4.4(15 ratings),Music,Production,Music Composition,118,English,Master Rhythm in Cinematic Music Composition,10/2019,12/29/19
Music Composition Workflow Tips,www.udemy.com/course/music-composition-professional-workflow-secrets/,Mikael Baggström,74.99,11.39,4.9(63 ratings),Music,Production,Music Composition,348,English,Learn how to Compose More Music in Less Time,10/2019,12/29/19
Film Scoring - Part 2 - Techniques For The Modern Composer,www.udemy.com/course/film-scoring2/,Jason Allen,39.99,11.39,4.6(83 ratings),Music,Music Fundamentals,Music Composition,"1,430",English,Master the Art of Composing For Film and Learn To Find Gigs Doing It,10/2019,12/29/19
Music Composition - How to Create Powerful Ostinatos,www.udemy.com/course/music-composition-create-powerful-rhythmic-ostinatos/,Mikael Baggström,79.99,11.39,4.8(55 ratings),Music,Production,Music Composition,249,English,"Learn how to add Drive, Pulse & Energy in Your Music with Ostinatos",10/2019,12/29/19
Song Structure and Arrangement Music Course [FL Studio 20],www.udemy.com/course/song-structure-and-arrangement-music-course-fl-studio/,Riley Weller,74.99,11.39,4.1(9 ratings),Music,Music Fundamentals,FL Studio,83,"English
 ",Learn how to arrange beats and build your song structure for the most energy and actually FINISH YOUR BEATS!,6/2019,12/29/19
Music Composition - How to compose Corporate Music,www.udemy.com/course/how-to-compose-uplifting-corporate-music/,Mikael Baggström,74.99,11.39,4.7(56 ratings),Music,Production,Music Composition,193,English,Learn the Secrets of Corporate Music Composition,10/2019,12/29/19
Music Composition - Create Drive & Energy,www.udemy.com/course/how-to-compose-music-drive-energy/,Mikael Baggström,74.99,11.39,4.8(23 ratings),Music,Production,Music Composition,190,English,Learn how to Master the Energy &Â Drive in Music Composition,10/2019,12/29/19
