Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
"UX & Web Design Master Course: Strategy, Design, Development",www.udemy.com/course/ux-web-design-master-course-strategy-design-development/,Joe Natoli,194.99,11.99,"4.4(9,451 ratings)",Design,User Experience,User Experience Design,"70,085",English,"Learn how to apply User Experience (UX) principles to your website designs, code a variety of sites, and increase sales!",9/2019,01/01/20
"Learn Photoshop, Web Design & Profitable Freelancing",www.udemy.com/course/learn-photoshop-web-design-profitable-freelancing/,Cristian Doru Barin,199.99,11.99,"4.6(4,451 ratings)",Design,Web Design,Photoshop,"34,764",English,"Learn Photoshop and use it to create amazing website designs and create a high, stable income. No coding needed!",12/2019,01/01/20
Web Design for Beginners: Real World Coding in HTML & CSS,www.udemy.com/course/web-design-for-beginners-real-world-coding-in-html-css/,Brad Schiff,129.99,11.99,"4.6(7,442 ratings)",Design,Web Design,CSS,"29,138",English,"Launch a career as a web designer by learning HTML5, CSS3, responsive design, Sass, cross device compatibility and more!",11/2017,01/01/20
Landing Page Design & Conversion Rate Optimization 2018,www.udemy.com/course/landing-page-design-best-practices/,Isaac Rudansky,199.99,11.99,"4.7(5,078 ratings)",Design,Web Design,Landing Page Optimization,"29,890",English,Triple Your Conversion Rate With These Landing Page Design Principles & Build A Landing Page From Scratch With No Code,2/2019,01/01/20
Ultimate Web Designer & Developer Course: Build 23 Projects!,www.udemy.com/course/web-developer-course/,Brad Hussey,199.99,11.99,"4.5(10,399 ratings)",Development,Web Development,Web Design,"61,063",English,Become a Full-Stack Developer - Learn Everything from Design to Front & Back-End Programming.,1/2018,01/01/20
UI & Web Design using Adobe Illustrator CC,www.udemy.com/course/ui-web-design-using-adobe-illustrator-2017/,Daniel Walter Scott,199.99,11.99,"4.6(1,693 ratings)",Design,Web Design,User Interface,"10,475",English,Build professional web & app designs using Adobe Illustrator CC,7/2019,01/01/20
Master Web Design in Photoshop,www.udemy.com/course/master-web-design-in-photoshop/,Cristian Doru Barin,124.99,11.99,"4.5(1,808 ratings)",Design,Web Design,Photoshop,"20,736",English,Learn how to create stunning website designs in Photoshop; No coding included!,12/2019,01/01/20
Web Design in Affinity Designer Masterclass,www.udemy.com/course/web-design-affinity-designer-affinity-photo-windows-serif/,Dawid Tuminski,194.99,11.99,4.5(287 ratings),Design,Web Design,Affinity Designer,"2,471",English,How to design modern websites in Affinity Designer - A web design and Affinity Designer feast,4/2019,01/01/20
"Adobe Photoshop CC - Web Design, Responsive Design & UI",www.udemy.com/course/photoshop-cc-2015-building-website-designs-in-photoshop/,Daniel Walter Scott,94.99,11.99,4.7(483 ratings),Design,Web Design,Photoshop,"2,676",English,Learn how to design a professional quality website in Photoshop CC.,7/2019,01/01/20
HTML CSS and JavaScript for Beginners - Web Design Course,www.udemy.com/course/html-css-javascript-course/,Laurence Svekis,199.99,11.99,4.6(107 ratings),Design,Web Design, ,"3,404",English,Explore how to build amazing interactive and dynamic websites using HTML - CSS - JavaScript and jQuery,11/2019,01/01/20
