Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
"Mindfulness Practitioner Course (Level I, II, III & Master)",www.udemy.com/course/mindfulness-training-course-online-mindfulness-practitioner/,Kain Ramsay,199.99,19.19,"4.5(6,740 ratings)",Personal Development,Religion & Spirituality,Mindfulness,"53,003",English,Become a certified Mindfulness Practitioner & learn how to practise Mindfulness effectively in every aspect of your life,8/2019,12/31/19
Mindfulness Based Cognitive Therapy Practitioner ACCREDITED,www.udemy.com/course/mindfulness-based-cognitive-therapy-practitioner-cert/,Graham Nicholls,199.99,20.39,4.5(180 ratings),Lifestyle,Other,Mindfulness,"1,915",English,Combining Mindfulness and Cognitive Therapy to create Mindfulness Based Cognitive Therapy & a powerful change framework,12/2019,12/31/19
Mindfulness Certification Life Coach Practitioner Accredited,www.udemy.com/course/mindfulness-life-coach-practitioner-training-certification/,Patrick Howell,199.99,17.99,4.8(335 ratings),Personal Development,Happiness,Life Coaching,"1,988",English,Become a certified mindfulness life coach and learn therapeutic mindful practices and meditations for personal growth,12/2019,12/31/19
Mindfulness Life Coach Certification & Mindfulness Blueprint,www.udemy.com/course/mindfulness-life-coach-certification/,Joeel & Natalie Rivera,199.99,11.39,4.6(549 ratings),Personal Development,Personal Transformation,Mindfulness,"3,081",English,Mindfulness: Complete Life Coaching Blueprint with 50+ Mindfulness Exercise & 21 Day Mindfulness & Meditation Challenge,12/2019,12/31/19
"Sounds True's Freedom to Choose Something Different, Part 1",www.udemy.com/course/freedom-to-choose-something-different-by-pema-chodron-pt-1/,Pema Chödrön,199.99,11.39,"4.6(6,486 ratings)",Personal Development,Personal Transformation,Meditation,"37,193",English,Pema Chodron on How to Transform Your Life and Find Lasting Peace and Happiness,7/2016,12/31/19
Radical Acceptance with Tara Brach,www.udemy.com/course/radical-acceptance/,"Tara Brach, Ph.D.",134.99,11.39,"4.5(1,286 ratings)",Personal Development,Personal Transformation,Mindfulness,"9,208",English,The Freeing Power of Mindfulness and Meditation,12/2018,12/31/19
Releasing Negative Beliefs & Thought-Patterns ~ Tara Brach,www.udemy.com/course/releasing-negative-beliefs-tara-brach/,"Tara Brach, Ph.D.",49.99,14.39,4.4(808 ratings),Personal Development,Personal Transformation,Mindfulness,"3,925",English,Using Mindfulness To Break Out of the Trance,5/2019,12/31/19
Mindfulness for Anxiety and Sleep - with Tara Brach,www.udemy.com/course/heal-anxiety-sleep-easily-tara-brach/,"Tara Brach, Ph.D.",49.99,17.39,4.5(434 ratings),Personal Development,Personal Transformation,Fear,"2,504",English,Learn Practices that Help Reduce Stress and Calm Fears,5/2019,12/31/19
"I Am In Control - CBT, Mindfulness & Neuroplasticity",www.udemy.com/course/above-the-ego-neuroplasticity-mindfulness/,Peter Torok,199.99,14.99,4.5(216 ratings),Personal Development,Personal Transformation,Mindfulness,"2,471",English,"Mind Mastery in Subconscious processes, Ego tricks, Core beliefs & Meditation. Ideal for treating depression, addictions",4/2019,12/31/19
"Sounds True's Freedom to Choose Something Different, Part 2",www.udemy.com/course/freedom-to-choose-something-different-by-pema-chodron-pt-2/,Pema Chödrön,199.99,11.39,4.7(975 ratings),Personal Development,Personal Transformation,Meditation,"11,992",English,Pema Chodron on How to Transform Your Life and Find Lasting Peace and Happiness,7/2016,12/31/19
Freeing Ourselves With Mindfulness - with Tara Brach,www.udemy.com/course/freeing-ourselves-with-mindfulness/,"Tara Brach, Ph.D.",49.99,11.39,4.5(637 ratings),Health & Fitness,Meditation,Mindfulness,"3,201",English,"Using mindfulness and meditation to heal harmful habits, attachments, and addictions",2/2019,12/31/19
Mindfulness for Children Diploma - Focus & Freedom for Kids!,www.udemy.com/course/mindfulness-for-children-focus-freedom-for-kids/,Dr Karen E Wells,94.99,11.39,4.1(155 ratings),Personal Development,Parenting & Relationships,Mindfulness,"1,004","English
 ",Fully Accredited Diploma Course - Easy & Effective Techniques To Help Children Aged 6-10 Years Old,11/2019,12/31/19
What is Consciousness? - Spirituality meets Quantum Physics,www.udemy.com/course/law-of-attraction-real-manifest-quantum-physics-the-secret/,Peter Torok,199.99,11.99,4.5(140 ratings),Personal Development,Religion & Spirituality,Mindfulness,"1,661",English,How does the Law of Attraction work? Explore the nature of the universe & find your power! + Guided visualisation MP3s,12/2018,12/31/19
Mindfulness and Mindfulness Meditation Course,www.udemy.com/course/mindfulness-training/,Libby Seery - Founder of Renaissance Life Therapies,199.99,11.39,4.3(827 ratings),Personal Development,Happiness,Mindfulness,"5,729",English,Mindfulness and Mindfulness Meditation For Beginners,9/2017,12/31/19
Sounds True's Mindfulness Practice for Joy and Compassion,www.udemy.com/course/refreshing-our-hearts-by-thich-nhat-hanh/,Thích Nhất Hạnh,79.99,16.79,4.1(725 ratings),Personal Development,Personal Transformation,Compassion,"7,595",English,Beloved Zen Master Thich Nhat Hanh on Finding True Happiness and Peace Through Mindfulness,12/2015,12/31/19
Mindfulness Practitioner Certification MPC [Accredited],www.udemy.com/course/mindfulness-and-meditation-level-1research-tools-practice/,Braco Pobric,199.99,11.39,4.7(154 ratings),Personal Development,Happiness,Mindfulness,"6,160",English,Positive Psychology and Mindfulness. Become a Certified Mindfulness Practitioner MPC with 20 CPD / CE Credit Hours,12/2019,12/31/19
