Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Deep Learning A-Z™: Hands-On Artificial Neural Networks,www.udemy.com/course/deeplearning/,Kirill Eremenko,199.99,11.99,"4.5(26,019 ratings)",Development,Data Science,Deep Learning,"196,138",English,Learn to create Deep Learning Algorithms in Python from two Machine Learning & Data Science experts. Templates included.,12/2019,12/29/19
Complete Guide to TensorFlow for Deep Learning with Python,www.udemy.com/course/complete-guide-to-tensorflow-for-deep-learning-with-python/,Jose Portilla,194.99,11.99,"4.4(13,048 ratings)",Development,Data Science,Deep Learning,"71,311",English,Learn how to use Google's Deep Learning Framework - TensorFlow with Python! Solve problems with cutting edge techniques!,9/2019,12/29/19
Deep Learning: Advanced Computer Vision,www.udemy.com/course/advanced-computer-vision/,Lazy Programmer Inc.,199.99,11.99,"4.7(1,925 ratings)",Development,Data Science,Deep Learning,"14,397",English,"VGG, ResNet, Inception, SSD, Neural Style Transfer, GANs +More Using CNNs in Tensorflow, Keras, and Python",12/2019,12/29/19
Natural Language Processing with Deep Learning in Python,www.udemy.com/course/natural-language-processing-with-deep-learning-in-python/,Lazy Programmer Inc.,199.99,11.99,"4.6(4,288 ratings)",Development,Data Science,Python,"30,064",English,"Complete guide on deriving and implementing word2vec, GloVe, word embeddings, and sentiment analysis with recursive nets",12/2019,12/29/19
Deep Learning: Advanced NLP and RNNs,www.udemy.com/course/deep-learning-advanced-nlp/,Lazy Programmer Inc.,199.99,11.99,"4.6(1,462 ratings)",Development,Data Science,Deep Learning,"11,674",English,"Natural Language Processing with Sequence-to-sequence (seq2seq), Attention, CNNs, RNNs, and Memory Networks!",12/2019,12/29/19
Advanced AI: Deep Reinforcement Learning in Python,www.udemy.com/course/deep-reinforcement-learning-in-python/,Lazy Programmer Inc.,179.99,11.99,"4.6(2,561 ratings)",Development,Data Science,Python,"27,285",English,The Complete Guide to Mastering Artificial Intelligence using Deep Learning and Neural Networks,12/2019,12/29/19
PyTorch for Deep Learning with Python Bootcamp,www.udemy.com/course/pytorch-for-deep-learning-with-python-bootcamp/,Jose Portilla,199.99,11.99,4.6(426 ratings),Development,Data Science,Deep Learning,"4,668",English,Learn how to create state of the art neural networks for deep learning with Facebook's PyTorch Deep Learning library!,9/2019,12/29/19
Data Science: Deep Learning in Python,www.udemy.com/course/data-science-deep-learning-in-python/,Lazy Programmer Inc.,179.99,11.99,"4.6(5,581 ratings)",Development,Data Science,Python,"39,099",English,"The MOST in-depth look at neural network theory, and how to code one with pure Python and Tensorflow",12/2019,12/29/19
TensorFlow 2.0 Practical,www.udemy.com/course/tensorflow-2-practical/,"Dr. Ryan Ahmed, Ph.D., MBA",199.99,11.99,4.3(140 ratings),Development,Data Science,Artificial Intelligence,"1,644",English,"Master Tensorflow 2.0, Googleâs most powerful Machine Learning Library, with 10 practical projects",10/2019,12/29/19
The Complete Self-Driving Car Course - Applied Deep Learning,www.udemy.com/course/applied-deep-learningtm-the-complete-self-driving-car-course/,Rayan Slim,199.99,11.99,"4.5(1,805 ratings)",Development,Data Science,Deep Learning,"10,927",English,"Learn to use Deep Learning, Computer Vision and Machine Learning techniques to Build an Autonomous Car with Python",8/2019,12/29/19
