Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
PMP Exam Prep Seminar -  PMBOK Guide 6,www.udemy.com/course/pmp-pmbok6-35-pdus/,Joseph Phillips,199.99,14.99,"4.6(34,448 ratings)",Business,Project Management,PMBOK,"106,894",English,PMP Exam Prep Seminar - Earn 35 PDUs by completing the entire PMP course,11/2019,01/01/20
"CAPM Exam Prep Seminar - PMBOK Guide, Sixth Edition",www.udemy.com/course/capm-pmbok6/,Joseph Phillips,199.99,11.99,"4.5(6,202 ratings)",Business,Project Management,CAPM,"18,352",English,Pass the CAPM and Earn 25 Contact Hours to Qualify for the CAPM Exam,11/2019,01/01/20
PMP® Certification:35 pdu Formal PMP Exam Prep-Get your PMP!,www.udemy.com/course/project-management-skills-math-concepts-you-should-know/,PMP Sabri C.,199.99,11.99,4.5(461 ratings),Teaching & Academics,Test Prep,PMBOK,"10,365",English,PMP Certification: PMP Exam Complete Training / Pass the PMP (Project Management Professional) Exam on your first try!,12/2019,01/01/20
PMP PMBOK 6 Practice Exams: Set One for PMP Candidates,www.udemy.com/course/pmp_practice_exams_1/,Joseph Phillips,99.99,15.59,4.2(501 ratings),Business,"Project Management
 ",PMBOK,"3,894",English,PMP Practice Exams for PMBOK 6: Blast to the PMP,10/2018,01/01/20
"PMP Certification Exam Prep PMBOK 6th Edition, 600 Questions",www.udemy.com/course/pmp-practice-exams-pmbok-guide-6th-edition/,Technical Institute of America,19.99,11.99,4.2(442 ratings),Business,Management,PMBOK,"3,047",English,3 Full Length Mock Exams from a PMI Registered Education Provider,6/2019,01/01/20
PMP PMBOK 6 Practice Exams: Set Two for PMP Candidates,www.udemy.com/course/pmp-exams-set-2/,Joseph Phillips,99.99,14.99,4.1(247 ratings),Business,Project Management,PMBOK,"2,395",English,PMP Practice Exams for PMBOK 6: Blast to the PMP,9/2018,01/01/20
PMP PMBOK 6 Vocabulary Exams - All PMP Terms,www.udemy.com/course/pmp_vocabulary_exams/,Joseph Phillips,99.99,14.39,4.6(132 ratings),Business,Project Management,PMP,"1,136",English,PMP Exam Vocabulary: Terms You Must Know to Pass the PMP,8/2018,01/01/20
[PMBOK® V6] - PMP® Exam Simulator - Two Complete Exams,www.udemy.com/course/pmbok-v6-pmp-exam-simulator/,Leithy Mohamed Leithy,99.99,11.39,3.9(111 ratings),Business,Project Management,PMBOK,698,English,400 Questions and Answers,4/2018,01/01/20
PMP Practical Exams​ 2019 Based on PMBOK Guide 6th Edition,www.udemy.com/course/pmp-practical-exams-2018-based-on-pmbok-guide-6th-edition/,Waleed Elbasyouni,19.99,11.39,3.7(290 ratings),Business,Project Management,PMBOK,"12,022",English,Exam simulation Fully aligned with the PMBOK Guide 6th Edition 2019 To Pass your PMP Exam on your First attempt,9/2019,01/01/20
PMP Question Bank as per PMBOK6,www.udemy.com/course/pmp-questions-pmbok6/,Project Management House,49.99,13.79,4.2(209 ratings),Business,Project Management,PMP,"1,751",English,Questions on knowledge areas + a realistic timed 200 questions PMP practice exam aligned with PMBOK Guide 6th edition,7/2019,01/01/20
CAPM PMBOK 6 Practice Exams: Set Two for CAPM Candidates,www.udemy.com/course/capm-exams-set2/,Joseph Phillips,99.99,11.39,4.0(29 ratings),Business,Project Management,CAPM,363,English,CAPM Practice Exams for PMBOK 6,8/2018,01/01/20
1000+ CAPM Q&A - PMBOK Guide 6th edition,www.udemy.com/course/1000-capm-qa-pmbok6/,Project Management House,39.99,11.39,4.4(10 ratings),Business,Project Management,PMBOK,521,English,This course will help you pass CAPM exam on the first attempt. It will help you solve more than 1000 CAPM Q&A,8/2019,01/01/20
"Practice PMP Exams -PMBOK 6th Edition Updated, 600 Questions",www.udemy.com/course/project-management-professional-pmp-practice-tests-2018/,"Shadi Al Sha'er, PMP ®, RMP®, ACP®, PRINCE2® Practitioner",34.99,11.39,4.7(47 ratings),Teaching & Academics,Test Prep,PMP,412,English,"4 High Quality PMP Exams as per the PMBOK Guide 6th Edition , 200 Questions each structured as per the PMI Structure",12/2019,01/01/20
"PMP PMBOK 6th Practice Exam: 150 Math based Questions, 2020",www.udemy.com/course/pmp-pmbok-6th-practice-exam-150-math-based-questions/,"Shadi Al Sha'er, PMP ®, RMP®, ACP®, PRINCE2® Practitioner",29.99,11.39,4.7(12 ratings),Teaching & Academics,Test Prep,PMBOK,85,English,"Practice PMP 150 math based questions covering: Critical path, EVM, risk EMV, project selection, PERT, contracts.",12/2019,01/01/20
PMP PMBOK 6th Practice Exam: 200 ITTO & Definition Questions,www.udemy.com/course/pmp-pmbok-6th-practice-exam-200-itto-definition-questions/,"Shadi Al Sha'er, PMP ®, RMP®, ACP®, PRINCE2® Practitioner",29.99,11.39,4.3(21 ratings),IT & Software,Other,PMBOK,286,English,"Practice 200 PMP ITTO based questions, as per the PMBOK th edition, and PMI PMP exam content outline.",12/2019,01/01/20
Accelerate CAPM® + PMP® SelfStudy How-2-Read the PMBoK-Guide,www.udemy.com/course/how-to-read-the-pmbok-and-leverage-your-self-study-effort/,Simon Harris,19.99,11.39,4.0(12 ratings),Business,Project Management,PMBOK,57,English,Course-Project: Learn to create from memory your most important Exam-Aid,1/2017,01/01/20
