Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Spanish for Beginners. The Complete Method. Level 1,www.udemy.com/course/el-metodo-spanish-1/,Peter Hanley,19.99,11.99,"4.7(6,551 ratings)",Teaching & Academics,Language,Spanish Language,"28,750",English,"The complete, non-stop SPEAKING Spanish course: Mastery of the basics for BEGINNERS - in a matter of hours, not years.",12/2019,01/02/20
"Spanish 1-4: Beginner, Elementary, Intermediate and Advanced",www.udemy.com/course/spanish-101-beginning-spanish-spanish-for-beginners/,Simple3 L,39.99,11.99,"4.2(3,123 ratings)",Teaching & Academics,Language,Spanish Language,"23,685",English,"Learn Spanish with 323 lessons (109 hours of content) covering Beginner, Elementary, Intermediate and Advanced Spanish.",12/2018,01/02/20
Spanish for Beginners. The complete Method. Level 2.,www.udemy.com/course/el-metodo-spanish-2/,Peter Hanley,19.99,11.99,4.8(681 ratings),Teaching & Academics,Language,Spanish Language,"8,734",English,"The non-stop SPEAKING Spanish course: Mastery of the basics for beginners - in a matter of hours, not years.",12/2019,01/02/20
Spanish for Beginners. The Complete Method. Level 3.,www.udemy.com/course/spanish-for-beginners-the-complete-method-level-3/,Peter Hanley,19.99,11.99,4.8(270 ratings),Teaching & Academics,Language,Spanish Language,"4,522",English,"The Non-stop SPEAKING Spanish course: Mastery of the basics for beginners - in a matter of hours, not years.",12/2019,01/02/20
Spanish for Beginners. The Complete Method. Level 4.,www.udemy.com/course/spanish-for-beginners-level-4/,Peter Hanley,19.99,11.39,4.8(137 ratings),Teaching & Academics,Language,Spanish Language,"2,645",English,"The Non-stop SPEAKING Spanish course: Mastery of the basics for adult beginners - in a matter of hours, not years.",12/2019,01/02/20
Complete Spanish Course: Learn Spanish Language | Beginners,www.udemy.com/course/spanish-course-for-beginners/,AbcEdu Online,199.99,12.59,"3.9(1,235 ratings)",Teaching & Academics,Language,Spanish Language,"19,118",English,"Spanish Course for Beginners - Learn Spanish Language - Subtitles inÂ English, French, Spanish, Italian, Romanian",11/2019,01/02/20
Learn Spanish - Conversational Spanish Rapid-Learning Method,www.udemy.com/course/conversational-spanish-made-easy/,Esteban Perez Rodriguez,144.99,11.99,4.5(832 ratings),Teaching & Academics,Language,Spanish Language,"12,452",English,"Speak Spanish from Day 1 with Conversational Spanish for Beginners. Itâs natural, intuitive and easy.",11/2019,01/02/20
The Complete Spanish Method. Intermediate. Course 1.,www.udemy.com/course/the-complete-spanish-method-intermediate-course-1/,Peter Hanley,19.99,11.39,4.7(12 ratings),Teaching & Academics,Language,Spanish Language,235,English,Master Intermediate Spanish with the non-stop speaking method: EL MÃTODO.,12/2019,01/02/20
Complete Spanish Course: Spanish Language | Intermediate,www.udemy.com/course/spanish-course-intermediate/,AbcEdu Online,199.99,11.99,4.3(70 ratings),Teaching & Academics,Language,Spanish Language,"5,143",English,"Spanish Courses, Intermediate - Learn Spanish Language w/ native teacher - Spanish Speaking, Spanish Grammar, Vocabulary",11/2019,01/02/20
3 Minute Spanish - Course 1 | Language lessons for beginners,www.udemy.com/course/3-minute-spanish-full-course-1/,Kieran Ball,199.99,11.39,4.5(707 ratings),Teaching & Academics,Language,Spanish Language,"2,876",English,Learn to speak Spanish you can use in everyday real-world situations - all in just 3-minute chunks! | Complete course,10/2019,01/02/20
