Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
SharePoint 2013 Complete Training,www.udemy.com/course/sharepoint-2013-complete-training/,Kyle Pew,99.99,11.99,"4.4(3,799 ratings)",Office Productivity,Microsoft,SharePoint,"16,527",English,A complete A-Z SharePoint 2013 guide for office workers,2/2019,12/30/19
"SharePoint 2016 Site Owner, User, & 365 (3-course bundle)",www.udemy.com/course/sharepoint-2016-site-owner-user-365-3-course-bundle/,Intellezy Trainers,79.99,11.99,4.3(892 ratings),Office Productivity,Microsoft,SharePoint,"4,629",English,The ultimate SharePoint course bundle with over 200 videos!,3/2018,12/30/19
Mastering SharePoint 2019,www.udemy.com/course/mastering-sharepoint-2019/,Packt Publishing,124.99,11.99,4.4(82 ratings),Development,Development Tools,SharePoint,574,English,Leverage Microsoft SharePoint 2019 features and capabilities to maximum advantage,11/2019,12/30/19
SharePoint 2019 & 2016 A-Z Complete Boot Camp 5 Course in 1,www.udemy.com/course/sharepoint-2019-2016-complete-boot-camp-5-course-bundle/,NPM Global Technologies,19.99,11.99,4.0(147 ratings),IT & Software,Other,SharePoint,822,English,"All in 1 SharePoint 2019/2016/Online Power User, Site Admin, Developer. 9.5 hr. More LABs. FORMS, FLOWS TEAMS PowerShell",9/2019,12/30/19
Getting Started With SharePoint Online,www.udemy.com/course/gs-sp-online/,Robert Crane,39.99,11.99,4.0(484 ratings),Office Productivity,Microsoft,SharePoint,"1,996",English,"This course will provide you instructions on using SharePoint Online, including Team Sites and OneDrive for Business.",12/2017,12/30/19
SharePoint Designer 2013,www.udemy.com/course/sharepoint-designer-2013/,Intellezy Trainers,64.99,11.99,4.2(387 ratings),Office Productivity,Microsoft,SharePoint,"2,082",English,"Learn about SharePoint Designer, including how to integrate data sources and customize content types.",4/2018,12/30/19
SharePoint 2013 Development using C# - Part I,www.udemy.com/course/sharepoint2013development/,Kameswara Uppuluri,49.99,11.99,4.3(413 ratings),Development,Web Development,SharePoint,"2,317",English,Learn How to build Applications for SharePoint in easy steps,12/2014,12/30/19
SharePoint Online - Level 1,www.udemy.com/course/sharepoint-online-level-1/,Robert Crane,49.99,11.99,4.1(216 ratings),IT & Software,Other,SharePoint,"1,500",English,Learn how to take your basic SharePoint knowledge and develop it to become a Power User,12/2017,12/30/19
Beginning SharePoint 2013/ 2016 /Online (part of Office 365),www.udemy.com/course/sharepoint-2016-tutorial-online-365/,Jack Singh,194.99,11.99,4.0(366 ratings),Office Productivity,Microsoft,SharePoint,"5,360",English,This course will help you understand SharePoint 2013-2016/SharePoint Online and to develop SharePoint Business Solutions,12/2016,12/30/19
SharePoint 2013 Development Using C# - Part II,www.udemy.com/course/sharepoint2013developmentpart2/,Kameswara Uppuluri,49.99,11.99,4.6(162 ratings),Development,Web Development,SharePoint,"1,585",English,Master SharePoint 2013 Development,2/2016,12/30/19
O365 SharePoint Online- Guide for Super Users and Developers,www.udemy.com/course/o365sharepoint/,Akanksha Gupta,24.99,11.99,3.5(16 ratings),Development,Web Development,SharePoint,78,English,Learn SharePoint in Office 365 Online with the Modern UI Experience and latest features,12/2019,12/30/19
Sharepoint: SPFx Development Model,www.udemy.com/course/sharepoint-spfx-development-model/,Packt Publishing,124.99,11.99,4.3(104 ratings),Development,Web Development,SharePoint,627,"English
 ",Developing SharePoint Online solutions with open source toolchain,9/2017,12/30/19
Working with InfoPath 2013 in SharePoint,www.udemy.com/course/infopath-2013/,Intellezy Trainers,39.99,11.99,4.3(191 ratings),Office Productivity,Microsoft,SharePoint,716,English,Get a comprehensive overview of InfoPath 2013,4/2018,12/30/19
SharePoint 2016 Site Owner,www.udemy.com/course/sharepoint-2016-site-owner/,Intellezy Trainers,39.99,11.99,4.2(560 ratings),Office Productivity,Microsoft,SharePoint,"2,777",English,Students will get a comprehensive overview of SharePoint owner roles and responsibitlies,4/2018,12/30/19
SharePoint Online Basics,www.udemy.com/course/sharepoint-online-basics/,Chip Reaves,24.99,11.99,4.6(59 ratings),Office Productivity,Microsoft,SharePoint,187,English,Learn The âSwiss Army Knifeâ Of Business Productivity From A Top SharePoint Consultant,10/2018,12/30/19
SharePoint 2013: Site Manager,www.udemy.com/course/sharepoint-2013-site-manager/,Learn iT! Anytime,19.99,11.99,4.5(363 ratings),Office Productivity,Microsoft,SharePoint,"2,155",English,"Students will learn the knowledge and skills needed to implement, manage and support a SharePoint environment.",6/2015,12/30/19
SharePoint 2016 Branding (Custom Master Page),www.udemy.com/course/sharepoint-2016-branding-custom-master-page/,Lin Zhang,99.99,11.99,3.9(108 ratings),IT & Software,Other,SharePoint,415,English,Create your own look & feel for SharePoint 2013/2016 (on-premises),5/2018,12/30/19
