Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
YouTube Masterclass - Your Complete Guide to YouTube,www.udemy.com/course/youtube-masterclass/,Phil Ebiner,199.99,12.59,"4.4(4,986 ratings)",Marketing,Branding,YouTube Marketing,"71,172",English,"Complete guide to starting a YouTube channel, getting more views & subscribers, and building a brand with videos!",12/2019,12/29/19
2020 YouTube Masterclass - Complete Guide to YouTube Success,www.udemy.com/course/youtube-mastery-guide/,Shawn Malkou,199.99,15.59,4.5(662 ratings),Marketing,Other,YouTube Audience Growth,"3,885",English,"Most Updated & Complete Guide on growing a YouTube channel, getting views & subscribers, and building your online brand!",12/2019,12/29/19
How to Earn Income on YouTube WITHOUT Making Videos,www.udemy.com/course/how-to-make-money-on-youtube-without-making-videos/,Matt Par,0.0,99.99,4.1(630 ratings),Business,Entrepreneurship,YouTube Audience Growth,"2,058",English,How to Post Videos You Didn't Even Make and Get Them To Go Viral and Earn Income,11/2018,12/29/19
How to Advertise on YouTube with YouTube Ads in 2019,www.udemy.com/course/how-to-advertise-on-youtube-with-youtube-ads/,Jarad Collier,29.99,11.99,4.5(59 ratings),Marketing,Video & Mobile Marketing,YouTube Audience Growth,417,English,"Gain 9 Years of Experience, and a Solid Roadmap for YouTube Advertising",11/2019,12/29/19
Earn Income on YouTube Advanced Masterclass,www.udemy.com/course/earn-income-on-youtube-advanced-masterclass/,Matt Par,0.0,199.99,4.6(91 ratings),Business,Entrepreneurship,YouTube Audience Growth,361,English,Advanced Techniques To Take YouTube Income to The Next Level,1/2019,12/29/19
The Comprehensive YouTube Channel Marketing Growth Course,www.udemy.com/course/the-comprehensive-youtube-channel-marketing-growth-course/,Bryan Guerra,199.99,13.19,4.4(18 ratings),Marketing,Video & Mobile Marketing,YouTube Audience Growth,"6,255",English,Everything You Need to Know about YouTube Marketing & YouTube Audience Growth to Grow Your Channel & Get More Views,9/2019,12/29/19
YouTube: How to Start a Successful YouTube Channel,www.udemy.com/course/how-to-start-a-youtube-channel/,VideoLab by Jad Khalili,194.99,13.79,4.3(38 ratings),Marketing,Video & Mobile Marketing,YouTube Audience Growth,"1,455",English,"How to make a successful YouTube channel, and get views & subscribers on YouTube fast using YouTube SEO tricks.",3/2019,12/29/19
YOUTUBE : Create a Successful Gaming Channel,www.udemy.com/course/youtube-gaming/,Stephen Beak,19.99,11.39,4.4(83 ratings),Marketing,Content Marketing,YouTube Audience Growth,413,English,"Successful no nonsense tool kit on how to create, record, edit, publish and promote your new channel",4/2016,12/29/19
The Gaming Youtube Masterclass,www.udemy.com/course/gaming-youtube-masterclass/,Brett McGranahan,19.99,11.39,4.7(28 ratings),Business,Entrepreneurship,YouTube Audience Growth,69,English,Build a successful gaming youtube channel,4/2019,12/29/19
Youtube Vlogging: Secrets of Youtube Success,www.udemy.com/course/vlogging-on-youtube/,Louise Croft,59.99,11.39,4.0(165 ratings),Business,Entrepreneurship,YouTube Audience Growth,910,English,Youtube vlogging: practical advice for starting a Youtube channel,3/2018,12/29/19
How To Start a Youtube Channel: Teach Your Passion,www.udemy.com/course/how-to-start-a-youtube-channel-with-how-to-tutorial-videos/,Jewel & Auret,94.99,11.39,4.3(76 ratings),Marketing,Social Media Marketing,YouTube Audience Growth,493,English,"The Complete Guide to setting up your YouTube channel, creating your videos and growing your audience",11/2018,12/29/19
YouTube Secrets :How To Launch & Monetize Your Channel -2018,www.udemy.com/course/youtube-secrets-how-to-launch-monetize-your-channel-2018/,Yassine Sebbar,19.99,11.39,4.6(16 ratings),Marketing,Digital Marketing,YouTube Audience Growth,"2,949",English,Increase your YouTube views by using this YouTube guide to build a fast growing YouTube channel from nothing,7/2018,12/29/19
"YouTube 1 Million Views: Start a Channel Fast, Easy & Simple",www.udemy.com/course/youtubehacks/,Sergey Kasimov,199.99,11.39,3.8(64 ratings),Marketing,Social Media Marketing,YouTube Audience Growth,"12,984",English,YouTube channel - Fast track your way to Profits!,11/2019,12/29/19
YOUTUBE SEO Bootcamp: How I Got My First 1 Million Views!,www.udemy.com/course/youtube-seo-bootcamp/,Adriana Pope,194.99,11.39,4.6(65 ratings),Marketing,Search Engine Optimization,SEO,403,English,Learn the BEST strategies & tricks to optimize your Youtube videos from beginning to end. Rank higher on search results!,2/2019,12/29/19
YouTube complete guide to success Grow your YouTube Channel,www.udemy.com/course/youtube-complete-guide-to-success-grow-your-youtube-channel/,Laurence Svekis,199.99,11.39,4.2(123 ratings),Marketing,Digital Marketing,YouTube Audience Growth,"12,817",English,Work Smarter get grow your YouTube Channel How to increase views engage your audience and gain subscribers,11/2019,12/29/19
YouTube Success for Musicians & Artists,www.udemy.com/course/youtube-success-for-music-makers-and-artists/,Mikael Baggström,49.99,11.39,4.2(5 ratings),Marketing,Video & Mobile Marketing,YouTube Audience Growth,89,English,Grow your Fanbase and Build your Artist Brand on YouTube,4/2018,12/29/19
VidFire: Become a YouTube Kids' Content Pro,www.udemy.com/course/youtube-kids/,David Lindes,199.99,11.39,4.7(8 ratings),Business,Media,YouTube Audience Growth,34,"English
 ","From the Owners of Funtastic TV, FAM JAM, and Other Great YouTube Kids' Channels",7/2018,12/29/19
YouTube Secrets- Making Money from your own YouTube videos,www.udemy.com/course/youtube-videos-secrets/,Naeem Hussain,199.99,11.39,3.9(114 ratings),Marketing,Digital Marketing,YouTube Audience Growth,"7,338",English,"Right way to grow your old and new channel, create YouTube video contents, get more subscribers and views",1/2019,12/29/19
Become RICH and FAMOUS on YouTube doing what you love,www.udemy.com/course/youtubemasterclass/,Ashwani Thakur,199.99,11.39,4.6(10 ratings),Business,Home Business, Social Media Marketing,79,English,Complete YouTube Masterclass by an Experienced YouTuber,7/2019,12/29/19
YouTube Fame - How to Grow a Successful YouTube Channel,www.udemy.com/course/youtube-as-a-career/,Kris Carroll,99.99,11.39,4.3(198 ratings),Business,Home Business,YouTube Audience Growth,"4,174",English,"Youtube Marketing Secrets, Gain Subscribers, Video Views, SEO, Audience Growth, & Learn How to Rank Your Videos #1",11/2015,12/29/19
YouTube TV Show - In 10 Easy Steps,www.udemy.com/course/create-a-web-series-for-youtube-in-10-easy-steps/,Sheri Barbera,99.99,11.39,4.2(9 ratings),Business,Media,YouTube Audience Growth,70,English,A step by step guide to developing your own online TV Mini-Series,6/2017,12/29/19
YouTube Tips to Increase Reach & Ad Revenue,www.udemy.com/course/youtube-tips-to-increase-reach-ad-revenue/,Invert Media,199.99,11.39,4.6(18 ratings),Marketing,Digital Marketing,YouTube Audience Growth,"9,028",English,"Grow Your YouTube Channel Quicker, Get More Subscribers, & More Views",9/2019,12/29/19
YouTube Creator Tips [Grow a Channel-Get More Subs & Views],www.udemy.com/course/youtube-creator-tips-grow-a-channel-get-more-subs-views/,Invert Media,199.99,11.39,4.4(55 ratings),Marketing,Growth Hacking,YouTube Audience Growth,"13,326",English,"The Quickest Way to Grow a YouTube Channel, Build Brand Awareness, & Monetize Your Content",9/2019,12/29/19
"YouTube Thumbnails - How I Got 116k Subs & 11,000,000+ Views",www.udemy.com/course/youtubethumbnails/,Suppoman ™,144.99,11.39,3.2(261 ratings),Marketing,Video & Mobile Marketing,YouTube Audience Growth,"15,085",English,Make Your YouTube Videos Viral With Eye-Catching Thumbnails. Make These YouTube Thumbnails Fast & Free - Proof included!,2/2017,12/29/19
YouTube Expert Class & YouTube Marketing/SEO with Google Ads,www.udemy.com/course/youtube-expert-class-and-video-promotion-with-google-ads/,Prateek Saxena,34.99,11.39,3.8(61 ratings),Marketing,Video & Mobile Marketing,YouTube Audience Growth,"4,686",English,Complete guide for being a Pro YouTuber and a YouTube Marketing Expert on your own for your YouTube Audience Growth.,11/2018,12/29/19
Getting Started On Youtube - How To Start A Youtube Channel,www.udemy.com/course/getting-started-on-youtube/,Ameer Matani,34.99,11.39,3.9(39 ratings),Business,Home Business,YouTube Audience Growth,"2,132",English,Everything You Need To Know To Turn Your Channel Idea Into A Fully Functional YouTube Channel,11/2016,12/29/19
"Complete YouTube Gaming Course: Attract 500,000 Subs in 2017",www.udemy.com/course/youtubegamingcourse/,Suppoman ™,194.99,11.39,2.6(126 ratings),Marketing,Video & Mobile Marketing,YouTube Audience Growth,"10,195",English,"YouTube Gaming course by Instructors with 500K+ subscribers. Learn to master Minecraft, Pokemon Go and GTA 5",8/2016,12/29/19
Build Authority Channels On YouTube,www.udemy.com/course/build-authority-channels-on-youtube/,Cyril Gupta,199.99,11.39,3.8(137 ratings),Marketing,Video & Mobile Marketing,YouTube Audience Growth,675,English,All the tricks and techniques you need to build a huge following and a gigantic subscriber base for your YouTube channel,10/2017,12/29/19
Youtube SEO : Learn How I Rank My YouTube Videos on 1st Page,www.udemy.com/course/rank-youtube-videos/,David Gabriele,99.99,11.39,4.2(64 ratings),Marketing,Social Media Marketing,SEO,"2,713",English,Learn my YouTube SEO secrets that i use on my videos to rank on the first page of YouTube within 5 - 7 Months,1/2016,12/29/19
How To Start A Successful YouTube Channel In 10 Easy Steps,www.udemy.com/course/how-to-start-a-successful-youtube-channel-in-10-easy-steps/,Rachel Clare Banfield,49.99,11.39,4.6(5 ratings),Marketing,Branding,YouTube Audience Growth,106,English,A complete step by step guide to building and growing your YouTube channel!,5/2019,12/29/19
How to Launch and Maintain a Successful YouTube Channel,www.udemy.com/course/how-to-launch-and-maintain-a-successful-youtube-channel/,Carlyle Frank,19.99,11.39,4.1(18 ratings),Business,Home Business,YouTube Audience Growth,418,English,Learn how to develop your own YouTube channel and grow your channel through cross promotion,7/2017,12/29/19
"YouTube Traffic Alchemy: Rank Videos, Get Traffic and Sales",www.udemy.com/course/youtube-traffic-alchemy/,Andrew Gunn,29.99,11.39,3.5(1 rating),Marketing,Video & Mobile Marketing,YouTube Audience Growth,31,English,"How To Easily Transform Simple Videos Into Traffic, Leads and Sales for Your Business.",9/2016,12/29/19
Create Better Youtube Videos Learn the Art of Directing,www.udemy.com/course/introduction-to-directing-in-the-real-world/,Robert Child,64.99,11.99,4.4(4 ratings),Business,Media,Video Creation,60,English,"With EmmyÂ® Nominated Director, Robert Child",7/2013,12/29/19
How to Upload a YouTube Video Properly for More Views,www.udemy.com/course/how-to-upload-a-youtube-video-properly-for-more-views/,Bryan Guerra,119.99,11.99,4.2(85 ratings),Marketing,Search Engine Optimization,YouTube Audience Growth,"12,073",English,Get the Most Reach Out of Your YouTube Videos by Optimizing Them for Both Search & Suggested Traffic,9/2019,12/29/19
YouTube Channel Optimization And Video SEO,www.udemy.com/course/youtube-channel-optimization-and-video-seo/,Thomas Swisher,39.99,11.99,4.0(26 ratings),Marketing,Social Media Marketing,YouTube Audience Growth,"2,043",English,Learn how to optimize your YouTube channel and rank your Youtube videos!,3/2016,12/29/19
