Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Neuroscience for parents: How to raise amazing kids,www.udemy.com/course/neuroscience-and-parenting/,Gregory Caremans - Brain Academy,99.99,14.99,"4.5(3,367 ratings)",Personal Development,Parenting & Relationships,Neuroscience,"31,610",English,"Parenting to help your children develop a healthy brain, self esteem and trust. nurture their talents and bond with them",10/2019,12/27/19
"Parenting Skills to Raise Responsible, Mature Children",www.udemy.com/course/raising-responsible-children/,"Roger Kay Allen, Ph.D.",149.99,13.19,4.6(728 ratings),Personal Development,Parenting & Relationships,Parenting,"10,084",English,Learn parenting skills and strategies to create a loving and nurturing home.,12/2019,12/27/19
How to get your kids to cooperate-even if they don't want to,www.udemy.com/course/the-top-skills-to-get-your-children-to-listen-and-cooperate/,Robin Booth,74.99,11.39,4.3(298 ratings),Personal Development,Parenting & Relationships,Parenting,"3,871",English,"Avoid the shouting, threats, and bribes with these Emotionally Intelligent skills and boundaries - (toddler to teen).",2/2018,12/27/19
Parenting with EFT Tapping Practitioner Cert (ACCREDITED),www.udemy.com/course/parenting-with-eft-tapping-practitioner-cert-accredited/,Graham Nicholls,199.99,11.39,4.7(6 ratings),Lifestyle,Other,Parenting,143,English,Discover how to use EFT Tapping for Parenting and uncover the power of using EFT with both Children and their Parents,10/2019,12/27/19
Positive Psychology and Happy Children: Mindful Parenting,www.udemy.com/course/mindful_parenting/,Braco Pobric,199.99,11.39,4.5(143 ratings),Personal Development,Parenting & Relationships,Parenting,"4,830",English,Accredited Program with 10 CPD /CE Credits Help Your Children Succeed. Play the Mindfulness Games. Help them Succeed,12/2019,12/27/19
Practical Psychotherapy Skills-Learn How to Help Loved Ones,www.udemy.com/course/how-to-help-depression-and-anxiety/,Emma McAdam,199.99,11.39,4.6(40 ratings),Personal Development,Parenting & Relationships,Parenting,409,English,"Counseling Loved ones with Depression, Anxiety, or Other Mental Illness, an Alternative to CBT",5/2019,12/27/19
Parenting Skills (Teens) Certification w/10 CE/CPD Credits,www.udemy.com/course/parentingteens/,Braco Pobric,199.99,11.39,4.8(89 ratings),Personal Development,Parenting & Relationships,Parenting,"2,076",English,"Tools for parents, counselors, teachers, coaches, therapist. The [ONLY] Internationally Accredited Parenting Program.",2/2019,12/27/19
The Baby Sleep Coach System,www.udemy.com/course/baby-sleep-coach-system/,Heather Pizzo,199.99,11.39,4.3(23 ratings),Personal Development,Parenting & Relationships,Parenting,671,English,Seven Simple Steps to Sleep,7/2017,12/27/19
Parenting: Raise Yourself Before You Raise Your Kids,www.udemy.com/course/parenting-sadhguru/,Sadhguru Jaggi Vasudev,59.99,11.39,4.5(34 ratings),Personal Development,Parenting & Relationships,Parenting,923,English,Insights on Parenting from a Mystic | Parenting Skills to create healthy joyful relationships between parents & children,7/2019,12/27/19
Positive Parenting - Dealing with Power Struggles,www.udemy.com/course/no-i-wont-you-cant-make-me/,Debbie Godfrey,29.99,11.39,4.6(157 ratings),Personal Development,Parenting & Relationships,Parenting,931,English,"""No I Won't and You Can't Make Me!""",9/2018,12/27/19
Hello Stress-free parenting: a Lifestyle shift for parents,www.udemy.com/course/parenting-universitys-crash-course/,Coach Hall SFC,199.99,11.39,4.5(53 ratings),Personal Development,Parenting & Relationships,Parenting,360,English,An Extensive Guide to Stress Free Parenting for Parents who Want to Radically Transform their Parent-ChildÂ Relationships,6/2019,12/27/19
Parenting Children Who Have Experienced Trauma and Adversity,www.udemy.com/course/trauma-informed-parenting/,Mary Allison Brown,149.99,11.99,4.2(44 ratings),Personal Development,Parenting & Relationships,Parenting,256,English,Applying Trauma Informed Parenting Principles to Help Children Thrive,8/2017,12/27/19
