Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Learn Linux in 5 Days and Level Up Your Career,www.udemy.com/course/learn-linux-in-5-days/,Jason Cannon,194.99,11.39,"4.5(18,533 ratings)",IT & Software,Operating Systems,Linux,"98,145",English,Use the in-demand Linux skills you learn in this course to get promoted or start a new career as a Linux professional.,12/2019,12/31/19
Linux Mastery: Master the Linux Command Line in 11.5 Hours,www.udemy.com/course/linux-mastery/,Ziyad Yehia,194.99,11.39,"4.7(5,370 ratings)",IT & Software,Operating Systems,Linux,"36,121",English,Learn the Linux Command Line from Scratch and Improve your Career with the World's Most Fun Project-Based Linux Course!,11/2019,12/31/19
Complete Linux Training Course to Get Your Dream IT Job 2019,www.udemy.com/course/complete-linux-training-course-to-get-your-dream-it-job/,Imran Afzal,199.99,11.39,"4.5(3,491 ratings)",IT & Software,Operating Systems,Linux,"19,244",English,"The best Linux Administration course that prepares you for corporate world and for RHCSA, RHCE and LFCS certifications",12/2019,12/31/19
Linux Shell Scripting: A Project-Based Approach to Learning,www.udemy.com/course/linux-shell-scripting-projects/,Jason Cannon,199.99,11.39,"4.5(3,124 ratings)",IT & Software,Operating Systems,Shell Scripting,"23,555",English,"Learn how to shell script through project-based training (Bash Scripting, Bash Programming, Sed, Grep, Awk, and More)",12/2019,12/31/19
Linux Command Line Basics,www.udemy.com/course/linux-command-line-volume1/,Ahmed Alkabary,199.99,11.39,"4.5(9,835 ratings)",IT & Software,Operating Systems,Command Line,"129,206",English,This is an introductory course to the Linux command Line. It's great for both Linux beginners and advanced Linux users.,8/2016,12/31/19
Linux for Network Engineers: Practical Linux with GNS3,www.udemy.com/course/linux-for-network-engineers-practical-linux-with-gns3/,David Bombal,34.99,11.39,4.7(736 ratings),IT & Software,Operating Systems,Linux,"5,238",English,"Linux for Networking Engineers (CCNA, CCNP, CCIE etc). Practical Linux with GNS3 = network programmability & automation",12/2017,12/31/19
Complete Linux Training with Troubleshooting Skills-Hands On,www.udemy.com/course/red-hat-linux-administration-advance-level-troubleshooting/,Shikhar Verma,114.99,11.39,"4.4(1,421 ratings)",IT & Software,Operating Systems,Linux,"6,225",English,Start in-demand career as a Linux Server Admin and learn from IT professionals with live Environment Sessions.,12/2019,12/31/19
Linux for Beginners,www.udemy.com/course/linuxforbeginners/,Jason Cannon,94.99,11.99,"4.5(3,850 ratings)",IT & Software,Operating Systems,Linux,"18,397",English,An Introduction to the Linux Operating System and Command Line,12/2019,12/31/19
Embedded Linux Step by Step using Beaglebone Black,www.udemy.com/course/embedded-linux-step-by-step-using-beaglebone/,FastBit Embedded Brain Academy,19.99,11.99,"4.4(1,020 ratings)",IT & Software,Hardware,Linux,"5,819",English,"Learn ARM Linux systems, Embedded Linux building blocks ,Busybox, Beaglebone interfacing Projects and much more",12/2019,12/31/19
Ubuntu Linux Fundamentals - Learn Linux Server with Ubuntu,www.udemy.com/course/ubuntu-server-fundamentals-manage-linux-server-with-ubuntu/,Ted LeRoy,109.99,11.39,4.5(283 ratings),IT & Software,Operating Systems,Linux,"2,250",English,Gain essential skills with Ubuntu Linux Server in this Beginner's course.,12/2019,12/31/19
Linux Troubleshooting Course with Practical Examples,www.udemy.com/course/linux-troubleshooting-course/,Imran Afzal,199.99,11.39,4.4(185 ratings),IT & Software,Operating Systems,Linux,"2,116",English,Linux Troubleshooting and Administration,12/2019,12/31/19
Fundamentals of Unix and Linux System Administration,www.udemy.com/course/fundamentals-of-unix-and-linux-system-administration/,Eduonix Learning Solutions,49.99,11.39,4.4(826 ratings),IT & Software,Operating Systems,Linux,"6,877",English,Master Linux/Unix System administration through a practical and hands on approach,12/2018,12/31/19
Complete Linux Cyber Security with Practical Examples,www.udemy.com/course/complete-linux-security-hardening-with-practical-examples/,Imran Afzal,199.99,11.39,4.5(88 ratings),IT & Software,Operating Systems,Linux,"5,096",English,Linux OS Security & Hardening,12/2019,12/31/19
Linux Academy Red Hat Certified Engineer Prep,www.udemy.com/course/linux-academy-red-hat-certified-engineer-prep/,Linux Academy,79.99,11.39,4.2(249 ratings),IT & Software,IT Certification,Linux,"3,765",English,Pass your RHCE and go beyond with real work Red Hat skills!,10/2017,12/31/19
Complete Linux course: Become a Linux professional,www.udemy.com/course/linux-crash-course/,Muhammed Torkey,194.99,11.39,"4.3(2,451 ratings)",IT & Software,Operating Systems,Linux,"22,479",English,Learn all the Linux skills that will get you a career as a professional Linux System Administrator,12/2018,12/31/19
The Complete Linux LPIC-1 Certification Course Exams 101-102,www.udemy.com/course/linux-lpic-1-certification-complete-course/,Ahmad Nadeem,199.99,11.39,3.9(666 ratings),IT & Software,IT Certification,Linux,"4,001",English,Get certified in Linux for LPIC-1 or Comptia Linux+ using this easy to follow course,5/2016,12/31/19
Ubuntu Linux Server Basics,www.udemy.com/course/become-an-ubuntu-server-pro-in-just-3-days/,Cody Ray Miller,94.99,11.39,"4.5(1,370 ratings)",IT & Software,Operating Systems,Linux,"8,867",English,Learn Ubuntu Server administration in 3 days with this step-by-step course for beginners.,5/2015,12/31/19
Linux Inter Process Communication (IPC) from Scratch,www.udemy.com/course/linuxipc/,Abhishek Sagar,19.99,11.39,4.4(174 ratings),IT & Software,Operating Systems,Linux,"1,053",English,"Linux Course - Includes Socket Programming, Linux System Programming, C programming - From Beginner to Expert",12/2019,12/31/19
Hands-on Linux: Self-Hosted WordPress for Linux Beginners,www.udemy.com/course/hands-on-linux-self-hosted-wordpress-for-linux-beginners/,David Cohen,24.99,11.39,4.7(639 ratings),IT & Software,Operating Systems,Linux,"2,469",English,"A practical, project-based crash course to take you from 'Linux Beginner' to 'Junior Sysadmin'",11/2018,12/31/19
Projects in Linux - Learn Linux Doing Real World Projects,www.udemy.com/course/projects-in-linux-learn-linux-doing-real-world-projects/,Eduonix Learning Solutions,59.99,11.39,4.0(77 ratings),IT & Software,Operating Systems,Linux,"1,614",English, An unique course which will teach you all aspects of Linux Ecosystem by working on Projects,12/2018,12/31/19
Linux Diagnostics And Troubleshooting,www.udemy.com/course/linux-diagnostics-and-troubleshooting/,Shikhar Verma,149.99,11.39,4.4(112 ratings),IT & Software,IT Certification,Linux,"1,051",English,This course is aimed at senior system administrators who wish to learn more about troubleshooting,12/2019,12/31/19
Red Hat Linux Certified System Admin - SA2 (RHEL7),www.udemy.com/course/red-hat-system-administration-rh134/,Shikhar Verma,49.99,11.39,4.5(97 ratings),IT & Software,IT Certification,Linux,"1,291",English,Prepare for RHCSA Exam and focuses on the key tasks needed to become a full time Linux Administrator,4/2019,12/31/19
Linux Performance Monitoring & Analysis,www.udemy.com/course/linux-performance-monitoring-analyzing/,Shikhar Verma,49.99,11.39,4.1(240 ratings),IT & Software,Operating Systems,Linux,"1,453",English,Start in-demand career as a Linux Server Admin and learn from real IT professionals with live Environment Sessions.,2/2019,12/31/19
