Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Docker Mastery: with Kubernetes +Swarm from a Docker Captain,www.udemy.com/course/docker-mastery/,Bret Fisher,199.99,11.39,"4.6(28,638 ratings)",Development,Development Tools,Docker,"130,962",English,"Build, test, deploy containers with the best mega-course on Docker, Kubernetes, Compose, Swarm and Registry using DevOps",12/2019,01/02/20
Certified Kubernetes Administrator (CKA) with Practice Tests,www.udemy.com/course/certified-kubernetes-administrator-with-practice-tests/,Mumshad Mannambeth,199.99,11.39,"4.7(4,642 ratings)",IT & Software,IT Certification,Kubernetes,"23,602",English,Prepare for the Certified Kubernetes Administrators Certification with live practice tests right in your browser - CKA,12/2019,01/02/20
Kubernetes Certified Application Developer (CKAD) with Tests,www.udemy.com/course/certified-kubernetes-application-developer/,Mumshad Mannambeth,199.99,11.39,"4.7(2,597 ratings)",Development,Software Engineering,Kubernetes,"22,103",English,Learn concepts and practice for the Kubernetes Certification with hands-on labs right in your browser - DevOps - CKAD,12/2019,01/02/20
Kubernetes for the Absolute Beginners - Hands-on,www.udemy.com/course/learn-kubernetes/,Mumshad Mannambeth,199.99,12.59,"4.6(7,335 ratings)",IT & Software,Network & Security,Kubernetes,"34,256",English,"Learn Kubernetes in simple, easy and fun way with hands-on coding exercises. For beginners in DevOps.",12/2019,01/02/20
Learn DevOps: The Complete Kubernetes Course,www.udemy.com/course/learn-devops-the-complete-kubernetes-course/,Edward Viaene,39.99,11.39,"4.4(8,920 ratings)",IT & Software,Other,DevOps,"54,521",English,"Kubernetes will run and manage your containerized applications. Learn how to build, deploy, use, and maintain Kubernetes",11/2019,01/02/20
Kubernetes Mastery: Hands-On Lessons From A Docker Captain,www.udemy.com/course/kubernetesmastery/,Bret Fisher,199.99,11.39,4.7(191 ratings),IT & Software,Other,Kubernetes,"3,217",English,"Learn the latest Kubernetes features (1.16) and plugins while practicing DevOps workflows, from a container expert",12/2019,01/02/20
Istio Hands-On for Kubernetes,www.udemy.com/course/istio-hands-on-for-kubernetes/,Richard Chesterwood,34.99,11.39,4.7(171 ratings),IT & Software,Other,Kubernetes,"2,309",English,"Learn how the Istio service mesh can turbo charge your Kubernetes career - with hands on, real world practicals",11/2019,01/02/20
Kubernetes Hands-On - Deploy Microservices to the AWS Cloud,www.udemy.com/course/kubernetes-microservices/,Richard Chesterwood,34.99,11.39,"4.7(2,056 ratings)",Development,Development Tools,Kubernetes,"14,337",English,"Use Kubernetes to deploy a Microservice architecture. You'll deploy, manage and monitor a live Kubernetes cluster.",11/2019,01/02/20
Kubernetes Crash Course for Java Developers on Google Cloud,www.udemy.com/course/kubernetes-crash-course-for-java-developers/,in28Minutes Official,199.99,11.39,4.6(120 ratings),IT & Software,Other,Kubernetes,"1,612",English,"Kubernetes, Docker & Java Spring Boot Microservices on Google Kubernetes Engine",12/2019,01/02/20
Amazon EKS Starter: Docker on AWS EKS with Kubernetes,www.udemy.com/course/amazon-eks-starter-kubernetes-on-aws/,Stephane Maarek | AWS Certified Solutions Architect & Developer,129.99,11.39,4.5(554 ratings),IT & Software,Other,Kubernetes,"5,216",English,"Deploy Docker Containers on Kubernetes on AWS EKS: Kubernetes Stateful apps using EBS & EFS, stateless web app with ELB",12/2019,01/02/20
Kubernetes Made Easy: Learn Kubernetes From Scratch (2019),www.udemy.com/course/kubernetes-made-easy/,Srinath Challa,199.99,11.39,4.5(579 ratings),IT & Software,IT Certification,Kubernetes,"4,617",English,"Kubernetes is a top COE developed by Google. Learn how to build, deploy, scale & manage Kubernetes in easy step-by-step",,01/02/20
Learn DevOps: Advanced Kubernetes Usage,www.udemy.com/course/learn-devops-advanced-kubernetes-usage/,Edward Viaene,39.99,11.39,4.3(822 ratings),Development,Development Tools,Kubernetes,"13,282",English,"Covering Authentication, Authorization, Logging, Helm, Deploying with Spinnaker, Prometheus, Scheduling and more",8/2018,01/02/20
Certified Kubernetes Administrator 2020,www.udemy.com/course/certified-kubernetes-administrator/,Zeal Vora,0.0,34.99,4.6(79 ratings),IT & Software,IT Certification,Kubernetes,748,English,Master Course to prepare for Certified Kubernetes Administrator certification.,12/2019,01/02/20
Kubernetes Mastery on AWS,www.udemy.com/course/introduction-to-kubernetes-on-aws-with-labs/,Naveen Joy,199.99,11.39,4.3(175 ratings),IT & Software,Other,Kubernetes,"1,411",English,"Deploy a Kubernetes cluster on AWS and reliably rollout, rollback, scale, secure, expose & autoscale dockerized apps",11/2019,01/02/20
Kubernetes MasterClass : Kubernetes  Docker Swarm for DevOps,www.udemy.com/course/kubernetes-online-training/,LevelUp360° Degree,199.99,11.39,4.0(74 ratings),Development,Development Tools,Kubernetes,"1,052",English,"Learn Kubernetes and Docker, Docker Compose, Swarm, HELM, Kubernetes Cluster in simple way with hands-on exercises",12/2019,01/02/20
Kubernetes and Docker: The Container Masterclass,www.udemy.com/course/container-masterclass-with-docker-and-kubernetes/,Cerulean Canvas,99.99,11.39,4.3(83 ratings),Development,Development Tools,Kubernetes,722,English,"Build, Ship, Run and Manage your Containerized Web-applications efficiently on local premise and Cloud",10/2019,01/02/20
Learn DevOps: On-Prem or Cloud Agnostic Kubernetes,www.udemy.com/course/learn-devops-on-prem-or-cloud-agnostic-kubernetes/,Edward Viaene,39.99,11.39,4.6(277 ratings),Development,Development Tools,Kubernetes,"3,644",English,"Using kubeadm, Rook with Ceph, Cert-Manager, Dex with Github and LDAP, Envoy and Istio, Calico, Vault, and Openshift",8/2018,01/02/20
Learn Amazon EKS: A Managed Kubernetes Service on AWS,www.udemy.com/course/learn-amazon-eks/,Dhiman Halder,149.99,11.39,4.7(25 ratings),IT & Software,Other,Kubernetes,231,English,Learn how to effectively run Kubernetes on AWS using Amazon EKS - Basics to an in-depth review of advanced features,11/2019,01/02/20
Kubernetes for Beginners (Kubernetes + Docker + DevOps),www.udemy.com/course/kubernetes-for-beginners-ganesh-velrajan/,Ganesh Velrajan,39.99,11.39,4.2(206 ratings),Development,Development Tools,Kubernetes,"3,179",English,Learn DevOps using Kubernetes and Docker. This course is for beginners and busy professionals from any background,11/2018,01/02/20
Kubernetes Certified Administrator by School of Devops®,www.udemy.com/course/kubernetes-certified-administrator/,Gourav Shah,199.99,11.39,4.2(652 ratings),IT & Software,IT Certification,Kubernetes,"4,593",English,Mastering container orchestration with Kubernetes one step at a time. Prepare for CKA Exam,3/2019,01/02/20
Learn Kubernetes Docker/DevOps and helm charts from scratch,www.udemy.com/course/learn-kubernetes-docker-devops-and-helm-charts-from-scratch/,Jan Toth,74.99,11.39,3.8(14 ratings),IT & Software,Other,Kubernetes,193,English,"Learn starting Kubernetes by using kubeadm - write two microservices, dockerize them and write you own helm charts",9/2019,01/02/20
Learn DevOps Helm/Helmfile Kubernetes deployment,www.udemy.com/course/learn-devops-helm-helmfile-kubernetes-deployment/,Jan Toth,49.99,11.39,3.2(147 ratings),IT & Software,Other,Kubernetes,"1,323",English,Learn DevOps Helm/Helmfile Kubernetes deployment with practical HELM CHART examples,9/2018,01/02/20
Certified Kubernetes Application Developer 2020,www.udemy.com/course/mastering-certified-kubernetes-application-developer/,Zeal Vora,0.0,24.99,4.5(24 ratings),IT & Software,IT Certification,Kubernetes,"3,591",English,Master Course to prepare for Certified Kubernetes Application Developer certification.,12/2019,01/02/20
Ultimate Istio Bootcamp by School of Devops®,www.udemy.com/course/ultimate-istio-bootcamp/,Gourav Shah,94.99,11.39,3.3(98 ratings),IT & Software,Other,Kubernetes,882,English,"Make your micro services on kubernetes resilient, fault tolerant, add advanced routing features with Istio Service Mesh",10/2018,01/02/20
Kubernetes On The Cloud & The CNCF CKA Certification,www.udemy.com/course/kubernetes-cka-on-cloud/,Loony Corn,99.99,11.39,4.0(626 ratings),Development,Development Tools,Kubernetes,"4,331",English,A comprehensive guide to Kubernetes: 45 Labs and 50 Practice Questions,4/2018,01/02/20
Kubernetes 101,www.udemy.com/course/kubernetes-101np/,Nigel Poulton,0.0,19.99,4.3(13 ratings),IT & Software,Other,Kubernetes,60,English,Learn or brush up with the basics of Kubernetes,11/2019,01/02/20
"Microservices With Kubernetes, Docker & API Gateway Kong",www.udemy.com/course/microservices-with-kubernetes-docker-api-gateway-kong/,TetraNoodle Team,199.99,11.39,3.6(23 ratings),Development,Development Tools,Kubernetes,796,English,"Manage And Scale Microservices Using Kong API Gateway, Docker Containers And Kubernetes Cluster.",3/2019,01/02/20
Helm - The Kubernetes Package Manager - 1 Hr Crash Course,www.udemy.com/course/helm-the-kubernetes-package-manager-course/,Sai ram,19.99,11.39,3.5(23 ratings),IT & Software,Other,Kubernetes,83,English,Helm Deep dive by deploying applications to Kubernetes using Custom and Stable Charts,9/2019,01/02/20
Kubernetes + Docker Complete Course - 2 in 1 Hands On!,www.udemy.com/course/kubernetes-tutorial/,Up Degree,19.99,11.39,4.0(55 ratings),Development,Development Tools,Kubernetes,411,English,Kubernetes - Kubernetes Docker - kubernetes AWS - kubernete cloud - kubernetes using docker - 100% Hands On!,11/2018,01/02/20
The Complete DevOps Engineer Course 2.0 - Java & Kubernetes,www.udemy.com/course/the-complete-devops-engineer-course-20-java-kubernetes/,Syed Raza,194.99,11.39,4.0(213 ratings),Development,Web Development,DevOps,"6,233",English,Learn how to program in Java and build scalable web applications using Kubernetes with Google Cloud platform. DevOps pro,9/2019,01/02/20
DevOps Toolkit: Learn Kubernetes with Practical Exercises!,www.udemy.com/course/learn-kubernetes-using-google-cloud-gcp-kubernetes-engine/,Samuel Lee,19.99,11.99,3.8(94 ratings),Development,Development Tools,Kubernetes,"3,678",English,Learn Kubernetes Using Google Cloud (GCP) Kubernetes Engine,2/2018,01/02/20
Learn Kubernetes with AWS and Docker,www.udemy.com/course/learn-kubernetes-with-aws-and-docker/,Whizlabs Learning Center,19.99,11.39,4.2(9 ratings),IT & Software,Other,Kubernetes,67,English,Kubernetes Training Course,7/2019,01/02/20
Kubernetes: Deploy Your First App in Kubernetes in 1 Hour,www.udemy.com/course/kubernetes-docker/,Satyajit Das,19.99,11.99,4.2(84 ratings),Development,Software Engineering,Kubernetes,"2,221",English,Kubernetes hands on basics tutorial along with Docker,3/2019,01/02/20
Hands-On Kubernetes Networking,www.udemy.com/course/hands-on-kubernetes-networking/,Packt Publishing,124.99,11.99,3.5(16 ratings),Development,Databases,Kubernetes,110,English,Understand network configurations and implementations in a distributed environment using Kubernetes,11/2019,01/02/20
Centralized Logging and Monitoring with Kubernetes,www.udemy.com/course/centralized-logging-and-monitoring-with-kubernetes/,Packt Publishing,124.99,11.99,3.8(10 ratings),Development,Programming Languages,Kubernetes,55,English,Hands-on guide to logging and monitoring containers at scale,12/2019,01/02/20
Kubernetes from A to Z™,www.udemy.com/course/kubernetes-for-beginners/,Stefan Thorpe,104.99,11.99,3.6(518 ratings),Development,Software Engineering,Kubernetes,"8,388",English,"Master the best open-source system for automating deployment, scaling and managing containerized applications.",8/2018,01/02/20
Build and manage Kubernetes with Rancher and RKE,www.udemy.com/course/build-and-manage-kubernetes-with-rancher-and-rke/,Maksym Postument,34.99,11.99,2.0(45 ratings),IT & Software,Other,Kubernetes,"2,289",English,Learn how to easily build and manage kubernetes cluster with Rancher,11/2018,01/02/20
Develop and Operate Microservices on Kubernetes,www.udemy.com/course/develop-and-operate-microservices-on-kubernetes/,Packt Publishing,124.99,11.99,4.5(8 ratings),Development,Databases,Kubernetes,90,English,"Deploy, scale, and maintain your distributed applications with Kubernetes",7/2018,01/02/20
Introduction to Kubernetes using Docker,www.udemy.com/course/introduction-to-kubernetes-using-docker/,Stone River eLearning,99.99,11.99,4.3(336 ratings),Development,Programming Languages,Docker,"2,173",English,Kubernetes: The World of Microservices,2/2017,01/02/20
LEARNING PATH: Learning Docker and Kubernetes,www.udemy.com/course/learning-path-learning-docker-and-kubernetes/,Packt Publishing,199.99,11.99,4.3(18 ratings),Development,Databases,Kubernetes,151,English,Leverage the lethal combination of Docker and Kubernetes to automate deployment and management of Docker applications,3/2018,01/02/20
On-premise Kubernetes clusters with RKE and vSphere (ESXI),www.udemy.com/course/on-premise-kubernetes-clusters-with-rke-and-vsphere-esxi/,Robin Verstraelen,34.99,11.99,3.7(15 ratings),IT & Software,Other,Kubernetes,49,English,"Easily deploy standardized on-premise Kubernetes clusters using free tools such as Rancher, Docker and ESXI only",3/2019,01/02/20
"Comprehensive bundle:Mi-Services,Istio,Lab,Docker,Kubernetes",www.udemy.com/course/docker-kubernetes-command-walk-overwith-heavy-lab-focus/,"Saundarya Pathak . TEDx Speaker/Trainer:7,000+ Students Worldwide",24.99,11.99,3.4(12 ratings),Development,Programming Languages,Kubernetes,"1,299",English,"13 hrs Course-containerised application,Practical Lab(Deployment, maintenance),Best Practice-Istio,FlannelSwarm-AliCloud",6/2018,01/02/20
Kubernetes on AWS: Step-By-Step Tutorial for Deployment,www.udemy.com/course/kubernetes-on-aws-step-by-step-tutorial-for-deployment/,Packt Publishing,199.99,11.99,2.8(29 ratings),Development,Databases,Amazon AWS,197,English,"Learn how to deploy, manage, and scale containerized applications using Kubernetes on AWS",7/2018,01/02/20
Containers for Microservices: Kubernetes and Docker Recipes,www.udemy.com/course/containers-for-microservices-kubernetes-and-docker-recipes/,Packt Publishing,124.99,11.99,0.0(0 ratings),Development,Development Tools,Kubernetes,17,English,Troubleshoot and deploy microservices in the cloud,11/2019,01/02/20
"Design, Implement and Deploy Kubernetes Cluster from Scratch",www.udemy.com/course/design-implement-and-deploy-kubernetes-cluster-from-scratch/,Packt Publishing,199.99,11.99,3.6(6 ratings),IT & Software,Network & Security,Kubernetes,53,English,Manage applications in a productionized Kubernetes to orchestrate and automate deployment with Kubernetes services,2/2019,01/02/20
Fundamentals of Kubernetes,www.udemy.com/course/fundamentals-of-kubernetes/,Geek Learn,19.99,11.99,3.8(75 ratings),Development,Web Development,Kubernetes,915,English,Get up and running with Kubernetes,3/2018,01/02/20
"Kubernetes Hands On (k8s, CKA, fastTrack)",www.udemy.com/course/kubernetes-hands-on-fast-track/,kubeTrain ~,19.99,11.99,0.0(0 ratings),IT & Software,Other,Kubernetes,123,English,For busy professionals or students,12/2019,01/02/20
