Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
The Web Developer Bootcamp,www.udemy.com/course/the-web-developer-bootcamp/,Colt Steele,199.99,11.39,"4.6(147,639 ratings)",Development,Web Development, ,"502,640",English,"The only course you need to learn web development - HTML, CSS, JS, Node, and More!",12/2019,12/29/19
The Complete 2020 Web Development Bootcamp,www.udemy.com/course/the-complete-web-development-bootcamp/,Angela Yu,199.99,11.39,"4.7(30,480 ratings)",Development,Web Development, ,"111,439",English,"Become a full-stack web developer with just one course. HTML, CSS, Javascript, Node, React, MongoDB and more!",12/2019,12/29/19
The Complete Web Developer in 2020: Zero to Mastery,www.udemy.com/course/the-complete-web-developer-zero-to-mastery/,Andrei Neagoie,199.99,11.39,"4.7(28,086 ratings)",Development,Web Development, ,"97,327",English,"Learn to code and become a Web Developer in 2020 with HTML, CSS, Javascript, React, Node.js, Machine Learning & more!",12/2019,12/29/19
The Complete Web Developer Course 2.0,www.udemy.com/course/the-complete-web-developer-course-2/,Rob Percival,199.99,11.39,"4.5(53,888 ratings)",Development,Web Development, ,"241,633",English,"Learn Web Development by building 25 websites and mobile apps using HTML, CSS, Javascript, PHP, Python, MySQL & more!",10/2019,12/29/19
The Complete Junior to Senior Web Developer Roadmap (2020),www.udemy.com/course/the-complete-junior-to-senior-web-developer-roadmap/,Andrei Neagoie,199.99,11.39,"4.7(3,923 ratings)",Development,Web Development, ,"36,239",English,Go from Junior Developer to Senior Developer. Learn all the technical skills Senior Web Developers know in 2020!,12/2019,12/29/19
The Advanced Web Developer Bootcamp,www.udemy.com/course/the-advanced-web-developer-bootcamp/,Colt Steele,199.99,11.39,"4.5(7,032 ratings)",Development,Web Development, ,"59,926",English,"Learn React 16, Redux, D3, ES2015, Testing, CSS Flexbox, Animations, SVG, AJAX, and more!",4/2018,12/29/19
Git a Web Developer Job: Mastering the Modern Workflow,www.udemy.com/course/git-a-web-developer-job-mastering-the-modern-workflow/,Brad Schiff,199.99,11.39,"4.7(5,203 ratings)",Development,Web Development, ,"24,257",English,"Learn Git, GitHub, Node.js, NPM, Object-oriented JavaScript, ES6, webpack, Netlify, BEM and Job Interview Tips",11/2019,12/29/19
Ultimate Web Designer & Developer Course: Build 23 Projects!,www.udemy.com/course/web-developer-course/,Brad Hussey,199.99,11.39,"4.5(10,399 ratings)",Development,Web Development,Web Design,"61,025",English,Become a Full-Stack Developer - Learn Everything from Design to Front & Back-End Programming.,1/2018,12/29/19
The Complete 2019 Web Development Course - Build 15 Projects,www.udemy.com/course/complete-web-development-course/,Development Island (UK),199.99,11.39,"4.5(4,147 ratings)",Development,Web Development, ,"20,074",English,"The only course you need to become a full-stack web developer. Covers HTML5, CSS3, JS, ES6, Node, APIs, Mobile & more!",12/2019,12/29/19
Pre-Programming: Everything you need to know before you code,www.udemy.com/course/pre-programming-everything-you-need-to-know-before-you-code/,Evan Kimbrell,124.99,11.39,"4.6(5,357 ratings)",Development,Programming Languages,Web Development,"101,027",English, Increase your chance of success learning to code and communicating with other developers,12/2019,12/29/19
The Complete Front-End Web Development Course!,www.udemy.com/course/front-end-web-development/,Joseph Delgadillo,194.99,11.39,"4.3(5,184 ratings)",Development,Web Development, ,"178,081",English,"Get started as a front-end web developer using HTML, CSS, JavaScript, jQuery, and Bootstrap!",11/2019,12/29/19
Running a Web Development Business: The Complete Guide,www.udemy.com/course/the-complete-guide-to-running-a-web-development-business/,Evan Kimbrell,149.99,11.39,"4.5(1,297 ratings)",Development,Web Development,Home Business,"30,860",English,Learn how to start and grow a successful web development business. Get up & running and making sales in under a week.,12/2019,12/29/19
The Complete 2019 Fullstack Web Developer Course,www.udemy.com/course/thecompletewebdeveloper/,Kalob Taulien,199.99,11.39,"4.4(3,642 ratings)",Development,Web Development, ,"79,207",English,"Learn HTML, HTML5, CSS, CSS3, JavaScript, PHP, jQuery, Ajax & MySQL from scratch! Build a login system at the end!",6/2018,12/29/19
The Result-Oriented Web Developer Course -  BOOTCAMP 2020,www.udemy.com/course/result-oriented-web-developer-course/,Vertex Academy,199.99,11.39,4.6(396 ratings),Development,Web Development, ,"5,891",English,"Become a Full-Stack Web Developer by building 9 major projects using HTML, CSS, JavaScript, Node.js, and More! Complete",11/2019,12/29/19
The Complete PHP Full Stack Web Developer Bootcamp 1.0,www.udemy.com/course/the-complete-php-full-stack-web-developer-bootcamp/,Srinivas Vanamala,199.99,11.39,4.7(358 ratings),Development,Web Development, ,"14,180",English,"Learn to build websites with HTML , CSS , JAVASCRIPT , Bootstrap , PHP , MySQL , WordPress , OOP & more!",12/2019,12/29/19
"Build Responsive Website Using HTML5, CSS3, JS And Bootstrap",www.udemy.com/course/build-responsive-website-using-html5-css3-js-and-bootstrap/,Irfan Dayan,94.99,11.39,"4.2(2,860 ratings)",Development,Web Development,Responsive Design,"96,815",English,"Learn HTML5, CSS3, JavaScript, jQuery and Bootstrap framework by building a modern looking responsive website.",10/2019,12/29/19
"Complete Web Development Course: HTML, Vue.js, PHP, MySQL",www.udemy.com/course/web-development-html5-css3-php-oop-and-mysql-database/,OnlyKiosk Tech,199.99,11.39,4.5(905 ratings),Development,Web Development, ,"4,222",English,"HTML5, CSS3, JavaScript, jQuery, Responsive Web Page, VueJS, AJAX, PHP, CLI, NPM, Babel, Webpack, MySQL, OOP, Express.js",9/2019,12/29/19
Freelance Newbie,www.udemy.com/course/freelance-newbie/,RealTough Candy,99.99,11.39,4.6(56 ratings),Development,E-Commerce,Web Development,501,English,"A Beginnerâs Guide to Finding Clients, Making Money, and Building Your Web Development Empire",11/2019,12/29/19
Introduction to Programming,www.udemy.com/course/introduction-to-programming-level-i/,Framework Television Inc.,194.99,11.39,4.7(738 ratings),Development,Programming Languages,Web Development,"3,990",English,Professional Coding Skills for Beginners,7/2019,12/29/19
SASS - The Complete SASS Course (CSS Preprocessor),www.udemy.com/course/sass-the-complete-sass-course-css-preprocessor/,Code And Create,19.99,11.39,4.6(108 ratings),Design,Web Design,CSS,719,English,"SASS - Learn SASS, the most popular CSS Extension. Build modern and beautiful projects using SASS and lots of CSS",10/2019,12/29/19
Become a Certified Web Developer,www.udemy.com/course/become-a-certified-web-developer/,Framework Television Inc.,99.99,11.39,"4.4(1,899 ratings)",Development,Web Development, ,"29,358",English,"Complete coverage of HTML, CSS, Javascript and PHP while you Earn Four Respected Certificatons",11/2019,12/29/19
Becoming a Free Lance Web Developer - The Complete Guide,www.udemy.com/course/launch-and-grow-your-career-as-a-successful-web-developer/,Alexander Oni,124.99,11.39,4.6(70 ratings),Personal Development,Career Development,Web Development,516,English,Learn actionable steps for launching a successful career as a freelance web developer from an experienced professional,3/2019,12/29/19
"*NEW* Web Development Secrets 2020 - CRP, HTTP, AJAX & More",www.udemy.com/course/new-web-development-secrets/,Clyde Bowes,199.99,11.39,4.7(10 ratings),IT & Software,Operating Systems,AJAX,155,English,Become a Pro. Understand the process of fetching data from a server and displaying it. Novice to pro in easy steps.,11/2019,12/29/19
Full Stack Web Development Masterclass: Beginner To Advanced,www.udemy.com/course/the-complete-web-developer-masterclass-beginner-to-advanced/,Ashutosh Pawar,194.99,11.39,4.3(258 ratings),Development,Web Development, ,"11,473",English,"Learn full stack web development with HTML5, CSS , Bootstrap 4, Javascript, ES6, VueJs, Node.Js, PostgreSQL & More",4/2019,12/29/19
