Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
The Colored Pencil Drawing Course,www.udemy.com/course/the-colored-pencil-course/,Matthew Fussell,34.99,11.99,"4.4(2,157 ratings)",Lifestyle,Arts & Crafts,Colored Pencil Drawing,"18,029",English,Draw Like a Pro With Colored Pencils,1/2015,12/29/19
The Colored Pencil Drawing Course - Beginner to Advanced,www.udemy.com/course/the-colored-pencil-drawing-course-beginner-to-advanced/,Quinton Batchelor,119.99,11.99,4.5(645 ratings),Design,Other,Colored Pencil Drawing,"14,037",English,Take your art skills to the next level,6/2018,12/29/19
3 Little Birds with Colored Pencils,www.udemy.com/course/3-little-birds-with-colored-pencils/,Matthew Fussell,19.99,11.99,4.6(20 ratings),Lifestyle,Arts & Crafts,Colored Pencil Drawing,340,English,Learn how to draw three different birds with three different brands of colored pencils on three different surfaces.,11/2019,12/29/19
The Colored Pencil Drawing Techniques Course,www.udemy.com/course/the-colored-pencil-drawing-techniques-course/,Matin Shafiei,99.99,11.99,4.1(174 ratings),Design,Other,Colored Pencil Drawing,"4,031",English,The Complete Course That Designed for People Who Want to be a Pro With Colored pencils,6/2018,12/29/19
Colored Pencil Character Drawing Secrets with Cindy Wider,www.udemy.com/course/colored-pencil-drawing/,Cindy Wider,99.99,11.99,4.8(59 ratings),Lifestyle,Arts & Crafts,Colored Pencil Drawing,584,English,"Learn Professional Colored Pencil Drawing Techniques Suitable for Children's Characters, Coloring Books and Illustration",1/2019,12/29/19
"How To Draw Dogs Vol 1 - Pug, Collie, Labrador & Terrier",www.udemy.com/course/dogs-pastel-vol1/,Colin Bradley Art,39.99,11.99,3.5(28 ratings),Lifestyle,Arts & Crafts,Colored Pencil Drawing,327,English,"Learn to draw a Pug, Collie, Black Lab and Terrier using Pastel Pencils with incredible results. 4 Subjects in 1 Bundle!",4/2019,12/29/19
How to Draw Cats with Pastel Pencils,www.udemy.com/course/cats-pastel-pencils/,Colin Bradley Art,39.99,11.99,4.2(8 ratings),Lifestyle,Arts & Crafts,Colored Pencil Drawing,152,English,"Learn to draw a Black Cat, Tabby Kitten, Siamese Cat and Long-haired Cat using Pastel Pencils. 4 Subjects in 1 Bundle!",5/2019,12/29/19
Fundamentals of Coloured Pencils - Beginners Course,www.udemy.com/course/fundamentals-of-coloured-pencils-beginners-course/,Sheldene Visagie,0.0,59.99,4.3(200 ratings),Lifestyle,Arts & Crafts,Colored Pencil Drawing,966,English,From beginner to photo-realistic artist in one course. All the 'MUST KNOW' techniques of drawing in coloured pencils.,7/2017,12/29/19
"How To Draw Flowers Vol 1 - Roses, Tulips & Daffodils",www.udemy.com/course/flowers-pastel-pencils/,Colin Bradley Art,24.99,11.99,4.9(14 ratings),Lifestyle,Arts & Crafts,Colored Pencil Drawing,131,English,"Learn to draw Roses, Tulips and Daffodils with Colin Bradley. Learn Pastel Pencil Techniques for your own pictures.",3/2019,12/29/19
"colored pencils on sanded paper, the basics",www.udemy.com/course/colored-pencils-on-sanded-paper-the-basics/,Martine Venis-Heethaar,34.99,19.99,4.7(34 ratings),Lifestyle,Arts & Crafts,Colored Pencil Drawing,112,English,working with colored pencils and the Brush and Pencil supplies on sanded paper,2/2018,12/29/19
"How To Draw Dogs Vol 2 - Staffy, German Shepherd & Shih Tzu",www.udemy.com/course/draw-dogs-v2/,Colin Bradley Art,29.99,11.99,5.0(2 ratings),Lifestyle,Arts & Crafts,Colored Pencil Drawing,40,English,Learn How to Draw 3 AMAZING Dog Portraits with EASY to follow step by step videos. Draw Pictures you can be proud of,8/2019,12/29/19
