Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Visually Effective Excel Dashboards,www.udemy.com/course/excel-dashboards-reports/,Leila Gharani,174.99,11.99,"4.6(5,803 ratings)",Office Productivity,Microsoft,Excel Dashboard,"28,932",English,Actionable Excel Tips (Templates Included) You Can Use Right Now to Create Eye-Catching Microsoft Excel Dashboards,11/2019,01/02/20
Microsoft Excel Data Analysis and Dashboard Reporting,www.udemy.com/course/microsoft-excel-data-analysis-and-dashboard-reporting/,Kyle Pew,99.99,11.99,"4.7(1,489 ratings)",Office Productivity,Microsoft,Excel Dashboard,"6,277",English,"Build Dynamic, Interactive Microsoft Excel Dashboards (Excel 2010, 2013, 2016) with a Best Selling Excel Instructor",4/2018,01/02/20
Excel Dashboards and Data Analysis Masterclass,www.udemy.com/course/excel-charts-learn-everything-about-charts-with-excel-2013/,Andreas Exadaktylos,99.99,11.39,4.6(781 ratings),Office Productivity,Microsoft,Excel Dashboard,"6,623",English,Create 4 Eye-Catching Dynamic Microsoft Excel Dashboards from Scratch (Excel Dashboard Templates + Workbooks Included),12/2019,01/02/20
Microsoft Advanced Excel Dashboard : Zero To Hero (Complete),www.udemy.com/course/advanced-excel-dashboard-with-business-intelligence/,Yoda Learning,99.99,11.39,4.6(244 ratings),Business,Data & Analytics,Excel Dashboard,"1,777",English,"Create Attractive Advanced Excel Dashboard for Data Analytics with Visual using Excel Tools, Functions and Excel Macros",9/2017,01/02/20
"Easy Excel Dashboards, Models, Visualizations & Power Query",www.udemy.com/course/easy-excel-dashboards-models-visualizations-power-query/,Jonathan Ng,199.99,11.39,4.6(298 ratings),Business,Data & Analytics,Excel Dashboard,"10,389",English,Build Professional Dashboards with No Formulas. Rapid Step by Step Beginner to Advanced. Get & Transform Data with Ease,11/2018,01/02/20
Excel with Interactive Excel Dashboards,www.udemy.com/course/excel-dashboard/,Mynda Treacy,0.0,199.99,4.5(256 ratings),Office Productivity,Microsoft,Excel Dashboard,"4,756",English,Learn how to create amazing interactive Excel Dashboards that will wow your boss & take your career to the next level. Lifetime access with no subscription on Udemy.,10/2015,01/02/20
Learn Excel Data Analysis with Interactive Excel Dashboards,www.udemy.com/course/learn-excel-data-analysis-with-2-dynamic-excel-dashboards/,Skills On Demand,199.99,11.39,3.9(81 ratings),Office Productivity,Microsoft,Excel Dashboard,"1,447",English,"Create 6 Excel Dashboards - Learn Excel Data Analysis & Data Visualization with Pivot Tables, Pivot Charts and Slicers",10/2019,01/02/20
HR Analytics - Build Dynamic Excel Dashboard from Scratch,www.udemy.com/course/excel-dashboard-from-scratch/,Unlock HR,184.99,11.39,4.5(8 ratings),Business,Human Resources,Business Analytics,127,English,"Create Eye-Catching, Dynamic, Interactive Microsoft Excel Dashboards",10/2019,01/02/20
Microsoft Excel Dashboard Infographics Masterclass Volume 1,www.udemy.com/course/microsoft-excel-infographics-masterclass/,Suhas Dakhole,29.99,11.39,4.4(242 ratings),Office Productivity,Microsoft,Excel Dashboard,"3,568",English,"Learn the Art of converting your Dashboards and Charts into Creative,Innovative and Professional Looking Infographics.",4/2018,01/02/20
Excel Interactive Dashboards and Data Analysis,www.udemy.com/course/excel-interactive-dashboards-and-data-analysis/,Ian Littlejohn,99.99,11.39,4.3(138 ratings),Office Productivity,Microsoft,Excel Dashboard,933,English,Learn to create powerful interactive dashboards in Excel in minutes with no coding,9/2019,01/02/20
Excel Dashboards : Build a Dashboard from Scratch!,www.udemy.com/course/excel-dashboards-joes-to-pros/,Abdelrahman Abdou,194.99,11.39,4.7(316 ratings),Office Productivity,Microsoft,Excel Dashboard,"3,800",English,Create Professional Looking Excel Dashboards and impress your employer !,10/2018,01/02/20
Excel Advanced Dashboard Infographics MasterClass Volume  2,www.udemy.com/course/microsoft-excel-advanced-infographics-masterclass-volume-2/,Suhas Dakhole,29.99,11.39,4.2(141 ratings),Office Productivity,Microsoft,Excel Dashboard,"2,501",English,"Learn the Art of converting your Dashboards and Charts into Creative,Innovative and Professional Looking Infographics",7/2018,01/02/20
