Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
How to Become a DJ - Learn How to Start DJing Online Today,www.udemy.com/course/online-dj-course/,Ross Palmer,199.99,11.99,"4.6(1,943 ratings)",Music,Other,DJ,"8,242",English,"Professional DJ School - 11 hours of high-quality content. Former students on: Armada, Spinnin, Ultra, Revealed, & more!",7/2019,12/30/19
Rekordbox Dj - Mix like a Professional!,www.udemy.com/course/rekordbox-dj/,Dj Alon,0.0,19.99,4.4(60 ratings),Music,Music Software,DJ,329,English,Learn the skills of real DJs to mix successfully,4/2019,12/30/19
Learn how to DJ From The Wu-Tang Clan,www.udemy.com/course/learn-how-to-dj-from-the-wu-tang-clan/,Dj Symphony Wu-Tang Clan,99.99,11.99,4.5(148 ratings),Music,Music Techniques,DJ,922,English,"Get Certified, Get Recognized",10/2017,12/30/19
Learn How To DJ From Scratch - Professional DJ School,www.udemy.com/course/learn-how-to-dj-from-scratch/,Sam Skilz,34.99,11.99,4.2(22 ratings),Music,Music Techniques,DJ,142,English,"Learn how to DJ with you ears. 2019 Hight quality content - 27 years worldwide experience, proven copyrighted curriculum",2/2019,12/30/19
Advanced Dj Scratch Course,www.udemy.com/course/advanced-dj-scratch-course/,Dj Symphony Wu-Tang Clan,99.99,11.99,4.3(51 ratings),Music,Music Software,DJ,403,English,Become A Pro,9/2017,12/30/19
"LEARN HOW TO DJ - LEARN EVERYTHING YOU NEED TO KNOW, FAST!",www.udemy.com/course/learn-how-to-dj-on-pioneer-dj-decks-and-serato/,Philip Harris,0.0,34.99,4.4(79 ratings),Music,Other,DJ,385,English,"Learn everything you need to know about DJing. From nothing at all, to EVERYTHING you would need to do your first gig!",11/2019,12/30/19
Millionaire DJ: FL Studio 12 - Pro Music Production Course,www.udemy.com/course/millionaire-dj/,Evan Humber,24.99,11.99,3.8(721 ratings),Music,Production,FL Studio,"4,132",English,"Forget about $10,000 Music Production Colleges, learn electronic music here!",8/2016,12/30/19
NEW: 10 STEPS 2 DJ | The Complete DJ Course For Beginners,www.udemy.com/course/10steps2dj/,Jak Bradley,49.99,11.99,4.4(40 ratings),Music,Music Techniques,DJ,208,English,Everything you need to know to become a DJ in just 10 simple and easy steps!,12/2018,12/30/19
Learn to DJ from beginners to advanced,www.udemy.com/course/learn-to-dj-from-beginners-to-advanced/,Christo Gil,19.99,11.99,4.5(10 ratings),Music,Other,DJ,54,English,Learn to DJ with A-Z instruction!,3/2019,12/30/19
In Depth Beginner Serato DJ Course,www.udemy.com/course/beginner-seratodj-course/,MissC Brown,39.99,11.99,4.0(39 ratings),Music,Music Software,DJ,256,"English
 ",Learn skills needed to propel you into becoming a DJ with the skills to get gigs!,11/2017,12/30/19
"Advanced DJ for Pioneer XDJ-RX, XDJ-RX2, XDJ-RR",www.udemy.com/course/advanceddj/,Gustav .,24.99,11.99,4.0(4 ratings),Music,Music Techniques,DJ,50,English,"Performance level DJ techniques, transitions, tricks and more!",8/2019,12/30/19
