Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
"Reiki Level I, II and Master Certification | Energy Healing",www.udemy.com/course/reiki-master-certification-energy-healing/,Melissa Crowhurst,144.99,11.99,"4.7(9,738 ratings)", , , ,"34,478",English,"Become a Certified Usui Reiki Practitioner | Heal Yourself, Family, Friends, Clients, Pets and More with Energy Healing!",12/2019,01/01/20
"Reiki Level I, II and Master/Teacher Program",www.udemy.com/course/reikicourse/,Lisa Powers,194.99,11.99,"4.7(31,797 ratings)", , , ,"111,346",English,"Learn Reiki Levels 1, 2 and Master Level to become a Certified Traditional Usui Reiki Practitioner/Instructor",12/2019,01/01/20
Crystal Reiki Master/Teacher Certification,www.udemy.com/course/crystal-reiki/,Lisa Powers,94.99,11.99,"4.7(4,948 ratings)", , , ,"26,701",English,Step into your power and become a Certified Crystal Reiki Master,7/2018,01/01/20
Advanced Reiki Master Teacher Certificate + Course Material,www.udemy.com/course/reiki-master-teacher-certification/,Melissa Crowhurst,194.99,11.99,4.7(366 ratings), , , ,"5,609",English,Develop Your Reiki Master Teacher Skills + Get Certified! Learn How to Teach Others | Advanced Course for Reiki Masters,11/2019,01/01/20
QUANTUM REIKI Master Certification by Antojai®,www.udemy.com/course/quantum-reiki-master-certification/,Ascended Master Antojai Msc.D.,69.99,11.99,4.7(649 ratings), , , ,"2,208",English,Learn the FULL POWER OF REIKI!,12/2019,01/01/20
Reiki Space Clearing Certification | Energy Healing a Place,www.udemy.com/course/reiki-space-clearing/,Melissa Crowhurst,104.99,11.99,4.7(396 ratings), , , ,"2,413",English,"Rid negative energy in homes, rooms, workplaces + more! Use Reiki Energy Healing to clear your own spaces or others!",11/2019,01/01/20
Reiki and Colour Therapy,www.udemy.com/course/reiki-and-colour-therapy/,Lisa Powers,199.99,11.99,4.6(989 ratings), , , ,"7,874",English,A Self-Healing Exploration,5/2018,01/01/20
Lemurian Light and the Reiki of the Atlantians! ~ Certified!,www.udemy.com/course/lemurian-light-and-the-reiki-of-the-atlantians/,NIKOLAOS BARALOS,119.99,11.99,4.7(545 ratings), , , ,"2,621",English,A unique combination of the ancient energies from the lost continents of the divine wisdom!,11/2019,01/01/20
Karuna Ki Reiki Master Training,www.udemy.com/course/karuna-ki-reiki-master-training/,Aimee Phlegar,174.99,11.99,"4.7(1,007 ratings)", , , ,"4,023",English,Learn. Heal. Transform.,12/2019,01/01/20
Build Your Ideal Reiki Business,www.udemy.com/course/reiki-business-course/,Lisa Powers,49.99,11.99,4.7(909 ratings), , , ,"5,854",English,A step by step guide to becoming a professional Reiki practitioner,3/2019,01/01/20
Reiki Grand Master Levels 5-20,www.udemy.com/course/reiki-grand-master-levels-5-20/,Aimee Phlegar,159.99,11.99,4.7(340 ratings), , , ,"1,617",English,Learn. Heal. Transform.,12/2019,01/01/20
Reiki and Acupressure for Anxiety and Depression,www.udemy.com/course/reiki-and-acupressure-for-anxiety-and-depression/,Lisa Powers,29.99,11.99,4.6(694 ratings), , , ,"14,778",English,"10 days to a Happier, More Relaxed You",5/2018,01/01/20
Advanced Reiki Training (ART) and Master/Teacher Training,www.udemy.com/course/reiki-master-training/,Aimee Phlegar,194.99,11.99,4.9(395 ratings), , , ,"1,804",English,Learn. Heal. Transform.,,01/01/20
Reiki Solas® Chakra Energy Healing ★ Spiritual Level 1&2,www.udemy.com/course/reiki-solas-level-1and2-preparation-degree/,YOGI RICKY MATHIESON,169.99,11.99,4.9(128 ratings), , , ,656,English,"Discover Reiki Solas, a unique, advanced system of Reiki energy healing used for chakra cleansing and spiritual healing.",11/2019,01/01/20
Rainbow Reiki ~ the Reiki of the Seven Rays! ~ Certified!,www.udemy.com/course/rainbow-reiki/,NIKOLAOS BARALOS,49.99,11.99,4.7(270 ratings), , , ,"1,380",English,Combine Reiki Energy with the Energies of the Seven Rays and become a certified Teacher~Practitioner!,11/2019,01/01/20
Reiki I & II- Learn. Heal. Transform,www.udemy.com/course/reiki-i-ii-learn-heal-transform/,Aimee Phlegar,154.99,11.99,4.7(221 ratings), , , ,887,English,Your Healing Journey Begins Here,10/2019,01/01/20
Reiki Solas® Chakra Energy Healing ★ Spiritual Level 3&4,www.udemy.com/course/reiki-solas-level-3and4-beginner-degree/,YOGI RICKY MATHIESON,169.99,11.99,5.0(34 ratings), , , ,402,English,"Discover the secret to spiritual mastery, influence your energy environment & attune others to Reiki Solas levels 1-4.",4/2019,01/01/20
***REIKI GRANDMASTER CERTIFICATION & ATTUNEMENT***,www.udemy.com/course/reiki-grandmaster-certification-degrees-1-9/,Sensei Joe,199.99,11.99,4.3(272 ratings),Personal Development,Personal Transformation,Reiki,"1,091",English,Why Settle for Only 3rd Degree when You Can Stand Above Your Competitors as a 9th Degree Reiki Grandmaster?,12/2019,01/01/20
"Reiki Level 1, 2 and Master Certification Home Study Course",www.udemy.com/course/reikiwithshannon/,Shannon Nicole,199.99,11.99,4.6(399 ratings), , , ,"1,971",English,"Learn Reiki Levels 1, 2 and Master Level to become a Certified Traditional Usui Reiki Practitioner/Instructor",5/2017,01/01/20
"Reiki I, II, III ART & III Teacher Qualification",www.udemy.com/course/reiki-qualification/,Rosemary Owen,199.99,11.99,4.3(425 ratings), , , ,"2,155",English,"Learn Reiki Levels I, II, III Art & III Teacher and become a fully Certified Reiki Practitioner/Instructor",7/2017,01/01/20
REIKI MASTER: Complete Usui Reiki Ryoho (Levels 1-Master),www.udemy.com/course/reiki-master/,Tina Taylor,19.99,11.99,4.7(33 ratings), , , ,145,English,Become a Certified Reiki Master Teacher!,9/2019,01/01/20
Grief Reiki® Healing Program,www.udemy.com/course/grief-reiki-healing-program/,Sharon Ehlers,149.99,11.99,4.6(148 ratings), , , ,559,English,Help Others as a Grief ReikiÂ® Energy Healer,7/2018,01/01/20
"Reiki I, II & Master/Teacher Certification with Attunements",www.udemy.com/course/reiki-i-ii-masterteacher-certification-with-attunements/,Samantha Langlois,189.99,11.99,4.6(30 ratings), , , ,123,English,Certified Traditional Usui Reiki Master and Teacher,12/2019,01/01/20
KARUNA QI & QUANTUM REIKI HEALING JOURNAL by Antojai®,www.udemy.com/course/antojai-journal-of-ascension/,Ascended Master Antojai Msc.D.,19.99,11.99,4.8(68 ratings), , , ,491,English,Quantum Healing & Ascension Therapy,10/2018,01/01/20
Learn Traditional Japanese Reiki –1st Degree Beginner/Shoden,www.udemy.com/course/learn-traditional-japanese-reiki-1st-degree-beginner-shoden/,Joanna Bardol,39.99,11.99,4.7(178 ratings), , , ,555,English,Discover the 3 pillars of Reiki and receive Lifetime Attunement to this amazing energy source.,9/2019,01/01/20
"Reiki Level 1, 2 and Master/Teacher Certification",www.udemy.com/course/reiki-level-1-2-and-masterteacher-certification/,Kelly Anne Martinez,164.99,11.99,5.0(47 ratings), , , ,180,English,Usui Ryoho Reiki Master,11/2017,01/01/20
Learn Traditional Japanese Reiki 2nd Degree Okuden Practice,www.udemy.com/course/learn-traditional-japanese-reiki-2nd-degree-okuden-practice/,Joanna Bardol,59.99,11.99,4.8(70 ratings), , , ,342,English,"Develop your Traditional Japanese Reiki Practice, by developing your use of The 3 Okuden Sacred Symbols, and qualifies y",12/2018,01/01/20
Angel Reiki healing learning course,www.udemy.com/course/angel-reiki-healing-learning-course/,Lianne Douglas,34.99,11.99,3.8(58 ratings), , , ,276,English,"Learn Angel Reiki to help heal yourself, other's and begin your own practice",8/2019,01/01/20
Learn Traditional Japanese Reiki -  Masters / 3rd Degree,www.udemy.com/course/traditional-japanese-reiki-master-shinpiden-3rd-degree/,Joanna Bardol,199.99,11.99,4.9(66 ratings), , , ,278,English,"Begin your journey as a Reiki Master practitioner and teacher, including how to set up your practice",12/2018,01/01/20
Advanced Reiki Healing For Trauma Certification,www.udemy.com/course/advanced-reiki-healing-for-trauma-certification/,Carlee Lloyd,84.99,11.99,4.7(13 ratings), , , ,59,English,"Remove negative life blocks, earn group facilitator and one-on-one certificate",10/2018,01/01/20
Advanced Reiki Techniques,www.udemy.com/course/advanced-reiki-techniques/,Melanie Rimkus,19.99,11.99,4.6(211 ratings), , , ,"1,120",English,This course covers advanced Reiki techniques and styles that help to create a more enhanced Reiki experience.,8/2015,01/01/20
How To Work With The Reiki Level 2 Symbols,www.udemy.com/course/how-to-work-with-the-reiki-level-2-symbols/,Daniela Hills,54.99,11.99,4.8(47 ratings), , , ,245,English,Reiki Level 2 Techniques,12/2019,01/01/20
Gain your Reiki Level 1 Certification in less than a day!,www.udemy.com/course/gain-your-reiki-level-1-certification/,Rosemary Owen,29.99,11.39,4.2(561 ratings), , , ,"4,589",English,Give yourself the best foundation possible with this comprehensive Reiki Level 1 course!,10/2016,01/01/20
"The Science behind Healing (Reiki, Energy, Touch, Hands-on)",www.udemy.com/course/the-science-of-healing/,Barry Mapp,19.99,11.39,4.4(24 ratings), , , ,"1,285",English,How Reiki and Energy-Spiritual Healing works; Healer History from Mesmer > present day science. Of interest to Yoga pts,10/2018,01/01/20
Reiki Levels 1 & 2,www.udemy.com/course/reiki-levels-1-2/,Laura Waterman,44.99,11.39,4.5(52 ratings), , , ,204,English,"In addition to learning Reiki, you will also receive valuable information in order to completely transform your life.",2/2017,01/01/20
Reiki Master Certification Home-Study Course,www.udemy.com/course/reiki-master-certification-home-study-course/,Teri Taylor,199.99,11.39,4.8(7 ratings),Health & Fitness,Other,Reiki,34,English,Start the Journey into teaching and attuning others to the amazing divine light of energy.,11/2018,01/01/20
Reiki Certification Course Level 3,www.udemy.com/course/reiki-certification-course-level-3/,Liz Laplante,74.99,11.39,5.0(2 ratings), , , ,10,English,Reiki Master/Teacher Certification in the Usui system of healing,9/2019,01/01/20
Additional Reiki Techniques for Reiki Practitioners,www.udemy.com/course/advance-reiki-techniques-for-reiki-practitioners/,George Gray,19.99,11.39,3.9(9 ratings), , , ,49,English,"Hatsurei Ho, Hesso Chiryo Ho, Using motion, Nentatsu Ho, Koki Ho, Hara Chiryo Ho, Genetsu Ho, Gyoshi Ho, Self Reiju",8/2018,01/01/20
