Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Adobe InDesign CC - Essentials Training Course,www.udemy.com/course/indesign-tutorial-basics-course/,Daniel Walter Scott,199.99,11.99,"4.7(5,415 ratings)",Design,Graphic Design,InDesign,"23,523",English,"Build company newsletters, brochures, annual reports. Learn typography, color theory & graphic design skills in InDesign",11/2019,01/02/20
Adobe InDesign CC - Advanced Training Course,www.udemy.com/course/adobe-indesign-cc-advanced-training/,Daniel Walter Scott,199.99,11.99,"4.7(1,010 ratings)",Design,Graphic Design,InDesign,"9,511",English,"This Adobe InDesign tutorial is people wanting to up-skill their typography, color theory & graphic design abilities.",11/2019,01/02/20
InDesign CC 2020 MasterClass,www.udemy.com/course/indesign-cc-masterclass/,Martin Perhiniak,199.99,11.99,"4.7(1,208 ratings)",Design,Graphic Design,InDesign,"10,345",English,Master the Industry-leading Page Design and Layout Application,11/2019,01/02/20
Adobe InDesign CC Complete Masterclass: Learn Adobe InDesign,www.udemy.com/course/complete-adobe-indesign-course/,"Chad Neuman, Ph.D.",199.99,11.99,4.5(675 ratings),Design,Design Tools,InDesign,"13,733",English,"The Complete Guide to Adobe InDesign Creative Cloud: Design a Poster, Lookbook, Annual Report, and More!",11/2019,01/02/20
Adobe InDesign CC: Your Complete Guide to InDesign,www.udemy.com/course/adobe-indesign-course/,Phil Ebiner,199.99,11.99,4.6(881 ratings),Design,Design Tools,InDesign,"49,514",English,"Become an Adobe InDesign CC Master: Learn the complete InDesign workflow to create PDFs, eBooks, pamphlets, and more!",11/2019,01/02/20
Learn Adobe InDesign: Design a Magazine and More in InDesign,www.udemy.com/course/indesign-course/,"Chad Neuman, Ph.D.",49.99,11.99,"4.7(1,092 ratings)",Design,Design Tools,InDesign,"9,501",English,Learn Adobe InDesign CC essentials and editorial design. Master Adobe InDesign for beginners by designing a magazine.,11/2019,01/02/20
Adobe InDesign CC Tutorial - Beginners to Advanced Tutorial,www.udemy.com/course/adobe-indesign-cc-tutorial/,Infinite Skills,49.99,11.99,4.5(517 ratings),Design,Design Tools,InDesign,"12,742",English,Master the art of creative page layout with Adobe InDesign CC. InDesign training Taught by a leading Certified Trainer,1/2017,01/02/20
Learn InDesign by Creating a Flip Book and a Magazine!,www.udemy.com/course/learn-indesign-by-creating-a-beautiful-flip-book/,Lindsay Marsh,59.99,11.99,4.8(52 ratings),Design,Graphic Design,InDesign,"2,800",English,Create a beautiful flip book for both digital and for print and learn InDesign at the same time!,1/2018,01/02/20
Adobe InDesign CS6 Tutorial - Beginners to Advanced Training,www.udemy.com/course/adobe-indesign-cs6-beginners-to-advance-masterclass/,Infinite Skills,49.99,11.99,4.5(306 ratings),Design,Design Tools,InDesign,"13,789",English,Master the art of creative page layout with Adobe InDesign CS6. InDesign training Taught by a leading Certified Trainer,1/2017,01/02/20
"InDesign CC: Book Production, Putting the book together",www.udemy.com/course/indesign-cc-book-production-putting-the-book-together/,David Bergsland,94.99,11.99,4.1(19 ratings),Design,Design Tools,InDesign,212,English,Producing books as we discuss why and how things are done,8/2017,01/02/20
