Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Scrum Certification Prep +Scrum Master+ Agile Scrum Training,www.udemy.com/course/scrum-certification/,Paul Ashun,194.99,11.99,"4.4(13,297 ratings)",Development,Software Engineering,Agile,"135,505",English,Overview of Scrum Agile project management+common questions+tips to pass PSM scrum org ONLINE Scrum Master Certification,11/2019,01/01/20
Agile Crash Course: Agile Project Management; Agile Delivery,www.udemy.com/course/agile-crash-course/,Mauricio Rubio - Agile Guru & Founder of AgileKB | Ureducation,199.99,11.99,"4.3(15,601 ratings)",Business,Project Management,Agile,"52,832",English,Get Agile Certified & Learn about the key and most important concepts and tools of Agile Project Management (Scrum),12/2019,01/01/20
Agile Fundamentals: Including Scrum and Kanban - 2019,www.udemy.com/course/agile-fundamentals-scrum-kanban-scrumban/,The BA Guide | Jeremy Aschenbrenner,184.99,11.99,"4.4(4,343 ratings)",Business,Data & Analytics,Agile,"21,033",English,"Master Agile principles, values, and the Agile mindset and take your first step towards becoming Agile certified",12/2019,01/01/20
Agile Project Management: Scrum Step by Step with Examples,www.udemy.com/course/scrum-master-training/,Paul Ashun,194.99,11.99,"4.2(2,507 ratings)",Business,Management,Scrum,"65,919",English,"Explained with examples based on the real world for scrum master, product owner, team and project manager in industry",11/2019,01/01/20
The Agile Samurai Bootcamp,www.udemy.com/course/the-agile-samurai-bootcamp/,Jonathan Rasmusson,199.99,11.99,"4.4(4,257 ratings)",Development,Databases,Agile,"18,985",English,"Everything you need to setup, execute, and successfully deliver your own Agile project.",8/2018,01/01/20
Mastering Agile Scrum Project Management,www.udemy.com/course/mastering-agile-scrum-project-management-pmi-rep/,LearnSmart LLC,0.0,199.99,"4.3(3,143 ratings)",Business,Project Management,Agile,"21,872",English,Review and master agile development & scrum methodologies for your career. Accredited PMI Provider.,6/2017,01/01/20
Business Strategy Execution: The Agile/Lean Way,www.udemy.com/course/agile-strategy-execution/,Lawrence M. Miller,199.99,11.99,4.4(781 ratings),Business,Strategy,Agile,"8,117",English,Transforming Culture and Capabilities to Execute Business Strategy: The Agile Way to Business Strategy Success,4/2018,01/01/20
User Stories for Agile Scrum+Product Owner+Business Analysis,www.udemy.com/course/userstory/,Paul Ashun,49.99,11.99,"4.2(1,528 ratings)",Development,Software Engineering,Agile,"33,964",English,"Complete overview of requirements, user story template, epics, splitting, acceptance criteria +business analyst examples",12/2019,01/01/20
Best QA Manual Software Testing: Live Project+Agile+Jira+API,www.udemy.com/course/best-manual-software-testing-live-project-agile-jira/,Richa Mehta,84.99,11.99,"4.2(2,039 ratings)",IT & Software,Other,Agile,"7,275",English,Ultimate QA Manual Testing course with Live project and Live demo + Real time interview questions + Life time support,4/2019,01/01/20
The Agile and Scrum Complete Blueprint,www.udemy.com/course/pmi-acp-agile/,Innate Images LLC,94.99,11.99,"4.2(1,845 ratings)",Business,Project Management,Agile,"6,877",English,This course reviews the 9 key principles of Agile and SCRUM plus provides 200 practice questions,6/2015,01/01/20
Product Management :Agile Requirements using Product Backlog,www.udemy.com/course/agile-product-management-scrum/,Paul Ashun,194.99,11.99,3.7(413 ratings),Business,Management,Product Management,"17,040",English,"Learn to manage requirements as a scrum product owner using user stories ( Business Analysis , Scrum Master)",9/2019,01/01/20
Agile Scrum Training: Scrum Master+Agile Project Management,www.udemy.com/course/scrum-training-scrum-master-certification-agile-project-management/,"Umer Waqar,PMP",199.99,11.99,4.4(59 ratings),Development,Software Engineering,Agile,"2,298",English,Complete Agile Scrum Training Course - Scrum Master Certification - Agile Project Management - Agile Scrum â PSM,11/2019,01/01/20
Agile Transformation and Scaled Agile,www.udemy.com/course/agile-transformation-and-scaled-agile/,ICAN Consultancy,49.99,11.99,4.0(239 ratings),IT & Software,Other,Agile,"4,055",English,Leading agile transformation and implement agile in large scale for big enterprises,12/2019,01/01/20
Agile PM 402 - Enterprise-level Agile Project Management,www.udemy.com/course/enterprise-level-agile-project-management-course-7-of-7/,Agile Project Management Academy - Chuck Cobb,169.99,42.50,4.3(221 ratings),Business,Project Management,Agile,"2,176",English,Make Agile Work at an Enterprise Level,11/2019,01/01/20
Kanban: Productivity & Efficiency for Agile Lean Project,www.udemy.com/course/kanban-board/,Paul Ashun,194.99,11.99,4.2(815 ratings),Business,Project Management,Kanban,"19,532",English,"Learn how to reduce bottlenecks, visualize workflow, with the kanban board and combine with scrum plus scrumban pointers",9/2019,01/01/20
Agile Business Analysis: Getting / Writing Lean Requirements,www.udemy.com/course/getting-and-writing-it-requirements-in-a-lean-agile-world/,Tom and Angela Hathaway,199.99,11.99,4.2(778 ratings),Development,Software Engineering,Agile,"5,722",English,"Business Analysis Techniques for Discovering Requirements, User Stories, Features, and Gherkin (Given-When-Then) Tests",10/2019,01/01/20
HR - Agile HR Fundamentals ( Human Resources ),www.udemy.com/course/agile-hr-an-introduction/,Culturelligence LLC,179.99,13.19,3.8(124 ratings),Business,Human Resources,Agile,467,English,Human Resources - Paradigm Shift | Agile Movement in Human Resources | HR Courses | HR Certification,8/2019,01/01/20
"Agile Scrum Deep Dive, Certification, Jira + Bonus* SAFe",www.udemy.com/course/agile-scrum-deep-dive-certification-and-much-more/,Mairaj Ahmed,199.99,14.99,4.0(176 ratings),IT & Software,IT Certification,Agile,764,English,"Agile Scrum Understanding, PSM Certification, Jira + Bonus SAFe and more",9/2018,01/01/20
AgilePM® Project Management - Foundation and Practitioner,www.udemy.com/course/agilepm-project-management-foundation-and-practitioner/,SkillSolve Training,199.99,11.39,4.2(160 ratings),Business,Project Management,Agile,803,English,"Get an appreciation of Agile, Agility and AgilePMÂ® Project Management, a best practice for Agile project management.",11/2018,01/01/20
Scrum,www.udemy.com/course/scrum-master-test-guide/,Rapid Growth Coaching Top 10% on Udemy,199.99,13.19,4.4(155 ratings),Business,Project Management,Agile,"3,404",English,"The hottest skill in the marketplace with over 20,000 jobs on Indeed looking for you",9/2019,01/01/20
Agile PM 301 - Mastering Agile Project Management,www.udemy.com/course/agile-project-management-overview-for-project-managers/,Agile Project Management Academy - Chuck Cobb,169.99,42.50,4.4(603 ratings),Business,Project Management,Agile,"4,824",English,Learn How to Blend Agile and Traditional Project Management to Create an Adaptive Approach to Project Management,1/2019,01/01/20
SAFe® 4. Agilist Certification Practice Exams,www.udemy.com/course/safe-4-agilist-certification-practice-exams/,Ryan Hansen,34.99,13.19,3.5(10 ratings),Business,Project Management,Agile,124,English,Pass the Scale Agile Framework Agilist SA certification on the first attempt. 134 questions,9/2019,01/01/20
The Agile Methodology for Project Risk Managers,www.udemy.com/course/the-agile-methodology-for-project-risk-managers/,Sorin Dumitrascu,199.99,11.39,4.1(114 ratings),Business,"Project Management
 ",Agile,666,English,The Agile Project Management and Risk Management for Project Professionals Full Course,9/2019,01/01/20
Certified SAFe®  4.6 Practitioner Practice Exams,www.udemy.com/course/certified-safe-46-practitioner-practice-exams/,Ryan Hansen,34.99,13.19,3.5(12 ratings),Business,Project Management,Agile,113,English,Pass the SAFe SP certification on the first attempt. 109 questions,9/2019,01/01/20
Agile PM 401 - Advanced Agile Project Management,www.udemy.com/course/advanced-agile-project-management/,Agile Project Management Academy - Chuck Cobb,169.99,42.50,4.3(371 ratings),Business,Project Management,Agile,"3,295",English,Learn how to develop and lead high-performance Agile teams,9/2019,01/01/20
Building a Smart Agile Product Backlog with User Stories,www.udemy.com/course/building-a-smart-agile-product-backlog-with-user-stories/,Sanjeet Biswas,29.99,13.19,4.3(202 ratings),IT & Software,Other,Agile,"1,014",English,Learn all you need to know to create an Agile product backlog,7/2017,01/01/20
Agile Retrospective: Continuous Improvement+Kaizen wth Scrum,www.udemy.com/course/agile-retrospectives-kaizen-lean/,Paul Ashun,194.99,13.19,4.4(335 ratings),Development,Software Engineering,Agile,"23,204",English,Learn continuous improvement and kaizen to improve your team or business with agile retrospectives and scrum,9/2019,01/01/20
Agile PM 201 - Understanding Agile at a Deeper Level,www.udemy.com/course/understanding-agile-at-a-deeper-level/,Agile Project Management Academy - Chuck Cobb,129.99,32.50,"4.3(1,238 ratings)",Business,Project Management,Agile,"7,108",English,"Develop an Adaptive, High-Performance Agile Approach Based on a Deeper Understanding of Agile Principles and Values",8/2019,01/01/20
Agile Project Management for Business Managers,www.udemy.com/course/agile-project-management-overview-for-executives/,Agile Project Management Academy - Chuck Cobb,199.99,50.00,4.3(258 ratings),Business,Management,Agile,"2,228",English,"Learn How to Develop a High-performance, Well-integrated Agile Project Management Approach for Your Business",10/2019,01/01/20
Agile PM 202 - Introduction to Agile Project Management,www.udemy.com/course/introductionto-agile-project-management/,Agile Project Management Academy - Chuck Cobb,129.99,32.50,4.3(810 ratings),Business,Project Management,Agile,"6,377",English,Learn How to Apply Project Management Practices in an Agile Environment,8/2019,01/01/20
Scaled Agile,www.udemy.com/course/scaled-agile/,Career 24*7,24.99,13.19,3.5(58 ratings),IT & Software,Other,Agile,200,English,Scale Up Agile using Scaled Agile Framework,12/2019,01/01/20
TFS Agile Planning Tools,www.udemy.com/course/tfs-agile-planning-tools/,Packt Publishing,124.99,13.19,3.7(134 ratings),Development,Development Tools,Agile,862,English,"Learn how to setup,configure and run a TFS Agile Project using Scrum methodology",11/2019,01/01/20
Authoring Elegant and Meaningful Agile User Stories,www.udemy.com/course/a-comprehensive-guide-to-agile-user-stories/,Sanjeet Biswas,29.99,11.99,4.2(653 ratings),IT & Software,Other,Agile,"2,595",English,"Gain the skills needed to write great user stories, epics & themes",10/2016,01/01/20
Product Design Management for Agile Practitioners,www.udemy.com/course/product-design-management-for-agile-practitioners/,Tish Chungoora,144.99,11.99,4.3(253 ratings),Business,Management,"Product Management
 ","4,223",English,"Application of product design management principles, concepts, tools and techniques in agile product management",10/2019,01/01/20
"Agile Project Management: Requirements,Planning and Tracking",www.udemy.com/course/agile-requirements-and-planning-for-scrum-projects/,Mona Shokrof,34.99,11.99,4.2(38 ratings),IT & Software,Other,Agile,225,English,"Learn about User Stories, Backlog management, Planning Poker, Story points and Velocity,Burn up and Burn down charts",12/2019,01/01/20
Agile Project Management Utilizing Microsoft  Project,www.udemy.com/course/agile-project-management-utilizing-microsoft-project-planning-tools/,Luke Angel,199.99,11.99,4.5(196 ratings),Business,Project Management,Microsoft Project,"3,339",English,"Use Microsoft ProjectTo build, plan , and run your agile projects",11/2017,01/01/20
Waterfall to Agile Project Management: A Step By Step Guide,www.udemy.com/course/waterfall-to-agile-project-management-a-step-by-step-guide/,Luke Angel,184.99,11.99,3.8(559 ratings),Business,Project Management,Agile,"4,258",English,Learn the difference between traditional waterfall and agile methodologies and what it takes to transition between them,12/2017,01/01/20
QA preparation for Selenium Automation and Agile Interview.,www.udemy.com/course/qa-preparation-for-selenium-automation-and-agile-interview/,Oleksii Lavrenin,19.99,11.99,4.0(44 ratings),IT & Software,Other,Agile,"1,832",English,Selenium interview. The structure of Selenium automation POM Java project structure. Common Selenium questions.,2/2019,01/01/20
