Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
The Complete Android N Developer Course,www.udemy.com/course/complete-android-n-developer-course/,Rob Percival,199.99,11.39,"4.4(23,433 ratings)",Development,Mobile Apps,Android Development,"128,566",English,"Learn Android App Development with Android 7 Nougat by building real apps including Uber, Whatsapp and Instagram!",2/2019,12/28/19
The Complete Android Oreo Developer Course - Build 23 Apps!,www.udemy.com/course/the-complete-android-oreo-developer-course/,Rob Percival,199.99,11.39,"4.5(7,039 ratings)",Development,Mobile Apps,Android Development,"36,457",English,"Learn Android O App Development using Java & Kotlin - build real apps including Super Mario Run, Whatsapp and Instagram!",6/2019,12/28/19
Android App Development Masterclass using Kotlin,www.udemy.com/course/android-oreo-kotlin-app-masterclass/,Tim Buchalka,99.99,11.39,"4.4(2,119 ratings)",Development,Mobile Apps,Kotlin,"15,854",English,Learn Kotlin Android App Development And Become an Android Developer. Incl. Kotlin Tutorial and Android Tutorial Videos,12/2019,12/28/19
Android Java Masterclass - Become an App Developer,www.udemy.com/course/master-android-7-nougat-java-app-development-step-by-step/,Tim Buchalka,99.99,11.39,"4.4(6,991 ratings)",Development,Mobile Apps,Android Development,"46,161",English,Improve your career options by learning Android app Development. Master Android Studio and build your first app today,12/2019,12/28/19
The Comprehensive 2020 Android Development Masterclass,www.udemy.com/course/android-development-java-android-studio-masterclass/,"Paulo Dichone | Android, Java, Flutter Developer and Teacher",199.99,11.39,4.6(722 ratings),Development,Mobile Apps,Android Development,"4,899",English,"Learn New Android API's like ROOM Database, ML Kit Face Recognition, Firestore, Firebase, Maps and Android Studio IDE",12/2019,12/28/19
The Complete Android & Java Developer Course - Build 21 Apps,www.udemy.com/course/complete-android-developer-course/,"Paulo Dichone | Android, Java, Flutter Developer and Teacher",199.99,11.39,"4.4(5,235 ratings)",Development,Mobile Apps,Android Development,"30,854",English,"Learn Android Development, Java & Android Studio from Scratch in 5 Weeks. Build a Diary App & more",11/2019,12/28/19
The Complete Android Q + Java Developer Course™ : 2019,www.udemy.com/course/java-android-complete-guide/,Morteza Kordi,194.99,11.39,"4.4(2,737 ratings)",Development,Mobile Apps,"Android Development
 ","27,182",English,"In this course, you'll learn Android Development and get to build your own Android Q apps by using Java.",9/2019,12/28/19
Android O & Java - The Complete Android Development Bootcamp,www.udemy.com/course/android-app-development-with-java/,Philipp Muellauer,199.99,11.39,"4.5(5,974 ratings)",Development,Mobile Apps,Android Development,"30,193",English,Learn Android O app development from beginning to end. Learn to code in Java while building fun Android O projects.,2/2019,12/28/19
Android Multithreading Masterclass,www.udemy.com/course/android-multithreading/,Vasiliy Zukanov,199.99,11.39,4.8(54 ratings),Development,Mobile Apps,Android Development,635,English,"Complete guide to multithreading in Android. From fundamentals to Thread Pools, RxJava and Kotlin Coroutines.",12/2019,12/28/19
Android Architecture Masterclass,www.udemy.com/course/android-architecture/,Vasiliy Zukanov,99.99,11.39,4.7(443 ratings),Development,Mobile Apps,Android Development,"3,289",English,"Learn Android design and architecture best practices, and make your applications clean, flexible and maintainable",12/2019,12/28/19
Android Dependency Injection with Dagger 2,www.udemy.com/course/dependency-injection-in-android-with-dagger/,Vasiliy Zukanov,99.99,11.39,4.4(698 ratings),Development,Mobile Apps,Android Development,"2,726",English,Master Dagger 2 Android Dependency Injection framework and start writing clean Android applications,12/2019,12/28/19
How to Make a Freaking Android App,www.udemy.com/course/how-to-make-a-freaking-android-app/,Nick Walter,119.99,11.39,4.6(616 ratings),Development,Mobile Apps,Android Development,"3,145",English,"Make apps for Android M - Marshmallow, using Android Studio for Mac or Windows. You will also learn Java programming!",11/2018,12/28/19
Kotlin for Android O Development: From Beginner to Advanced,www.udemy.com/course/kotlinandroid/,Atil Samancioglu,199.99,11.39,"4.4(1,251 ratings)",Development,Mobile Apps,Android Development,"51,885",English,Learn coding and designing Android apps with Kotlin while building real app examples like Instagram and Foursquare clone,10/2019,12/28/19
"Modern Android app using Kotlin, MVVM, Dagger2, RxJava &more",www.udemy.com/course/modernandroid/,Catalin Stefan,49.99,11.39,4.4(209 ratings),Development,Mobile Apps,Android Development,593,English,"Learn the latest Android technologies including Dagger2, MVVM, Kotlin, RxJava, Retrofit, Mockito and Glide",9/2019,12/28/19
Android P& Kotlin -Complete Android App Development Bootcamp,www.udemy.com/course/android-p-kotlin-complete-android-app-development-bootcamp/,Bita Mirshafiee,199.99,11.39,4.4(115 ratings),Development,Mobile Apps,Android Development,780,English,Learn Android Development from beginning to End Using Android Studio 3 and Android P,12/2019,12/28/19
