Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Beginning C++ Programming - From Beginner to Beyond,www.udemy.com/course/beginning-c-plus-plus-programming/,Tim Buchalka's Learn Programming Academy,149.99,13.19,"4.5(15,865 ratings)",Development,Programming Languages,C++,"63,659",English,"Obtain Modern C++ Object-Oriented Programming (OOP) and STL skills needed for game, system, and application development.",12/2019,12/29/19
Unreal Engine C++ Developer: Learn C++ and Make Video Games,www.udemy.com/course/unrealcourse/,Ben Tristem,199.99,11.39,"4.6(38,108 ratings)",Development,Game Development,Unreal Engine,"196,377",English,Created in collaboration with Epic Games. Learn C++ from basics while making your first 4 video games in Unreal,12/2019,12/29/19
Learn C++ Programming -Beginner to Advance- Deep Dive in C++,www.udemy.com/course/cpp-deep-dive/,Abdul Bari,179.99,11.99,"4.6(2,391 ratings)",Development,Programming Languages,C++,"8,501",English,"Classroom and Hands-on sessions- Features of C++ 11 , Exception Handling and STL - for Both Academics and Industry",7/2019,12/29/19
Unreal Engine 4 Mastery: Create Multiplayer Games with C++,www.udemy.com/course/unrealengine-cpp/,Tom Looman,194.99,12.59,"4.6(3,882 ratings)",Development,Game Development,C++,"23,334",English,Unleash the power of C++ and Blueprint to develop Multiplayer Games with AI in this Epic Games-approved course.,1/2019,12/29/19
Learn Advanced C++ Programming,www.udemy.com/course/learn-advanced-c-programming/,John Purcell,34.99,11.39,"4.4(4,767 ratings)",IT & Software,Other,C++,"31,299",English,"Discover intermediate to advanced C++, including C++ 11's fantastic additions to the C++ standard.",10/2017,12/29/19
Unreal Multiplayer Master: Online Game Development In C++,www.udemy.com/course/unrealmultiplayer/,Ben Tristem,199.99,11.39,"4.6(1,127 ratings)",Development,Game Development,C++,"18,009",English,"Created in collaboration with Epic Games. Use Unreal for online game dev in C++. Covers LAN, VPN, Steam and more.",10/2019,12/29/19
Design Patterns in Modern C++,www.udemy.com/course/patterns-cplusplus/,Dmitri Nesteruk,99.99,11.39,"4.4(2,031 ratings)",Development,Programming Languages,C++,"11,783",English,Discover the modern implementation of design patterns with Ð¡++,11/2019,12/29/19
Learn C++ Programming from Beginner to Expert : 2019,www.udemy.com/course/c-for-beginners-concise-and-practical/,Harsh Kajla,199.99,11.39,"4.7(1,714 ratings)",IT & Software,Other,C++,"7,465",English,Specially designed for people who don't have any knowledge about programming & want to learn C++ from scratch,12/2019,12/29/19
Learn C++ for Game Development,www.udemy.com/course/learn-cpp-for-ue4-unit-1/,Stephen Ulibarri,199.99,11.39,4.6(520 ratings),Development,Programming Languages,C++,"2,301",English,Learn the basics of C++ to prepare you for game development programming!,8/2018,12/29/19
C++: From Beginner to Expert,www.udemy.com/course/video-course-c-from-beginner-to-expert/,Arkadiusz Włodarczyk,169.99,11.39,"4.4(6,905 ratings)",Development,Programming Languages,C++,"35,911",English,Designed for people who don't have any knowledge about the programming and want to program in C++,12/2019,12/29/19
Modern C++ Concurrency in Depth,www.udemy.com/course/modern-cpp-concurrency-in-depth/,Kasun Liyanage,69.99,11.39,4.0(524 ratings),IT & Software,Other,C++,"3,507",English,"in depth discussion on modern c++ concurrency features including memory model, lock free data structure, thread pools",2/2019,12/29/19
Qt core for beginners with C++,www.udemy.com/course/qt-core-for-beginners/,Bryan Cairns,19.99,11.39,4.4(504 ratings),IT & Software,Other,C++,"4,172",English,Learn the foundations of C++ and Qt programming,6/2019,12/29/19
Beginning Modern C++ (C++11/C++14),www.udemy.com/course/beg-modern-cpp/,Umar Lone,199.99,11.39,"4.1(1,288 ratings)",Development,Programming Languages,C++,"6,600",English,The most comprehensive C++ tutorial with C++11/14 features,11/2019,12/29/19
Learn C++ Programming By Making Games Volume 2,www.udemy.com/course/learn-cpp-programming-by-making-games-volume-2/,Serge Lansiquot,199.99,11.39,4.4(56 ratings),Development,Game Development,C++,759,English,In depth and practical look at Object Oriented Programming,12/2019,12/29/19
C++ programming step by step from beginner to advance level.,www.udemy.com/course/cplusplus-programming-step-by-step/,Shibaji Paul,199.99,11.39,4.5(494 ratings),Development,Programming Languages,C++,"3,326",English,"Start with C++ basics then master on File I/O, Object Oriented Programming OOP, STL, Functors, Lambda with C++ 11/14",11/2019,12/29/19
Mastering C++ Standard Library Features,www.udemy.com/course/mastering-c-standard-library-features/,Packt Publishing,124.99,11.39,4.5(265 ratings),Development,Web Development,C++,"2,044",English,Harness the power of the C++ STL and make full use of its components,1/2018,12/29/19
C++ Standard Template Library in Practice,www.udemy.com/course/c-standard-template-library-in-practice/,Packt Publishing,124.99,11.99,4.1(7 ratings),Development,Programming Languages,C++,130,English,Gain insights into the C++ STL using real-world examples,12/2019,12/29/19
Functional Programming using C++,www.udemy.com/course/functional-programming-using-cpp/,Tobias Hermann,24.99,11.99,4.5(138 ratings),Development,Software Engineering,C++,"1,066",English,Write more robust and easier to maintain C++ code than ever before.,3/2018,12/29/19
Learn Intermediate Modern C++!,www.udemy.com/course/learn-intermediate-modern-c/,James Raynard,19.99,11.99,4.4(6 ratings),IT & Software,Other,C++,116,English,Take your knowledge of Modern C++ to the next level!,12/2019,12/29/19
Beginning Test Driven Development in C++,www.udemy.com/course/beginning-test-driven-development-in-c/,Richard Wells,29.99,11.99,4.2(305 ratings),Development,Software Testing,C++,"2,672",English,Learning the discipline of Test Driven Development (also known as TDD) Using the C++ Programming Language,7/2018,12/29/19
Learn and Understand C++,www.udemy.com/course/learn-c-plus-plus-from-beginner-to-advanced/,Ermin Kreponic,194.99,11.99,"4.3(3,225 ratings)",Development,Programming Languages,C++,"117,919",English,"Take this course to learn C++ which you can use for ethical hacking, game development, and most software you use daily!",12/2016,12/29/19
Detecting Memory Leaks in C/C++ Applications,www.udemy.com/course/cpp_leaks/,Umar Lone,99.99,11.99,4.5(8 ratings),IT & Software,Other,C++,167,English,Apply techniques to detect & isolate memory related errors in Visual Studio,12/2019,12/29/19
C++ Programming for Absolute Beginners. Newbie C++ Guide,www.udemy.com/course/c-programming-a-z/,Joey Anthony - C++ Programming,199.99,11.99,4.4(470 ratings),Business,Other,C++,"25,089",English,Learn to code using C++ programming. Learn C++ programming from scratch. Start coding in C++ - Start programming in C++,12/2018,12/29/19
Object Oriented Programming in C++,www.udemy.com/course/object-oriented-programming-in-c-q/,Anand Mahajan,74.99,11.99,4.5(423 ratings),Development,Programming Languages,C++,"2,350",English,Master the skills in OOPs step by step,3/2018,12/29/19
Learn Advanced C++ Programming,www.udemy.com/course/learn-advanced-c-programming-m/,Umair Khan,129.99,11.99,3.8(60 ratings),Development,Programming Languages,C++,"2,099",English,C++ Programming for Advanced Concepts,7/2019,12/29/19
C/C++ Pointers & Applications,www.udemy.com/course/cpp-pointers/,Umar Lone,99.99,11.99,4.3(51 ratings),Development,Programming Languages,C++,565,English,"Learn the applications of pointers such as usage in dynamic arrays, linked lists, function pointers, callbacks, etc",3/2018,12/29/19
Modern C++ Memory Management: Learn to write good code fast,www.udemy.com/course/modern-cpp-memory-management-learn-to-write-good-code-fast/,Mattias Johansson,19.99,11.99,3.9(123 ratings),Development,Programming Languages,C++,"1,669",English,Using the power of C++11 to efficiently write reliable software,12/2016,12/29/19
QT C++ GUI Tutorial For Beginners,www.udemy.com/course/qt-c-gui-tutorial-for-beginners/,Yogesh Patel,94.99,11.99,4.2(403 ratings),Development,Programming Languages,QT Framework,"2,744",English,"if you're C++ programmer, Qt is your framework. No rival.",3/2019,12/29/19
System C/C++ Project : Design and Implement Timer/Schedulers,www.udemy.com/course/wheeltimers/,Abhishek Sagar,19.99,11.99,4.3(8 ratings),IT & Software,Operating Systems,C++,112,English,"Coding Project : Data Structure & Algorithm to Schedule future events on Linux/Windows platforms, System Programming, OS",8/2019,12/29/19
Learn C++ from Scratch to Advanced,www.udemy.com/course/learn-c-from-scratch-to-advanced/,Umair Khan,139.99,11.99,4.4(22 ratings),Development,Programming Languages,C++,"2,597",English,C++ Programming Course,9/2019,12/29/19
Learn C++ by Creating,www.udemy.com/course/learn-to-program-cpp/,Andrew Volk,19.99,11.99,"3.8(1,943 ratings)",Development,Programming Languages,C++,"30,501",English,Learn Programming Basics in C++ with a project based approach,2/2017,12/29/19
