Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Premiere Pro CC for Beginners: Video Editing in Premiere,www.udemy.com/course/adobe-premiere-pro-video-editing/,Phil Ebiner,199.99,11.39,"4.6(12,416 ratings)",Photography,Video Design,Adobe Premiere,"144,777",English,Learn how to edit videos in Adobe Premiere Pro with these easy-to-follow Premiere Pro video editing tutorials.,11/2019,12/31/19
Adobe Premiere Pro CC: Video Editing in Adobe Premiere Pro,www.udemy.com/course/adobe-premiere-pro-cc-2017-video-editing/,Louay Zambarakji,199.99,12.59,"4.7(2,800 ratings)",Design,Design Tools,Adobe Premiere,"32,190",English,Learn Video Editing in Adobe Premiere Pro with Color Correction & Color Grading and Professional Video Editing practices,1/2019,12/31/19
Video Editing in DaVinci Resolve 15:  Beginner to Advanced,www.udemy.com/course/davinci-resolve-15-course/,Louay Zambarakji,199.99,14.39,4.5(834 ratings),Photography,Video Design,DaVinci Resolve,"7,146",English,Learn Video Editing in DaVinci Resolve 15 with Color Correction & Color Grading & Visual Effects in DaVinci Resolve 15,5/2019,12/31/19
VIDEO EDITING. Techniques loved by pro broadcast filmmakers,www.udemy.com/course/creative-video-editing-how-to-edit-to-engage-your-audience/,Andrew St.Pierre White,99.99,11.39,4.6(669 ratings),Photography,Video Design, Video Editing,"4,759",English,"Creative video editing techniques used by professionals is taught by a veteran, international award-winning editor.",10/2018,12/31/19
Guide to DaVinci Resolve 16 Video Editing,www.udemy.com/course/guide-to-davinci-resolve-16-video-editing/,Chris Navarre,29.99,11.39,4.1(83 ratings),Photography,Video Design,Video Editing,"1,627",English,"Learn how to edit videos, create 3D special effects, and color grade videos in this great video editor.",12/2019,12/31/19
Learn Adobe After Effects CC 2019 for Beginners,www.udemy.com/course/adobe-after-effects-beginners/,Jordy Vandeput,99.99,11.39,4.9(193 ratings),Photography,Video Design,VFX Visual Effects,818,English,Dive in the world of Visual Effects in this exciting and themed hands-on course,4/2019,12/31/19
The Complete Adobe Premiere Pro CC Master Class Course,www.udemy.com/course/adobepremiereprocc/,Joe Parys,199.99,14.39,4.5(480 ratings),Photography,Video Design,Adobe Premiere,"27,573",English,In this complete master class course students will be able to edit video like a professional using adobe premiere pro cc,4/2018,12/31/19
Video Editing: Premiere Pro & After Effects Dynamic Linking,www.udemy.com/course/video-editing-premiere-pro-after-effects-dynamic-linking/,Louay Zambarakji,104.99,11.39,4.9(183 ratings),Photography,Video Design,Video Editing,"17,308",English,Learn the Dynamic Link Video Editing techniques within the Adobe CC Suite for Premiere Pro CC and After Effects CC,1/2019,12/31/19
Adobe Premiere Pro CC: Learn Video Editing In Premiere Pro,www.udemy.com/course/learnpremierepro/,Life Progression Project,154.99,11.39,"4.6(1,258 ratings)",Design,Design Tools,Adobe Premiere,"11,989",English,"Adobe Premiere Pro CC video editing for beginners: Edit footage and audio, make titles and more using Adobe Premiere Pro",12/2019,12/31/19
Learning Final Cut Pro X - Video Editing Mastery ,www.udemy.com/course/learning-final-cut-pro-x-video-editing-mastery/,Infinite Skills,49.99,11.39,4.4(913 ratings),Photography,Video Design,Final Cut Pro,"5,139",English,Learning Final Cut Pro X. A detailed course aimed at teaching users how to use FCP X on the Mavericks or Yosemite OS.,1/2017,12/31/19
