Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
The Ultimate Acrylic Painting Course,www.udemy.com/course/acrylic-painting-the-complete-course/,Nancy Reyner,199.99,50.00,4.5(154 ratings),Lifestyle,Arts & Crafts, Acrylic Painting,629,English,"I Love Acrylic Paint! And so will your canvas, your brushes and all those brilliant pictures in your head.",12/2019,12/29/19
Acrylic Painting - Introduction to Acrylic Painting,www.udemy.com/course/acrylic-painting-introduction-to-acrylic-painting/,Rod Moore,44.99,11.99,4.5(365 ratings),Lifestyle,Arts & Crafts,Acrylic Painting,"2,943",English,An Introduction to Acrylic Painting For Beginners. Learn how to paint in Acrylics using the Moore Method of Painting,7/2017,12/29/19
The Acrylic Painting Academy,www.udemy.com/course/the-acrylic-painting-academy/,Matthew Fussell,29.99,11.99,4.3(455 ratings),Lifestyle,Arts & Crafts,Acrylic Painting,"3,486",English,Get Started With Acrylic Painting,5/2016,12/29/19
Intro to Abstract Painting #1 and #2,www.udemy.com/course/how-to-paint-abstracts/,Andy Morris,99.99,11.99,4.2(677 ratings),Lifestyle,Arts & Crafts,Abstract Painting,"7,197",English,Painting Acrylic Abstract Art; Find your Creativity with easy to follow Demos on how I create popular abstract paintings,10/2019,12/29/19
Acrylic Painting for Beginners,www.udemy.com/course/acrylic-painting-for-beginners/,Malcolm Dewey,64.99,11.99,4.3(173 ratings),Lifestyle,Arts & Crafts,Acrylic Painting,990,English,The Complete Guide to Your First Acrylic Painting,5/2018,12/29/19
Color Mixing Course in Acrylics & Oil Paints,www.udemy.com/course/color-mixing-course-in-acrylics-oil-paints/,Rod Moore,64.99,11.99,4.5(142 ratings),Lifestyle,Arts & Crafts,Acrylic Painting,"1,001",English,Complete Color Mixing Course For Acrylic Painting & Oil Painting - Understand how to mix color in acrylics and oils,11/2017,12/29/19
Acrylic Painting Techniques for Landscape Course,www.udemy.com/course/acrylic-painting-techniques/,Rod Moore,34.99,11.99,4.5(94 ratings),Lifestyle,Arts & Crafts,Acrylic Painting,774,English,How to paint landscapes in Acrylic Paint. Learn these simple Acrylic Painting Techniques for Painting simple landscapes,8/2017,12/29/19
Impressionism - Paint this Italy Scene in Oil or Acrylic,www.udemy.com/course/impressionism-paint-this-italy-scene-in-oil-or-acrylic/,Christopher Clark,39.99,11.99,4.2(221 ratings),Lifestyle,Arts & Crafts,Acrylic Painting,"1,600",English,Learn Impressionism techniques by creating this Italian street painting. For total beginner through advanced painters.,12/2016,12/29/19
Intermediate Fluid Art Techniques with Chameleon Jones,www.udemy.com/course/chameleonjones-intermediate-art-techniques/,Ali Saren,0.0,54.99,4.8(27 ratings),Lifestyle,Arts & Crafts,Acrylic Painting,147,English,Chameleon Cells and Tortoise Cells,9/2019,12/29/19
Abstract Painting - Going Big,www.udemy.com/course/abstact-painting-going-big/,Andy Morris,99.99,11.99,4.3(135 ratings),Lifestyle,Arts & Crafts,Abstract Painting,"2,618",English,Learn How to Stretch and Paint Large Acrylic Abstract Paintings Economically,10/2019,12/29/19
Fluid Art Mastery: Abstract Flow Art Secrets Revealed,www.udemy.com/course/fluid-art-mastery/,Rick Cheadle,29.99,11.99,4.2(393 ratings),Lifestyle,Arts & Crafts,Acrylic Painting,"1,682",English,9 Steps To Being A Successful Paint Pouring Artist,11/2018,12/29/19
Art for Kids and Beginners: Learn to Paint Acrylic Paintings,www.udemy.com/course/art-for-kids-and-beginners-learn-to-paint-acrylic-paintings/,Em Winn,24.99,11.99,4.6(112 ratings),Lifestyle,Arts & Crafts,Art for Kids,845,English,How to Paint with Acrylic Paints: 8 Simple Step-by-Step Art Lessons Designed Especially for Kids and Beginners Ages 8+.,2/2017,12/29/19
Brushstroke Masterclass: Achieve 40+ Acrylic Techniques,www.udemy.com/course/brushstroke-masterclass-acrylic-painting/,Melissa Fryer,99.99,25.00,4.5(26 ratings),Lifestyle,Arts & Crafts,Acrylic Painting,193,English,"Discover how to easily and quickly master 40+ acrylic painting brushstroke techniques, using only 4 brushes and 4 tools!",8/2019,12/29/19
Acrylic Abstract Painting Atmospheric Landscapes,www.udemy.com/course/acrylic-abstract-painting-atmospheric-landscapes/,Andy Morris,99.99,11.99,4.1(144 ratings),Lifestyle,Arts & Crafts,Abstract Painting,807,English,Learn How You Can Create Stunning Abstract Paintings in the Atmospheric Landscape Style,10/2019,12/29/19
Beginners Acrylic Techniques with Geoff Hutchins,www.udemy.com/course/beginners-acrylic-techniques-with-geoff-hutchins/,Geoff Hutchins,39.99,11.99,4.7(13 ratings),Lifestyle,Arts & Crafts,Acrylic Painting,157,English,Learn to quickly master the essential basics of painting with acrylic,12/2018,12/29/19
How to Gold Leaf & Acrylic Painting Ideas Over Gold Leaf,www.udemy.com/course/acrylic-painting-techniques-on-gold-leaf/,Nancy Reyner,49.99,12.50,4.9(40 ratings),Lifestyle,Arts & Crafts,Acrylic Painting,168,English,Easily apply gold leaf to any surface AND learn best acrylic painting techniques to use with leaf for exciting images,12/2019,12/29/19
How to Paint Koi,www.udemy.com/course/how-to-paint-koi/,Dale Volker,19.99,11.99,4.7(5 ratings),Lifestyle,Arts & Crafts, Acrylic Painting,30,English,Watercolor and acrylic painting techniques,11/2019,12/29/19
Watercolor and Pastel Techniques for Light Filled Paintings,www.udemy.com/course/watercolor-and-pastel-techniques-for-light-filled-paintings/,Malcolm Dewey,49.99,11.99,4.9(11 ratings),Lifestyle,Arts & Crafts,Acrylic Painting,143,English,Capture Light and Vibrancy with Watercolor and Pastels,8/2019,12/29/19
