Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
Internationally Accredited Diploma Certificate in Nutrition,www.udemy.com/course/internationally-accredited-diploma-certificate-in-nutrition/,Akash Sehrawat,199.99,11.99,"4.4(2,839 ratings)",Health & Fitness,Nutrition, ,"24,801",English,Learn how to eat healthy and understand the fundamentals of nutrition science,12/2019,12/28/19
Diet And Nutrition Coach Certification: Beginner To Advanced,www.udemy.com/course/diet-nutrition-coach-certification-beginner-to-advanced/,Felix Harder,199.99,11.99,4.6(818 ratings),Health & Fitness,Nutrition, ,"3,839",English,"Become A Nutrition Coach: Create Muscle Growth & Fat Loss Meal Plans, Build A Fitness Diet Business & Be A Health Expert",12/2019,12/28/19
"Eat Real Food: How to Eat a Whole-Food, Plant-Based Diet",www.udemy.com/course/whole-food-plant-based-diet/,Evita Ochel,49.99,11.99,"4.6(1,179 ratings)",Health & Fitness,Nutrition, ,"6,630",English,"Learn how to be a healthy vegan or vegetarian in a holistic way for best health, weight, and wellbeing.",12/2019,12/28/19
Nutrition Masterclass: Build Your Perfect Diet & Meal Plan,www.udemy.com/course/nutrition-masterclass-build-your-perfect-diet-meal-plan/,Felix Harder,99.99,11.99,"4.4(1,721 ratings)",Health & Fitness,Nutrition,Dieting,"12,216",English,"Learn The Truth About Nutrition, Dieting For Weight Loss, Building Muscle, Healthy Eating, Meal Planning, Fat Loss",12/2019,12/28/19
Internationally Accredited Diploma in Diet Planning,www.udemy.com/course/diet-plan-mastery/,Akash Sehrawat,199.99,11.99,4.5(455 ratings),Health & Fitness,Nutrition,Dieting,"7,975",English,"Learn how to Create Your Clients(or your)perfect diet and nutrition plan based on their goals, preferences and lifestyle",12/2019,12/28/19
Fully Accredited Professional Nutritionist Diploma Course,www.udemy.com/course/complete-nutrition-for-all-fully-accredited-course/,Dr Karen E Wells,94.99,11.99,4.1(283 ratings),Health & Fitness,Nutrition, ,"2,271",English,Complete Nutrition For All - Exploring All Elements of Nutrition. Healthy Eating & Nutrition for all ages!,11/2019,12/28/19
Vegan Nutrition: Build Your Plant Based Diet & Meal Plan,www.udemy.com/course/vegan-nutrition-build-your-plant-based-diet-meal-plan/,Felix Harder,99.99,11.99,4.2(153 ratings),Health & Fitness,Nutrition,Vegan Cooking,"1,029",English,"Learn How To Set Up A Vegan Diet For Weight Loss, Building Muscle, Healthy Eating, Meal Planning & Vegan Bodybuilding",12/2019,12/28/19
Meal Planning Masterclass: Create Your Own Meal Plan,www.udemy.com/course/meal-planning-mastery/,Brad Newton,149.99,11.99,4.4(849 ratings),Health & Fitness,Nutrition,Meal Planning,"7,818",English,"Save hundreds by learning how to create your own meal plan to lose fat and build muscle, while eating the food you love.",12/2019,12/28/19
Diploma Certificate in Dietary Supplements Advisor,www.udemy.com/course/diploma-certificate-in-dietary-supplements-advisor/,Akash Sehrawat,199.99,11.99,4.4(321 ratings),Health & Fitness,Nutrition, ,"3,066","English
 ","Become an advisor/expert in selecting the best supplements for weight loss, muscle building and for good health",12/2019,12/28/19
Essentials of Green Smoothies,www.udemy.com/course/green-smoothies/,Evita Ochel,29.99,11.99,4.7(214 ratings),Health & Fitness,Nutrition, ,"1,294",English,Learn how to make nutritionally superior green smoothies to optimize your health and weight,4/2019,12/28/19
The Plant-Based Diet & Nutrition Masterclass,www.udemy.com/course/the-ultimate-guide-to-plant-based-eating-for-beginners/,Gentry Rosario,199.99,11.99,4.8(45 ratings),Health & Fitness,Nutrition, ,"1,405",English,Learn how to correctly implement a plant based diet & understand fundamentals of holistic health & whole food nutrition,12/2019,12/28/19
Diploma in Yogic Nutrition,www.udemy.com/course/diploma-in-yogic-nutrition/,Akash Sehrawat,199.99,11.99,4.6(23 ratings),Health & Fitness,Nutrition, ,169,English,Understand the fundamentals of Yogic Nutrition science & Learn how to Create Yogic Diets,11/2019,12/28/19
