Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
The Complete Digital Marketing Course - 12 Courses in 1,www.udemy.com/course/learn-digital-marketing-course/,Rob Percival,199.99,11.99,"4.5(69,103 ratings)",Marketing,Digital Marketing, ,"329,251",English,"Master Digital Marketing: Strategy, Social Media Marketing, SEO, YouTube, Email, Facebook Marketing, Analytics & More!",10/2019,12/28/19
The Complete Digital Marketing Guide - 17 Courses in 1,www.udemy.com/course/digital-marketing-guide/,Robin & Jesper | Digital Marketing Professionals,199.99,11.99,"4.5(2,666 ratings)",Business,Strategy,Digital Marketing,"14,491",English,"Digital Marketing & Social Media Marketing Mastery, Facebook Ads, Instagram Marketing, WordPress, SEO, YouTube, Chatbots",12/2019,12/28/19
Digital Marketing Masterclass - 23 Courses in 1,www.udemy.com/course/digital-marketing-masterclass/,Phil Ebiner,199.99,11.99,"4.3(7,560 ratings)",Marketing,Digital Marketing, ,"45,250",English,"Grow Your Business with Digital Marketing: Social Media Marketing, Facebook, Content, YouTube, Email Marketing, Websites",10/2019,12/28/19
Mega Digital Marketing Course A-Z: 12 Courses in 1 + Updates,www.udemy.com/course/digital-marketing-strategy-course-wordpress-seo-instagram-facebook/,Pouya Eti • Digital Marketing Expert,199.99,11.99,"4.4(1,864 ratings)",Marketing,Digital Marketing,Marketing Strategy,"19,220","English
 ","Digital Marketing Strategy, Social Media Marketing, WordPress, SEO, Digital Sale, Email, Instagram, Facebook, ads ..",12/2019,12/28/19
"The Ultimate SEO, Social Media & Digital Marketing MASTERY",www.udemy.com/course/digital-marketing-courses/,"Tomas Moravek | SEO, Facebook Ads & Facebook Marketing Expert",199.99,11.99,4.4(588 ratings),Marketing,Digital Marketing,Social Media Marketing,"16,190",English,"Facebook, YouTube, Instagram, SEO: SEO Keywords, SEO Copywriting, UX SEO, WordPress SEO, Local SEO, Voice SEO, Video SEO",12/2019,12/28/19
[2020] Growth Hacking with Digital Marketing (Version 7.1),www.udemy.com/course/growth-hacking-masterclass-become-a-digital-marketing-ninja/,Davis Jones,194.99,11.99,"4.4(4,074 ratings)",Marketing,Growth Hacking,Digital Marketing,"37,975",English,"Become a growth hacker! This course is used by teams at PayPalÂ®, IBMÂ®, CitibankÂ® & many other successful organizations!",12/2019,12/28/19
Social Media Marketing Agency : Digital Marketing + Business,www.udemy.com/course/social-media-marketing-agency-digital-business-facebook-ads-instagram/,Pouya Eti • Digital Marketing Expert,199.99,11.99,4.5(965 ratings),Marketing,Digital Marketing,Advertising Strategy,"28,048",English,"Learn to build a business, find clients, & social media marketing all in one. Facebook ads, Instagram, Google ads & ...",12/2019,12/28/19
VIP Digital Marketing Master Course : 31 Courses in 1,www.udemy.com/course/digital-marketing-course-social-media-best-instagram-facebook-seo/,Pouya Eti • Digital Marketing Expert,199.99,11.99,4.4(678 ratings),Marketing,Digital Marketing,Marketing Management,"40,250",English,"Digital Marketing Course : Instagram marketing, Facebook, SEO, Google ads, Youtube, Email & Mailchimp, Wordpress & ...",12/2019,12/28/19
How To Create Sales Funnels Without ClickFunnels! No Costs!,www.udemy.com/course/sales-funnels-without-clickfunnels/,Greg Gottfried,99.99,11.99,4.4(271 ratings),Business,Sales,Sales Funnel,"1,355",English,Build and automate your first sales funnel without any costs! Increase sales with proven effective sales funnels!,10/2018,12/28/19
Introduction to Programmatic Advertising - Digital Marketing,www.udemy.com/course/introduction-to-programmatic-advertising-digital-marketing/,Ben Silverstein,199.99,11.99,4.3(314 ratings),Marketing,Digital Marketing, ,"1,144",English,Learn the inner workings of a massive digital industry - How advertisers use programmatic to execute their digital buys,8/2019,12/28/19
How To Start Your Own Digital Marketing Agency,www.udemy.com/course/how-to-start-your-own-digital-marketing-agency/,John Shea,194.99,11.99,4.3(649 ratings),Business, Home Business,Digital Marketing,"7,499",English,Learn everything you need to know about starting your own SEO & Web Design business as a digital marketer.,2/2019,12/28/19
The Modern Digital Marketing Master Course [Your New Career],www.udemy.com/course/the-modern-digital-marketing-master-course-your-new-career/,Theo McArthur,199.99,11.99,4.1(675 ratings),Marketing,Digital Marketing, ,"3,527",English,From beginner to online marketing expert. Grow your own successful digital marketing business from scratch step-by-step,8/2019,12/28/19
Digital Body Language,www.udemy.com/course/digital-body-language/,Vanessa Van Edwards,19.99,11.99,"4.5(1,655 ratings)",Personal Development,Personal Brand Building,Body Language,"18,230",English,"You will learn what your digital brand says about you through your social media pictures, website and more.",1/2019,12/28/19
Digital Marketing: How to Generate Sales Leads in 2019,www.udemy.com/course/digital-lead-generation/,Lawrence Howlett,29.99,11.99,4.5(383 ratings),Marketing,Digital Marketing, ,"5,544",English,Learn How To Generate Leads With A Step-By-Step Workbook & Action Plan To Boost Your Sales in 2019,10/2015,12/28/19
Introduction to Programmatic Advertising (2019 ),www.udemy.com/course/programmatic-advertising-course/,Rohit Uttamchandani,199.99,11.99,4.0(174 ratings),Marketing,Digital Marketing, ,529,English,The most comprehensive introductory course on programmatic advertising that you will find on the internet.,7/2019,12/28/19
Ecommerce PPC Ads 2020: Google Shopping & Merchant Center,www.udemy.com/course/ecommerce-ads-with-google-merchant-center-google-shopping/,Alex Genadinik,39.99,11.99,4.4(250 ratings),Marketing,Advertising,Digital Marketing,"1,084",English,Product Listing PPC Ads with Google Shopping: Ecommerce sales strategy that is much more effective than basic AdWords,12/2019,12/28/19
Digital Advertising & Marketing 101: Take The Complete Guide,www.udemy.com/course/digital-advertising-marketing-101/,Ben Silverstein,199.99,11.99,"4.3(1,154 ratings)",Marketing,Digital Marketing,Marketing Strategy,"4,743",English,"Top Digital Marketing Course | Facebook Ads, Google/YouTube, Display/Video & more|Grow your career (German/Portuguese)",8/2019,12/28/19
Digital Marketing Strategies Top Ad Agencies Use For Clients,www.udemy.com/course/digital-marketing-strategies-top-ad-agencies-use-for-clients/,Edward Brown,199.99,11.39,3.9(186 ratings),Marketing,Digital Marketing, ,"4,493",English,Digital Marketing & Social Media Masterclass For 2019. Attract New Customers & Repeat Business Consistently Today.,1/2019,12/28/19
Advanced Amazon Marketing - The Complete Amazon Ads Course,www.udemy.com/course/amazon-ads/,COURSE ENVY,199.99,11.99,4.7(211 ratings),Marketing,Advertising,Digital Marketing,"1,579",English,"A step-by-step guide to successful strategies for advertising on Amazon. MASTER Sponsored Product ads, Amazon marketing",5/2019,12/28/19
Digital Marketing: The Ultimate Guide to Strategic Marketing,www.udemy.com/course/digital-marketing-management/,Oxford Learning Lab,199.99,11.39,4.3(599 ratings),Marketing,Digital Marketing, ,"6,323",English,"Master Digital Marketing: Instagram, Optimization, Social Media, Analytics, SEO, PPC, Email, WebCopy, UX, Content Mkt",7/2019,12/28/19
Digital Advertising & Marketing 201: Today's Trends & Topics,www.udemy.com/course/digital-advertising-marketing-201/,Ben Silverstein,199.99,11.39,4.4(361 ratings),Marketing,Digital Marketing,Advertising Strategy,"1,864",English,"Advanced Digital Marketing Course | Header Bidding, Fraud/Viewability, Big Data, Programmatic, Mobile Advertising & more",8/2019,12/28/19
Conversion Tracking for Digital Marketing in 2019,www.udemy.com/course/conversion-tracking-for-digital-marketing/,Mark Meyerson,199.99,11.39,4.0(92 ratings),Marketing,Digital Marketing, ,"2,355",English,A comprehensive guide to correctly implementing tracking and analytics for all your digital marketing campaigns,8/2018,12/28/19
Start a Digital Marketing Agency - Business Plan & Documents,www.udemy.com/course/start-an-online-marketing-agency-business-plan-documents/,Jeff Mack,64.99,11.39,2.9(169 ratings),Business,Entrepreneurship,Digital Marketing,"1,464",English,"Business Plan & documents for an Online / Mobile Marketing Agency. Provide SEO, SMM, PPC, and other services to clients.",10/2019,12/28/19
The Complete Digital Marketing Bootcamp,www.udemy.com/course/digital-marketing-bootcamp-course/,Seijin Jung,199.99,13.19,4.2(635 ratings),Marketing,Digital Marketing, ,"3,814",English,"Learn how to set up winning campaigns using Facebook, Google, YouTube, SEO, Email, Retargeting, and Google Analytics",1/2017,12/28/19
Digital Marketing For Non-Profits & Charities,www.udemy.com/course/digitalmarketing/,Simon Scriver,59.99,11.39,4.2(131 ratings),Marketing,Digital Marketing, ,615,English,"Getting Started & Setting Priorities With Digital Marketing: Building An Audience, Communicating and Fundraising Online",10/2019,12/28/19
