Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3,Enrollment,Language,Description,Last Update,Date Scraped
How to Play Your Best Game in Life 201,www.udemy.com/course/how-to-play-your-best-game-in-life-201/,Pad .,49.99,11.39,5.0(2 ratings),Personal Development,Personal Transformation,Personal Development,16,English,Unleash your personal archetypes to become more and achieve more of what you want in life.,6/2018,12/31/19
"Escape Perfectionism, Gain Excellence.",www.udemy.com/course/escape-perfectionism-gain-excellence/,Dr. Richard Walters,24.99,11.39,4.1(93 ratings),Personal Development,Other,Personal Development,"6,336",English,Help for perfectionists and those who live with them.,3/2014,12/31/19
"Mind-Mapping for Personal Development, Growth & Life Change",www.udemy.com/course/mind-mapping-a-personal-development-plan-for-success/,Craig Pennell,54.99,11.39,3.8(45 ratings),Personal Development,Personal Transformation,Personal Development,"2,898",English,A Powerful Introduction to Utilizing Mind-maps for Self Improvement & Personal Growth - Uses Free Mind-map Software,6/2018,12/31/19
How to Make a Difference by Nicholas Kristof & Sheryl WuDunn,www.udemy.com/course/how-to-make-a-difference-by-nicholas-kristof-sheryl-wudunn/,Nicholas Kristof,119.99,11.39,4.5(290 ratings),Teaching & Academics,Humanities,Personal Development,"2,231",English,Learn from Pulitzer Prize winning journalists how to expand global opportunity & gain the tools to create real change.,4/2016,12/31/19
Master Your Inner Power,www.udemy.com/course/master-your-inner-power/,Bogdan Andronachi,94.99,11.39,4.6(27 ratings),Personal Development,Personal Transformation,Personal Development,"1,360",English,"Release Your Hidden Force, Erase Your Addictive Bad Habits and Achieve Mastery for Fulfilling Your Dreams",5/2017,12/31/19
Law Of Attraction Manifest/ Control Physics Of Your Reality,www.udemy.com/course/learn-how-to-control-the-physics-of-your-reality/,zach smith,199.99,11.39,5.0(3 ratings),Personal Development,Personal Transformation,Personal Development,27,English,Learn How Easy It Is To Control Your Reality! Learn how easy it is to have control of the world around you!,4/2019,12/31/19
Focus Mastery,www.udemy.com/course/modernfocus/,Matthias Reisinger,199.99,11.39,4.5(10 ratings),Personal Development,Productivity,Personal Development,120,English,The complete course on habits and productivity,12/2018,12/31/19
"Improve Your Life with ""Mental Magic""",www.udemy.com/course/a-magic-5-step-formula-for-success/,Anthony Hamilton,94.99,11.39,4.5(24 ratings),Personal Development,Personal Transformation,Personal Development,170, English,Design your ideal life and use the power of your mind to manifest it.,7/2015,12/31/19
Awaken Your Greatness: Forging the Foundations of Success,www.udemy.com/course/awaken-your-greatness/,Edward Reilly,99.99,11.39,4.1(6 ratings),Personal Development,Personal Transformation,Personal Development,109,English,The ULTIMATE Personal Development Program for Unleashing your Potential and Reaching the Fulfillment You've Dreamed of,8/2018,12/31/19
How to Create an Effective Personal Elevator Pitch,www.udemy.com/course/creating-an-effective-personal-elevator-pitch/,Kaliym Islam,24.99,11.39,4.5(4 ratings),Personal Development,Personal Brand Building,Personal Development,20,English,Techniques for Communicating Your Value,4/2017,12/31/19
Discover the Authentic You.,www.udemy.com/course/beautiful-authentic-you/,Kyle Stephens,199.99,11.39,0.0(0 ratings),Personal Development,Personal Transformation,Personal Development,8,English,"Unlock the True, Authentic You!",2/2019,12/31/19
The Science of Buddhist Philosophy [Level 2],www.udemy.com/course/the-science-of-buddhist-philosophy-level-2/,Anthony Peters,19.99,11.39,0.0(0 ratings),Personal Development,Personal Transformation,Personal Development,17,English,How to Become Master of Your Mind and Influence Your Future,12/2018,12/31/19
Intuitive Development with Guided Meditation,www.udemy.com/course/intuitive-development-with-guided-meditation/,Denise Foster,104.99,11.39,4.1(6 ratings),Personal Development,Personal Transformation,Meditation,31,English,"When you learn to trust your Intuition, you will step into the the Universal energy flow and be Divinely guided.",10/2017,12/31/19
How to be the Man your child needs: Course for Divorced Dads,www.udemy.com/course/how-to-be-the-man-your-child-needs-course-for-divorced-dads/,Coach Hall SFC,199.99,11.39,5.0(2 ratings),Personal Development,Parenting & Relationships,Personal Development,16,English,"How to deal with the pain of divorce, be a great father and move on in a positive way. A personal development course",6/2019,12/31/19
Change Your Words Change Your Life,www.udemy.com/course/language-of-success/,Pradeep Aggarwal,89.99,11.39,3.6(37 ratings),Business,Communications,Personal Development,"2,610",English,"Hypnotic language of success, Every word has power, change your word change your life.",6/2014,12/31/19
"True, New, Authentic You Part 1 - Know Yourself",www.udemy.com/course/unlocking-the-true-new-authentic-you-part-1/,Eloise Burton,19.99,11.99,4.1(8 ratings),Personal Development,Personal Transformation,Confidence,654,English,Learn to understand what you want and live with confidence and authenticity,11/2018,12/31/19
YOU 2.0: How To Instantly Upgrade Your Life,www.udemy.com/course/how-to-instantly-upgrade-your-life/,Derek Franklin,99.99,11.39,4.7(10 ratings),Personal Development,Personal Transformation,Personal Development,290,English,Discover 12 Proven Strategies To Help You Become The Best Version Of Yourself EVER!,9/2017,12/31/19
Vision Books with Power & Passion,www.udemy.com/course/self-development/,Deborah Cassie,19.99,11.39,0.0(0 ratings),Personal Development,Other,Personal Development,8,English,"Discover your beliefs, create power tools for self development. Set strong actionable goals",11/2017,12/31/19
Carefree Introvert - Feel good at Parties,www.udemy.com/course/carefree-introvert-parties/,Rune Thor,49.99,11.39,4.6(13 ratings),Personal Development,Happiness,Personal Development,"1,160",English,Become a Carefree Introvert - be confident and have fun at parties,4/2018,12/31/19
