Course,URL,instructor,Price (full),Price (discount),Rank
Internationally Accredited Diploma in Weight Loss,www.udemy.com/course/internationally-accredited-diploma-in-weight-loss/,"Akash Sehrawat, Fabulous Body, Teaching Assistant","₩220,000","₩12,100",Rating: 4.2 out of 54.2 - (420)
Chair Yoga for Seniors & Beginners,www.udemy.com/course/chair-yoga/,Kassandra Reinhardt,"₩99,000","₩12,100",Rating: 4.1 out of 54.1 - (386)
"Therapeutic Art for Healing, Happiness & Stress Reduction",www.udemy.com/course/art-therapy-for-healing-happiness-stress-reduction/,"Joeel & Natalie Rivera, Victoria Hawkins, Transformation Academy ™","₩220,000","₩12,100",Rating: 4.1 out of 54.1 - (523)
Hawaiian Lomi Lomi Massage Certificate Course,www.udemy.com/course/isla-verde-spa-lomi-lomi-hawaiian-massage-course/,Mark Perren-Jones,"₩214,500","₩12,100",Rating: 4.5 out of 54.5 - (574)
Diploma in Gut Health,www.udemy.com/course/diploma-in-gut-health/,"Akash Sehrawat, Fabulous Body, Teaching Assistant","₩220,000","₩12,100",Rating: 4.4 out of 54.4 - (105)
Yoga Medicine’s Guide to Therapeutic Yoga,www.udemy.com/course/yoga-medicines-guide-to-therapeutic-yoga/,Tiffany Cruikshank,€99.99,€25.00,Rating: 4.9 out of 54.9 - (450)
Certified Family Trauma Professional (CFTP),www.udemy.com/course/certified-family-trauma-professional-cftp/,Robert Rhoton,€179.99,€13.79,Rating: 4.8 out of 54.8 - (115)
Intermittent Fasting 101 - The Complete Course,www.udemy.com/course/intermittentfasting101/,Dr. Brady Salcido,€79.99,€14.39,Rating: 4.5 out of 54.5 - (419)
Acupressure Masterclass - All Body Systems,www.udemy.com/course/acupressure-masterclass-all-body-systems/,Annette Reilly,€199.99,€13.19,Rating: 4.4 out of 54.4 - (239)
CBT for Psychosis,www.udemy.com/course/cbt-for-psychosis/,Ron Unger,€159.99,€40.00,Rating: 4.2 out of 54.2 - (407)
Yoga for Back Pain Relief & Prevention✅Certification Course,www.udemy.com/course/yoga-for-spinal-health-lower-back-pain-relief/,Yoga Instructor Seva Samadhi,€194.99,€14.99,Rating: 4.5 out of 54.5 - (426)
"Professional Holistic Massage Course for Mind, Body, Spirit.",www.udemy.com/course/certified-holistic-massage-course-for-mind-body-and-spirit/,"Mark Casey, Tania Magdalene",€149.99,€11.39,Rating: 4.6 out of 54.6 - (60)
Specialized Certificate Course in Psychological Counseling,www.udemy.com/course/specialized-certificate-course-in-psychological-counseling/,iSapientific Studio,€199.99,€13.79,Rating: 4.4 out of 54.4 - (230)
Complete Stretching: 30+ Exercises For Flexibility & Posture,www.udemy.com/course/complete-stretching-30-exercises-for-flexibility-posture/,Felix Harder,€79.99,€14.39,Rating: 4.4 out of 54.4 - (274)
Fully Accredited Professional Aromatherapy Diploma Course,www.udemy.com/course/fully-accredited-professional-aromatherapy-course/,Dr Karen E Wells,€94.99,€11.99,Rating: 4.3 out of 54.3 - (443)
Ayurveda Basics,www.udemy.com/course/ayurveda101/,Janet M Perez,€99.99,€14.39,Rating: 4.4 out of 54.4 - (579)
Elevate Your Tennis Game: Learn from Champion Andre Agassi,www.udemy.com/course/andreagassi/,Andre Agassi,€99.99,€14.39,"Rating: 4.4 out of 54.4 - (4,026)"
Krav Maga Self Defense:  Intro. & Core Combatives by D. Kahn,www.udemy.com/course/krav-maga-self-defense-intro-core-combatives-by-d-kahn/,David Kahn,€29.99,€14.39,Rating: 4.3 out of 54.3 - (80)
Hypnotic Metaphor Mastery: Transformational Storytelling.,www.udemy.com/course/hypnotic-metaphor-mastery-transformational-storytelling/,Steven Burns,€199.99,€11.99,Rating: 4.6 out of 54.6 - (190)
PURIFY AND ACTIVATE YOUR 14 HEALING PLEXUS,www.udemy.com/course/purify-and-activate-your-14-healing-plexus/,Demian Haye Magic Vibrations Healing,€69.99,€11.39,Rating: 4.8 out of 54.8 - (46)
Mental Health and Neuroplasticity: Change your Brain,www.udemy.com/course/change-your-brain/,Emma McAdam,€199.99,€13.79,Rating: 4.5 out of 54.5 - (284)
Build Your SuperHuman Body: Become Your Own Personal Trainer,www.udemy.com/course/build-your-superhuman-body-become-your-own-personal-trainer/,"Jonathan Levi, Tee Major, SuperHuman Academy®, Leslie Benavides","₩82,500","₩12,100",Rating: 4.3 out of 54.3 - (29)
Tai Chi - Yang style- Chi Kung ,www.udemy.com/course/tai-chi-chi-kung-for-health/,SiFu Wong,"₩49,500","₩12,375",Rating: 4.8 out of 54.8 - (314)
Lazy Dancer Beginner Ballet Course - Vol 1,www.udemy.com/course/lazy-dancer-beginner-ballet-course/,Alessia Lugoboni,"₩33,000","₩12,100",Rating: 4.6 out of 54.6 - (210)
DBT Emotion Regulation,www.udemy.com/course/dbt-emotion-regulation/,Alicia Paz M.A.,"₩110,000","₩12,100",Rating: 4.4 out of 54.4 - (40)
"Herbalism :: Stress, Anxiety, Insomnia Remedies Certificate",www.udemy.com/course/herbalism-stress-anxiety-and-insomnia-remedies/,Elizabeth Heck,"₩71,500","₩12,100",Rating: 4.5 out of 54.5 - (45)
Kundalini Dance: Sacred Movements To Activate The Chakras,www.udemy.com/course/kundalinidance/,Mark Keane,"₩209,000","₩12,100",Rating: 4.4 out of 54.4 - (34)
Medical Terminology,www.udemy.com/course/medical-terminology/,Paul Stewart,"₩55,000","₩12,100",Rating: 4.5 out of 54.5 - (194)
ADHD: 30 Days To The Life You Deserve!,www.udemy.com/course/30dayadhdmakeover/,"Professor Alina Kislenko MA, RP","₩115,500","₩12,100",Rating: 4.3 out of 54.3 - (283)
Introduction to CBT: Cognitive Behavioral Therapy,www.udemy.com/course/train-to-be-your-own-counsellor-cbt-therapist/,Libby Seery - Founder of Renaissance Life Therapies,"₩220,000","₩12,100","Rating: 4.1 out of 54.1 - (2,594)"
Fully Accredited Professional Nutritionist Diploma Course,www.udemy.com/course/complete-nutrition-for-all-fully-accredited-course/,Dr Karen E Wells,"₩104,500","₩12,100",Rating: 4.0 out of 54.0 - (292)
Self-Control Psychology and Weight Loss,www.udemy.com/course/self-control-psychology-diet/,"Andrew Luttrell, Ph.D.","₩104,500","₩12,100",Rating: 4.5 out of 54.5 - (322)
The Most Important Techniques of Brazilian Jiu Jitsu,www.udemy.com/course/the-most-important-techniques-of-brazilian-jiu-jitsu/,Felipe Guedes,"₩49,500","₩12,100",Rating: 4.5 out of 54.5 - (223)
Chair Massage Certificate Course (3 CEU),www.udemy.com/course/chair-massage-no-massage-chair-required-fully-accredited/,Mark Perren-Jones,"₩214,500","₩12,100",Rating: 4.6 out of 54.6 - (181)
Fitness Trainer Certification: Gym Workouts & Bodybuilding,www.udemy.com/course/fitness-trainer-certification-gym-workouts-bodybuilding/,Felix Harder,"₩165,000","₩12,100",Rating: 4.6 out of 54.6 - (168)
Thai Hand Reflexology Massage Certificate Course,www.udemy.com/course/hand-reflexology-massage-masterclass-thai-style/,Mark Perren-Jones,"₩220,000","₩12,100",Rating: 4.9 out of 54.9 - (248)
"Treating PTSD, Trauma & Phobias With The Rewind Technique",www.udemy.com/course/treating-ptsd-trauma-phobias-with-the-rewind-technique/,Dan Jones,"₩77,000","₩12,100",Rating: 4.5 out of 54.5 - (458)
Herbalism :: Growing Medicinal Plants  [Certificate],www.udemy.com/course/medicinal-herbs-to-grow/,Elizabeth Heck,$99.99,$10.44,Rating: 4.4 out of 54.4 - (160)
Fitness Model Transformation,www.udemy.com/course/fitness-model-transformation/,Gam Sassoon,$199.99,$10.44,Rating: 4.6 out of 54.6 - (40)
Professional Accredited Yoga Teacher Training Diploma Course,www.udemy.com/course/professional-accredited-yoga-teacher-training-course/,"Dr Karen E Wells, Lisbeth Skovmand",$94.99,$10.44,Rating: 4.0 out of 54.0 - (599)
Complete Pilates Mat Course: Beginner to Advanced Level,www.udemy.com/course/complete-pilates-mat-course-beginner-to-advanced-level/,Elif ATAY,$99.99,$14.29,Rating: 4.4 out of 54.4 - (154)
Spirit Releasement Therapy - Psychic Energy & Entity Healing,www.udemy.com/course/spirit-releasement-therapist-training/,Mark Beale,$99.99,$10.99,Rating: 4.8 out of 54.8 - (140)
