Course,URL,instructor,Price (full),Price (discount),Rank
Bond Valuation Mastery - Learn To Value Bonds From Scratch.,www.udemy.com/course/bond-valuation-mastery/,Fervent #LearnWithDistinction,$119.99,$10.44,Rating: 4.5 out of 54.5 - (117)
Mastering Market Profile Trading - Professional Method,www.udemy.com/course/market-stalkers-basics-of-market-profile-trading/,Deeyana Angelo,€199.99,€11.99,Rating: 4.4 out of 54.4 - (113)
Learn how to double your Forex Trading Account in one trade,www.udemy.com/course/learn-how-to-double-your-forex-trading-account-in-one-trade/,Alex du Plooy,€54.99,€11.39,"Rating: 4.3 out of 54.3 - (1,368)"
Economics: Mastering Microeconomics 101,www.udemy.com/course/mastering-foundations-in-microeconomics/,Jef Jacobs,€49.99,€11.99,Rating: 4.4 out of 54.4 - (148)
Blockchain Development on Hyperledger Fabric using Composer,www.udemy.com/course/hyperledger/,Rajeev Sakhuja,€39.99,€11.39,"Rating: 4.3 out of 54.3 - (1,906)"
Banking Credit Analysis Process (for Bankers),www.udemy.com/course/credit-analysis-process/,"Raja Natarajan, B.Com., PGDBA, FCA",€199.99,€11.39,Rating: 4.2 out of 54.2 - (480)
Value Investing: The Complete Financial Statement Analysis,www.udemy.com/course/financial-statement-analysis-and-valuation/,Wealthy Education,€199.99,€13.19,Rating: 4.3 out of 54.3 - (521)
Managerial Accounting (Advanced): Course 4 of 5,www.udemy.com/course/expanded-managerial-accounting/,Norm Nemrow,€199.99,€11.39,Rating: 4.6 out of 54.6 - (4)
Investing The Lazy Investor Way,www.udemy.com/course/investing-lazy-investor-course/,"Steve Ballinger, MBA",€199.99,€12.59,Rating: 4.5 out of 54.5 - (243)
The Advanced Technical Analysis Trading Course (New 2020),www.udemy.com/course/the-advanced-technical-analysis-course/,Wealthy Education,€199.99,€12.59,Rating: 4.3 out of 54.3 - (251)
Learn SAP Financial Accounting - Online Training,www.udemy.com/course/sap-financial-accounting-overview/,Peter Moxon,€74.99,€11.39,Rating: 4.3 out of 54.3 - (450)
Options Trading for Rookies: Make & Manage Profitable Trades,www.udemy.com/course/option-trading-for-rookies-make-and-manage-profitable-option-trades/,"Kal Zurn, Luca Moschini, Sharper Trades",€94.99,€11.39,Rating: 4.8 out of 54.8 - (161)
Private Equity - Ultimate Private Equity Modeling Course,www.udemy.com/course/private-equity-the-ultimate-guide/,Institute of Investment Banking,€199.99,€11.39,Rating: 2.9 out of 52.9 - (130)
Anti Money Laundering & Countering of Terrorist Financing,www.udemy.com/course/anti-money-laundering-countering-of-terrorist-financing/,COMPLYFIN DWC LLC,€44.99,€12.59,Rating: 4.3 out of 54.3 - (526)
Quantitative Finance & Algorithmic Trading II - Time Series,www.udemy.com/course/quantitative-finance-algorithmic-trading-ii-time-series/,Holczer Balazs,€199.99,€11.39,Rating: 4.0 out of 54.0 - (157)
