Course,URL,instructor,Price (full),Price (discount),Rank
Microsoft Excel - Excel with Excel Pivot Tables Bootcamp!,www.udemy.com/course/excel-with-excel-pivot-tables/,MyExcelOnline John Michaloudis,199.99,9.99,"4.5(1,116 ratings)"
Typing Mastery: Learn to Type,www.udemy.com/course/learn-to-type/,Black Sheep Studios,0,0,4.3(471 ratings)
Python A-Z: Learn Python Programming By Building 5 Projects,www.udemy.com/course/python-training/,Shubham Sarda,0,0,4.3(211 ratings)
Computer Literacy & Basic Computer Skills for Productivity,www.udemy.com/course/computer-literacy/,Todd McLeod,0,0,4.5(92 ratings)
Microsoft PowerPoint - PowerPoint from Beginner to Advanced,www.udemy.com/course/microsoft-powerpoint-from-beginner-to-advanced/,Kirt Kershaw,0,0,4.5(186 ratings)
SAP S/4HANA Finance Training (vs SAP FICO),www.udemy.com/course/sap-s4hana-finance-training-fico/,Rana W Mehmood,154.99,9.99,4.4(42 ratings)
SAP S/4 HANA Essential Training,www.udemy.com/course/sap-s4-hana-erp/,George Boyle,0,0,3.9(135 ratings)
"SAP S/4HANA Training with SAP HANA, S/4HANA Finance & FIORI",www.udemy.com/course/sap-s4hana-training-hana-s4-hana-finance-fiori/,Rana W Mehmood,149.99,9.99,4.2(37 ratings)
Microsoft Excel Advanced Functions with INDEX and MATCH,www.udemy.com/course/microsoft-excel-advanced-functions-with-index-and-match/,Kyle Pew,149.99,9.99,4.8(292 ratings)
Outlook 13/16/19 Like a Boss. The Complete Course.,www.udemy.com/course/microsoft-outlook-2013-like-a-boss/,Brian Culp,99.99,9.99,4.5(543 ratings)
Office 365 SharePoint Sites,www.udemy.com/course/office-365-sites/,Intellezy Trainers,49.99,9.99,"4.3(1,009 ratings)"
Learn SAP Course - Online Beginner Training,www.udemy.com/course/learn-sap/,Peter Moxon,74.99,9.99,"4.0(1,715 ratings)"
Excel VBA - The Complete Excel VBA Course for Beginners,www.udemy.com/course/excel-vba-course/,Alan Murray,94.99,9.99,"4.3(1,016 ratings)"
Master Microsoft Excel - Excel from Beginner to Advanced,www.udemy.com/course/microsoft-excel-2016-excel-from-beginner-to-advanced/,Kirt Kershaw,149.99,9.99,4.6(280 ratings)
Become an SAP HCM Consultant ,www.udemy.com/course/become-an-sap-hcm-consultant/,Solutions  Inc,199.99,9.99,4.1(758 ratings)
Debugging SAP ABAP Code For Non Programmers,www.udemy.com/course/debugging-sap-abap-code-for-non-programmers/,Abdul Maulud,109.99,9.99,4.3(430 ratings)
Microsoft Visio 2016 Tutorial: BEGINNER to ADVANCED fast!!,www.udemy.com/course/visio-tutorial-training/,Srikanth Shirodkar,199.99,9.99,4.1(589 ratings)
