Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3
"Natural Beauty: How to Make Lotions,Creams and Body Butters",www.udemy.com/course/natural-beauty-how-to-make-lotionscreams-and-body-butters/,Jennifer Schroeder,64.99,15.59,4.4(439 ratings),Lifestyle,,Beauty
Create Bath and Body Products From Natural Ingredients,www.udemy.com/course/how-to-make-bath-and-body-products/,Shona O'Connor,124.99,14.39,4.5(321 ratings),Lifestyle,,Beauty
DIY Skincare :: Beauty for Aging & Dry Skin [Certificate],www.udemy.com/course/diy-anti-aging-skincare-regimen/,Elizabeth Heck,64.99,12.59,4.8(275 ratings),Lifestyle,,Beauty
Natural Beauty:  Natural Cosmetic Preservation,www.udemy.com/course/natural-beauty-natural-cosmetic-preservation/,Jennifer Schroeder,149.99,11.39,4.6(32 ratings),Lifestyle,,Beauty
How to Become a Better-Looking Guy,www.udemy.com/course/how-to-become-a-better-looking-guy/,Neil O'Nova,199.99,11.39,4.1(276 ratings),Lifestyle,,Beauty
Natural Beauty: How to Create Natural Skincare Face Oils,www.udemy.com/course/natural-beauty-how-to-formulate-natural-skincare-face-oils/,Jennifer Schroeder,114.99,14.39,4.4(69 ratings),Lifestyle,,Beauty
Natural Beauty:  How to Make Natural Bath and Body Products,www.udemy.com/course/natural-beauty-how-to-make-natural-bath-and-body-products/,Jennifer Schroeder,179.99,11.39,4.1(7 ratings),Lifestyle,,Beauty
Holistic Microneedling Course By Anthony Kingston,www.udemy.com/course/holistic-microneedling-course-by-anthony-kingston/,Anthony Kingston,69.99,11.39,4.7(36 ratings),Lifestyle,,Beauty
Fundamental Beauty & Contouring Technique,www.udemy.com/course/contouring/,Danessa Myricks,29.99,11.39,4.4(228 ratings),Lifestyle,,Beauty
Lash lift full tutorial,www.udemy.com/course/lvl-lash-lift-full-tutorial/,Daniela Magee,109.99,11.39,4.6(15 ratings),Lifestyle,,Beauty
Threading Techniques,www.udemy.com/course/threading-techniques/,"Monique Cosmetique, LLC",0,149.99,4.0(1 rating),Lifestyle,,Beauty
The Ultimate Hair Course: How to have perfect hair at home,www.udemy.com/course/theultimatehaircourse/,Lilac Susi,34.99,11.39,4.3(10 ratings),Lifestyle,,Beauty
Getting Started with Makeup: A Beginner's Guide,www.udemy.com/course/getting-started-with-makeup/,Mira Metzler,54.99,11.39,4.4(8 ratings),Lifestyle,,Beauty
Create your own Nail Salon from home,www.udemy.com/course/create-your-own-nail-salon-from-home/,Michelle Donaldson,19.99,11.39,4.4(42 ratings),Lifestyle,,Beauty
"Natural, Clean Beauty: Homemade Makeup, Hair & Skin Products",www.udemy.com/course/clean-beauty-products-for-skin-hair-and-make-up/,Charlene Rossiter,19.99,11.39,4.1(12 ratings),Lifestyle,,Beauty
Eyelash lift (curling) complete course,www.udemy.com/course/lashlift/,Kristina Bagrova,19.99,11.39,4.6(4 ratings),Lifestyle,,Beauty
Zen and the Art of Natural Skin Care,www.udemy.com/course/zen-and-the-art-of-natural-skin-care/,Nicole DeVaney,24.99,11.39,4.2(15 ratings),Lifestyle,,Beauty
Designing the Perfect Brow ,www.udemy.com/course/designing-the-perfect-brow/,"Monique Cosmetique, LLC",0,99.99,3.7(20 ratings),Lifestyle,,Beauty
Sugaring,www.udemy.com/course/sugaring/,"Monique Cosmetique, LLC",0,149.99,4.5(3 ratings),Lifestyle,,Beauty
Happy Hair Detox: Give up shampoo & discover beautiful hair ,www.udemy.com/course/happy-hair-detox/,Lucy AitkenRead,44.99,11.39,4.4(25 ratings),Lifestyle,,Beauty
Grooming and Designing the Perfect Eyebrows,www.udemy.com/course/grooming-and-designing-the-perfect-eyebrows/,Fatima Khan,199.99,11.39,3.1(6 ratings),Lifestyle,,Beauty
Laser Hair Removal,www.udemy.com/course/laser-hair-removal/,Bonnie Benshoof,19.99,11.39,3.4(8 ratings),Lifestyle,,Beauty
5 Simple Steps To Supercharging Your Beauty Business!,www.udemy.com/course/beauty-marketing-blueprint/,Mario Salvi,19.99,11.39,4.2(5 ratings),Lifestyle,,Beauty
How to Be Lovely and Ageless: Cultivate Inner & Outer Beauty,www.udemy.com/course/how-to-be-lovely-and-ageless-jeanne-floresca/,Jeanne Floresca,0,19.99,5.0(2 ratings),Lifestyle,,Beauty
Learn about Classic and Volume Eyelash Extensions,www.udemy.com/course/learn-how-to-apply-classic-and-volume-eyelash-extensions/,Aniya Thuntishar,199.99,11.39,4.5(3 ratings),Lifestyle,,Beauty
Mastering The Brow: Shape and Arch,www.udemy.com/course/masteringthebrow/,Charis Ruth,64.99,11.39,3.6(16 ratings),Lifestyle,,Beauty
How to Look Feminine and Attractive / How to Dress Feminine,www.udemy.com/course/perfect10/,Diana Polska,19.99,11.39,3.2(8 ratings),Lifestyle,,Beauty
How to Create an Effective Hair Care Routine,www.udemy.com/course/how-to-create-an-effective-hair-care-routine/,CliShea LLC,99.99,11.39,5.0(1 rating),Lifestyle,,Beauty
Organic Skin Care & Beauty Basics For Melanin,www.udemy.com/course/organic-skin-care-beauty-basics-for-melanin/,Sylvia Kawalya,19.99,11.39,0.0(0 ratings),Lifestyle,,Beauty
Hairstyling for all levels,www.udemy.com/course/beauty-plus/,Francis Oyebolarin,19.99,11.39,4.5(2 ratings),Lifestyle,,Beauty
Get rid of ACNE and have beautiful face,www.udemy.com/course/get-rid-of-acne-and-have-beautiful-face-with-no-medications/,Olga Chukhray,19.99,11.39,1.0(1 rating),Lifestyle,,Beauty
How to Look Beautiful and Attractive Naturally,www.udemy.com/course/how-to-look-beautiful-and-attractive-naturally/,Sara Malik,154.99,11.39,0.0(0 ratings),Lifestyle,,Beauty
"Get rid of Acne scar,Blackheads & Pimples with Home remedies",www.udemy.com/course/get-rid-of-acne-scarblackheads-pimples-with-home-remedies/,Fatima Khan,119.99,11.39,0.0(0 ratings),Lifestyle,,Beauty
How Makeup And Beauty Businesses Get Featured In Major Media,www.udemy.com/course/how-makeup-and-beauty-businesses-get-featured-in-major-media/,Lana King,179.99,11.39,0.0(0 ratings),Lifestyle,,Beauty
So You're Going To Beauty School?,www.udemy.com/course/so-youre-going-to-beauty-school/,Katie Koniuch,19.99,11.39,0.0(0 ratings),Lifestyle,,Beauty
How to Start a Successful - MALE - Beauty Vlog (in 2018),www.udemy.com/course/how-to-start-a-successful-male-beauty-vlog-in-2018/,Chris Ahl,19.99,11.39,3.6(16 ratings),Lifestyle,,Beauty
DIY beauty Hacks to look Drop Dead gorgeous and attractive,www.udemy.com/course/diy-beauty-hacks-to-look-drop-dead-gorgeous-and-attractive/,Fatima Khan,199.99,11.39,0.0(0 ratings),Lifestyle,,Beauty
Effective Ways to Adobt Natural Beauty for Oily Skin,www.udemy.com/course/effective-ways-to-adobt-natural-beauty-for-oily-skin/,Nadish Ali,119.99,11.39,0.0(0 ratings),Lifestyle,,Beauty
Easiest Ways to Get Charming and Beautiful Eyes,www.udemy.com/course/easiest-ways-to-get-charming-and-beautiful-eyes/,Sara Malik,44.99,11.39,0.0(0 ratings),Lifestyle,,Beauty
Improve your chances of winning pageants by 30%,www.udemy.com/course/improve-your-chances-of-winning-pageants/,Dr. Habib Noorbhai,0,99.99,0.0(0 ratings),Lifestyle,,Beauty
"Reduce Aging, Get Rid of Blemishes & Wrinkles/Home Remedies",www.udemy.com/course/reduce-aging-get-rid-of-blemishes-wrinkleshome-remedies/,Fatima Khan,159.99,11.39,1.0(2 ratings),Lifestyle,,Beauty
"20Home remedies to prevent hair loss/to get silky,shiny hair",www.udemy.com/course/20home-remedies-to-prevent-hair-lossto-get-silkyshiny-hair/,Indira Samanta,19.99,11.99,3.7(3 ratings),Lifestyle,,Beauty
Lash and Brow Enhancements,www.udemy.com/course/lash-and-brow-enhancements/,"Monique Cosmetique, LLC",0,149.99,4.0(1 rating),Lifestyle,,Beauty
"How To Get Rid of Cellulite, Naturally",www.udemy.com/course/how-to-get-rid-of-cellulite-naturally/,Tash Jefferies,19.99,11.39,2.3(2 ratings),Lifestyle,,Beauty
Transformed by Beauty,www.udemy.com/course/transformed-by-beauty/,Alexandra Dickerman,34.99,11.39,4.9(3 ratings),Lifestyle,,Beauty
Curso Profesional de Extensiones de Pestañas Pelo a Pelo,www.udemy.com/course/curso-profesional-de-extensiones-de-pestanas-pelo-a-pelo/,Veronica Montaño,134.99,16.19,4.5(219 ratings),Lifestyle,,Beauty
BB GLOW,www.udemy.com/course/bb-glow-q/,Veronica Montaño,134.99,11.39,4.7(26 ratings),Lifestyle,,Beauty
Maquiagem Para Iniciantes Completo 2019 (+ 3 Ebooks Bônus),www.udemy.com/course/maquiagem-para-iniciantes-completo/,Alaine Felix,24.99,11.39,4.4(79 ratings),Lifestyle,,Beauty
5 effektive Schritte für ein frisches Aussehen,www.udemy.com/course/lymph-aktivierung-gesicht-die-5-punkte-methode/,Dr. Ingeborg Schemitsch,24.99,11.39,4.5(20 ratings),Lifestyle,,Beauty
Aprende Manicure como un profesional,www.udemy.com/course/aprende-manicure-como-un-profesional/,Academia Pleisi,19.99,11.39,3.7(30 ratings),Lifestyle,,Beauty
Curso de Barbeiro - Corte Masculino,www.udemy.com/course/curso-de-barbeiro-corte-masculino/,E-Seed Educação e Tecnologia,49.99,11.39,4.7(15 ratings),Lifestyle,,Beauty
Rasatura tradizionale per principianti - tecniche e prodotti,www.udemy.com/course/rasatura-tradizionale-per-principianti-tecniche-e-prodotti/,Paolo Barrasso,29.99,11.39,4.5(29 ratings),Lifestyle,,Beauty
Concepto SPA - Cosmética Natural aplicada para crear un SPA,www.udemy.com/course/concepto-spa/,PlantfullyYOU .,69.99,11.39,4.6(2 ratings),Lifestyle,,Beauty
"Curso de Barbeiro: Corte de Cabelo Degradê, Barba e Penteado",www.udemy.com/course/aprenda-rapido-corte-degrade-cabelo-barba-e-penteado/,Alexandre OLord,29.99,11.39,4.4(13 ratings),Lifestyle,,Beauty
Curso Desvendando a Maquiagem,www.udemy.com/course/desvendando-a-maquiagem/,Vitor Koiti Goto,29.99,11.39,4.5(86 ratings),Lifestyle,,Beauty
Formation au Maquillage,www.udemy.com/course/cours-de-maquillage/,uTraining Académie,19.99,11.39,3.2(12 ratings),Lifestyle,,Beauty
Wimpernverlängerung Basic,www.udemy.com/course/wimpernverlangerung-basic/,Monika Preuss,99.99,11.39,4.6(5 ratings),Lifestyle,,Beauty
Curso Janny Mota - Aplicação de Mega Hair,www.udemy.com/course/curso-janny-mota-aplicacao-de-mega-hair/,Janny Mota,159.99,11.39,4.8(4 ratings),Lifestyle,,Beauty
Tratamiento Natural y Super-Efectivo de Vendas Reductoras,www.udemy.com/course/tratamiento-natural-y-super-efectivo-de-vendas-reductoras/,Miryam Domínguez,19.99,11.39,4.1(3 ratings),Lifestyle,,Beauty
Formatos de Salão & Técnicas de Limagem,www.udemy.com/course/formatos-de-salao-tecnicas-de-limagem/,Portuguese Beauty School,0,29.99,3.0(8 ratings),Lifestyle,,Beauty
Güzellik Uzmanlığı,www.udemy.com/course/guzellik-uzmanlg/,Bilal Semih Bozdemir,59.99,11.39,3.5(4 ratings),Lifestyle,,Beauty
Curso de Design de Sobrancelhas,www.udemy.com/course/curso-de-design-de-sobrancelhas/,Portuguese Beauty School,0,39.99,4.1(37 ratings),Lifestyle,,Beauty
Curso de Colorimetria Básica | Color Class,www.udemy.com/course/colorclass/,Sweet Professional,19.99,11.39,0.0(0 ratings),Lifestyle,,Beauty
Curso Automaquillaje,www.udemy.com/course/maquillajeyvida-curso-automaquillaje/,Maleja Castro,19.99,11.39,0.0(0 ratings),Lifestyle,,Beauty
Do sonho à micropigmentação: Seja um profissional de sucesso,www.udemy.com/course/do-sonho-a-micropigmentacao/,Karoline Melo,59.99,11.99,3.5(5 ratings),Lifestyle,,Beauty
Desprogressiva - Birô de Visagismo,www.udemy.com/course/desprogressiva-biro-de-visagismo/,Robson Trindade,19.99,11.99,1.0(1 rating),Lifestyle,,Beauty
Młoda szyja,www.udemy.com/course/mloda-szyja/,Tatiana Żurawska,24.99,11.99,0.0(0 ratings),Lifestyle,,Beauty
Usuwamy bruzdę nosowo-wargową,www.udemy.com/course/usuwamy-bruzde-nosowo-wargowa/,Tatiana Żurawska,24.99,11.99,4.0(1 rating),Lifestyle,,Beauty
