Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3
Agile Crash Course: Agile Project Management; Agile Delivery,www.udemy.com/course/agile-crash-course/,Mauricio Rubio - Agile Guru & Founder of AgileKB | Ureducation,199.99,11.99,"4.3(15,632 ratings)",Business,,Project Management
Deeply Practical Project Management (Earn 16 PDUs),www.udemy.com/course/deeply-practical-project-management/,"William Stewart PhD, PMP",199.99,11.99,"4.5(3,231 ratings)",Business,,Project Management
Beginning Project Management: Project Management Level One,www.udemy.com/course/beginning-project-management-project-management-level-one/,Joseph Phillips,74.99,11.99,"4.4(8,122 ratings)",Business,,Project Management
Project Management Certification | Project Management Course,www.udemy.com/course/project-management-course-udemy/,Mauricio Rubio - Agile Guru & Founder of AgileKB | Ureducation,199.99,11.99,"4.3(2,275 ratings)",Business,,Project Management
The Project Management Course: Beginner to PROject Manager,www.udemy.com/course/the-project-management-course-beginner-to-project-manager/,365 Careers,199.99,11.99,"4.5(1,332 ratings)",Business,,Project Management
Microsoft Excel for Project Management  - Earn 5 PDUs,www.udemy.com/course/microsoft-excel-for-project-management/,Joseph Phillips,49.99,11.99,"4.3(2,784 ratings)",Business,,Project Management
Project Management: Master Project Management - PMP/PMI,www.udemy.com/course/project-management-mastery/,Chris Croft,119.99,11.99,"4.6(1,469 ratings)",Business,,Project Management
Azure DevOps Boards for Project Managers/Analyst/Developers,www.udemy.com/course/azure-devops-for-project-managers-analyst/,Patrick Videos,19.99,11.99,4.4(732 ratings),Business,,Project Management
Mastering Agile Scrum Project Management,www.udemy.com/course/mastering-agile-scrum-project-management-pmi-rep/,LearnSmart LLC,0,199.99,"4.3(3,143 ratings)",Business,,Project Management
Agile Project Management 200+ Tools with Kanban Scrum Devops,www.udemy.com/course/agile-project-management-certification-scrumkanbandevops/,Henry Harvin Education,199.99,11.99,4.2(63 ratings),Business,,Project Management
Project Management: Getting Started and Beyond,www.udemy.com/course/project-management-for-the-real-world/,Joseph Phillips,99.99,11.99,4.5(361 ratings),Business,,Project Management
Practical Project Management for Managers and First Time PMs,www.udemy.com/course/practical-project-management/,Mike Clayton,49.99,11.99,"4.4(1,232 ratings)",Business,,Project Management
Plan the Project as a Business Analyst,www.udemy.com/course/business-analysis-plan-the-project/,The BA Guide | Jeremy Aschenbrenner,164.99,11.99,4.6(463 ratings),Business,,Project Management
I.T. Project Management for Beginners: A Step-by-Step Guide,www.udemy.com/course/it-project-management-for-beginners-a-step-by-step-guide/,Lee Jones BSc. MSc. PMP,19.99,11.99,4.4(621 ratings),Business,,Project Management
Project Management Fundamentals: Run projects effectively,www.udemy.com/course/project-management-fundamentals-run-projects-effectively/,PracticalGrowth,99.99,11.99,"4.2(1,392 ratings)",Business,,Project Management
Microsoft Project ADVANCED: Project Management Technics 3PDU,www.udemy.com/course/ms_project/,Srikanth Shirodkar,199.99,11.99,4.4(215 ratings),Business,,Project Management
"The PMO Bootcamp (find the job, ace it, & master the PMO)",www.udemy.com/course/the-pmo-bootcamp-find-the-job-ace-it-master-the-pmo/,Hussain Bandukwala,179.99,11.39,4.2(38 ratings),Business,,Project Management
Agile PM 402 - Enterprise-level Agile Project Management,www.udemy.com/course/enterprise-level-agile-project-management-course-7-of-7/,Agile Project Management Academy - Chuck Cobb,169.99,42.50,4.3(223 ratings),Business,,Project Management
OnePagerr Project Management,www.udemy.com/course/onepagerr-project-management/,Timothy Kenny,199.99,11.39,4.4(266 ratings),Business,,Project Management
Asta Powerproject for Beginners,www.udemy.com/course/asta-powerproject-for-beginners/,Duygu Bolikowski,0,184.99,3.6(15 ratings),Business,,Project Management
The Risk Management Certification Program (PMI-RMP) (PMBOK6),www.udemy.com/course/the-risk-management-certification-program-pmi-rmp-pmbok6/,Sorin Dumitrascu,199.99,11.39,4.5(52 ratings),Business,,Project Management
How to become a successful SAP Project Manager,www.udemy.com/course/sapprojectmanager/,Success Learner,0,54.99,4.4(226 ratings),Business,,Project Management
Project Management Certified Associate: CAPM Practice Tests,www.udemy.com/course/project-management-certified-associate-capm-practice-tests/,Joseph Phillips,99.99,11.39,4.3(188 ratings),Business,,Project Management
Fundamentals of Asana in 2019 (Project Management),www.udemy.com/course/asana-fundamentals-project-management/,Nikki Parsons,19.99,11.99,4.5(41 ratings),Business,,Project Management
Project Management for Medical Devices,www.udemy.com/course/project-management-for-medical-devices/,Josh Simon,0,199.99,4.1(18 ratings),Business,,Project Management
Project Planning & Management For Software & IT Engineers,www.udemy.com/course/the-art-of-project-management-for-software-it-engineers/,TetraNoodle Team,199.99,11.39,4.1(49 ratings),Business,,Project Management
Project Management Essentials,www.udemy.com/course/project-management-essentials-course/,"William Stewart PhD, PMP",49.99,11.39,4.2(738 ratings),Business,,Project Management
Software Project Management - The complete course,www.udemy.com/course/software-project-management-the-complete-course/,Daniele Protti,199.99,11.39,4.0(15 ratings),Business,,Project Management
Project Management Fundamentals: Crash Course for Beginners,www.udemy.com/course/project-management-training-fundamentals-crash-course/,"Umer Waqar,PMP",199.99,11.39,4.4(488 ratings),Business,,Project Management
Practical Project Management for Management Consultants,www.udemy.com/course/management-consulting-project-d/,Asen Gyczew,189.99,11.39,4.2(256 ratings),Business,,Project Management
Project Management Certification Training + 2 Practice Exams,www.udemy.com/course/project-management-foundation-2017-complete-training-plus-sos-hints-tips/,Dr. Chris Mall,194.99,11.39,4.8(88 ratings),Business,,Project Management
