Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3
Tableau 10 A-Z: Hands-On Tableau Training For Data Science!,www.udemy.com/course/tableau10/,Kirill Eremenko,199.99,11.39,"4.6(36,356 ratings)",Business,,Tableau
Tableau 10 Advanced Training: Master Tableau in Data Science,www.udemy.com/course/tableau10-advanced/,Kirill Eremenko,199.99,11.39,"4.7(7,826 ratings)",Business,,Tableau
"Tableau for Beginners: Get CA Certified, Grow Your Career",www.udemy.com/course/tableau-accelerate-your-career-and-get-certified/,Lukas Halim,39.99,13.19,"4.6(6,996 ratings)",Business,,Tableau
The Complete Tableau Bootcamp for Data Visualization,www.udemy.com/course/complete-tableau-bootcamp-dashboards/,Jose Portilla,199.99,11.99,4.5(608 ratings),Business,,Tableau
"Tableau 2019, 2018 & 10: Certified Associate certification",www.udemy.com/course/tableau-2018-tableau-10-qualified-associate-certification/,Phillip Burton,199.99,11.99,"4.5(2,834 ratings)",Business,,Tableau
Master Course in Tableau 10 & 2019 for Business Intelligence,www.udemy.com/course/mastertableau/,Jamie Fry,199.99,11.99,"4.5(3,275 ratings)",Business,,Tableau
Tableau Desktop 2019 - A Complete Introduction,www.udemy.com/course/tableau-desktop-a-complete-introduction/,Academind by Maximilian Schwarzmüller,199.99,11.39,4.5(54 ratings),Business,,Tableau
TABLEAU 2018: Hands-On Tableau Training For Data Science!,www.udemy.com/course/tableau-2018/,Kirill Eremenko,199.99,11.39,"4.6(1,414 ratings)",Business,,Tableau
Tableau Expert: Top Visualization Techniques in Tableau 10,www.udemy.com/course/mastering-top-visualization-techniques-in-tableau/,Ben Young,199.99,11.39,4.6(844 ratings),Business,,Tableau
Tableau Specialist Certification Prep,www.udemy.com/course/tableau-specialist-certification-prep/,Lukas Halim,34.99,11.39,4.6(333 ratings),Business,,Tableau
TABLEAU 2018 ADVANCED: Master Tableau in Data Science,www.udemy.com/course/tableau-2018-advanced/,Kirill Eremenko,199.99,11.39,4.6(627 ratings),Business,,Tableau
