Course,URL,instructor,Price (full),Price (discount),Rank
Microsoft SharePoint for Non-IT Users,www.udemy.com/course/microsoft-sharepoint-for-non-it-users/,Lorette Weldon,19.99,11.99,3.1(4 ratings)
SharePoint 2007 Introduction,www.udemy.com/course/cwsharepoint-2007-introduction/,Intellezy Trainers,39.99,11.99,4.2(10 ratings)
Practical SharePoint 2010 Deep Dive into the Essentials,www.udemy.com/course/practical-sharepoint-2010-deep-dive-into-the-essentials/,Optima Train,24.99,11.99,3.9(26 ratings)
SharePoint Foundation 2010: Basic,www.udemy.com/course/sharepoint-foundation-2010-basic/,Integrity Training,199.99,11.99,3.0(1 rating)
SharePoint 2013 Site User,www.udemy.com/course/sharepoint-2013-site-user/,Intellezy Trainers,39.99,11.99,0.0(0 ratings)
SharePoint 2013 Complete Guide,www.udemy.com/course/sharepoint-2013-complete-guide/,Intellezy Trainers,39.99,11.99,4.2(8 ratings)
SharePoint Fundamentals for New Users,www.udemy.com/course/sharepoint-fundamentals-for-new-users/,Thangu(Thangeswari) N,199.99,11.99,0.0(0 ratings)
Effective teamwork using SharePoint and Lync 2010,www.udemy.com/course/effectiveteams2010/,Ulrika Hedlund,19.99,11.99,4.7(75 ratings)
Microsoft SharePoint 2010,www.udemy.com/course/microsoft-sharepoint-2010/,SONIC Performance Support - E-Learning Experts,19.99,11.99,3.0(1 rating)
Microsoft 70-331: Core Solutions of SharePoint Server 2013,www.udemy.com/course/microsoft-70-331-sharepoint-test/,"Ucertified 56,000+ Students 95 Courses",199.99,11.99,0.0(0 ratings)
Core Solutions of Microsoft SharePoint Server 2013 (70-331),www.udemy.com/course/core-solutions-of-microsoft-sharepoint-server-2013-70-331-vtc/,VTC Software Training,0,39.99,4.2(15 ratings)
SharePoint 2010: Survey Creation for SharePoint Admins,www.udemy.com/course/intro-to-creating-surveys-in-sharepoint-2010/,IsáBel .,124.99,11.99,4.0(24 ratings)
Use Sharepoint as a Requirements Management Tool - No Coding,www.udemy.com/course/business-analysts-managing-requirements-in-sharepoint/,Angelo Kalevela,0,Free,4.1(80 ratings)
Search in SharePoint 2016 for Beginners,www.udemy.com/course/search-in-sharepoint-2016-for-beginners/,Aftab Kashif,0,Free,4.3(320 ratings)
Microsoft SharePoint para Administradores,www.udemy.com/course/microsoft-sharepoint-para-administradores/,Mauricio Cassemiro,94.99,11.99,4.2(511 ratings)
Introducción a SharePoint online,www.udemy.com/course/introduccion-a-sharepoint-online/,MAOS DEV,164.99,11.99,4.0(109 ratings)
Digitalisierung mit Microsoft SharePoint Teamwebsites,www.udemy.com/course/digitalisierung-mit-microsoft-sharepoint-teamwebsites/,Gabriela Bergantini,94.99,11.39,4.2(15 ratings)
Administración de Sharepoint Online,www.udemy.com/course/administracion-de-sharepoint-online/,JGAITPro - Conocimiento Para TI,19.99,11.39,4.1(16 ratings)
"Sharepoint 2016, Instalación, configuración y Administración",www.udemy.com/course/sharepoint2016/,Raniel Contreras,99.99,11.39,4.0(44 ratings)
Concevoir un site SharePoint Online,www.udemy.com/course/concevoir-un-site-sharepoint-online/,Ludovic Bianay,0,44.99,3.5(4 ratings)
Transformación digital - Sube a la nube de SharePoint Online,www.udemy.com/course/transformacion-digital-sube-a-la-nube-de-sharepoint-online/,Eric Vela Abia,34.99,11.39,4.8(18 ratings)
SharePoint pour les utilisateurs et les contributeurs,www.udemy.com/course/sharepoint-pour-les-utilisateurs-et-les-contributeurs/,Ludovic Bianay,0,29.99,4.6(13 ratings)
SharePoint Kommunikationswebsites,www.udemy.com/course/sharepoint-kommunikationswebsites/,Gabriela Bergantini,94.99,11.39,5.0(1 rating)
Gérer ses documents avec SharePoint (Interface classique),www.udemy.com/course/gerer-ses-documents-avec-sharepoint-interface-classique/,Ludovic Bianay,0,19.99,0.0(0 ratings)
Microsoft SharePoint para Usuários Nível Básico,www.udemy.com/course/sharepoint-nivel-basico/,Leandro Loureiro,0,Free,4.4(356 ratings)
