Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3
Accounting & Financial Statement Analysis: Complete Training,www.udemy.com/course/accounting-fsa-a-solid-foundation-for-a-career-in-finance/,365 Careers,149.99,11.39,"4.5(3,219 ratings)",Finance & Accounting,,Financial Accounting
Accounting–Financial Accounting Total-Beginners to Advanced,www.udemy.com/course/financial-accounting-accounting-cycle/,Robert (Bob) Steele,199.99,11.99,4.2(249 ratings),Finance & Accounting,,Financial Accounting
Financial Accounting – Payroll,www.udemy.com/course/financial-accounting-payroll/,Robert (Bob) Steele,149.99,11.39,4.3(260 ratings),Finance & Accounting,,Financial Accounting
Financial Accounting (Advanced) - Course 3 of 5,www.udemy.com/course/expanded-financial-accounting/,Norm Nemrow,199.99,11.39,4.6(7 ratings),Finance & Accounting,,Financial Accounting
Financial Accounting: The Complete Introductory Crash Course,www.udemy.com/course/university-level-introduction-to-financial-accounting/,David Burrell,24.99,11.39,4.5(329 ratings),Finance & Accounting,,Financial Accounting
Financial Accounting & Excel–Comprehensive Accounting Course,www.udemy.com/course/financial-accounting-excelcomprehensive-accounting-course/,Robert (Bob) Steele,99.99,11.39,4.0(133 ratings),Finance & Accounting,,Financial Accounting
ACCA: FA (F3) Financial Accounting,www.udemy.com/course/acca-f3-financial-accounting/,Rowan Malherbe,99.99,11.39,4.8(57 ratings),Finance & Accounting,,Financial Accounting
Intermediate Accounting 1: Easy. Fast. Simple!,www.udemy.com/course/intermediateaccounting/,"Stefan Ignatovski, Ph.D.",199.99,11.39,4.0(279 ratings),Finance & Accounting,,Financial Accounting
"CPA Exam: Consolidations & Business Combinations, In a Snap!",www.udemy.com/course/cpa-exam-consolidations-business-combinations-in-a-snap/,Test Prep In a Snap!,49.99,18.99,4.9(9 ratings),Finance & Accounting,,Financial Accounting
Introductory Financial Accounting,www.udemy.com/course/introductory-financial-accounting/,Erik Slayter,0,79.99,4.5(603 ratings),Finance & Accounting,,Financial Accounting
ACCA: FR (F7) Financial Reporting,www.udemy.com/course/acca-f7-financial-reporting/,Rowan Malherbe,99.99,11.39,4.0(19 ratings),Finance & Accounting,,Financial Accounting
