Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3
Life Coaching Certificate Course (Beginner to Advanced),www.udemy.com/course/life-coaching-online-certification-course-life-coach-training/,Kain Ramsay,199.99,20.99,"4.5(16,073 ratings)",Personal Development,,Life Coaching
Professional Life Coach Certification & Guide (Accredited),www.udemy.com/course/life-coaching-a-complete-guide/,Joeel & Natalie Rivera,194.99,14.39,"4.5(4,452 ratings)",Personal Development,,Life Coaching
Life Purpose Life Coach Certification (Accredited),www.udemy.com/course/life-purpose-coach-certification/,Joeel & Natalie Rivera,194.99,14.39,"4.5(3,545 ratings)",Personal Development,,Life Coaching
Life Coaching Practitioner Diploma (Advanced to Expert),www.udemy.com/course/life-coaching-practitioner-diploma-achology-certified/,Kain Ramsay,199.99,11.39,"4.6(1,414 ratings)",Personal Development,,Life Coaching
Certified Relationship Workshop Facilitator for Life Coaches,www.udemy.com/course/certified-relationship-workshop-facilitator-for-life-coaches/,Joeel & Natalie Rivera,194.99,17.39,"4.4(1,498 ratings)",Personal Development,,Life Coaching
CBT Cognitive Behavior Life Coach Certification: Accredited,www.udemy.com/course/cbt-cognitive-behavioral-life-coach-certification/,Joeel & Natalie Rivera,199.99,17.99,4.6(804 ratings),Personal Development,,Life Coaching
Strategic Life Coaching Practitioner Cert (ACCREDITED),www.udemy.com/course/strategic-life-coaching-practitioner-certification-begin-pro/,Graham Nicholls,199.99,16.19,4.6(286 ratings),Personal Development,,Life Coaching
Life Coaching Business MASTERCLASS (5+ Courses in 1),www.udemy.com/course/life-coaching-business-masterclass-5-courses-in-1/,Joeel & Natalie Rivera,199.99,11.39,4.4(347 ratings),Personal Development,,Life Coaching
Happiness Life Coach Certification  (Accredited),www.udemy.com/course/happiness-life-coach-certification/,Joeel & Natalie Rivera,194.99,13.79,"4.5(2,232 ratings)",Personal Development,,Life Coaching
Goal Setting to Success: Life Coach Certification Accredited,www.udemy.com/course/goal-success-life-coach-certification/,Joeel & Natalie Rivera,194.99,13.79,"4.5(1,578 ratings)",Personal Development,,Life Coaching
Law of Attraction Life Coach Certification  (Accredited),www.udemy.com/course/law-of-attraction-life-coach-certification/,Joeel & Natalie Rivera,199.99,13.19,4.6(744 ratings),Personal Development,,Life Coaching
Mindfulness Certification Life Coach Practitioner Accredited,www.udemy.com/course/mindfulness-life-coach-practitioner-training-certification/,Patrick Howell,199.99,17.99,4.8(335 ratings),Personal Development,,Life Coaching
Mindfulness Life Coach Certification & Mindfulness Blueprint,www.udemy.com/course/mindfulness-life-coach-certification/,Joeel & Natalie Rivera,199.99,11.39,4.6(549 ratings),Personal Development,,Life Coaching
Professional Life Coaching Certification PCELC Life Coaching,www.udemy.com/course/professional-life-coach-certification/,Empowerment Coach Academy |Life Coaching Experts,199.99,11.99,"4.4(1,205 ratings)",Personal Development,,Life Coaching
REBT Mindset Life Coach Certification  (Accredited),www.udemy.com/course/rebt-mindset-life-coach-certification/,Joeel & Natalie Rivera,199.99,19.79,4.6(460 ratings),Personal Development,,Life Coaching
Group Life Coaching Certification (Accredited),www.udemy.com/course/group-life-coaching-certification/,Joeel & Natalie Rivera,199.99,11.99,4.5(625 ratings),Personal Development,,Life Coaching
Confidence Life Coach Certification & Confidence Blueprint,www.udemy.com/course/confidence-life-coach-certification/,Joeel & Natalie Rivera,199.99,11.99,4.7(378 ratings),Personal Development,,Life Coaching
