Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3
Microsoft Project ALL: BEGINNER to EXPERT 10 Projects 10 PDU,www.udemy.com/course/microsoft-project-tutorial/,Srikanth Shirodkar,199.99,11.99,"4.4(7,498 ratings)",Office Productivity,,Microsoft Project
Master Microsoft Project 2016 - 6 PDUs from a PMI REP,www.udemy.com/course/microsoft-project-2016/,Joseph Phillips,99.99,11.39,"4.5(2,419 ratings)",Office Productivity,,Microsoft Project
Project Management With MS Project - Scheduling Master Class,www.udemy.com/course/managing-projects-with-microsoft-project-scheduling-software/,Igor Ovchinnikov,144.99,11.39,"4.5(1,103 ratings)",Office Productivity,,Microsoft Project
Ultimate Microsoft Project 2016 Course - Beginner to Expert,www.udemy.com/course/ultimate-microsoft-project-2016-course-beginner-to-expert/,Simon Sez IT,199.99,12.59,4.4(897 ratings),Office Productivity,,Microsoft Project
"Microsoft Project: MS Project 2013, 2016 &2019 comp./ 8 pdus",www.udemy.com/course/microsoft-project-ms-project-for-pmp-candidates-and-pmps-10pdus/,PMP Sabri C.,199.99,11.39,4.4(673 ratings),Office Productivity,,Microsoft Project
Microsoft Project ADVANCED: Project Management Technics 3PDU,www.udemy.com/course/ms_project/,Srikanth Shirodkar,199.99,11.39,4.4(215 ratings),Office Productivity,,Microsoft Project
Microsoft Project 13/16/19 - Like a Boss (Exam 74-343 prep),www.udemy.com/course/project-2013-like-a-boss/,Brian Culp,149.99,11.39,4.4(341 ratings),Office Productivity,,Microsoft Project
Master Microsoft Project - Project from Beginner to Advanced,www.udemy.com/course/microsoft-project-from-beginner-to-advanced/,Kirt Kershaw,149.99,11.39,4.6(36 ratings),Office Productivity,,Microsoft Project
Microsoft Project 2019: Beginner to Advanced Mega Bundle,www.udemy.com/course/microsoft-project-2019-beginner-to-advanced-online-course/,Simon Sez IT,74.99,11.39,4.4(25 ratings),Office Productivity,,Microsoft Project
Project Management Professional  : the PMP in Four Weeks,www.udemy.com/course/the-pmp-in-four-weeks/,Marcos Garcia,199.99,11.39,4.4(237 ratings),Office Productivity,,Microsoft Project
Microsoft Project 2016 Advanced Training Master Class,www.udemy.com/course/microsoft-project-2016-advanced-training-course/,Simon Sez IT,149.99,11.39,4.2(81 ratings),Office Productivity,,Microsoft Project
Microsoft Project Beginner to Advanced Bundle,www.udemy.com/course/microsoft-project-beginner-to-advanced-bundle/,Simon Sez IT,49.99,11.39,4.5(17 ratings),Office Productivity,,Microsoft Project
The Ultimate Microsoft Project 2013 Training Bundle 19 Hours,www.udemy.com/course/the-ultimate-microsoft-project-2013-training-bundle/,Simon Sez IT,169.99,11.39,4.3(622 ratings),Office Productivity,,Microsoft Project
Microsoft Project 2016 For Beginners: Master the Essentials,www.udemy.com/course/microsoft-project-2016-training-for-beginners/,Simon Sez IT,149.99,11.39,4.3(298 ratings),Office Productivity,,Microsoft Project
Agile Project Management Utilizing Microsoft  Project,www.udemy.com/course/agile-project-management-utilizing-microsoft-project-planning-tools/,Luke Angel,199.99,11.39,4.5(196 ratings),Office Productivity,,Microsoft Project
Microsoft Project 2016 - Absolute beginners to Experts,www.udemy.com/course/microsoft-project-2016-absolute-beginners-to-experts/,24x7Coach.com an education brand of Mahtia Business Solutions Pvt. Ltd.,199.99,11.39,4.4(114 ratings),Office Productivity,,Microsoft Project
Microsoft Project: The Full Course - Become an Expert Today,www.udemy.com/course/microsoft-project-the-full-course/,"Tony Agront, PMP, MBA",109.99,11.39,4.5(125 ratings),Office Productivity,,Microsoft Project
