Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3
Aromatherapy- Using Essential Oils For Natural Living,www.udemy.com/course/aromatherapy-how-to-use-essential-oils-in-your-everyday-life/,Mark Perren-Jones,194.99,11.99,"4.5(2,456 ratings)",Health & Fitness,,Essential Oil
Carrier Oils for Professionals | Beyond Essential Oils,www.udemy.com/course/carrier-oils-for-professionals/,Deanna Russell,149.99,11.99,4.5(32 ratings),Health & Fitness,,Essential Oil
Introduction to Essential Oils and Natural Solutions,www.udemy.com/course/introduction-to-essential-oils-and-natural-solutions/,Carrie Fernandez,199.99,11.99,4.8(15 ratings),Health & Fitness,,Essential Oil
Essential Oils and Healthy Menopause,www.udemy.com/course/menopauseandessentialoils/,Dan Purser MD,19.99,11.99,4.5(80 ratings),Health & Fitness,,Essential Oil
Aromatherapy: Healing & Essential Oils Advanced Training,www.udemy.com/course/aromatherapy-healing-essential-oils-advanced-training/,Wahido Marata,99.99,11.99,3.9(10 ratings),Health & Fitness,,Essential Oil
Essential Oil Uses and Benefits for Natural & Healthy Living,www.udemy.com/course/essential-oil-uses-and-benefits-for-natural-healthy-living/,Creative Solutions,89.99,11.99,4.2(73 ratings),Health & Fitness,,Essential Oil
"Aromatherapy, Healing & Essential Oils: Weight Loss",www.udemy.com/course/healing-essential-oils-advanced-training-weight-loss/,Wahido Marata,49.99,11.99,4.1(5 ratings),Health & Fitness,,Essential Oil
Essential Oils Aromatherapy Uses & Benefits: Living Healthy,www.udemy.com/course/essential-oils-healthy-unique-uses-and-benefits/,Life Progression Project,84.99,11.99,4.2(159 ratings),Health & Fitness,,Essential Oil
Essential Oils For Beginners,www.udemy.com/course/essential-oils-for-beginners/,Erik Smith,19.99,11.99,4.0(9 ratings),Health & Fitness,,Essential Oil
Essential Oils 101 with Bourgeois Hippie Mama,www.udemy.com/course/essential-oils-101-with-bourgeois-hippie-mama/,Tania Minicucci,44.99,11.99,4.0(18 ratings),Health & Fitness,,Essential Oil
Essential Oils Around the Home: A Beginner's Guide,www.udemy.com/course/essential-oils-around-the-home-a-beginners-guide/,Jordan Scroble,49.99,11.99,0.0(0 ratings),Health & Fitness,,Essential Oil
Learn Everything About Essential Oils,www.udemy.com/course/learn-everything-about-essential-oils/,Chrizza Millan,19.99,11.99,0.0(0 ratings),Health & Fitness,,Essential Oil
"Aromatherapy, Healing & Essential Oils: Immune System",www.udemy.com/course/healing-essential-oils-advanced-training-immune-system/,Wahido Marata,49.99,11.99,4.6(4 ratings),Health & Fitness,,Essential Oil
"Aromatherapy, Healing & Essential Oils: Brain Health",www.udemy.com/course/healing-essential-oils-advanced-training-brain-health/,Wahido Marata,49.99,11.99,4.0(1 rating),Health & Fitness,,Essential Oil
Fall and Winter Holiday Essential Oil Blending,www.udemy.com/course/fall-and-winter-holiday-essential-oil-blending/,Rome Bodywork and Wellness,49.99,11.99,4.5(1 rating),Health & Fitness,,Essential Oil
Natural Living with Plant Based Products,www.udemy.com/course/natural-living-with-plant-based-products/,Colleen McKnight,19.99,11.99,3.8(10 ratings),Health & Fitness,,Essential Oil
