Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3
The Complete Finance Manager Course 2019,www.udemy.com/course/the-complete-finance-manager-course/,365 Careers,194.99,11.39,"4.4(1,376 ratings)",Business,,Financial Management
Investment Analysis & Portfolio Management - Core Finance,www.udemy.com/course/investment-analysis-portfolio-management/,Fervent #LearnWithDistinction,179.99,11.39,4.5(402 ratings),Business,,Financial Management
Financial Management A Complete Study for CA/CMA/CS/CFA/ACCA,www.udemy.com/course/financial-management-a-complete-study/,"Raja Natarajan, B.Com., PGDBA, FCA",199.99,11.39,4.3(700 ratings),Business,,Financial Management
Advanced Financial Management for CA/CMA/CFA/ACCA/CS/MBA,www.udemy.com/course/advanced-financial-management-a-comprehensive-study/,"Raja Natarajan, B.Com., PGDBA, FCA",199.99,11.39,4.3(166 ratings),Business,,Financial Management
Chief Financial Officer Leadership Program,www.udemy.com/course/financialanalysis/,"Blair Cook CPA, CA MBA Jen Nicholson CPA, CA",49.99,11.39,4.5(254 ratings),Business,,Financial Management
Cost Accounting and Financial Management - A Complete Study,www.udemy.com/course/cost-accounting-and-financial-management-a-complete-study/,"Raja Natarajan, B.Com., PGDBA, FCA",199.99,11.39,4.4(72 ratings),Business,,Financial Management
Nonprofit Financial Management,www.udemy.com/course/bolderbiz_nonprofit-finance/,Bolder Business,39.99,11.39,3.4(50 ratings),Business,,Financial Management
Consolidated Financial Statements A Complete Study,www.udemy.com/course/consolidated-financial-statements/,"Raja Natarajan, B.Com., PGDBA, FCA",149.99,11.39,3.9(25 ratings),Business,,Financial Management
Investment Banking Restructuring - CDRs & Distress Valuation,www.udemy.com/course/corporate-financial-restructuring/,Institute of Investment Banking,119.99,11.39,2.5(21 ratings),Business,,Financial Management
Sales Training: Close More Sales with Your Clients (Part 2),www.udemy.com/course/close-the-sale-part-two-get-clients-to-ask-for-the-solution/,Jim Teteak,199.99,11.39,4.9(7 ratings),Business,,Financial Management
Personal Finance and Money Management for Beginners,www.udemy.com/course/money-management-for-those-just-getting-started/,"William ""Cal"" Hyslop",19.99,11.39,4.6(2 ratings),Business,,Financial Management
Cold Calling: Sales Training to Develop Your Calling Style,www.udemy.com/course/financial-advisor-phoning-develop-your-unique-calling-style/,Jim Teteak,199.99,11.39,4.3(16 ratings),Business,,Financial Management
Fact Finding Part Two: The Sale is Made in the Fact Finder,www.udemy.com/course/fact-finding-part-two-the-sale-is-made-in-the-fact-finder/,Jim Teteak,199.99,11.39,4.8(3 ratings),Business,,Financial Management
Crash Course on Cost of Capital and Capital Structuring,www.udemy.com/course/crash-course-on-cost-of-capital-and-capital-structuring/,"Raja Natarajan, B.Com., PGDBA, FCA",24.99,11.39,4.6(129 ratings),Business,,Financial Management
Fix Your Finances: Four Ways to Change Spending Behavior,www.udemy.com/course/fixyourfinances/,Peter Dunn,29.99,11.39,4.9(49 ratings),Business,,Financial Management
Financial Management Risk and Return For Securities,www.udemy.com/course/risk-and-return-finance/,Sana Nazir,29.99,11.39,4.1(40 ratings),Business,,Financial Management
Financial Management for CA Inter Exams (ICAI New Syllabus),www.udemy.com/course/financial-management-for-ca-inter-exams-icai-new-syllabus/,"Raja Natarajan, B.Com., PGDBA, FCA",199.99,11.99,5.0(1 rating),Business,,Financial Management
Finance for Freedom: Master Your Finances in 30 days,www.udemy.com/course/finance-for-freedom/,Joe Withrow,84.99,11.99,4.1(73 ratings),Business,,Financial Management
"Money, Spending and Reconciling",www.udemy.com/course/keeping-track-of-your-money/,Luis Rodriguez,19.99,11.99,3.6(2 ratings),Business,,Financial Management
Happy Path FIRE - Financial Independence Retire Early,www.udemy.com/course/happy-path-fire-financial-independence-retire-early/,Laks Vajjhala,149.99,11.99,5.0(1 rating),Business,,Financial Management
Financial Statement Fundamentals for Small Biz & Investors,www.udemy.com/course/financial-statement-fundamentals/,Axel Tracy,29.99,11.99,4.3(5 ratings),Business,,Financial Management
Financial Management,www.udemy.com/course/financial-management-l/,Rowan Malherbe,99.99,11.99,4.3(6 ratings),Business,,Financial Management
Financial Advisor Training: Attract New Investment Assets,www.udemy.com/course/attract-new-investment-assets/,Jim Teteak,19.99,11.99,4.8(2 ratings),Business,,Financial Management
Sales Training: Master Your Competitive Advantage,www.udemy.com/course/master-your-competitive-advantage-financial-advisors/,Jim Teteak,199.99,11.99,4.5(1 rating),Business,,Financial Management
MONEY - Personal Financial Literacy for High School Students,www.udemy.com/course/money-personal-fiancial-literacy-for-high-school-students/,Debra Avara,44.99,11.99,2.5(1 rating),Business,,Financial Management
Financial Management Made Easy for All,www.udemy.com/course/financial-management-made-easy-for-all/,Dr. Ma'en Al Qatamin,19.99,11.99,4.7(4 ratings),Business,,Financial Management
How to Manage Your Money - Financial Independence & Security,www.udemy.com/course/wealth-management/,Alex Javad,194.99,48.75,4.3(7 ratings),Business,,Financial Management
Interest Rate Hedging explained,www.udemy.com/course/interest-rate-hedging-explained/,Valentin Cioraneanu,164.99,41.25,0.0(0 ratings),Business,,Financial Management
Corporate Finance Masterclass,www.udemy.com/course/corporate-finance-masterclass/,Samir Asaf,199.99,11.99,0.0(0 ratings),Business,,Financial Management
Performance Management,www.udemy.com/course/performance-management-m/,Rowan Malherbe,99.99,11.99,0.0(0 ratings),Business,,Financial Management
Sales Production Tools: Maximize Your Sales Efficiency,www.udemy.com/course/maximize-your-efficiency-tools-for-the-financial-advisor/,Jim Teteak,199.99,11.99,0.0(0 ratings),Business,,Financial Management
Rack Up Repeat Sales: Stay Relevant With Your Clients,www.udemy.com/course/rack-up-repeat-sales-part-two/,Jim Teteak,199.99,11.99,0.0(0 ratings),Business,,Financial Management
Sales Training: Elite Production Part 1,www.udemy.com/course/elite-production-be-in-the-top-1-of-financial-advisors/,Jim Teteak,199.99,11.99,5.0(1 rating),Business,,Financial Management
Financial Statements 101,www.udemy.com/course/financialstatements101/,Todd Frazier,49.99,11.99,4.4(6 ratings),Business,,Financial Management
Certified Trust and Financial Advisor (CTFA) practice exams,www.udemy.com/course/certified-trust-and-financial-advisor-ctfa-practice-exams-a/,Marvin White,39.99,11.99,4.5(1 rating),Business,,Financial Management
Sales Practice Management: Reduce Your Stress,www.udemy.com/course/reduce-your-stress-financial-advisor-practice-management/,Jim Teteak,199.99,11.99,3.1(2 ratings),Business,,Financial Management
Sales Training: Elite Production Part 2,www.udemy.com/course/elite-production-be-in-the-top-1-of-advisors-part-two/,Jim Teteak,199.99,11.99,0.0(0 ratings),Business,,Financial Management
Avoid Nightmare Tax Audits by Organizing Your Finances,www.udemy.com/course/how-to-organize-your-money-easily-using-quicken-software/,Gabriel Hernandez,29.99,11.99,4.8(3 ratings),Business,,Financial Management
The Ultimate Beginners' Guide to Handling Finances,www.udemy.com/course/the-ultimate-beginners-guide-to-handling-finances/,James Gutteridge,19.99,11.99,4.5(10 ratings),Business,,Financial Management
Sales Training: Master Your Emotional Intelligence,www.udemy.com/course/master-your-emotional-intelligence-financial-advisors/,Jim Teteak,199.99,11.99,3.5(1 rating),Business,,Financial Management
Certified Trust and Financial Advisor (CTFA) Practice Exam,www.udemy.com/course/certified-trust-and-financial-advisor-ctfa-practice-exam-g/,Certification Zone Plus,19.99,11.99,0.0(0 ratings),Business,,Financial Management
INVESTMENT APPRAISAL BY QUALIFIED CHARTERED ACCOUNTANT,www.udemy.com/course/investment-appraisal-by-qualified-chartered-accountant/,Fahad Farooq (,99.99,11.99,4.8(2 ratings),Business,,Financial Management
Sales Prospecting Tips: Expand Your Prospect List,www.udemy.com/course/engage-referrers-to-tee-up-prospects-for-you/,Jim Teteak,19.99,11.99,3.0(1 rating),Business,,Financial Management
Financial Forecast & Modelling - for Investment & Management,www.udemy.com/course/financial-forecast-modelling-for-investment-management/,Osmond Desilva,49.99,11.99,0.0(0 ratings),Business,,Financial Management
"Master Personal Finance: Build Wealth, Save & Invest Money",www.udemy.com/course/budgeting-make-a-budget-in-less-than-1-hour/,Jean-Gabriel Paquette,184.99,11.99,3.6(48 ratings),Business,,Financial Management
Build Your Ark: Practice Management for Advisors (Part Two),www.udemy.com/course/build-your-ark-practice-management-for-advisors-part-two/,Jim Teteak,199.99,11.99,0.0(0 ratings),Business,,Financial Management
