Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3
Sounds True Presents: Qi Gong for Health and Healing,www.udemy.com/course/qi-gong-for-health-and-healing/,Lee Holden,159.99,13.19,"4.6(1,250 ratings)",Health & Fitness,,Qi Gong
"Extensive QiGong movement, breathing and meditation course.",www.udemy.com/course/qigong-course/,Michaël Bijker,199.99,13.19,4.6(232 ratings),Health & Fitness,,Qi Gong
Sounds True Presents: Qigong Master Key with Robert Peng,www.udemy.com/course/sounds-true-qigong-robert-peng/,Robert Peng,49.99,14.39,4.7(260 ratings),Health & Fitness,,Qi Gong
The Dao Of Self Healing,www.udemy.com/course/the-dao-of-self-healing/,Wobbly Spoon,199.99,11.39,4.5(29 ratings),Health & Fitness,,Qi Gong
Learn Advanced Qigong to give you Instant Power & Strength,www.udemy.com/course/learn-advanced-qigong-to-give-you-instance-power-strength/,Peter Caughey,64.99,11.39,4.2(157 ratings),Health & Fitness,,Qi Gong
Easy 18 Qigong for Health and Stress Reduction,www.udemy.com/course/easy-18-qigong/,Susan Thompson,34.99,11.39,4.7(69 ratings),Health & Fitness,,Qi Gong
Qi Gong Instructor Training Certification Course Part 1/2,www.udemy.com/course/qigonginstructortrainingpart1/,Aihan Kuhn,0,199.99,4.9(11 ratings),Health & Fitness,,Qi Gong
Mystical Qi Gong: Healing & Balancing of Body & Mind,www.udemy.com/course/mystical-qigong/,Orpheus B,64.99,16.25,4.7(38 ratings),Health & Fitness,,Qi Gong
Learn Advanced 5 Element Qigong Exercises & Healing Sounds,www.udemy.com/course/learn-advanced-5-element-qigong-exercises-healing-sounds/,Peter Caughey,69.99,11.39,4.6(11 ratings),Health & Fitness,,Qi Gong
Connecting Heaven & Earth Qigong,www.udemy.com/course/connecting-heaven-earth-qigong/,Des Lawton,64.99,11.39,4.9(89 ratings),Health & Fitness,,Qi Gong
The Five Taoist Yin Qigong,www.udemy.com/course/the-five-taoist-yin-qigong/,Des Lawton,64.99,11.39,4.8(40 ratings),Health & Fitness,,Qi Gong
Learn Advanced Heaven to Earth Qigong Exercises,www.udemy.com/course/learn-advanced-heaven-to-earth-qigong-exercises/,Peter Caughey,69.99,11.39,5.0(5 ratings),Health & Fitness,,Qi Gong
Swimming Dragon Qigong,www.udemy.com/course/swimming-dragon-qigong/,Franklin Fick,69.99,11.39,4.1(4 ratings),Health & Fitness,,Qi Gong
The Eight Exceptional Vessels Qigong,www.udemy.com/course/the-eight-exceptional-vessels-qigong/,Des Lawton,64.99,11.39,4.8(37 ratings),Health & Fitness,,Qi Gong
Qi Gong Instructor Training Certification Course Part 2/2,www.udemy.com/course/qigonginstructortrainingpart2/,Aihan Kuhn,0,199.99,5.0(3 ratings),Health & Fitness,,Qi Gong
White Tiger Qigong Presents: Qigong to Conquer Fear,www.udemy.com/course/qigong-to-conquer-fear/,Tevia Feng,49.99,11.39,4.4(11 ratings),Health & Fitness,,Qi Gong
The Embroidered Brocade Qigong,www.udemy.com/course/the-embroidered-brocade-qigong/,Des Lawton,64.99,11.39,4.5(20 ratings),Health & Fitness,,Qi Gong
Learn Qigong — for Instant Health!,www.udemy.com/course/8pieceqigong/,Chris Anthony,44.99,11.39,4.6(24 ratings),Health & Fitness,,Qi Gong
"Lift Qi Up, Pour Qi Down",www.udemy.com/course/lift-qi-up-pour-qi-down/,Jeremy Colledge,29.99,11.39,4.7(23 ratings),Health & Fitness,,Qi Gong
Blue Mantis Presents - Swimming Dragon Qi Gong,www.udemy.com/course/blue-mantis-presents-swimming-dragon-qi-gong/,Adam Hansen,0,199.99,5.0(1 rating),Health & Fitness,,Qi Gong
White Tiger Qigong Presents: Qigong for Worry and Anxiety,www.udemy.com/course/qigong-for-worry-and-anxiety/,Tevia Feng,49.99,11.39,4.7(11 ratings),Health & Fitness,,Qi Gong
Qigong For Releasing Back Pain,www.udemy.com/course/qigong-for-releasing-back-pain/,Tevia Feng,49.99,11.39,4.6(10 ratings),Health & Fitness,,Qi Gong
White Tiger Qigong For Stress and Anger,www.udemy.com/course/white-tiger-qigong-for-stress-and-anger/,Tevia Feng,49.99,11.39,4.7(8 ratings),Health & Fitness,,Qi Gong
Zhan Zhuang Qi Gong,www.udemy.com/course/zhan-zhuang-qi-gong/,Simone Marini,39.99,11.39,4.5(7 ratings),Health & Fitness,,Qi Gong
"Strengthen and Heal With Qigong: Body, Mind, Heart",www.udemy.com/course/ancientdesign/,Kelly Whelan-Enns,69.99,11.39,4.6(7 ratings),Health & Fitness,,Qi Gong
Learn Secret Chinese Exercises: Live stress free & happy,www.udemy.com/course/learn-secret-chinese-health-exercises-live-free-from-stress/,Peter Caughey,49.99,11.39,4.7(66 ratings),Health & Fitness,,Qi Gong
White Tiger Qigong: Qigong for Upper Back and Neck Pain,www.udemy.com/course/qigong-for-upper-back-and-neck-pain/,Tevia Feng,49.99,11.39,4.4(16 ratings),Health & Fitness,,Qi Gong
White Tiger Qigong Presents: Qigong for Grief and Sadness,www.udemy.com/course/qigong-for-grief-and-sadness/,Tevia Feng,49.99,11.39,4.6(3 ratings),Health & Fitness,,Qi Gong
Fitness and Health : Improve Fasciae Fitness with Qi Gong,www.udemy.com/course/fasciae-fitness-with-qi-gong/,Didier Hartmann,99.99,11.39,4.3(15 ratings),Health & Fitness,,Qi Gong
Zodiac Qi Gong and Experiential Astrology - Healing Movement,www.udemy.com/course/zodiac-qi-gong-and-experiential-astrology-healing-movement/,VerDarLuz CelestiOwl,194.99,11.39,4.7(3 ratings),Health & Fitness,,Qi Gong
Martial Arts — Iron Arm Qigong Program,www.udemy.com/course/ironarms/,Chris Anthony,89.99,11.39,4.3(2 ratings),Health & Fitness,,Qi Gong
