Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3
The Complete Presentation and Public Speaking/Speech Course,www.udemy.com/course/the-complete-presentation-and-public-speaking-speech-course/,Chris Haroun,199.99,11.99,"4.4(6,274 ratings)",Personal Development,,Public Speaking
2020 Complete Public Speaking Masterclass For Every Occasion,www.udemy.com/course/the-complete-public-speaking-masterclass-for-every-occasion/,TJ Walker,199.99,17.39,"4.3(3,746 ratings)",Personal Development,,Public Speaking
Public Speaking: You Can be a Great Speaker within 24 Hours,www.udemy.com/course/the-ultimate-public-speaking-course/,TJ Walker,199.99,12.59,4.6(242 ratings),Personal Development,,Public Speaking
Public Speaking Training & Facilitator Certification,www.udemy.com/course/public-speaker-training-workshop-facilitator-certification/,Joeel & Natalie Rivera,194.99,11.99,4.4(597 ratings),Personal Development,,Public Speaking
Public Speaking and Presentations Pro: No Beginners Allowed!,www.udemy.com/course/give-a-dazzling-keynote-presentation/,Jason Teteak,199.99,11.39,"4.5(1,583 ratings)",Personal Development,,Public Speaking
Acumen Presents: Chris Anderson on Public Speaking,www.udemy.com/course/chris-anderson-on-public-speaking/,+Acumen Courses,179.99,45.00,"4.5(4,536 ratings)",Personal Development,,Public Speaking
Become Better and Funnier at Public Speaking,www.udemy.com/course/7-comedic-habits-to-be-consistently-funnier-presenting/,David Nihill,94.99,13.19,"4.5(1,094 ratings)",Personal Development,,Public Speaking
Powerful speaking,www.udemy.com/course/powerful-speaking/,Julian Treasure,0,29.99,"4.4(4,631 ratings)",Personal Development,,Public Speaking
Speak Up! Stand Out and be HAPPY,www.udemy.com/course/speak-up/,Alexa Fischer,44.99,11.39,4.4(356 ratings),Personal Development,,Public Speaking
Motivation: You Can Become a Motivational Speaker,www.udemy.com/course/how-to-be-a-motivational-speaker/,TJ Walker,199.99,16.19,4.3(206 ratings),Personal Development,,Public Speaking
"Presentation Skills: Give More Powerful, Memorable Talks",www.udemy.com/course/presentation-skills-public-speaking/,Joseph Liu,0,199.99,4.4(697 ratings),Personal Development,,Public Speaking
Speak Like a Pro: Public Speaking for Professionals,www.udemy.com/course/speak-like-a-pro-public-speaking-for-professionals/,Jennifer Hennings,0,199.99,4.5(514 ratings),Personal Development,,Public Speaking
Easily Release Your Fear of Public Speaking Right Now,www.udemy.com/course/how-to-release-the-fear-of-public-speaking/,Alexa Fischer,199.99,11.39,4.2(187 ratings),Personal Development,,Public Speaking
Storytelling for Public Speaking,www.udemy.com/course/storytelling-for-public-speakers-from-zero-to-hero/,Alex Glod,124.99,11.39,4.3(501 ratings),Personal Development,,Public Speaking
The Art of Public Speaking - Become a Confident Presenter,www.udemy.com/course/the-art-of-public-speaking-become-a-confident-presenter/,Jimmy Naraine,199.99,11.39,4.6(224 ratings),Personal Development,,Public Speaking
Enhance Your Speaking Voice,www.udemy.com/course/enhance-your-speaking-voice/,Marina Deestan-Jones,19.99,11.39,4.0(145 ratings),Personal Development,,Public Speaking
Public Speaking for Kids: Kids Can Be Great Speakers Now!,www.udemy.com/course/public-speaking-for-kids/,TJ Walker,34.99,11.99,4.0(109 ratings),Personal Development,,Public Speaking
Professional Public Speaking & Presentation Skills (Formula),www.udemy.com/course/public-speaking-blueprint-scary-r-stress-r-formula/,Hamed Mardanpour,149.99,11.99,4.7(15 ratings),Personal Development,,Public Speaking
Public Speaking and Presentations Calm: Conquer Your Fear!,www.udemy.com/course/calm-overcome-your-fear-of-public-speaking/,Jason Teteak,199.99,11.99,4.4(96 ratings),Personal Development,,Public Speaking
The Complete Public Speaking Course:  Become a Great Speaker,www.udemy.com/course/advanced-public-speaking/,TJ Walker,199.99,11.99,4.2(224 ratings),Personal Development,,Public Speaking
Public Speaking: Be a Professional Speaker,www.udemy.com/course/how-to-be-a-professional-speaker/,TJ Walker,199.99,11.99,4.5(27 ratings),Personal Development,,Public Speaking
Media Training Public Speaking Training for Candidates,www.udemy.com/course/political-candidate-media-and-public-speaking-training/,TJ Walker,199.99,11.99,4.7(66 ratings),Personal Development,,Public Speaking
"Public Speaking & Communicating: Skip Theory, Master the Art",www.udemy.com/course/sparkwords/,Desmond Byram,199.99,11.99,4.1(565 ratings),Personal Development,,Public Speaking
Public Speaking and Presenting at Work,www.udemy.com/course/public-speaking-and-presenting-at-work/,Joeel & Natalie Rivera,144.99,11.99,4.2(292 ratings),Personal Development,,Public Speaking
The TV HOST Course: On-Camera Skills & Spokesmodel Training,www.udemy.com/course/spokesmodel/,Jenny Kay Provance,199.99,11.99,4.6(25 ratings),Personal Development,,Public Speaking
YOUR SPEAKING VOICE: Hidden Keys to Influence & Confidence,www.udemy.com/course/conscious-communication/,Ramesha Nani,69.99,11.99,4.3(146 ratings),Personal Development,,Public Speaking
