Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3
"Introduction to Finance, Accounting, Modeling and Valuation",www.udemy.com/course/introduction-to-accounting-finance-modeling-valuation-by-chris-haroun/,Chris Haroun,199.99,11.99,"4.4(9,795 ratings)",Finance & Accounting,,Accounting
Financial Accounting - #1 Ranked University: Course 1 of 5,www.udemy.com/course/learnaccountingforfree/,Norm Nemrow,199.99,11.99,"4.6(1,254 ratings)",Finance & Accounting,,Accounting
Accounting: From Beginner to Advanced!,www.udemy.com/course/accounting101/,"Stefan Ignatovski, Ph.D.",199.99,11.99,"4.3(2,162 ratings)",Finance & Accounting,,Accounting
The Complete Introduction To Accounting and Finance,www.udemy.com/course/finance-and-accounting-for-startups/,"Chris Benjamin, MBA & CFO",199.99,11.99,4.4(524 ratings),Finance & Accounting,,Accounting
Accounting Basics - A Complete Study,www.udemy.com/course/fundamentals-of-accounting-a-complete-study/,"Raja Natarajan, B.Com., PGDBA, FCA",199.99,11.99,4.3(336 ratings),Finance & Accounting,,Accounting
2019-20 Updated : Bookkeeping & Accountancy Complete Course,www.udemy.com/course/bookkeeping-courses/,LetsTute Make it Easy,34.99,11.99,4.6(24 ratings),Finance & Accounting,,Accounting
The Complete Advanced Accounting and Finance Course,www.udemy.com/course/advanced-finance-and-accounting-for-startups/,"Chris Benjamin, MBA & CFO",149.99,11.99,4.2(52 ratings),Finance & Accounting,,Accounting
Advanced Accounting A Complete Study for CA/CMA/CFA/ACCA/CS,www.udemy.com/course/branch-accounts-a-complete-analysis/,"Raja Natarajan, B.Com., PGDBA, FCA",199.99,11.99,4.4(83 ratings),Finance & Accounting,,Accounting
Accounting 101: How to read an Accounting Balance Sheet,www.udemy.com/course/financial-statements-101-how-to-read-a-balance-sheet/,KayOne Academy,199.99,11.99,4.3(275 ratings),Finance & Accounting,,Accounting
Accounting in 60 Minutes - A Brief Introduction,www.udemy.com/course/accounting-in-60-minutes-a-brief-introduction/,Vincent Turner,34.99,11.99,"4.5(7,866 ratings)",Finance & Accounting,,Accounting
Finance & Accounting for Management Consultants and Analysts,www.udemy.com/course/finance-accounting-for-management-consultants-and-analysts/,Asen Gyczew,189.99,11.99,4.5(38 ratings),Finance & Accounting,,Accounting
Introduction to bookkeeping and Accounting,www.udemy.com/course/introduction-to-bookkeeping-and-accounting/,Paula Guilfoyle,34.99,11.99,4.5(342 ratings),Finance & Accounting,,Accounting
Complete financial bookkeeping and accounting course,www.udemy.com/course/complete-financial-bookkeeping-and-accounting-course/,LetsTute Make it Easy,49.99,11.99,3.8(67 ratings),Finance & Accounting,,Accounting
Accounting 101 - The Principles Of Accounting,www.udemy.com/course/accounting-101-the-principles-of-accounting/,Shakir Elahi,99.99,11.99,4.4(285 ratings),Finance & Accounting,,Accounting
Accounting 101: Learn Basic Accounting Concepts With Ease,www.udemy.com/course/accounting-101-basic-accounting-concepts-explained/,"Chris Benjamin, MBA & CFO",49.99,11.99,4.3(70 ratings),Finance & Accounting,,Accounting
Business Administration for Your Business - BUS102,www.udemy.com/course/micro-mba-program-for-everyone-learn-with-erik-and-susan/,Animate U,19.99,11.99,4.6(539 ratings),Finance & Accounting,,Accounting
Accounting Fundamentals Using Quickbooks,www.udemy.com/course/accounting-fundamentals-using-quickbooks/,Humberto Vicetti,19.99,11.99,4.2(51 ratings),Finance & Accounting,,Accounting
