Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3
Microsoft Power BI - Up & Running With Power BI Desktop,www.udemy.com/course/microsoft-power-bi-up-running-with-power-bi-desktop/,Maven Analytics,199.99,11.99,"4.6(9,445 ratings)",IT & Software,,Data Modeling
"Microsoft Excel - Excel Power Query, Power Pivot & DAX",www.udemy.com/course/microsoft-excel-power-query-power-pivot-dax/,Maven Analytics,174.99,11.99,"4.7(5,157 ratings)",IT & Software,,Data Modeling
The Complete Database Design & Modeling Beginners Tutorial,www.udemy.com/course/the-complete-database-modeling-and-design-beginners-tutorial/,Rares Ilea,94.99,11.39,"4.3(1,120 ratings)",IT & Software,,Data Modeling
Data Modeling and Relational Database Design using ERwin,www.udemy.com/course/datamodeling/,Haris Kilikotu,49.99,11.39,4.2(585 ratings),IT & Software,,Data Modeling
Learning Data Modeling,www.udemy.com/course/learning-data-modeling/,Infinite Skills,49.99,11.39,4.0(366 ratings),IT & Software,,Data Modeling
SAP BW 7.4 ZERO TO HERO - MODELING,www.udemy.com/course/sap-bw-74-zero-to-hero/,Kiran Kumar,199.99,12.59,4.1(450 ratings),IT & Software,,Data Modeling
OBIEE 12c Data Modeling Course,www.udemy.com/course/obiee-12c-data-modeling-course/,Sanjay Singh,99.99,11.39,4.2(91 ratings),IT & Software,,Data Modeling
Database design using ER modelling & Normalization technique,www.udemy.com/course/data-modeling/,Een jeen,39.99,11.39,4.2(123 ratings),IT & Software,,Data Modeling
PEGA (PRPC) Training - 20 Hrs - Learnoa Certification,www.udemy.com/course/pega-prpc-73-training-18-hrs-learnoa-certification/,Learnoa .com,139.99,35.00,3.4(11 ratings),IT & Software,,Data Modeling
Beginners Data Analysis Bootcamp with SQL,www.udemy.com/course/beginners-data-analysis-bootcamp-with-sql/,Adnan Shaikh,104.99,11.39,4.1(71 ratings),IT & Software,,Data Modeling
SAP  BI/ BW 7.4  Training  - Step by Step,www.udemy.com/course/sap-bi-bw-74/,SAP BW,194.99,11.39,2.9(38 ratings),IT & Software,,Data Modeling
Microsoft 70-466:Implementing Data Models & Reports,www.udemy.com/course/microsoft-70-466implementing-data-models-reports/,Stone River eLearning,199.99,11.39,3.8(38 ratings),IT & Software,,Data Modeling
Developing with MongoDB,www.udemy.com/course/developing-with-mongodb/,Packt Publishing,124.99,11.39,4.0(1 rating),IT & Software,,Data Modeling
"Mediation, Moderation, and Conditional Process Analysis",www.udemy.com/course/mediation-moderation-and-conditional-process-analysis/,"Geoffrey Hubona, Ph.D.",24.99,11.39,3.9(30 ratings),IT & Software,,Data Modeling
Comprehensive Course on MongoDB and Data Modeling,www.udemy.com/course/comprehensive-course-on-mongodb-and-data-modelling/,Digitorious Technologies,199.99,11.39,3.1(49 ratings),IT & Software,,Data Modeling
Data Mining with Python! Real-Life Data Science Exercises,www.udemy.com/course/datamining/,Mammoth Interactive,199.99,11.39,3.0(2 ratings),IT & Software,,Data Modeling
