Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3
Ninja Writing: The Four Levels Of Writing Mastery,www.udemy.com/course/ninja-writing-the-four-levels-of-writing-mastery/,Shani Raja,199.99,11.99,"4.4(7,591 ratings)",Personal Development,,Writing
Writing With Flair: How To Become An Exceptional Writer,www.udemy.com/course/writing-with-flair-how-to-become-an-exceptional-writer/,Shani Raja,199.99,11.39,"4.5(8,115 ratings)",Personal Development,,Writing
Writing With Confidence: Writing Beginner To Writing Pro,www.udemy.com/course/writing-for-business/,Clare Lynch,199.99,11.99,"4.5(3,395 ratings)",Personal Development,,Writing
Punctuation Mastery,www.udemy.com/course/punctuation-mastery/,Shani Raja,149.99,11.99,"4.5(1,956 ratings)",Personal Development,,Writing
Writing Great Fantasy: World Building Workshop,www.udemy.com/course/world-building-workshop-for-fantasy-writing/,Jason Link,199.99,11.39,4.5(486 ratings),Personal Development,,Writing
Writing Tools & Hacks: Copywriting/Blogging/Content Writing,www.udemy.com/course/writing-tools-hacks/,Tyler Speegle,194.99,11.39,"4.3(1,233 ratings)",Personal Development,,Writing
Travel Writing: Explore the World & Publish Your Stories!,www.udemy.com/course/travel-writing-class/,Dave Fox,89.99,13.19,4.5(864 ratings),Personal Development,,Writing
Productivity Hacks for Writers (Writing Mastery),www.udemy.com/course/writing-mastery-productivity-hacks-for-writers/,Jessica Brody,99.99,11.39,"4.7(1,081 ratings)",Personal Development,,Writing
Develop Blockbuster Story Ideas that Sell! (Writing Mastery),www.udemy.com/course/writing-mastery-creating-high-concept-ideas-that-sell/,Jessica Brody,59.99,11.39,4.6(979 ratings),Personal Development,,Writing
Grammar Boot Camp: Easy Lessons for Common Writing Mistakes,www.udemy.com/course/grammar-boot-camp/,"S.J. Lawrence, PhD",49.99,11.99,4.6(834 ratings),Personal Development,,Writing
Rhetoric of Story : Learn the 7 foundations of storytelling.,www.udemy.com/course/the-rhetoric-of-story/,Damien Walter,199.99,11.39,4.7(205 ratings),Personal Development,,Writing
Conquering Writer's Block (Writing Mastery),www.udemy.com/course/conquering-writers-block-writing-mastery/,Jessica Brody,49.99,11.39,4.6(141 ratings),Personal Development,,Writing
"Humor Writing: How to Think, Write, Speak, and Be Funnier!",www.udemy.com/course/humor-writing-course/,Dave Fox,39.99,11.39,4.1(509 ratings),Personal Development,,Writing
3-Step Writing System: Blogging & Writing Secrets [2019 NEW],www.udemy.com/course/3-step-writing-system/,Tyler Speegle,194.99,11.39,4.2(688 ratings),Personal Development,,Writing
7 Lessons on Writing for Becoming a Standout Writer,www.udemy.com/course/7-lessons-for-becoming-a-standout-writer/,Duncan Koerber,199.99,11.99,4.5(304 ratings),Personal Development,,Writing
How to Write Effortless Quality Procedures & SOPs for ISO,www.udemy.com/course/how-to-write-effortless-procedures-sops/,Danielle Volski,99.99,25.00,3.9(76 ratings),Personal Development,,Writing
Copywriting - Become a Freelance Copywriter In 7 Days,www.udemy.com/course/copywritingsystem/,Ivan Westen,184.99,11.39,4.5(430 ratings),Personal Development,,Writing
Writing Your Fantasy Novel,www.udemy.com/course/writing-your-fantasy-novel/,Jason Link,99.99,11.39,4.6(74 ratings),Personal Development,,Writing
Writing Comics: A Comprehensive Guide,www.udemy.com/course/writing-comics/,Stefan Petrucha,24.99,11.39,4.5(88 ratings),Personal Development,,Writing
Writing for Children,www.udemy.com/course/writing-for-children/,Steve Alcorn,94.99,11.39,4.1(266 ratings),Personal Development,,Writing
Write a Killer Literature Review,www.udemy.com/course/write-a-killer-literature-review/,Dr. Daveena Tauber,19.99,11.39,4.3(223 ratings),Personal Development,,Writing
Fiction Writing: Step-by-Step (Fiction Creative Writing Set),www.udemy.com/course/fiction-writing-step-by-step/,Sandy Marsh,199.99,11.39,4.2(66 ratings),Personal Development,,Writing
Writing Masterclass: The Ultimate Guide to Writing Mastery,www.udemy.com/course/writing-that-sells-techniques-that-will-transform-writing/,"Rachel Leroy                                 BA, MA, MFA",69.99,11.39,4.1(145 ratings),Personal Development,,Writing
Bad Grammar:  How to Fix Bad Grammar and Be a Better Writer,www.udemy.com/course/bad-grammar/,Anthony Garcia,199.99,11.39,4.7(7 ratings),Personal Development,,Writing
Erotica Writing Masterclass,www.udemy.com/course/erotica-writing-masterclass/,Tiffany Smith,29.99,11.39,4.2(56 ratings),Personal Development,,Writing
So You Want to Be a Horror Writer?,www.udemy.com/course/so-you-want-to-be-a-horror-writer/,Sephera Giron,49.99,11.39,4.7(22 ratings),Personal Development,,Writing
"Ninja Writing: Writing Skills, Copywriting & Content Writing",www.udemy.com/course/ninja-writing-writing-skills-copywriting-content-writing/,Jean-Gabriel Paquette,184.99,11.39,3.2(140 ratings),Personal Development,,Writing
Professional Email Writing,www.udemy.com/course/professional-email-writing/,David Boughton,19.99,11.99,4.1(43 ratings),Personal Development,,Writing
The Ultimate Mystery Writing Course for Kids,www.udemy.com/course/theultimatemysterywritingcourseforkids/,Steve Reifman,19.99,11.39,4.6(87 ratings),Personal Development,,Writing
Overcome Writer's Block & Write With Confidence,www.udemy.com/course/writers-therapy-1-overcome-writers-block/,Dave Fox,34.99,11.39,4.4(123 ratings),Personal Development,,Writing
Questions That Easily Write Nonfiction Books - Revolutionary,www.udemy.com/course/questions-easily-write-nonfiction-books/,Ian Stables,79.99,11.39,4.4(81 ratings),Personal Development,,Writing
Becoming A Writer,www.udemy.com/course/becoming-a-writer-exercises/,Cathy Presland,19.99,11.39,4.5(509 ratings),Personal Development,,Writing
Glamour Presents: How to Tell Your Story,www.udemy.com/course/glamour-presents-how-to-tell-your-story/,Glamour Magazine,119.99,11.99,4.7(98 ratings),Personal Development,,Writing
How to Write a Novel: Step-by-Step (Creative Writing 1),www.udemy.com/course/how-to-write-a-novel-step-by-step/,Sandy Marsh,199.99,11.99,4.3(10 ratings),Personal Development,,Writing
How to become a sports writer? | Sports Writing Fundamentals,www.udemy.com/course/sports-writing/,Nikki Parsons,199.99,11.99,4.4(8 ratings),Personal Development,,Writing
Help your child to read and write - Part 2,www.udemy.com/course/help-your-child-to-read-and-write-part-2/,John Walker,19.99,11.99,4.5(62 ratings),Personal Development,,Writing
Writing Books For Children Course - Master Your Inner Child!,www.udemy.com/course/writing-books-for-children-master-your-inner-child/,Dr Karen E Wells,94.99,11.99,3.7(25 ratings),Personal Development,,Writing
Digital Journalism 101 : get published in online media,www.udemy.com/course/the-perfect-pitch/,Damien Walter,199.99,11.99,4.4(45 ratings),Personal Development,,Writing
